순번_정류장ID,1-2804988,2-2804989,3-2801243,4-2801242,5-2801247,6-2801249,7-2801253,8-2801256,9-2801265,10-2801273,11-2801294,12-2801318,13-2801325,14-2801351,15-2801363,16-2801379,17-2801433,18-2801465,19-2805642,20-2801563,21-2801598,22-2801623,23-2801653,24-2801676,25-2801186,26-2801710,27-2801727,28-2801745,29-2806034,30-2801174,31-2801722,32-2801714,33-2801712,34-2801701,35-2805300,36-2801168,37-2801686,38-2801182,39-2801662,40-2801640,41-2801579,42-2801521,43-2800236,44-2801472,45-2801453,46-2801416,47-2801198,48-2801378,49-2801197,50-2801346,51-2801327,52-2801308,53-2801284,54-2801274,55-2801269,56-2805502,57-2801259
21-2801598,,,,,,,,,,,,,,,,,,,,,0,1.0066075451343717,0.9965731778645684,0.9965475110139974,0.9995981653473934,1.0020282107595702,1.0009495315584367,1.0047842399766267,1.0028046645081556,1.0052203019693178,1.115232911658896,1.1765846342209978,1.1690122948227937,1.15488674810929,1.1505527254034889,1.1448772087409513,1.1345429772107722,1.1285840939979295,1.1162239982777644,1.1615912146480647,1.4058036003559597,1.4740127824697558,1.535319448663782,1.7517983695971202,1.7587710028089518,1.7430895036372458,1.8779203388069752,2.188967424239637,2.245632206692465,2.1637646672287545,2.091840979825952,2.0527696785417566,2.0470869963192584,2.0571525870249596,2.014497912852407,1.9882030956492793,1.980634180559735
22-2801623,,,,,,,,,,,,,,,,,,,,,,0,0.9818527741575125,0.9918228215922215,0.9977128422202498,1.0010424686340842,0.9999420926447067,1.0040182886264073,1.002382548754863,1.0047634023839958,1.1248080181561413,1.190799983017476,1.1820868549023111,1.1661654733818372,1.1608013240189656,1.1546467526005215,1.1430042935420506,1.1360026128510687,1.1221637285638266,1.1487699510484808,1.2940986546776534,1.3578535058167633,1.3972973947304852,1.5904029417314296,1.602095915151616,1.5952270381174989,1.7159225603413264,1.9908753145370026,2.045206903997398,1.9821891343652362,1.924541290658243,1.894581697292905,1.8966353981475572,1.9087152758644745,1.87408925293446,1.8533657444177,1.8492617946371863
23-2801653,,,,,,,,,,,,,,,,,,,,,,,0,0.9965176937323966,1.0012736174392842,1.0043458360000281,1.0024409592479562,1.006207560788352,1.004063546010657,1.006534540070151,1.1331634813177038,1.2030086582522033,1.1933102061520733,1.175564472357196,1.1699292499377498,1.1627677120180175,1.150037915317073,1.1423823290331492,1.1275451637982667,1.1547924346587572,1.3057942631279242,1.3722387398612823,1.3485575251849902,1.49093032823179,1.5052175495025455,1.5038806867724612,1.6159547618975754,1.8700378479794504,1.922848795190782,1.8705280055971305,1.8210982985142934,1.796397986987711,1.802862258365218,1.8157256069114767,1.7859367709804095,1.7687248879838202,1.766649903973879
24-2801676,,,,,,,,,,,,,,,,,,,,,,,,0,1.005607317974375,1.0088548244506188,1.004899936874072,1.0095135312935724,1.005650684832794,1.0076259937384844,1.153594962689242,1.2334101786805591,1.2209781859223505,1.198244623382555,1.1905988394532652,1.1820315545785758,1.1668091104585612,1.1574513765367627,1.139163079467584,1.1685212722143308,1.3335629828628597,1.4065900215897544,1.378371273135483,1.5066710829781627,1.5217528039854165,1.486107741763473,1.4668288425745284,1.6422549506685722,1.6920633772356828,1.6581537328766147,1.6231014883895907,1.6076320495416208,1.6217293546453608,1.636819521138442,1.614772264932531,1.6038691050311888,1.6054168063537768
25-2801186,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0144401696923897,1.002214128306859,1.0100831110199056,1.0056637051395352,1.0075277957159792,1.1826462579566326,1.2773116197792975,1.260270865349841,1.2293480534882097,1.219044573541487,1.207735437630374,1.187873091684208,1.1760424148283635,1.1532498239706146,1.1856608352715134,1.3685873323070745,1.450419220494343,1.4165663683853333,1.5598808864478904,1.5742098185380953,1.530911326004438,1.508239056713016,1.5861728479529522,1.637283364085339,1.6065795659664008,1.5735878119668805,1.5591846451241578,1.5756120139481198,1.5536137136064818,1.5346094128560568,1.5616820008849597,1.564162471407763
26-2801710,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9906749609936981,1.0073555053190415,1.0028968887251783,1.006630515420017,1.2036521070805537,1.309773010969015,1.2887858463324826,1.2510570822174067,1.238610390048208,1.2251374828990498,1.2019846714939604,1.1882876934093376,1.1621956045324617,1.1964818226009362,1.3918904747799457,1.479850848314912,1.4416484784142198,1.5953239178162988,1.6092044627039241,1.5603726807004952,1.5350733917188413,1.616986046376552,1.6706864097329064,1.636190918975992,1.600006119634333,1.5838621716981143,1.5998894402253312,1.5759883190376376,1.5554149084082076,1.5833949663318243,1.5854860031497549
27-2801727,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.017708752144143,1.0076001039250428,1.0098275061531041,1.0390447308567097,1.1455978206459028,1.1346800110182722,1.1169058711617288,1.1115929026496474,1.1055274582085757,1.0938145579688812,1.0874669154938505,1.07622123141506,1.112170071399855,1.3024812931853624,1.3870621500024625,1.3562712567188062,1.5044898441085135,1.5215947903337106,1.480896800389227,1.4595893476714965,1.5412364453676806,1.5947178732844733,1.5656514415122877,1.5336662590785228,1.5203768111816613,1.5390956741007535,1.517851195731666,1.4995259537519137,1.5277282204409124,1.5310377282001515
28-2801745,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9854596713460907,1.003254866889032,1.0026739150116115,1.0100081204118616,1.0065464553821204,1.0044417511967634,1.0049391583204568,1.0048604225500548,1.0021923242350073,1.0018451118720273,1.0029640573869214,1.006281386620444,1.0686820052791377,1.1414848457719715,1.1298593177283287,1.2586167785598699,1.2829982402062658,1.2641720743518305,1.2536626960769228,1.3317885256165347,1.3828729114100593,1.3687980201288514,1.3487110962513338,1.3432510646134015,1.3684899353179323,1.354822584127995,1.342909875467966,1.3709767868080114,1.377442127807825
29-2806034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010044119832207,1.0010099330323776,1.0106384124961134,1.0062582384724927,1.0037633795665648,1.0044029459591646,1.0043493333373938,1.0013174202947273,1.0009912984651952,1.002392769607843,1.0061221201868857,1.004013383494138,1.0357579942542863,1.0311798902204805,1.1174088272008589,1.1455031708205083,1.1379648475503743,1.13334884587921,1.2094465197087538,1.2595701653671596,1.2429797368424105,1.2298562179990082,1.2200101088335165,1.2427750545434888,1.234102609682171,1.2266206785362372,1.268706017069882,1.2770494611462455
30-2801174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001020364091822,1.0151134503079033,1.005775468762362,1.0016912751677853,1.0029524449270784,1.0030338820113398,0.9988507866313392,0.9986766499349861,1.0010376109431822,1.005941613473626,1.0033826699912198,1.042277727596371,1.0362183393400775,1.1406045353064262,1.1733525723379639,1.1619236191739923,1.1547772908934952,1.2444682958645803,1.3022580274948325,1.2797249565578528,1.2626077351842433,1.2497493088458909,1.2739932499071989,1.2631690628039225,1.253497904507075,1.3008641769062055,1.3094719960782493
31-2801722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0375225341231005,1.0108055290480735,1.0020825003856484,1.0038948983152391,1.0038591797694008,0.9981597378463692,0.9980400050154753,1.001041025377933,1.0068152553995637,1.0037115460875075,1.047886589993321,1.0405608691120016,1.157856159381488,1.1936991963846073,1.1786745250356536,1.1705403774301388,1.268331311262443,1.331654039088234,1.3048870302268167,1.2847832270439248,1.2694197412583976,1.294669426675276,1.2824055959698941,1.2713105484099751,1.3215802459816857,1.3305117716972914
32-2801714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9576162562165673,0.9791254456825202,0.987138726953884,0.9906912221529264,0.9872550743784637,0.9890307377900139,0.9952453924106847,1.0024153430353206,1.0000507019541274,1.0025884158036056,0.9996705640671397,1.1090242621522857,1.1481222853379165,1.1380931715515223,1.131674720366021,1.2322339132063922,1.2976575009832167,1.2729616341286696,1.2541445427143325,1.240457553086626,1.2677925886574575,1.256260529513065,1.2462557252623006,1.297507193647522,1.3069352766766058
33-2801712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9879143103647016,0.995556086139813,0.997667682624596,0.9915082979563508,0.9926535294100257,0.9981375970863741,1.0054322087395262,1.002201465969312,1.0047020571299137,1.00144938484276,1.1153650844319367,1.15571905575003,1.144175911951485,1.1375233327274934,1.2417076614397207,1.3088762007438464,1.282425457870056,1.2627753223070388,1.2482343288547364,1.2752653696830067,1.2631194290674626,1.252611839400793,1.3053150954915127,1.3145043161573287
34-2801701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0131683862082297,1.0080625640070755,0.993452541793191,0.9945146434037762,1.0005056887966872,1.0088866995752654,1.0042237150003437,1.006882559493503,1.0030112042277002,1.1299126467798442,1.1738581128764112,1.1590934403980246,1.150922530119841,1.2633805531225717,1.337056790932195,1.3054006955143527,1.282726822245408,1.2662819346092726,1.2939556438686621,1.2801517138061074,1.2685572426424314,1.323939602581141,1.3334245967160152
35-2805300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0036712753872155,0.9874065862985831,0.9906821506344278,0.9990915444374187,1.0084861835830319,1.0036381986097205,1.0065072552626202,1.00247597657626,1.136469693637922,1.1822303863286885,1.1658017384865027,1.1564895583793355,1.2737664597326865,1.350308625241507,1.3165521502470714,1.2919802041361916,1.2744461320772151,1.302715028543855,1.2880874200355357,1.2755651928701344,1.3324602383446835,1.3419566700944094
36-2801168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9783995488877552,0.9866053569875641,0.9984081255885542,1.0090737719468792,1.003635476365983,1.0067188208112916,1.002397962274592,1.1450337894582607,1.1925650748190242,1.1739474084207326,1.164422013860133,1.2873363499083197,1.3665817334268222,1.3292664664170368,1.303505957075384,1.2839080459770116,1.3128477896953692,1.2975152056464665,1.2841703426061057,1.3429166289410592,1.3526989546190968
