순번_정류장ID,1-2805045,2-2803525,3-2803769,4-2803770,5-2803772,6-2805878,7-2805007,8-2805058,9-2805044,10-2802589,11-2802362,12-2802598,13-2802587,14-2802565,15-2802511,16-2802435,17-2802398,18-2802185,19-2801848,20-2802178,21-2802808,22-2803777,23-2802854,24-2802865,25-2802876,26-2802890,27-2802893,28-2802896
1-2805045,0,1.0100901600448642,1.2280373891309073,1.1935542444622047,1.1963050162392341,1.1718357836900566,1.2619971314670824,1.3732598610170834,1.6637933437061985,1.9163727357031382,1.9356893077974109,1.9603762974641967,1.8147304500877577,1.6892081928965528,1.568775312174868,1.5163293513512768,1.4541312171874485,1.3777661832165329,1.3934029539688295,1.417376393702577,1.5705290797536884,1.7173461004694812,1.719170197418254,1.6997042242605587,1.6737730293799846,1.6842046939270159,1.6673179660059723,1.7496894311036102
2-2803525,,0,0.9854059251618447,1.0823316909559262,1.123121812111257,1.1073646812971711,1.2218458570050381,1.3555986101033344,1.7085531764764892,2.0202373563475384,2.0385194832635425,2.0111272069674677,1.6564607219843168,1.5534866827431482,1.4555831704383815,1.4130754411479705,1.3631603027664756,1.3250035655696841,1.3413820908712355,1.4146613042688616,1.5773480028890583,1.7346327633132812,1.736333370322861,1.7149376902580356,1.6867989955895935,1.6975224024775697,1.6795814727176814,1.76734381032279
3-2803769,,,0,1.0099833277949748,0.9940687427976701,1.0044216994461466,1.1420194766254999,1.2901739645028292,1.6784468156400538,1.6983931544925075,1.7309842006227352,1.7319792102311087,1.4830095712418867,1.4099077778669509,1.3387756842015517,1.30791180613137,1.271458864127455,1.3061094674343097,1.3229266270215854,1.3984416226374978,1.5652194368772174,1.726816681739787,1.7286875455681048,1.7070184259069843,1.6783409637867757,1.6896092884141651,1.671374572663113,1.7614935773878968
4-2803770,,,,0,0.9755823081869732,0.9999009406020037,1.2178358478833238,1.4517481237112493,2.1294024247099173,2.032884244863943,1.885493882071374,1.8689676348669058,1.517792969956741,1.4274967981240996,1.344044732064059,1.3089900719554763,1.2745489438673956,1.3391875893972514,1.3578621404170144,1.4418176571217336,1.631690770921646,1.8187885441464327,1.8193830848359513,1.7919890880864318,1.7560825303077403,1.7663272354073234,1.7434736713325478,1.8467098508615203
5-2803772,,,,,0,1.0417736922803151,1.0149195853697768,1.0188166607162679,1.250565554812961,1.3231290020374207,1.2864030982293992,1.3328736039926117,1.2066107035136917,1.1729832503492073,1.1406402575694288,1.1265794936936042,1.145473210220865,1.2234211356453575,1.2422748378574469,1.324861857855844,1.503893114247917,1.6792576977115032,1.6821053371179915,1.659691167064183,1.6302382951093182,1.6563577686300421,1.751970430033818,1.8620286971722064
6-2805878,,,,,,0,0.9935628667614915,1.0073129386502184,1.0040406506477864,1.0072718883471754,1.009596740043606,1.0806462561505334,1.0492891250307883,1.1294285961222015,1.113810823358331,1.1204832400615314,1.1527857738054947,1.2347395592588688,1.2547037572785698,1.3424799606047202,1.5348120150465892,1.7251216943752181,1.727374665867778,1.7018135839717352,1.6684239710974391,1.6956968927067424,1.7989316423389796,1.9187901544965327
7-2805007,,,,,,,0,1.0086301999814147,1.0061567868518375,1.0092920190146881,1.012535240924539,1.1037860463448987,1.0571888577453807,1.0472715739799776,1.037207682216419,1.032932792412212,1.0502749512009915,1.1431610159137149,1.1633550068427305,1.249593889256029,1.432741000880882,1.6126602132035397,1.616807930071606,1.5954839528865459,1.5675595294659699,1.596616678741489,1.6949711969688035,1.808434631291015
8-2805058,,,,,,,,0,0.998663463715926,1.0064860620572087,1.0111029069763986,1.1216943941522963,1.0612425620698194,1.049633324829848,1.0383595842360571,1.0336910055768922,1.0377640965325763,1.1355854483834387,1.1564070550863643,1.245978580749375,1.435750670489226,1.62337033555437,1.6277086722265708,1.6049428239031012,1.5756981186008734,1.5924259985585076,1.6517486751004262,1.7642763031720716
9-2805044,,,,,,,,,0,1.0038619127791768,1.0074465143370406,1.1744777933358792,1.0712495165143654,1.0551135167523242,1.0412951490534799,1.035575164678148,1.040641728911764,1.1460835290493858,1.168706633827047,1.2656146857423143,1.4740859679379044,1.6834864665910758,1.6868337332381287,1.6598312430023647,1.6249000098317985,1.6413380260317347,1.6192987023839747,1.7338986504648692
10-2802589,,,,,,,,,,0,1.014344432748102,1.3510269590233943,1.0906509941961573,1.0658139962339401,1.0470165069790796,1.0399787617600813,1.0338598187375267,1.0728769404728784,1.0962791218375478,1.193679295105206,1.398272107134247,1.6035831287129767,1.6085459960558142,1.5844195045419642,1.5532079386346527,1.5722998735467502,1.5528239479732864,1.665657313088725
11-2802362,,,,,,,,,,,0,1.0198623160408835,0.9994773828077609,1.0004905323787578,0.9994388048210497,0.9989418489080995,1.0000905370168085,1.003185818588951,1.0262722006308869,1.101459938177685,1.2893629378231528,1.4757645082216402,1.4828926470551798,1.4647296024188905,1.441071029243497,1.4629118351488861,1.4481458497171265,1.551964170367023
12-2802598,,,,,,,,,,,,0,0.9928942593322158,0.9963894120945125,0.9965176250967398,0.9964244193601111,0.998158342299816,1.0019400424740554,1.0265650567260938,1.0704112805031842,1.1758301365273054,1.3458040238517284,1.354996033514391,1.342277648097454,1.325582196912389,1.350535442844464,1.3401550486411378,1.4355825003495222
13-2802587,,,,,,,,,,,,,0,1.002952713385922,0.9993986501410544,0.9985287720697046,1.0004332086895253,1.004593433556156,1.0363653407859197,1.0916391530179912,1.13133343902853,1.244539592842572,1.2568318218024364,1.2469326571591695,1.233739824092557,1.2644605018238215,1.2532591264321644,1.2433603625007401
14-2802565,,,,,,,,,,,,,,0,0.9959986337184653,0.9959711177274835,0.9993574386880002,1.0046962978125253,1.0422877585471662,1.106780593895465,1.1513759984257377,1.2405877834243058,1.2546532004464217,1.2433254400649445,1.2289348618640654,1.2630157948566862,1.2509426802563393,1.240213148243801
15-2802511,,,,,,,,,,,,,,,0,0.995923591291433,1.0016649262434407,1.007630094270145,1.0577108274344542,1.140096628802648,1.1938799136293867,1.1713073165886487,1.1632666807374303,1.155608632462895,1.145677813241641,1.1669157087155229,1.1585179138255886,1.151480413991877
16-2802435,,,,,,,,,,,,,,,,0,1.0054566509940128,1.0104707137259696,1.072478941420735,1.1711271000547365,1.231131580947082,1.200006630205019,1.1891778584834376,1.1788933792657166,1.1658545419873163,1.188436515418393,1.1778971119428066,1.169031168614953
17-2802398,,,,,,,,,,,,,,,,,0,1.0107295058267438,1.1076529905114354,1.247272630503187,1.3186839661958702,1.2622102351182367,1.2437217509203933,1.2264672022103968,1.2055670137448902,1.230208089046829,1.2146616080046027,1.2016143408970206
18-2802185,,,,,,,,,,,,,,,,,,0,0.9365874356595051,1.003714471944582,1.0079845275125099,1.0040726467911212,1.003531519002424,1.004464398430114,1.0048331794783965,1.0037108986631604,1.0026104610422646,1.0033144185961997
19-2801848,,,,,,,,,,,,,,,,,,,0,1.0272085806125677,1.0202179713942272,1.012358181312724,1.0108470548367567,1.0110486674547672,1.010547450744972,1.008425853657721,1.00686299827812,1.0072638798948392
20-2802178,,,,,,,,,,,,,,,,,,,,0,1.0015128533334736,0.9975998855811375,0.9977614507152643,1.0000619706343938,1.00137421876902,1.0005714754209984,0.9994580756252966,1.0006601811313864
21-2802808,,,,,,,,,,,,,,,,,,,,,0,0.992491623488922,0.9943502757275977,0.9990840883176486,1.001305790737132,1.0002336712203443,0.9988187845186282,1.0004277713614065
22-2803777,,,,,,,,,,,,,,,,,,,,,,0,0.9986124688593863,1.0061203728313368,1.0066643696882374,1.0031678058224867,1.0007985113083924,1.0025219909453045
23-2802854,,,,,,,,,,,,,,,,,,,,,,,0,1.0126427014951966,1.0081336903553009,1.0032866055629188,1.000520433059997,1.0025159897906908
24-2802865,,,,,,,,,,,,,,,,,,,,,,,,0,1.00494645774094,1.000531505036691,0.9978327387861514,1.0007376499291532
25-2802876,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9973767895154583,0.9945780644675554,0.9993449764175495
26-2802890,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9895932406851656,1.001042488490122
27-2802893,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0118017400260975
28-2802896,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
