순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2807391,15-2803925,16-2807392,17-2804772,18-2803923,19-2806339,20-2804765,21-2803921,22-2806337,23-2806394,24-2803919,25-2804592,26-2804044,27-2804590,28-2804042,29-2804040,30-2804038,31-2804036,32-2804033,33-2800268,34-2800264,35-2807245,36-2800262,37-2807367,38-2800265,39-2800266,40-2807368,41-2804602,42-2803580,43-2800263,44-2807388,45-2804528,46-2804527
11-2804712,,,,,,,,,,,0,1.0100542835167436,1.0029424875760617,1.002486124109182,0.999921682571631,1.0024588439682196,1.0019971292740364,1.0010855680599429,1.0019092652857746,0.999939912732999,1.001197335793948,0.9988094471867538,1.001201663722447,1.001503769157287,0.9998194135194037,1.060264685722133,1.0582944614128462,1.0568981020641917,1.150240243952091,1.3036390460760603,1.40712893242011,1.841999803631467,1.947492104708271,2.0008933016982153,1.9328601877067615,1.9064127986520552,1.8615283655876786,1.814136081085863,1.8584798639774296,2.0326636684960273,2.1798201311273964,2.286750671991763,2.4553169032249667,2.8273123290603124,2.9648631665122775,3.257805306867398
12-2800276,,,,,,,,,,,,0,0.9959408049220014,0.9984033497721779,0.9962732274196725,1.0005729238396914,1.0004691434730502,0.999609216167981,1.0007980761421142,0.9987467868146095,1.000250597639797,0.9977073505039228,1.0004828235811278,1.0008582066217593,0.9991205051830349,1.0631296901697547,1.0608929721012945,1.0592512306120554,1.0552313808790694,1.1875832696419701,1.2807567799846287,1.6673305857124772,1.7694111863330502,1.820517739420146,1.7679221735241428,1.7474451901529922,1.7124520895539002,1.6752210858648553,1.71674201398513,1.8736721616764465,2.0054838411098723,2.1008021617342094,2.250415913169093,2.577720065188822,2.697655110423488,2.9512077914522576
13-2800277,,,,,,,,,,,,,0,1.001391564029616,0.9964649104576933,1.0021351439288366,1.0015495284534766,1.0003457180300357,1.0015794263467288,0.9991287635876702,1.0007755179320232,0.997902653499522,1.000891114511651,1.0012666292332222,0.9993574895205402,1.0672633556780013,1.064652406788961,1.0626552341394238,1.058226967547844,1.0815173382881824,1.1657186458723847,1.5116825578796707,1.6100316681518436,1.6589702281827343,1.6190575819318138,1.603527885486003,1.5767900226901266,1.5481171424898945,1.5871039320725921,1.7290439015153463,1.8476307416360929,1.9330038896474782,2.0664926420419625,2.3562555542044104,2.461573436653953,2.682777279594208
14-2807391,,,,,,,,,,,,,,0,0.9920040959508485,1.0007214394839588,1.0005065046427792,0.9992632150948151,1.0009330617581635,0.9982861513553742,1.000213803319666,0.9971113719699505,1.0004974632202264,1.0009325600720869,0.9989356041985109,1.0705291146072167,1.0675849781368807,1.0652774032134242,1.0604926374559664,1.0557997360985614,1.0811881303743611,1.398804219050795,1.4949179449510783,1.5422780339025184,1.5108093794359432,1.4985982692757462,1.4774325450362125,1.454582528532775,1.491770789522581,1.6233064076567671,1.7327781519808951,1.8113363854041031,1.9338377714407589,2.1983036337274036,2.2938743719428083,2.4936931232302486
15-2803925,,,,,,,,,,,,,,,0,1.0071454269857092,1.0036511522284899,1.001295922939068,1.0027438393462178,0.9993037074015125,1.0013669307264452,0.99774686554506,1.0013203599346914,1.0017207917407647,0.9994754181702187,1.0754497814448454,1.0720094810879366,1.0692309485290434,1.0639437655891764,1.058793277647195,1.0569820474412572,1.2828736298552819,1.3760695605764777,1.4216953343467271,1.39837757454834,1.389388330534644,1.3736603773584906,1.3565300834606573,1.391829587246405,1.5127767423579683,1.6130216368023422,1.6847096719057748,1.7961814712926272,2.035458844028332,2.1214007434082567,2.3002343220146146
16-2807392,,,,,,,,,,,,,,,,0,1.0001306203874676,0.9977117696671319,1.0010726478165795,0.9970939629719193,1.0000069405789274,0.9958385800157236,1.0004385925773893,1.0009824534377647,0.9985691790438367,1.081795005539295,1.0776043942738502,1.0741332042955967,1.0681103559759928,1.0623039208906297,1.0602273962427344,1.141759811745827,1.2312137711214675,1.2746752774172183,1.2604372164531776,1.2550626070439381,1.245474124459808,1.2348536205054468,1.2678691144038512,1.376376672983589,1.465853888017619,1.5295684286487343,1.6283052184959892,1.8387969098822616,1.9138420388368929,2.069112702869522
17-2804772,,,,,,,,,,,,,,,,,0,0.9939543184427875,1.0016431076666972,0.9959134590416883,0.9999682956368455,0.9947534220888805,1.000493067129593,1.0011155511541663,0.998361629294952,1.0900972708039705,1.0848648636618068,1.08043215193846,1.073453875275819,1.0668058073650128,1.0643838631549816,1.0566927373267363,1.1039538256151689,1.1454382962546823,1.138409047531978,1.1359254529455283,1.1312805876512506,1.1259478546155206,1.1569554283603813,1.254907345898429,1.3353095474163301,1.3923406904583688,1.4804596142651947,1.6671939327849645,1.7333338972786998,1.8694993045574844
18-2803923,,,,,,,,,,,,,,,,,,0,1.0065524505398993,0.9965658695769293,1.0014383947694736,0.9949086394584025,1.0013332882978176,1.0019164161985648,0.9987740444364662,1.09682966574113,1.0907015198684273,1.0854453559917963,1.077691083487462,1.070367845860136,1.0676657508872174,1.05921192848965,1.1056840904602951,1.1486413337285548,1.1412091079883768,1.1385815545384588,1.1336864577722634,1.128087865477006,1.1600507905388486,1.2612784942392616,1.3445814310349562,1.4037883317822535,1.4954552636756129,1.6904532306521394,1.759772627395533,1.9028994884083374
19-2806339,,,,,,,,,,,,,,,,,,,0,0.9856401495616296,0.9982690780284287,0.9898222104387983,1.0000185440268576,1.000932095207493,0.9974387778936097,1.107943044436554,1.100102001822801,1.0933178957989953,1.0841655804080328,1.0756563960248282,1.072473547122849,1.0627432926269034,1.1119580913537777,1.157595862634197,1.149232016397132,1.1462643808713944,1.1407829843303474,1.134564304942423,1.168262377476709,1.2755765332987588,1.364296032894453,1.427583947838346,1.525930381188155,1.7366087930490413,1.8120078826631465,1.9685254655949298
20-2804765,,,,,,,,,,,,,,,,,,,,0,1.0147697361494241,0.9925998453123425,1.0043163956554708,1.0046115115613528,0.9996336319842275,1.123449534865568,1.1131193819807688,1.1041254043197755,1.0931059828524847,1.0830338919559506,1.0792017165088097,1.067778340256736,1.1197144684819629,1.1681068461674715,1.158654462025046,1.1552876863141333,1.1491241371649328,1.1421895098748243,1.1776515395073606,1.2912565509277985,1.3856187570822875,1.4531837968213384,1.5585739769885725,1.7859801900300853,1.8679349788232884,2.0390197621002204
21-2803921,,,,,,,,,,,,,,,,,,,,,0,0.9696468833541936,1.0012155540952805,1.0023185799149568,0.9971208374321897,1.1351289578281245,1.1224960811019171,1.1115607266600291,1.098952498777297,1.0876024574280772,1.0832635956602636,1.0705670953947732,1.1248898759840549,1.1756325594816333,1.1652900025636446,1.1616007114273013,1.154889947843111,1.1473864769076945,1.1843233785126785,1.3031948409453324,1.4023217065277063,1.4735220605373605,1.5849397485806236,1.8268415965040217,1.9145414806975571,2.0985099153481634
22-2806337,,,,,,,,,,,,,,,,,,,,,,0,1.0138893509140219,1.0114254664274356,1.0023664086542945,1.1542914511350224,1.1379960596056509,1.1239608451640242,1.1089959097953204,1.095752592330102,1.0906288740089254,1.0759687856044597,1.1326525249551598,1.1858812414793618,1.1744088312529894,1.1703065103407957,1.1628988949248074,1.1546742007009516,1.1931649304663727,1.3177081455511226,1.4219966418097663,1.4971540727807948,1.615163490709485,1.8730661440184604,1.967164638759537,2.165589231627198
23-2806394,,,,,,,,,,,,,,,,,,,,,,,0,1.005829512603438,0.9919167252813904,0.9881831404774918,0.9930793142360852,0.9997347212738777,0.9984594396925103,0.9973361431162493,0.9983675584752674,0.9998811677415322,1.0074730756862855,1.0613834807996876,1.0577765659702052,1.056815952213842,1.054708341267809,1.0520679974499705,1.090134522053721,1.2089709605168788,1.3084580442644815,1.3801241503514075,1.4927140430788237,1.7389303530321438,1.8287436303660862,2.018143712170868
24-2803919,,,,,,,,,,,,,,,,,,,,,,,,0,0.9800785574945958,0.9845077633883401,0.9906899284746628,0.9985405156624597,0.997294713296378,0.9962230919278537,0.9974198622805754,0.9992209845855466,0.9986693560388388,0.9991945270105178,0.9995200065319533,1.0001266665801243,1.0006667310579458,1.00081839393748,1.0384301967552592,1.153612794960412,1.249964454469281,1.319317891340992,1.428246563686932,1.5854957569549666,1.6653902456686478,1.832904662022775
25-2804592,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9860390847297591,0.993610594542667,1.0025624945442182,1.0004508991160346,0.9987375090375877,0.9998978984409733,1.0013560426371324,1.0004375111258204,1.0008976704957409,1.0011342534021037,1.0017430859997527,1.002243447240122,1.0023194074130608,1.0426734471429948,1.1669956378201423,1.2717860202262719,1.3476748175509803,1.4676265508610147,1.5631928749215325,1.5461317932077345,1.6316316524102734
26-2804044,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.023169664144847,1.0275188177077608,1.0146304802698989,1.0076414351843217,1.0083687510182717,1.0077753800304265,1.0052058833186728,1.005419477486354,1.0053261350857567,1.005961490087177,1.0063329565722345,1.0061441520575733,1.0572447171927777,1.2183109660495886,1.3582549960849912,1.4621400320833158,1.630717216759112,1.758291769859363,1.7278552473317756,1.8465904182772268
27-2804590,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0308667508553553,1.0111677104678347,1.003521665178462,1.005114241001565,1.0056389250780553,1.003273422040991,1.003688397719496,1.0037551391183819,1.0045087293542676,1.0050100295658293,1.0049063374387646,1.0597381420905045,1.2337898275077546,1.3866568820311989,1.5011535796390587,1.6887706786258219,1.8283476075739673,1.7920729051713264,1.923550435665865
28-2804042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9892384585593745,0.9891458534049359,0.9948156959651591,1.0000903722795684,0.9987909387601804,0.9997456699312315,1.0002546534378922,1.0012616403957078,1.0020704533324365,1.002198475323793,1.0627708779221439,1.2571022964194034,1.4306795568930997,1.5625363579318838,1.7820098717081692,1.9410221567011763,1.8942865949833445,2.046138872606579
29-2804040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9890629860667681,0.9979436600458105,1.0027622733081358,1.0004230773038305,1.00132008948644,1.0016999773949817,1.0027575478767299,1.0035298030447586,1.0035382094466159,1.0704323355511802,1.2879268210516859,1.4858806096044037,1.6386830182290384,1.897659568694424,2.0793831561756644,2.018430190024081,2.19682177585338
30-2804038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012829487689823,1.0079613595424963,1.0031034060831654,1.0037847957247614,1.003871104457935,1.0049691236565275,1.005636108280343,1.0054288243772462,1.08115471112444,1.332031926417822,1.5665838194897872,1.7519130007952601,2.0746309511028147,2.2908644481894243,2.2047829403290917,2.4241177555090045
31-2804036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065367528325482,1.0015102105975562,1.002551968608042,1.0028478524883448,1.0041308752569302,1.0049516473657851,1.0048032510747114,1.086982652877638,1.3628372041267267,1.6259869186346136,1.8376562850005678,2.21418618929953,2.458045494755163,2.349056891127261,2.601045753447783
32-2804033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951191442925312,0.9990777643139149,1.0004881930092473,1.0027527206989408,1.00418865241919,1.0040997591765053,1.1200766962659316,1.538159886888769,1.9844693881978812,2.3835673905319403,3.1987860858363932,3.631362481221561,3.296020203565657,3.812742672017321
33-2800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.1788847882474316,1.8789823072983605,2.8069590187331985,3.860351550085627,7.115778042032714,8.208339875864727,6.149898608459314,4.351078392392577
34-2800264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.2256168699049497,2.229836666747087,3.911667821275698,6.565864107920547,6.494397570558678,6.933431722852261,5.317459484338789,3.856157459396164
35-2807245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,1.3273876635020856,2.599642081897724,5.23562555206826,13.70238402004603,7.00560180657268,3.2572185592221965,2.879453566822105,2.4313187771443765
36-2800262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0117446684855433,0.9999186015750596,1.4080221380603604,3.287375670451491,3.11643278851532,5.639068215620855,4.185214413187675,2.5354073134916018,2.31553975916397,2.038277583912354
37-2807367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899104785520819,1.7745249177867943,12.001483679525224,3.435419399697897,2.586436880693579,2.1590866177414685,1.7026804240925502,1.6229474041477856,1.5152097399923175
38-2800265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.2133123235961287,1.5089535395623679,1.2971095153909393,1.2260972433130293,1.170969169334431,1.1212802473424892,1.1101371711600494,1.0956151098558793
39-2800266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0116603286795038,1.0050654855455543,0.9975266423949414,0.9970370057414266,1.0017675624994788,1.001519711901132,1.0029613762791418
40-2807368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964224422442244,0.9864768328106861,0.9898014633911255,0.9988841645328761,0.9989096854689001,1.0011254509245282
41-2804602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9717468486368521,0.985783825496725,0.9995883716890355,0.999516839592897,1.0020283170290774
42-2803580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955293915357085,1.0062568165754149,1.005011646147877,1.0065392783789344
43-2800263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0119003674658196,1.0087870294433081,1.009546029160802
44-2807388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9990955727544998,0.9967661071760895
45-2804528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955464067511987
46-2804527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
