순번_정류장ID,26-2803818,27-2805978,28-2806073,29-2806265,30-2802318,31-2802307,32-2802305,33-2801890,34-2805667,35-2801818,36-2805040,37-2802248,38-2802235,39-2802231,40-2802228,41-2802227,42-2802237,43-2802247,44-2802249,45-2802368,46-2802456
26-2803818,0,0.9804709811011125,0.9924619498597522,0.9961382300418457,0.9904645020032163,0.9990571458035623,1.0017055903896572,1.0016770670265147,1.5149813464204864,1.700197438448553,1.7506434073990769,1.6613607807293398,1.5731073213482223,1.5367938075332968,1.4978742335181687,1.452037284070738,1.4723401291624063,1.5912892737093318,1.617123456651677,1.581631353149328,1.5541510949017028
27-2805978,,0,1.0015641486388838,1.0046318200833382,0.9949481854514091,1.0060445888197278,1.008636043949518,1.0074402193099539,1.0302887404856815,1.166758420264559,1.233849535233378,1.219498056985693,1.1895656940235926,1.178937447305894,1.1682103641987678,1.15526966469741,1.1848030996183605,1.2769899430751381,1.3010596919942434,1.285948081351984,1.2731999040815396
28-2806073,,,0,1.0122937198808657,0.9853862135764405,1.0104417307742999,1.013970053422287,1.0107171947282758,1.0050609416410965,1.0046213791870309,1.0406183823841721,1.0491073542783536,1.0359881264833632,1.0334755248910965,1.0320494419720871,1.0301064666880333,1.0656015791196205,1.155862983032734,1.181599062839631,1.1721005067361878,1.1637004732872889
29-2806265,,,,0,0.9484638690243914,1.0092417277131944,1.0146934669756245,1.010263303593809,1.0039511976608437,1.003608599751134,1.0439581683838994,1.052864831468701,1.0381257457978015,1.0352705563890388,1.033602858222101,1.0313779970941694,1.069247068757982,1.1664115797700145,1.1933957730651903,1.1828417326454073,1.1734239286478778
30-2802318,,,,,0,1.0634505359566073,1.0451689700393423,1.026631407431151,1.010376541163975,1.0090054297444049,1.0529375580803773,1.0612560136542684,1.0444359547468947,1.040986105377418,1.0387797181692733,1.0361788215672298,1.0758301961625139,1.1784169739255441,1.2071051358067646,1.1951852346352068,1.1847260585798711
31-2802307,,,,,,0,1.0214244210176806,1.009410561731042,1.0010207813372172,1.0011043654449503,1.051213649479825,1.0606278481796816,1.0424577117560414,1.038871762880626,1.0366778845796314,1.0341242877575991,1.076077919558632,1.185679509519997,1.215887058659763,1.2029735200237024,1.191250574067459
32-2802305,,,,,,,0,1.001488779419814,0.9972891563979173,0.9981344392461582,0.9960922133914712,1.015239937292587,1.002661533650614,1.001811970359604,1.002692287372813,1.0036830073996823,1.0484681251580563,1.1602475095930187,1.191934754664661,1.1798827981587299,1.1692660451434935
33-2801890,,,,,,,,0,0.9967254302143449,0.9979570098734125,0.9955104955802436,1.0181306085333464,1.0032357356815187,1.0022243250806369,1.0031726484204693,1.0042131206601466,1.0538208651719083,1.1773429761917742,1.2123141585236177,1.1975992929312695,1.1850000564625496
34-2805667,,,,,,,,,0,1.001497751862376,0.9939190138226764,1.0360206645697518,1.0072540500698155,1.0051892515565772,1.0061620679435987,1.0071150396472792,1.0739302461069224,1.2477001932390495,1.2955661705097954,1.2676414678686554,1.2458129846793864
35-2801818,,,,,,,,,,0,0.9801223510495309,1.0462977937500078,1.0063344723402674,1.0039409765490663,1.0053074700305207,1.0065689846855372,1.0828795166183975,1.284499666491634,1.3393542078213294,1.302780894698004,1.2753017439358887
36-2805040,,,,,,,,,,,0,1.0995571923785166,1.0141573190103674,1.009182549702037,1.009822579747342,1.009738530831854,1.10186395055768,1.3519558334859627,1.4192120114722249,1.3648870869034573,1.3264577482537627
37-2802248,,,,,,,,,,,,0,0.9191707981449602,0.9446451551403651,0.9657836500058925,0.9798884138193443,0.981382061735242,1.0679854580718793,1.1367619428523652,1.1199852380898558,1.1056640991004192
38-2802235,,,,,,,,,,,,,0,0.9821474521077898,0.998949989851203,1.0046803763966563,0.9994043327443706,0.996973515424932,1.0005603735335213,1.001568627038821,0.9984749352566855
39-2802231,,,,,,,,,,,,,,0,1.0121474419285372,1.010577369812812,1.0021090233059713,0.998813051258456,1.0027882480508081,1.0035793074564339,0.9998897393205409
40-2802228,,,,,,,,,,,,,,,0,1.009461918377957,0.9984218468615487,0.9949388644387142,1.000404679730604,1.0018123505727015,0.997702877278317
41-2802227,,,,,,,,,,,,,,,,0,0.9866042325855024,0.9848900628310278,0.9953436383808146,0.9986837149210027,0.993759749094927
42-2802237,,,,,,,,,,,,,,,,,0,0.9817565276364869,1.0048853194414296,1.006153014239599,0.9970238419033873
43-2802247,,,,,,,,,,,,,,,,,,0,1.0392106114526045,1.018623712361331,1.002100478245392
44-2802249,,,,,,,,,,,,,,,,,,,0,1.0078037061938614,0.9913829073916843
45-2802368,,,,,,,,,,,,,,,,,,,,0,0.9713464011319485
46-2802456,,,,,,,,,,,,,,,,,,,,,0
