순번_정류장ID,1-2800297,2-2803996,3-2803994,4-2803992,5-2807384,6-2806003,7-2803990,8-2803988,9-2803986,10-2803984,11-2803981,12-2806017,13-2805721,14-2805719,15-2803976,16-2803974,17-2803875,18-2803874,19-2803876,20-2803878,21-2803880,22-2803882,23-2803884,24-2803886,25-2803888,26-2806219,27-2803890,28-2803892,29-2803894,30-2806316,31-2803896,32-2807380,33-2807379,34-2803898,35-2803900,36-2806222,37-2804630,38-2803902,39-2803904,40-2807377,41-2803906,42-2803909,43-2803910,44-2803912,45-2804628,46-2806314,47-2803914,48-2804626,49-2804099,50-2804624,51-2804622,52-2804096,53-2804620,54-2804095,55-2804618,56-2804616,57-2804092,58-2804090,59-2806224,60-2804088,61-2804614,62-2804087,63-2804612,64-2804067,65-2804571,66-2804538,67-2804536,68-2804065,69-2800297,70-2803997,71-2800290,72-2800289,73-2803934,74-2806662,75-2800286,76-2803932,77-2803596,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032,100-2800269,101-2800268,102-2804528,103-2804527,104-2805488,105-2807373,106-2800272,107-2803582,108-2803603,109-2803602,110-2800274,111-2803847,112-2803599,113-2804712,114-2800276,115-2800277,116-2803597,117-2806642,118-2804030,119-2800279,120-2804029,121-2800282,122-2800284,123-2800285,124-2803933,125-2800287,126-2800288,127-2804793,128-2800291,129-2800298,130-2804064,131-2804535,132-2804537,133-2804572,134-2804066,135-2804611,136-2804086,137-2804613,138-2804089,139-2806223,140-2804091,141-2804093,142-2804615,143-2804617,144-2804094,145-2804619,146-2804097,147-2804621,148-2804623,149-2804098,150-2804625,151-2803915,152-2806315,153-2804627,154-2803913,155-2803911,156-2803908,157-2803907,158-2807376,159-2803905,160-2803903,161-2804629,162-2806221,163-2803901,164-2803899,165-2807378,166-2807381,167-2803897,168-2806317,169-2803895,170-2803893,171-2803891,172-2806220,173-2803889,174-2803887,175-2803885,176-2803883,177-2803881,178-2803879,179-2803877,180-2803875,181-2803973,182-2803975,183-2805718,184-2803979,185-2806018,186-2804334,187-2803983,188-2803985,189-2803987,190-2803989,191-2806004,192-2807385,193-2803991,194-2803993,195-2803995
1-2800297,0,0.9983768967073229,0.9909464497728397,0.9998567582171873,0.9958244013451321,0.9922423341296499,0.9989763641516929,1.0003170169007771,1.029851746782828,1.1898164865715846,1.3414371000296446,1.2921908920478657,1.2463584731094257,1.2379159463678906,1.223004422696113,1.2036278261129738,1.1934439646855863,1.2035000538876366,1.1912185609294186,1.182793147204177,1.1688434301958655,1.1627518607495932,1.1567404987144592,1.146949903106499,1.1420226638120443,1.1325238806257911,1.1194876800599816,1.1160564953654404,1.1133289365056658,1.110172230236541,1.1083687394888702,1.1076009931533937,1.098516106327719,1.097325712949991,1.1142081496173208,1.1538565714651572,1.2187174850943923,1.3344397149871903,1.407423051410664,1.4774451556222676,1.5323715540663132,1.6145048445255246,1.7073693326495023,1.8099308342005431,1.8909055139083324,1.9962484743986155,2.0589180562975775,2.143845343706385,2.299480038994865,2.4035572039382203,2.6531688619082585,2.872749359668898,3.1768405758192686,3.3458849116855487,3.5561069537046555,4.117037147341436,4.371078254943713,4.86328664313839,5.188878722252001,5.931019753545774,6.631923023906398,7.548433909968069,9.132058713664609,12.294432467712266,18.943656755616253,24.80698398412542,41.73865464874153,57.031234945843885,inf,42.24494625001995,25.880245771181105,20.538806352831326,16.461647879529238,14.253673604349766,10.667613580802252,8.696453450188372,8.22336136082826,6.957777280298231,6.504558673391225,5.948431362994866,5.563963474696567,5.480283175980022,4.978193411908636,4.7023878353694855,4.6084082981654735,4.48861005822108,4.423200360080733,4.262845995110057,4.121018652375263,4.060764042242607,4.01488965381129,3.945819314467032,3.8262378161774113,3.7122233930283097,3.63237583708023,3.567093455354541,3.5105042132866533,3.4437894916168523,3.600003718288937,3.668105688822344,3.5557772696882433,3.715896615842821,3.8093366570120124,3.954128095825366,4.09619620248203,4.344691506843278,4.522861613230063,4.638958831374553,4.727179823302116,4.864938096836992,5.068414473660166,5.415341058304664,5.5509230511509635,5.740518431632274,5.943571115956401,6.521926878956492,7.426235625219936,7.610634046554705,8.313701439405094,9.384804944156624,10.194161474413082,12.122489632356368,13.482144788419205,17.138832146462256,28.247544146937624,35.58810623402549,47.51150552725176,79.1449061398215,1239.9440786240787,117.81451378433583,78.79252973859636,49.534951498141176,38.87201420503659,26.064795071269454,19.859513888411424,16.95538237143064,15.276457109265914,13.874685004510795,12.53194457391333,12.021620159902957,11.054966539244933,10.60119150329602,9.598614693790447,9.12657008078703,8.869128172972143,8.297116943798065,7.869582422769649,7.382026559739388,7.192061143306835,6.914847743011798,6.758112077436986,6.62481477401003,6.4341780962827055,6.288819152449995,6.095235703707806,5.903036627996599,5.7521282243398835,5.654718904000297,5.520430107372835,5.391365335747265,5.164554428104314,5.041637578902096,4.971700027034061,4.993261495695142,5.0758698765398345,5.546923448094995,5.629466832995534,5.748099380979338,5.918802985517534,6.073036252131026,6.315429970392743,7.232011279397625,7.765093924149808,8.072236998768915,8.662131200522625,9.099133046472149,9.540973952741103,10.413959225363993,10.856556537754093,12.151889739343298,13.102215600985765,14.264490906218242,15.334611014228786,15.855135299612215,18.80327709733543,22.298550277395222,20.430374144892365,19.16775408641332,23.043408137027313,46.0820187081617,75.51984697602242,91.2184380510582,110.61061936704644,212.37746910180422,682.9461701962388
2-2803996,,0,0.9873646619592565,1.0001661487425497,0.9954176607912965,0.9914672035795709,0.9990221417280732,1.000133331923505,1.030885514824941,1.1966213228631541,1.3540220155206348,1.3013271067449983,1.253054176755723,1.2441541048162228,1.2285298982407498,1.2081970840938552,1.197527990138695,1.2078021651744284,1.1948579861049324,1.186125763226521,1.171687671345556,1.1653812752184922,1.1591654229563757,1.1490818287060192,1.1440072476889898,1.1341542284412192,1.1208862203191328,1.1173702001843062,1.114502454110513,1.11128008166852,1.109439787717117,1.1086481589618837,1.099472159355981,1.0982576015228862,1.0969554271158837,1.1337647498290058,1.1974123367150777,1.3107938377222086,1.3823871289373724,1.4508379259302067,1.5045840895570706,1.584901344180776,1.6756419925650416,1.7759252895355229,1.8549238132555672,1.9574533609462488,2.018501933338197,2.1011732879811644,2.252737801548358,2.3536127408250973,2.5957119554247816,2.808559809257972,3.1019407816837274,3.2648673064831746,3.4671450709363554,4.0057348508490405,4.247939686893936,4.716887771236339,5.02601406681396,5.728555703757785,6.387243959095446,7.240972691329267,8.703027177699543,11.565658265190521,17.347513443502343,22.211701001873337,35.0618415502142,45.37689473393686,225.3672927849355,42.87999129202132,26.070105726991017,20.63889900936658,16.511377463031938,14.282657153649359,10.672633164258334,8.691416188019073,8.220696112312833,6.95062855387818,6.4957289565087715,5.941061497773642,5.5555469687528065,5.472577856601005,4.970368356860562,4.694606023742935,4.600161539511109,4.479980163583924,4.414633997097138,4.2548742703979885,4.113567273657405,4.0529943717771415,4.00681570411494,3.9385324321335866,3.8184375807053894,3.7052040822673438,3.6251739652824537,3.5602675100748953,3.503759881260063,3.43689352530486,3.593342282306374,3.6608734690986693,3.549303999285835,3.7093944210768774,3.802242306174845,3.9476065774338167,4.089677589455935,4.33783402045142,4.515622606139317,4.6317191443718135,4.719941692908407,4.858617906286434,5.061226587177063,5.408804303611754,5.54446717696246,5.734190740778798,5.9380548207783965,6.515533114447303,7.420831273601582,7.605476553561493,8.30963408519523,9.384385519544264,10.194131260886051,12.12829824449026,13.49310859310887,17.17286381483873,28.383113465582433,35.82469775373879,47.97021753512083,80.54520958433078,441.33180224403924,92.59413722978711,66.65083300568025,44.446031586777146,35.64848971069893,24.57567548896593,18.983928935048155,16.31362669646075,14.753910094651731,13.442618390361856,12.178777905176116,11.696429523452156,10.78138303207691,10.347987384396786,9.392210370298313,8.93884226586626,8.69292666178838,8.142977355354626,7.730174065382131,7.260201897366763,7.075811930036902,6.807483714171269,6.655622142153416,6.526387240217052,6.341420945613249,6.200789744467015,6.012158680977106,5.825669232187004,5.678331630584707,5.58345498918397,5.452599166827877,5.32675063929431,5.105745995110238,4.985362704050101,4.934172808698677,5.030992405277147,5.114915691628792,5.593502823896204,5.6774922539575225,5.798246093853893,5.972520614777671,6.129224067414126,6.376842276560885,7.313153522209267,7.858967607924065,8.173850054993887,8.779475934348758,9.228875914452711,9.682796579598948,10.584763066929598,11.042442837277521,12.385405477355913,13.374233281120139,14.587819059817399,15.70907926015435,16.25591339203682,19.36609239147914,23.095196564375712,21.095321807780017,19.747426686483227,23.887078341232368,49.58915877646308,85.42406527730408,106.07361181497296,133.23750159879432,219.56047081902884,765.8604783960405
3-2803994,,,0,1.0099680990991662,0.9993788066060483,0.9929234484580015,1.001246172293849,1.0012349009683943,1.034313174974209,1.213279943801944,1.3854912082363,1.3239912330804602,1.2690644557141535,1.25881946351319,1.2414980035557517,1.2190810593174972,1.2070704666036844,1.2178295286847205,1.2033124872015613,1.1938676399495654,1.1782963034096627,1.1714914762502142,1.1648017077426986,1.1540434963545194,1.1487395585161415,1.1381860425757002,1.124163315573095,1.1204523197237088,1.117533672864903,1.1140715691784002,1.1121439186989974,1.111293653923518,1.1017375764855768,1.1004673424709253,1.0991072412062763,1.1032131256796234,1.1653045145031657,1.2759123872011962,1.3456399877350282,1.4123625464430076,1.4645453161549196,1.5426245406590915,1.630891356208338,1.7279480944260517,1.8046813078860122,1.9040210386445915,1.9633019761176302,2.0431083412594333,2.1893711125427484,2.2871735956770487,2.520272923047297,2.7249512184066726,3.006816103176988,3.1624421679955583,3.355765125820059,3.8687884375622072,4.099287270541531,4.543033424388854,4.833660122344088,5.491686564042387,6.10690991255824,6.897463157780466,7.91157830374586,10.269237952024355,14.707698865986755,18.141621096386483,26.104529937144264,31.54731839204233,72.63568934471837,30.677029184713707,20.998543828155903,17.32885529865987,14.325843115772644,12.619662765820914,9.722391524484612,8.04997734582288,7.645513606397501,6.537496590300059,6.1344311026726634,5.6390291074964685,5.292367068631285,5.217284910488558,4.760398679352619,4.5073756585237925,4.420579724140687,4.309963590435545,4.249686885784002,4.1029534313471165,3.9719033558173025,3.914933802555445,3.8720728597526297,3.8085588042929874,3.6972813618308495,3.5912788458704066,3.5163962390232877,3.4556497824310917,3.402435184320651,3.3399093383802594,3.489574029987892,3.554597451809341,3.4501713575924056,3.603242587650198,3.6921790020108523,3.8308512462895052,3.966199060513449,4.2021504469103,4.370880629759033,4.480910211342007,4.564003810008094,4.69555409459593,4.88740205943104,5.214205906598537,5.341135544244754,5.519087602044005,5.709932307834062,6.249218453001916,7.086966290806101,7.2571001428067285,7.903184875087691,8.881150804432918,9.611525109053941,11.336269429442337,12.533585113314977,15.689368771204657,24.68960246396243,30.202214871492533,38.502959114808135,57.28236018803697,138.98425963938976,63.58019150420281,50.17222050412831,36.46392870383574,30.326476742754767,21.92581935808243,17.369516814155567,15.633277762884921,14.193005703043438,12.973586463379426,11.79086776408838,11.339421546492504,10.47458326006241,10.064498094183152,9.155796809931788,8.725015610306286,8.490300651741514,7.963461748538054,7.568616282742693,7.117076216836564,6.93964249512225,6.681125097879589,6.534663300246179,6.409941039000618,6.23128962877757,6.095349494814112,5.913323378102976,5.7318363441906754,5.5894788871836205,5.497465714904865,5.370500892061786,5.24830737336509,5.033212002265398,4.916445912904009,5.012074058993703,5.1118038789737765,5.198572841575374,5.694325526687779,5.781479869932392,5.906880119968148,6.088498588650489,6.251112783336669,6.509666875783741,7.488714376303865,8.062587133538894,8.395418115919915,9.035107518172289,9.51211601346204,9.995388500159073,10.961454330671069,11.453291724748878,12.90293409269573,13.982191893058308,15.31473528276109,16.552504352771965,17.16102760244443,20.670501570097535,24.97599041664579,22.63181891137551,21.081903661569225,25.861920599052958,58.94184126531934,117.56608434732529,160.59051176765817,232.28835768491024,248.8339531626857,221.74337787626717
4-2803992,,,,0,0.9803687882480548,0.9781783844476087,0.9983528008571704,1.0001259734527526,1.0366109590917645,1.236864830876351,1.4326963459429995,1.3561907627117564,1.290559702902874,1.2788707985771286,1.2587452114238389,1.2329883690980283,1.2194918169061646,1.2309545060968095,1.2141768449225432,1.203721393496155,1.1865634970121541,1.1790697999981337,1.1717310858351646,1.1600558741532443,1.154301028659574,1.1429552186543948,1.1279438917677471,1.123981472994768,1.12080427430594,1.1172263376532174,1.1151870508498678,1.1142639410203792,1.104298907397341,1.102884784692415,1.1014525654269411,1.105705394157387,1.1695367514276054,1.2834855886331844,1.355382952271056,1.424279192033663,1.4784276062491424,1.5595446389922274,1.6511762917407242,1.752442694884781,1.832421122465904,1.9365444846229498,1.9985234905370837,2.082541071224687,2.2366208612484217,2.3397320426841657,2.5872999406694364,2.8050400518714698,3.107861110932867,3.2762406039263277,3.485385054189677,4.046495503401699,4.300309527666754,4.795222122852954,5.122929118768559,5.872247916335141,6.582980752303951,7.5168208009418365,7.05186602737829,8.931653396332697,12.220515231696883,14.572198104079161,19.462625932867073,22.42161568445974,38.14241726913619,25.17840667918502,18.24564374361971,15.400027254347854,12.973898232677364,11.554101819651109,9.069059701724166,7.596667101916918,7.2360846156123,6.2320884187167005,5.864079792420373,5.409404603782473,5.088689047904297,5.019819597176587,4.5947505208750385,4.359531980264951,4.278277659206561,4.1742119255527195,4.11804842654262,3.9795386897890084,3.855821587469741,3.80278806620503,3.762727970948035,3.7027720936315123,3.596751546739622,3.496787451769188,3.426098028497537,3.3685355876313867,3.3180495173214033,3.2588924450606034,3.4036768905393764,3.4656490398599984,3.3681180214753206,3.5157028864803896,3.6015064245547723,3.73491004873323,3.8649498137908864,4.0921560973660895,4.2542107964275875,4.359785961728099,4.439820484692028,4.565061752112201,4.748262426458386,5.060773793974395,5.182834876932096,5.35240468156516,5.53401519562759,6.045195423413747,6.836431014082594,6.997445077647152,7.603914768224402,8.515518266272844,9.193095149818143,10.777661691364855,11.869918845969833,14.701712650805305,22.454789661893464,26.981412458705254,33.50134666989267,47.0667644248928,72.96318749355072,44.967792898975844,37.820273950901985,29.47166114650745,25.34044462669378,19.191609767954034,15.609908336025223,17.16220463458111,15.423077537131764,13.978112907406848,12.599982283055363,12.077732241651104,11.090792372890274,10.628527857719215,9.60953204891555,9.129676468079658,8.870112662659803,8.291492584448397,7.8596959513733475,7.3672312436945635,7.176603318367532,6.8975261948998945,6.739843760358155,6.6058027820227325,6.414198394114272,6.268178948154743,6.0738176303246565,5.880962991205606,5.729187020904233,5.631968876988811,5.497396059698564,5.368108970754612,5.141033234354345,5.018039312403908,5.1171678811827155,5.221704317897309,5.31243100065358,5.832141852343165,5.9232891920175765,6.055644289035591,6.246477520551804,6.418515176252247,6.69125019482975,7.733034024746203,8.346436392431697,8.70310321744503,9.394246717526944,9.91271547254916,10.43791900716357,11.49542765215239,12.03795558023367,13.652435732803907,14.864588717719121,16.380858053307815,17.812739329166526,18.519861454902948,22.670963454073636,27.96804120647077,25.03501028830688,23.129323437181373,29.01532848580683,57.99288950458032,114.35233054914063,154.90049825919263,220.99021732817593,236.03479438111745,133.67568385454794
5-2807384,,,,,0,0.9761411520498184,1.0024293505205752,1.0016298016208323,1.039834180807811,1.2541974174149553,1.4654464399448037,1.3785845355674597,1.3054975506526265,1.292627284784212,1.270966515578183,1.2426390964284295,1.22799219448704,1.239888036413547,1.2215555365197537,1.2104267454012276,1.1922135737340493,1.1842604447130634,1.1764893558024523,1.1642086259675533,1.158036509211576,1.1462870182427443,1.1306217677453407,1.1264920713275288,1.1232004080071565,1.1194904967053207,1.117377392547384,1.1164039671957113,1.1060471521952333,1.1046609040509108,1.1031803891812555,1.1074722089472153,1.172318634160791,1.288221268241505,1.3614460146708665,1.431791624348515,1.4870469363116288,1.5697763653091308,1.6634721833171218,1.7671567719618602,1.8491530559937468,1.9560350185410154,2.019728067113467,2.1061605340252396,2.26493135483625,2.3713751965657,2.6275637524738555,2.853972093925195,3.1691587918806614,3.34519289146971,3.564937556675002,4.155806229931273,4.425600830682561,4.952270356854313,5.303546798530853,6.112999816906164,6.888791734174905,7.9202487829462935,6.924954680373063,8.31614828998198,11.155192401668666,13.1094088945631,17.008090025178497,19.261184366782853,30.04731883341846,21.414536084593017,16.187791408492895,13.909609106630395,11.901800987394871,10.697468760657923,8.535445856664593,7.220643434415979,6.893495506611979,5.979960491786562,5.640968897896681,5.22012335618002,4.921613533703639,4.856763705650625,4.459337127664934,4.237728368413416,4.161149969199419,4.063367399942662,4.009918361199318,3.878994047797325,3.76204780739664,3.711708751626108,3.6733981743140434,3.6164415122915714,3.51589452552232,3.4207038239020613,3.353032509424725,3.298134988064398,3.2501628617488563,3.1931752772353557,3.3339242136356146,3.394181194408088,3.3010734620591653,3.4443289828196177,3.5271535833970153,3.6564813332695834,3.7824748069344984,4.001525421187556,4.157775815339512,4.25947544868568,4.336499745163424,4.457359536547025,4.633482792023218,4.93325956787628,5.049699209043689,5.211942845137864,5.38548595122286,5.8727593748171785,6.624436659729292,6.775921235531763,7.348001479207855,8.204643145181109,8.837181652310568,10.305018610098838,11.305236533535234,13.869264329594596,20.643816281231622,24.44159293040032,29.7193839983707,40.02818232227723,57.579598250063384,38.612477364872994,33.22232436849887,26.60454539341633,23.192767209582435,17.94047543912963,15.586581043113144,18.15511205214093,16.20871848595982,14.610880409733797,13.102967639518512,12.535575698324076,11.46933837175127,10.972601694439412,9.883647445624108,9.37494147794634,9.09857542448095,8.48720667540256,8.032659826199447,7.516806378336903,7.316513390607458,7.024967604002773,6.86050214246562,6.720838952858751,6.52143895323093,6.369666994146954,6.1678985141571845,5.967976105586358,5.81128218646041,5.710275354980531,5.57118529893881,5.437694539519042,5.203537278055359,5.076871238412754,5.178428048385248,5.285606773423116,5.378666065896219,5.912539689870009,6.006753463824023,6.142536267626735,6.339119455487074,6.516495321284716,6.798002682058024,7.875998567051266,8.51449402492387,8.886168408862146,9.608257150919396,10.150353164689047,10.70334859680318,11.818686107189473,12.393110309842143,14.111180660149731,15.410204261842773,17.046463803754232,18.598922177239857,19.37140764410498,23.967799331404976,29.959607387973676,26.602571322368348,24.457069112402042,31.147590032177256,50.82766334886388,89.80068757257233,113.17562362150908,145.00953572727295,151.59119447845924,101.62059999553715
6-2806003,,,,,,0,1.010900990695092,1.0039016765664062,1.0447306604671682,1.276925295894452,1.508059775098578,1.4066148326846135,1.324147497901745,1.30975481888623,1.2858370387741858,1.2545480157149258,1.2384525952918524,1.250857791186214,1.2305710618883108,1.2186136555758056,1.1991062587779082,1.190590148234603,1.1822904852435774,1.1692743260100396,1.1627350575939952,1.150358688099364,1.1339035443160193,1.1295716988383238,1.1261427745154684,1.1222741897649626,1.1200723341729575,1.119037219992231,1.1083007135304368,1.1068583151465716,1.1053195770388837,1.1095775303843516,1.1755612642059026,1.2936576398320472,1.368376086054161,1.4402361596474305,1.4967336029591998,1.5814129096804783,1.6774471692824051,1.7838772929125715,1.868169588973731,1.978196842480046,2.0438478462138825,2.1330436301867137,2.297197018570585,2.407476147411527,2.6736257109230293,2.9097233897268904,3.2397418703469847,3.4247689848021183,3.6564568931381665,4.283327686292009,4.571487264917526,5.137503164574711,5.517627231220024,6.401637143482976,7.259490468406752,8.41654271646038,7.285211600464212,7.732562803209856,10.182927458200535,11.815808818202823,14.951868111734031,16.69523722294425,24.401496984724925,18.414699955447603,14.416383954699818,12.583120890568948,10.91917812515146,9.898401314254555,8.023544516707783,6.852945167686483,6.557099589478161,5.727041943804432,5.415310627722447,5.028162525377307,4.752015748142804,4.690621454758729,4.320504174306731,4.113327502497154,4.0409994944231675,3.94945106660127,3.898394574716116,3.775765019332389,3.6652573162787503,3.617632480071338,3.5814103351179596,3.5274687003643086,3.431875383641172,3.341787975264312,3.27744195280593,3.2252424188917197,3.179576196545127,3.124840146448711,3.261660996497344,3.3194417325926784,3.231344635881613,3.370380150704682,3.450439077539123,3.5753509462853748,3.6966507295257163,3.9077051610025184,4.058386592007216,4.156169566449216,4.230154500665209,4.3458170967875835,4.515152215485367,4.802086752919615,4.91245785186187,5.067809080986077,5.233266813996618,5.697275697771452,6.408267674233256,6.551979662926487,7.089472166822165,7.891264666057787,8.481329505658103,9.837509472647278,10.753172245904203,13.067726690342958,18.985300224842195,22.180135137181633,26.481419700832113,34.44852999745222,46.87574769638935,33.48727609277047,29.35749966336822,24.069187231117805,21.243421524054053,16.753131911886413,16.477042706254327,19.37468836290576,17.159784008690664,15.367819660331618,13.697948927799091,13.074882565635797,11.911729931957906,11.373231654176397,10.200267008117526,9.655809049132989,9.360945297416643,8.71096333845926,8.229751253288164,7.685754330578628,7.47511239101387,7.169128296500573,6.996828154614622,6.850681876252153,6.642309499685138,6.483929554278002,6.27366891168006,6.0656613646400634,5.902856380848264,5.798025779204834,5.6537924203165675,5.515522698730991,5.273330864027278,5.14250678756424,5.2471574590653365,5.357334232928511,5.4530413542449665,6.003031912589559,6.100242705067509,6.240439130991286,6.443594298345507,6.627079951562247,6.918645495086089,8.039206058309556,8.705965391023705,9.095109747431913,9.853370097492766,10.424574969474138,11.00897916487313,12.19294388423033,12.805457913223352,14.648293204710816,16.053127762679374,17.83717981779296,19.54439489329995,20.39942426114206,25.56255359850814,32.49455362817882,28.56191737102318,26.082858519316122,33.8346138900566,53.90592566751333,72.89329940391546,87.66516458843611,105.73565634420079,109.33503548415283,80.71250662023616
7-2803990,,,,,,,0,1.00122559237391,1.0544628726437464,1.3651177200328746,1.693009440967434,1.516281448647069,1.3896153536429054,1.3688663582568088,1.3357933606246537,1.29291071736272,1.2713550701213856,1.2856374130930779,1.258189946058619,1.2432827518134872,1.219270431611582,1.2088399874014175,1.1987687774368223,1.183325123649705,1.1755964310634068,1.1612168781689536,1.1423108531236865,1.1373675484640529,1.1335219078447518,1.129177551153599,1.1267115279753719,1.1254997819612995,1.1136425905486773,1.1120394391909554,1.1103343997008743,1.1147430947356067,1.1844634653662933,1.3098155808579135,1.3895067816807158,1.4664334633910996,1.5271037712187352,1.618363119316916,1.7223333184377514,1.8381383443854582,1.9303161926339236,2.0512065672691384,2.123654083416439,2.2224856389483003,2.405543713625507,2.5293974674579074,2.8311729947172477,3.1024100008620965,3.4870437863020403,3.7056486470456096,3.9824354734562153,4.748465382684496,5.109358503409059,5.834858670433586,6.334931833064705,7.540059026920368,8.768791454529886,10.526988962388241,8.737135453430916,7.218891682079255,7.953502017220114,8.971103390631635,10.77156605264928,11.695803276508684,15.229997938242889,12.710246340564591,10.674184793455694,9.638384297396113,8.635227286115823,7.987141876726276,6.726531200212044,5.887989369082809,5.670807482610985,5.04458849223592,4.802924101706908,4.498520992982196,4.278393865012865,4.229529428305095,3.9293610309439813,3.7589779908325576,3.6995030230186137,3.623297622455329,3.581381502743545,3.478287263756773,3.3853724349061936,3.3454545268591613,3.314961787560493,3.2693132726307885,3.188395267418732,3.1114486711626164,3.0563584025338075,3.0116850136491187,2.9724692339161307,2.9254710100695065,3.0497186225446007,3.102095703811891,3.0278877064253185,3.1535016706221364,3.2255348068539957,3.3379940175136373,3.4471527081021485,3.636192143787721,3.7701996487814555,3.8571011082440982,3.9226611386534973,4.025339628944416,4.174215053392852,4.42588851694525,4.523127176626771,4.658488613882103,4.802126622426306,5.201571661492188,5.807219089586743,5.9270687638126915,6.377423671638423,7.039545485593557,7.5180164945447,8.595917361734418,9.30672581347397,11.049562391663635,15.140538684248094,17.162661971333613,19.701544612497447,23.921004821216204,29.543938534812398,23.60024761823694,21.472780418671935,18.502861813994556,16.788578114735195,15.75423318843537,20.084267675002618,24.5631336670303,21.040404413856777,18.355818014196597,15.976405961904128,15.117107333649196,13.552491895256443,12.84494915465505,11.339513066341224,10.656774862151254,10.29115519360338,9.495274069878901,8.914783539569251,8.267389773601623,8.019095155017464,7.660933143249903,7.460493943457205,7.29115741733036,7.0508369756563996,6.8690389414139545,6.628824711306513,6.392451997565376,6.208309180826321,6.090174209985378,5.9281007366525,5.773315747983748,5.503492834808685,5.358437543132808,5.472435229665985,5.592780062713309,5.697485796286965,6.3025564829575815,6.410063713575675,6.565460848249809,6.791316827639001,6.995976606953761,7.322544784039522,8.593111917553632,9.361026807373676,9.813264860438537,10.703489292650318,11.38213670398223,12.083656920557884,13.527574130565856,14.286653364431615,16.620159465531053,18.45334987932074,20.85351697733277,23.22681533208485,24.44568433414088,32.25940286437672,44.153486238259376,37.08366662625079,32.94373942640742,46.36983957405041,93.97225318713387,52.587725844119525,51.352448041303965,57.1676803732128,58.33219634663663,49.05323521835643
8-2803988,,,,,,,,0,1.0007483277752407,0.9956989438418918,1.000456290148387,1.0007777029946683,0.9986788900554735,0.9989229510829669,0.9954798803602026,0.9983540395885482,1.0011593647011197,1.016450579195346,1.0255405804160782,1.0233210966163455,1.0206249255825754,1.0205266908897102,1.0204979006136605,1.0187054404568674,1.0184016178012347,1.0166239989079648,1.0153106090279362,1.0153064959708462,1.014508036374696,1.0139434740290687,1.013639479714594,1.0144156921317613,1.0115839144547987,1.0247258990681392,1.060965240607674,1.1088142359676938,1.1880157150040944,1.332185612315396,1.42505038785091,1.5156099220595203,1.5876609068701804,1.697124602001018,1.8234472699481878,1.9661808318235754,2.0814239772128755,2.2346719227367435,2.327691367143054,2.4561097362917748,2.698579841253206,2.8661680375185306,3.2867363156168805,3.680619345546837,4.266031077727602,4.61410107346333,5.071873358687365,6.4467776898153515,7.15657591856297,8.723278905334489,9.928524125445657,13.364149501639584,17.912791313992678,27.46857747377708,17.042259260557028,11.611598790884162,8.789940216757586,7.950259628785241,7.064521266753345,6.773661106930682,7.348370922960679,6.7538674549381135,6.1421285568772745,5.7904302814036575,5.419974338047582,5.1626860660036735,4.616958742999125,4.215626246366136,4.106835750608981,3.7768627807513684,3.6442283567207965,3.4723438602204335,3.3437002486014746,3.3157529204315095,3.1343188745387325,3.029646662478611,2.9926256994412923,2.944476892766675,2.918033488479542,2.8525333833708153,2.7923444857577477,2.765848972342391,2.746082739306609,2.716238460588594,2.6626720599334783,2.6112616761492475,2.5742386621728985,2.5442002148785834,2.517454348557448,2.4854161256686162,2.5843439269341593,2.6256605082506823,2.578552318354416,2.677091272988747,2.7335984435111063,2.8213006777074576,2.905588122870924,3.0501806029709493,3.1521527005356083,3.218109465865102,3.267378600596506,3.3445774014791425,3.4557854483067234,3.6409820617312953,3.7119720673093246,3.809871541092898,3.913252109083007,4.196559506539682,4.615677669699189,4.697014587053717,4.998586993608957,5.428074969518232,5.7304340558872475,6.3877423925702566,6.801608527406554,7.7604499524761,9.73921900011091,10.598607699061878,11.583975912845318,13.027488292590764,14.68999279129941,13.797852243761833,14.790432254184495,16.938493047962655,19.0070961141162,26.270569052554603,41.17099018483748,65.88549311087415,44.66155789870583,33.62234315152413,26.09561148554117,23.763532947440922,19.94003878565205,18.36747877941334,15.301170941409607,14.022175759166396,13.363235886968269,11.987531915435953,11.031736548042542,10.010159436981352,9.629840673684257,9.092585781957155,8.797423547363154,8.551007754766896,8.205990478115252,7.9485556403663296,7.612982168209453,7.287762968575193,7.037735439836689,6.878949662338968,6.662870369948046,6.458632556737468,6.107246907944472,5.92077618779109,5.8157083032730705,5.721144801715662,5.792168621040647,6.434672536899355,6.549340989988356,6.715386392477452,6.957315683424866,7.177148858489181,7.529146037963398,8.912977010277102,9.76058576863277,10.26370621978792,11.262948393821446,12.032725913678032,12.83581037701101,14.512706289233943,15.407364256332954,18.21460157360327,20.48421495189782,23.54633456855243,26.677540067871302,28.32822481200468,39.6468995908378,59.76413246940242,62.19316035560471,84.43683987887003,330.97745002664976,46.03431048875011,33.13309152442026,30.81003843531441,29.089319414788438,25.859759996327085,23.861482660554014
