순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2803610,24-2803612,25-2804732,26-2804339
11-2803848,,,,,,,,,,,0,0.9892282663812044,0.9913145728441417,0.997344721080141,0.997745716137103,0.9984724379505087,0.9987466525106808,1.0012222628198824,1.000353094085532,0.9980651894247319,1.0001203563759862,1.0001823813582615,1.001052094468499,1.001168249624424,0.9997949209005348,0.9993260070972513
12-2806298,,,,,,,,,,,,0,0.9924697972967704,0.9994393090688352,0.9992742436139128,0.9999804688734159,1.0000496505181973,1.0025515381036976,1.0014477613595718,0.9988184994883467,1.000961066479382,1.0009540701784851,1.0020782967424828,1.0021360814722255,1.0006188544090204,1.0000742687868893
13-2803849,,,,,,,,,,,,,0,1.0055211288700237,1.0025389875857167,1.0031165916361005,1.002539010471097,1.005073898187322,1.0033887287988414,0.9999733900067056,1.0023364235097643,1.002190842007548,1.003124310002208,1.0031159297833674,1.0010108344828268,1.0007253106023717
14-2803851,,,,,,,,,,,,,,0,0.9988989735525139,1.0009103926868765,0.9956285135311808,1.0014690363939283,0.9998854566229818,0.9962793988538992,0.9996721905335436,0.9998170807726343,1.001567981773423,1.001232438587384,0.9998738997400363,0.9992788430867956
15-2803852,,,,,,,,,,,,,,,0,1.0069993837020639,0.9924653859832069,1.0027242869419903,1.0002484052383696,0.9955607103775306,0.9998496990175263,0.9999975553628819,1.001920339638476,1.0020149891567,0.9999784005976574,0.999315959378136
16-2803854,,,,,,,,,,,,,,,,0,0.985641694888231,1.0019018467997072,0.9993143843554341,0.9944207186756131,0.9992641894377738,0.9995120546463941,1.001114577028192,1.001286165424268,0.9992593192520924,0.9986407648114284
17-2806296,,,,,,,,,,,,,,,,,0,1.013187750191134,1.0050256339404227,0.996785635290542,1.0021392793625907,1.001912963483505,1.002777629654458,1.0028001176049395,1.0004135000249053,0.9996343862032699
18-2803605,,,,,,,,,,,,,,,,,,0,0.9926882240129876,0.9863793773838365,0.9973121312238667,0.9981671788852472,1.000870185390425,1.0011175387851696,0.9986365525936579,0.9979571542588198
19-2803855,,,,,,,,,,,,,,,,,,,0,0.9818158999941731,0.9991927989099636,0.9997111707966626,1.0019988170353744,1.002129250645822,0.9992394455803216,0.9984269094336266
20-2803856,,,,,,,,,,,,,,,,,,,,0,1.0214781151459231,1.01112043132755,1.0067540771337788,1.0061698727951367,1.00207829219963,1.0007621182792448
21-2806231,,,,,,,,,,,,,,,,,,,,,0,1.0008809220696553,1.00344032987834,1.0033597047554572,0.999254941711007,0.9982120609633074
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,1.0041947334652286,1.0039249534895927,0.9989742523103851,0.9978324788673762
23-2803610,,,,,,,,,,,,,,,,,,,,,,,0,1.0030029342303013,0.9915951860862975,0.9918992672476409
24-2803612,,,,,,,,,,,,,,,,,,,,,,,,0,0.9835496961498859,0.9877343048508569
25-2804732,,,,,,,,,,,,,,,,,,,,,,,,,0,0.99248869172884
26-2804339,,,,,,,,,,,,,,,,,,,,,,,,,,0
