순번_정류장ID,1-2806263,2-2806259,3-2800492,4-2800477,5-2805048,6-2800456,7-2800451,8-2800454,9-2800461,10-2800463,11-2800466,12-2800470,13-2800353,14-2800467,15-2800441,16-2800436,17-2800433,18-2800401,19-2800901,20-2807489,21-2807492,22-2807529,23-2807537,24-2805157,25-2805159,26-2805161,27-2805168,28-2805163,29-2805165,30-2803466,31-2806277,32-2803486,33-2803483
21-2807492,,,,,,,,,,,,,,,,,,,,,0,0.9987426306133033,1.001444987825099,1.167377373614643,1.1518702373205576,1.1427728511357809,1.1332272820447817,1.1231345399484187,1.1203076210009921,1.1134764107414628,1.105219936641896,1.096085704838635,1.0885909968229825
22-2807529,,,,,,,,,,,,,,,,,,,,,,0,1.007959147414493,0.9982556874329271,1.001795748409119,1.002576529656576,1.0013779967880247,1.0010260799390736,1.0038118135186678,1.0015156498101265,1.002357788140796,1.001746732124259,1.002281944810126
23-2807537,,,,,,,,,,,,,,,,,,,,,,,0,0.993678478391657,0.9994979661056154,1.0008098138608472,0.9994531311540787,0.9992504791715004,1.0028196305115158,1.0000799591313014,1.0012600816897697,1.0006774817821353,1.0014196051150335
24-2805157,,,,,,,,,,,,,,,,,,,,,,,,0,1.0214341055144212,1.0171294703609777,1.008876256678223,1.005868839959942,1.0122262032409501,1.0058102666303848,1.0066482207907996,1.0046981796894194,1.0050960852878357
25-2805159,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065763194609272,0.9973808436701813,0.9975565786570229,1.0078198081426275,1.0001634657548997,1.0026284510246128,1.0012376393780666,1.0023783779877642
26-2805161,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883653627903457,0.993717237062798,1.0082199192186785,0.9985379016002884,1.0019270590493954,1.000531623702254,1.0019447636883898
27-2805168,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978236851007362,1.0179448101430006,1.0020846440673046,1.0049288146182,1.0024279151863233,1.0035440380199283
28-2805163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.053424717156485,1.00562988491302,1.007808537255608,1.0036013361908203,1.0045810037045968
29-2805165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9629074448291723,0.9941948418289228,0.9951838693576446,0.998984458280948
30-2803466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098752688172044,1.0027060467398377,1.0042886122305192
31-2806277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964742330933645,1.0019693531322524
32-2803486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9997040713269553
33-2803483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
