순번_정류장ID,65-2802877,66-2802883,67-2802900,68-2802928,69-2802622,70-2802996,71-2803018,72-2803022,73-2803030,74-2802644,75-2802645,76-2802965,77-2802959,78-2802641,79-2803003,80-2803008,81-2803013,82-2803004,83-2802997,84-2802990,85-2802989,86-2802993,87-2802969,88-2802615,89-2802952,90-2802918,91-2802864,92-2802824,93-2802618,94-2802176,95-2806506,96-2806502,97-2806512,98-2802193,99-2802196,100-2802200,101-2802204,102-2805533,103-2802215,104-2802212,105-2802208,106-2805660,107-2806528,108-2806527,109-2806526,110-2806525,111-2807112,112-2806514,113-2801854,114-2807443,115-2807444,116-2807281,117-2802018,118-2800097,119-2800060,120-2805845,121-2805847,122-2805849,123-2805851,124-2800085
75-2802645,,,,,,,,,,,0,0.9893025658190189,1.0033814499851497,1.3221573156916575,1.7619971661854772,1.564603002087889,1.448340816285489,1.4010958666667899,1.3747039571350645,1.3424992282550554,1.3054362370317976,1.2754000790046174,1.2493752572929235,1.2303116450282363,1.2213923527971078,1.330054244100923,1.2751223119867285,1.2630475540762396,1.257021891951809,1.2551392015886897,1.2427063461910688,1.2263801976849908,1.3177259208872532,1.6577049226587801,1.5905936806589538,1.556128283930296,1.546331248979435,1.518435736753449,1.4908078597939367,1.4668332862110547,1.433566677937964,1.3807334314204174,1.3863640427438875,1.4224496786461833,1.493663371425134,1.5914507287941115,1.7275621626913191,1.8141125879593434,1.7880697722269068,1.7648500371514881,1.6922473051263711,1.64682020915137,1.6530206139774188,1.6152940389568957,1.593775214344188,1.573735694558787,1.5568051096430953,1.5431177962064824,1.5324658504620665,1.521640162475861
76-2802965,,,,,,,,,,,,0,1.0272811813397371,1.0082460378102585,1.4091826896410922,1.2766782821722256,1.2096889566933087,1.1842653199307691,1.1698795437122353,1.1542733230377762,1.1372079233526573,1.121707030944498,1.1098550335428943,1.1000938945665486,1.0964319996509446,1.2165607811253794,1.1786108079880904,1.1704595413661576,1.1695901818174006,1.1707385272121094,1.1631467214843596,1.1512336203625921,1.2456412492979367,1.5981496879423236,1.5349086529355023,1.5022236658530963,1.4930207731235186,1.4666053125542178,1.4409690922623484,1.4185552205553542,1.3877886060358882,1.340093795263664,1.347433088116458,1.383692021653408,1.4558511752671155,1.555160233612577,1.6937599192646173,1.782134332982794,1.756470725842511,1.7334201168429264,1.6618266097907473,1.61722636749327,1.624205437784548,1.5872756245540223,1.5662384221931833,1.546705056609281,1.53023791630387,1.5169041241984533,1.5065504188846421,1.4960551286033068
77-2802959,,,,,,,,,,,,,0,0.9763047548314225,1.001873389037559,0.9982665589720326,0.9993288224637804,0.9997732299401771,0.9988263288726319,1.0764538775208052,1.162434809108804,1.1405789881313715,1.1242138399255666,1.1115628519132457,1.1067307586436872,1.2445580484027203,1.196172694237164,1.1863788200024683,1.1843714313906137,1.1850078903990187,1.1757270289964084,1.1618771233794962,1.2649418455023484,1.653405837327619,1.5777038425329546,1.5396748229395645,1.5289913632402883,1.4987209190548239,1.4692843062373135,1.4439238437208133,1.409280884649371,1.355863297226947,1.3627667412113869,1.4010748154597876,1.477798855240134,1.5833585598188438,1.7314276982356862,1.8262803534289056,1.797386608451462,1.7718468367008058,1.6928028372445325,1.64400621044705,1.6507126491667692,1.6105918765797513,1.5878514511526147,1.5667756669533508,1.5490454420378341,1.5347481638721523,1.5236545587834336,1.512413048787439
78-2802641,,,,,,,,,,,,,,0,1.0243809409642854,1.0075873092173264,1.0057299983481085,1.0052203305586858,1.003551396893599,1.0310920301597561,1.1306698825802244,1.1110124141417077,1.0973002835844923,1.0862923948352883,1.0825390891194064,1.2310259809163377,1.1830500747326074,1.1732260206607414,1.1720262862112103,1.1734964881332313,1.1643895715480588,1.1508119820004046,1.2579523619158157,1.66358528804193,1.5835143336182111,1.5436873539148224,1.5325310501094407,1.5010277030145232,1.4704967205491413,1.444301897017852,1.4086640331692426,1.3540910074451975,1.3612111549101376,1.400668037095619,1.4789010502131301,1.5871271622666496,1.739306157590708,1.837016311816725,1.8069238659501108,1.7804447912173151,1.6987113784877435,1.6484687271616036,1.655213581898031,1.6140362585738526,1.5907461107550027,1.5691877105912218,1.5510729637236915,1.5364832644380229,1.5251708830491582,1.5137145729386565
79-2803003,,,,,,,,,,,,,,,0,0.9919539501210839,0.9971204241150019,0.9983593461184685,0.9970337310804465,1.0002196646975294,1.0032971705070992,1.0012317424106987,1.0027777205451667,1.0009603572664771,1.0021197827958301,1.1600158146343178,1.1255359683577926,1.119504273491349,1.1218316637177628,1.1253868869926036,1.119794142899999,1.109253318928722,1.2183147585321483,1.6321433705455124,1.5543447900285732,1.5155664934702602,1.5047614538734893,1.4741302412819013,1.4447714663457616,1.4194879632096238,1.385297630777666,1.3336416061655143,1.3415704454190347,1.3809760114807423,1.4600378419030398,1.5691418107211574,1.7227892485460474,1.8215957090977095,1.7916554968890115,1.7652300909110388,1.6839445896728265,1.6341012189721191,1.6412573197849694,1.60047398558405,1.5774242759448494,1.556120812016264,1.5382402980389789,1.5238291772292794,1.5126677313331154,1.5013789677466702
80-2803008,,,,,,,,,,,,,,,,0,1.0022025387813949,1.0023634928334333,0.999605822021581,1.0034531243333138,1.0066486760726348,1.0034679989389415,1.004929294192012,1.002533458707059,1.0037717138361022,1.1864010685500324,1.1417017623823003,1.133579909102586,1.1350356175740868,1.1385489781289497,1.1311510566906093,1.1188157701066546,1.237233323096806,1.6912211452194073,1.598565817984022,1.553719359478803,1.5412580398147129,1.506386980805469,1.4729151654647596,1.4445104553391281,1.4062880799124535,1.3488362599787125,1.3565574398649656,1.3982547027601147,1.4811697078271875,1.59639596577487,1.7594592242481863,1.8647969332914847,1.8314532541550135,1.8024485862429689,1.7135532439919838,1.6595122322254907,1.66635023196555,1.6224283454415431,1.5977201238304097,1.5749230524798148,1.5558257319025817,1.5404920098937422,1.5286240467308667,1.5166243454413701
81-2803013,,,,,,,,,,,,,,,,,0,1.0026441105481747,0.9968513104105204,1.00428090515274,1.0042549333333333,1.0006383145268605,1.0030851575314454,1.000449786714042,1.0021036644859647,1.2190742597922468,1.158826726977218,1.14837185692117,1.1490251668326115,1.151828828765307,1.1428207057850266,1.1283365785350066,1.25789200265186,1.7607335106247137,1.6489494866252334,1.5965663952413978,1.582070272132277,1.5420555801002676,1.5036513027709755,1.4715633577057659,1.4286495068058196,1.364604038530052,1.3723916737183341,1.415653343705466,1.503487638856142,1.6255392382403449,1.7991968775590033,1.9119459888800636,1.8746454582386671,1.8426731037596455,1.7451108092602208,1.6863581164264025,1.6928191890708013,1.6454178221401101,1.6188835392723187,1.5944497819530339,1.5740249279244487,1.5576884113286895,1.5450546432008168,1.532286164301995
82-2803004,,,,,,,,,,,,,,,,,,0,0.987850530441246,1.0052767438590535,1.0047784271187399,1.0001813216864701,1.0031598929409407,1.0001404100832834,1.0020340429883314,1.2454756550372978,1.172549902218563,1.1601332775408406,1.159375155666826,1.1617505380337279,1.1512757954687638,1.1352007311318626,1.2722366163833714,1.8085369763147883,1.6828143268973756,1.6251057141764513,1.6091829120313477,1.5656007508032521,1.5237984144999972,1.48920758770231,1.4431335780555554,1.3747034548668344,1.3823116885389837,1.4272800514614774,1.5176910598825089,1.6440810403382875,1.824521290730764,1.9420465841437702,1.9021227764441935,1.8682013629752587,1.7649862929111972,1.703193118938179,1.7093895664105898,1.6597623921774267,1.6320662273404074,1.6065936372412586,1.5853283353360135,1.5683589767299457,1.5552425455716639,1.5419900091988035
83-2802997,,,,,,,,,,,,,,,,,,,0,1.0165409461578445,1.009255403751128,1.0023001024073865,1.0050338373787655,1.0013668728551999,1.0033057180626397,1.2674252250602915,1.1827913169328892,1.1692434512011716,1.167552578034295,1.1698802511223343,1.1578761217479443,1.1405687726201839,1.2829090973638033,1.8432528827690133,1.70706881808573,1.6454423342452824,1.628475292902221,1.582300319064494,1.538038149907748,1.5016500620733244,1.4533192563443578,1.381777368488751,1.3892426137581277,1.4348022602697716,1.527541241482338,1.6568985212104574,1.841998264426041,1.962817971674072,1.9210479164157712,1.8857631786286935,1.7786102958814698,1.7147116890634375,1.7207136850904097,1.6695538020009795,1.6410594427247502,1.614874392109029,1.5930334442672662,1.5756314760136758,1.5621852735362247,1.5486021227077806
84-2802990,,,,,,,,,,,,,,,,,,,,0,1.0042102970800137,0.9971422697368421,1.0023447256936224,0.9985964912280701,1.0011747461219669,1.305514073971905,1.1991582874542517,1.1823883493030682,1.179576947984872,1.180896271815426,1.167295090723902,1.1479757121455705,1.2993261210989888,1.9011411181795936,1.7464788556841861,1.6781036904091373,1.6593528878270576,1.6087833194746042,1.5603917745542002,1.5210186735186981,1.468977882449474,1.3924101319126203,1.3993150990807548,1.4470773546997417,1.5426730518630136,1.6768509952152042,1.8695640821956252,1.995796126841069,1.9509711881078098,1.9134425995107656,1.7998542271745046,1.732547778952277,1.7382363893226198,1.6846145942047086,1.6548446611283463,1.627524273341904,1.6047690459347366,1.5866812707522708,1.5727134626186787,1.5586083798157142
85-2802989,,,,,,,,,,,,,,,,,,,,,0,0.9893968220296849,1.0013965598742327,0.9965864615078052,1.000255537329058,0.996549591028815,0.9986787968026072,1.0009142065404402,1.0165900059908635,1.0285848255554004,1.030344337637904,1.0254230005118576,1.1677032140329584,1.7285523248947854,1.6097870599648518,1.5553770784468897,1.5405512781872484,1.4996972382115425,1.4614607027832083,1.4296150799925842,1.3877854522215902,1.327508191117874,1.3368839450565546,1.3822930462623852,1.4741084384740737,1.6023614586006332,1.7861255394038789,1.906263462513798,1.8667471884128064,1.8330026843328353,1.7311029462592131,1.6704519069669266,1.6776469118736579,1.6291143022476156,1.6020780508790764,1.5772914093697723,1.5566484556675604,1.5401534208643974,1.5274335563413786,1.514616033974678
86-2802993,,,,,,,,,,,,,,,,,,,,,,0,1.0060185502870607,0.9968669880916686,1.0018658906850646,0.9974144992259895,0.9995132404615278,1.0019427069881304,1.0192429939731595,1.0322901538183762,1.0338079647157399,1.0281072676409064,1.182535043601235,1.799856281096131,1.6580459590758254,1.5952638969857285,1.578241855538257,1.5319654022624074,1.4887005578752315,1.4532119529950827,1.4068868940003554,1.3405872587865186,1.3497742896719247,1.3971782890304052,1.4932440461830998,1.627889230985169,1.8217920771032234,1.9491664895388936,1.9056614472852942,1.868980571610497,1.7586980807334007,1.6936234646695056,1.7004454731263312,1.6487216660041226,1.6200329244832754,1.5937781063185297,1.5719532977934867,1.5545716794861428,1.5411779387674245,1.5276867242888879
87-2802969,,,,,,,,,,,,,,,,,,,,,,,0,0.985182291761734,0.9985803546400701,0.9943808274720477,0.9988078023694651,1.0012488897000669,1.0212035792855843,1.0358745444197341,1.0371373929045256,1.030436036846384,1.201836649323348,1.9006892248780476,1.7232880968401971,1.648211944554134,1.628012592376882,1.5740118172779116,1.5236881930221828,1.4831859007441608,1.430771683907058,1.356511823589859,1.3654298478026172,1.4153692179247175,1.5168614758002832,1.6597257789213864,1.8667973254128372,2.00365995869723,1.9547922675910774,1.9142074348391789,1.792901171890784,1.7220985624936431,1.7284123382182637,1.6726080108099275,1.641821902476525,1.613711428595254,1.5903993455713161,1.5719062720203223,1.557669810764662,1.54333792807177
88-2802615,,,,,,,,,,,,,,,,,,,,,,,,0,1.0203698756196753,0.9965022419030031,1.000587431952,1.003720455372506,1.025443857039662,1.0410296736591345,1.0421235288960637,1.0341689218106889,1.2217110664633133,2.001020317665081,1.7854959534271742,1.6979369078566922,1.6745576716928559,1.6129495680300028,1.555758586139728,1.5104720532916815,1.452323477940828,1.3706965478534165,1.3796812214182514,1.4318278802372466,1.5376215857746514,1.6876448613462893,1.9062964932413478,2.0515781038672287,1.9977915468810674,1.9536682353742572,1.8224633303335134,1.7465873737785302,1.7524107968891285,1.6930325859517952,1.6604203567572822,1.630699251929141,1.6061003942376353,1.5866491362830766,1.5716871888227344,1.556632340788545
89-2802952,,,,,,,,,,,,,,,,,,,,,,,,,0,0.989200812935777,0.9974204385473757,1.0019810688219835,1.0258889635706527,1.0431600197160773,1.043601823818606,1.0349770486696157,1.234010922032991,2.0724580641952453,1.8276937635169095,1.7310079172677109,1.7053377283647129,1.638323656836281,1.5763298475396794,1.5277535166331426,1.4657256749811645,1.3792399243294924,1.3880448074770704,1.441212748387636,1.5504828026023065,1.7052325018234313,1.931595456119866,2.0825282257626223,2.0254004440042483,1.9788919226130761,1.8410841718876456,1.7618689894836577,1.7673689227801335,1.705664635094704,1.671871313928071,1.641113129149372,1.6156888322989007,1.5956247462720214,1.580200127428825,1.564685337442161
90-2802918,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0029567015101564,1.0076599941279651,1.0406642919315081,1.062065033480133,1.0591434253749192,1.0458153102422758,1.2950971230618213,2.4110417537103306,2.0121081005077794,1.8718316225574854,1.8355049166397892,1.7439708660090627,1.66066665083962,1.5979182850697242,1.519511905623388,1.4130265792914587,1.4204669054965255,1.4793327554799443,1.6001406306816872,1.7727418980048548,2.028623840858984,2.201464144117017,2.130811621959833,2.074802250857905,1.9110412369027492,1.8189451235472491,1.823066692336681,1.7525228516502884,1.714275625398589,1.6796222821638103,1.6511087144678895,1.6287626138342803,1.6116173541892966,1.594394002312298
91-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0233360522022839,1.0137513557141777,1.0120610585128191,1.0095626111739306,1.0025652586247105,1.0849880392646476,2.3913592866387807,1.9039029928738946,1.7645823793983737,1.7294762573654157,1.6415352241749914,1.5644612818739156,1.5067202874311347,1.4363420862274818,1.3450564583485773,1.36488373713076,1.4254429708496597,1.5501882938877425,1.729596111675388,1.9979869931547,2.1809651443376787,2.107164437213122,2.0489085622207512,1.880869657677991,1.7877009338764076,1.7930466953049393,1.7223330149227751,1.6841895861592415,1.6497989816135976,1.6216139243600207,1.5995355105260067,1.5826491167403924,1.5657419596498516
92-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0070270811576372,1.0074040396386386,1.0060604364219168,0.9988281694274761,0.9996430912992594,1.8913799694417217,1.6108565383108033,1.524260567776784,1.5029257973337562,1.4454561672587338,1.3966688543340606,1.3580877715149962,1.311330069837811,1.252869203290764,1.283898471608736,1.3405051468936542,1.4563159295318417,1.6229129372450015,1.8705953611274893,2.0384992314888386,1.9770453791707647,1.9272632520293913,1.7834289148542017,1.8103915840165203,1.8195584728856025,1.7441806127329256,1.7037352350344404,1.6673595692000533,1.637620300632103,1.614403789744289,1.5966665467403827,1.578920624753763
93-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0038351809585915,1.0038807942075374,0.9950183374083128,0.9971551011870884,2.0670748441706994,1.682483048058469,1.5740331105324117,1.546654564635277,1.4781568399574747,1.4207630387716685,1.376627243921103,1.3242653392599084,1.2593591824085888,1.299258401557033,1.3590760498522092,1.4833521398110565,1.6626906168090791,1.9320790785605775,2.1165587340493706,2.045229242359262,1.988598144001694,1.8266603352568114,1.8515755861129068,1.8598615005343644,1.7771306165090908,1.7330901608514615,1.6936319902672088,1.6614904962913695,1.636524267284333,1.6174818064246586,1.598452649750877
94-2802176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003908272915588,0.9922050561797752,0.995782047018238,2.2997843964393745,1.76998705672706,1.634865806422438,1.6021298041647416,1.5205136747648933,1.4528483820313978,1.4022349943540409,1.3426452188452063,1.2704708061282284,1.3113977595666577,1.37453976372588,1.5047091378549187,1.694231242749202,1.9812362176224068,2.179366337708754,2.099618977070508,2.037242718900077,1.8603633457079525,1.8845467967286464,1.8920259100572219,1.803278998042893,1.756322957829981,1.7143771012859508,1.6803056683626993,1.6539401522110724,1.633856353788242,1.6138049602611708
95-2806506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9764047695198498,0.9897158026801464,1.994471221873528,1.5860678454411035,1.482701798491249,1.4578866578419127,1.3942677235232988,1.3439471600254105,1.304978157327619,1.2600534048275485,1.2541222224872548,1.3312784725487232,1.3987642962603846,1.5402460102036684,1.747326526433256,2.065276500089461,2.28782113900434,2.192487032030469,2.119672634542523,1.9161871654120113,1.938879574183171,1.9448542837768217,1.8457857921923146,1.7938866619044924,1.747752047750571,1.7104512546086792,1.6817578464210392,1.659947710060488,1.6382067101832476
96-2806502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0022578146520162,1.20671116757377,1.139562726174797,1.116581445984593,1.1675762291223968,1.3857358641358641,1.3322004381205523,1.2915249150985073,1.2458169734519648,1.2757722500340882,1.3580576685727856,1.4322672791476851,1.5878532560997012,1.8181495558884546,2.1780483052082165,2.4345104304259086,2.316359712083728,2.228661782844435,1.9882212294431725,2.0084135704566117,2.012130850575957,1.899420223860707,1.841078744443986,1.789527808410844,1.7480798326453297,1.7164179984116792,1.6924139481251046,1.6685313910278898
97-2806512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002991340703889,1.0051922966942346,1.0788715539588511,1.198723817635004,1.4641280921610547,1.3876393715645414,1.33358919098427,1.2747718409767923,1.3004432195437075,1.390259703560746,1.4724337315484923,1.6454942427355481,1.9062939151096843,2.3232488456083695,2.6274428341681073,2.4756443246380813,2.366712594256905,2.075531568675648,1.9295287992670054,1.9304447737284605,1.8272476457711124,1.7737227945877352,1.7264848523275629,1.6885228504090157,1.6594108136863417,1.6373721967372838,1.61548967888769
