순번_정류장ID,83-2802586,84-2802584,85-2802577,86-2802572,87-2802561,88-2802550,89-2802535,90-2802527,91-2802520,92-2802498,93-2802485,94-2802458,95-2802446,96-2802433,97-2802424,98-2802416,99-2802411,100-2802418,101-2802415,102-2802412,103-2802442,104-2802453,105-2802250,106-2802253,107-2802260,108-2802263,109-2802248,110-2802230,111-2805977,112-2802217,113-2805534,114-2802203,115-2802199,116-2802198,117-2802194,118-2802185,119-2801848,120-2802825,121-2802870,122-2802906,123-2802953,124-2802616,125-2802968,126-2802992,127-2802986,128-2802982,129-2802977,130-2802973,131-2802954,132-2802913,133-2805151,134-2802862,135-2802803,136-2802774,137-2802754,138-2802726,139-2802725,140-2802735,141-2802770,142-2802781,143-2802799,144-2803264,145-2803257,146-2803253,147-2803249,148-2803226,149-2805713,150-2803122,151-2803104,152-2803094,153-2803079,154-2803630,155-2805651,156-2800369
83-2802586,0,1.0300544673427916,1.0117619813299492,1.005508140808689,0.9999057908855161,1.007277393893681,1.0032664676678473,1.0988538674918311,1.306667045022101,1.265828912072593,1.2436452284540418,1.2062892377853192,1.3776693993920701,1.5306969975163147,1.434936523045785,1.3990350537187692,1.6124741904270155,1.7648620627100176,1.6946801821008202,1.8970747290871894,2.2251284233372,2.1477807613052557,2.0555411106113937,1.9167229151496825,1.8349517261609634,1.774002120986484,1.7253553838447218,1.7331823244117115,1.6696808798678109,1.6280195716301373,1.601738387551105,1.7339872505035177,1.792567238451723,1.919601658216823,2.0971281177403163,2.1865463099651836,2.2079073585132774,2.3262354802066167,2.5052313693222144,2.5922205826969855,2.604836142981193,2.552380237782883,2.553315379055144,2.7574822640982672,2.942717245746266,3.0277898266383403,2.9572284509497733,2.866930626346643,2.8018033190816283,2.8080472967391414,2.778414648466211,2.696636257325813,2.6095753619826962,2.5314128218585332,2.5129444257394358,2.4330566029164586,2.359202851819494,2.296704852742244,2.4875547541216765,2.5763268658478644,2.5595725354412338,2.531632483321911,2.495688850155716,2.4309423674072153,2.3916849484622564,2.3455214158870623,2.35973683118214,2.3763632012275706,2.3494135802226093,2.322506567672431,2.2875614518652703,2.313165793431101,2.291300733661338,2.2114697066675824
84-2802584,,0,0.9992680051714958,0.9975124866821317,0.9933717567659964,1.0031280294597662,0.9999176414363334,1.1069906209324631,1.3413462605675528,1.2907599856942482,1.2638071092888825,1.2196547966133044,1.4062688108929453,1.5722838540803563,1.4625581717602474,1.4216276869845832,1.6509946166611023,1.8163075315890882,1.736590464542375,1.9544496098136968,2.3120967668419743,2.223413473039417,2.11897811056932,1.9640877206939478,1.873836439560528,1.8071540731781695,1.7537276343376154,1.761502379351571,1.6932072447682662,1.6485683847622592,1.620503648067689,1.7580780762280592,1.8192344255855417,1.9521766402444327,2.1371266062710546,2.2276216506853976,2.2494254960064364,2.3732372128376076,2.5621865152923484,2.6514535916714452,2.662226198911922,2.60561299393413,2.6057849079316475,2.821508139390389,3.0166780916964946,3.105209228567422,3.0292416943789426,2.9322819109216374,2.862553425100345,2.8680966469041693,2.835546827330363,2.7490086280234145,2.6565500177921195,2.573820107115324,2.553110649809747,2.4689993075458965,2.3917492411478336,2.3260035240004533,2.5231482324555707,2.615185627785474,2.596848010884439,2.566452938786151,2.5290674416391,2.4611988180802307,2.42001192451028,2.371885662534038,2.3858220596363777,2.402328248635676,2.374562336755456,2.3472557012159405,2.3104140893556995,2.336502440791031,2.313553130728506,2.23113497184806
85-2802577,,,0,0.9959119287895551,0.9906326634313025,1.0045320580868768,1.0000631836614151,0.9995519010729121,1.0498607493050325,1.0403906254212036,1.0403143719663546,1.0349469803634885,1.203527249524239,1.3535107948951937,1.2891263112275175,1.2650515265332376,1.4701343949325585,1.6176130162533486,1.7215843704810712,2.056922354131411,2.4686569442806916,2.3580269972102372,2.2304899654564534,2.0459494854904072,1.9404040421094468,1.863543649894896,1.8022601979507784,1.8092681679197407,1.7330175120787106,1.6832501628708247,1.6518665910297274,1.798104855269934,1.8634856481189335,2.006161343507152,2.203199450338855,2.2950008960400585,2.3174547666738397,2.4502723731813725,2.6550524242274745,2.7485654588110475,2.5560017565332878,2.503931507312637,2.4572802018431132,2.6557569464008437,2.83503776859933,2.919440300081529,2.852952488129141,2.767889362975155,2.7061030774072443,2.7141102641294337,2.6864880007112966,2.6094819519807957,2.5272941058407272,2.452813116215597,2.4363606474459387,2.361927432696308,2.292191125697743,2.2325310122006434,2.4205222407307967,2.5073253864236653,2.492932248091615,2.4669962572848387,2.433036340636873,2.370711832336667,2.3332668770524285,2.289784160055246,2.3051122701033417,2.321709191663227,2.2958963927421037,2.2705153657241732,2.237017482834357,2.262379036910169,2.2416480863651143,2.1654924742356174
86-2802572,,,,0,0.9851394267892929,1.0102537451962537,1.0014155787072117,1.0004798687326824,1.0615446319185387,1.0485806826428095,1.0475473513239264,1.0401589739375794,1.2321649321842207,1.403764142009357,1.32193935861204,1.2927726636324004,1.5235875852096674,1.6904537449094301,1.8064581094008232,2.198418236171896,2.6902774444641535,2.5448467675179867,2.381882113281077,2.153693527200415,2.026436318200048,1.9359359577587614,1.863471338501582,1.86969651212241,1.7817639718192646,1.725354072026594,1.6906036228277919,1.8473669998449367,1.9180697102009598,2.073094347741531,2.284872439135379,2.378162635505853,2.4013371388500118,2.545569955258651,2.7701597232039035,2.8693427118350487,2.650891040602295,2.5925157819866844,2.539436308348062,2.7543050954064228,2.9499699980680436,3.0399357265670544,2.965034458178887,2.8696112581578213,2.80108822396368,2.807654343422739,2.776161786494619,2.691109775389782,2.600535029509562,2.5192474624827597,2.5000244352547214,2.418925466956767,2.3426378879291354,2.2788185193527046,2.456047810735794,2.5466229548818076,2.530317767501932,2.5023597668650033,2.4665188118595416,2.401243581594559,2.3619187192329703,2.315830985621463,2.331200494679171,2.3482026312326396,2.3212316903537307,2.2945303891159323,2.259612047481347,2.285570672053949,2.277243981014322,2.1965650690282152
87-2802561,,,,,0,1.0380555309145747,1.0047090233076181,1.0025292317641123,1.079082829343595,1.0601751570677418,1.0573688655929434,1.0468740606887867,1.2681921438734445,1.4679140868655305,1.362136839055068,1.3248394701417927,1.5855249740742623,1.777969143540834,1.9083516632288604,2.3737410786403785,2.974215211928687,2.7779902936563245,2.5655012698576978,2.2793634249979955,2.124558189583749,2.016217749856773,1.9312621444608966,1.9355062596231543,1.8355032464464127,1.771027579003023,1.7315070837292255,1.9004011046631595,1.976997280922019,2.1458060105577346,2.3748165977608005,2.4680753085991785,2.4919318744975167,2.648894152186708,2.8971381440772324,3.0011357321359773,2.7528232010231046,2.6872935727368237,2.62805365830029,2.8617118768497183,3.0759150688749184,3.1713593288157664,3.0867546581234193,2.97946904773406,2.9028178209659123,2.9085991216480203,2.8726753850299955,2.7781390264043724,2.678224337941945,2.589071623663006,2.567100568542452,2.4777785862357566,2.3958460049061334,2.3264727858840724,2.4674367787529743,2.5601103990863527,2.543064583468774,2.5119252790386444,2.4751985544890855,2.408180719007262,2.3680095415052107,2.3213655354230434,2.3366374199316557,2.353680535436801,2.326407034024672,2.2992058622906955,2.2636599103480175,2.2915275590010595,2.313653734895366,2.2282369808954563
88-2802550,,,,,,0,0.9910644932148822,0.9931878495921201,1.0853769654591379,1.06251397914018,1.0590169146041573,1.0471844974187308,1.2897301428478052,1.510940784748972,1.3861257030386753,1.3441911692730872,1.6268409308503626,1.8355012328614593,1.9759531075551995,2.4959578098968245,3.1810365753612477,2.943061560587885,2.6915376789950995,2.3619519407621574,2.187402117912239,2.0669584956378886,1.9736514181678426,1.9762933029780156,1.8673882255359584,1.7982761638752365,1.75586713117613,1.9323326597541726,2.0127258473006733,2.1904816976984463,2.430377460718801,2.523653457130315,2.547911799456197,2.7125959553162424,2.9759779444282723,3.0840266908495018,2.8158505106286023,2.745629951389195,2.6820966434504983,2.927858622066267,3.153477125802537,3.2540731387603543,3.1630049083040706,3.0473109282468753,2.9653556374034844,2.9702992357335813,2.9310044849462864,2.831582036220648,2.7256449427299256,2.631457528005034,2.6080856219944413,2.51189277527929,2.426482716199617,2.354852954783302,2.4993516808038154,2.5945482790607577,2.5763354327713914,2.543620116907408,2.505005559184263,2.4355390448139596,2.3937724524266315,2.344852047479856,2.359661059138335,2.3772223296699324,2.348987565013488,2.3210552099697233,2.2839064390275805,2.3122854632179792,2.334514669132326,2.246552372314922
89-2802535,,,,,,,0,0.9971001978528548,1.0045367713495823,0.9954015318715547,1.0047740953435274,1.0052923641649114,1.315252280561798,1.6051273141050537,1.425660611530543,1.3708083685952859,1.7160280029303863,1.9790942977398231,2.082115507951705,2.742407315397345,3.6670278324257675,3.3058967535989034,2.9477773141919257,2.510071526009642,2.2906701008865364,2.1443139114833523,2.0325768671646576,2.0345197830396375,1.9089983592944828,1.8306128515013589,1.78305059191434,1.974933528589361,2.06326174960162,2.2599860833393692,2.524049354896357,2.6186200560638024,2.6439530609558393,2.8273780846177488,3.1245843033639513,3.239849641762057,2.9285208253880466,2.848368477064882,2.7955511924626797,3.070893767101353,3.3270482209402386,3.4367311037090946,3.3296276517251253,3.195253084122873,3.0997281561388528,3.102675144551073,3.0569499269672598,2.943125306124062,2.8230581166720325,2.717208754513608,2.689479978994046,2.583134785729958,2.4886017800746485,2.4088438848521294,2.5624249552915934,2.6644791796392093,2.6426867045216946,2.605863430747893,2.563650244611878,2.488197453883673,2.4429406558586555,2.3895930753118906,2.4042216830282,2.422490021165248,2.3919238540795194,2.3619624609680967,2.322426583962692,2.3513769786566203,2.3743245713532586,2.2802863566928524
90-2802527,,,,,,,,0,1.0110523084991625,0.9945917036052607,1.0073925682243685,1.0071049159760572,1.3913764351151099,1.7590409331387589,1.4968814051301933,1.423861174468572,1.8311734769160073,2.151125299225076,1.957933282283874,2.1887532048926768,2.8559118171311004,2.644924618759591,2.423644350094287,2.1369010499937056,1.9876181072568844,1.8852139188648491,1.8070124285462992,1.8155079643909993,1.7223260064161727,1.6639502105216861,1.6282987499374544,1.8010502069406107,1.8792703210566095,2.0524077383705723,2.2923298790718354,2.396960222678308,2.42286765259878,2.586117088307705,2.8456163944998236,2.957503130816477,2.996048136439246,2.909602152978721,2.904036841282842,3.2056422888034923,3.4886274210256567,3.60640306794955,3.4843046820279286,3.3320688580429705,3.22455730400211,3.225332044261478,3.173137757034256,3.0467035452512974,2.9138604948383553,2.797529809834567,2.7664931145914538,2.6482803648399402,2.546094606573822,2.4614472063953428,2.6215124201671594,2.7289544593990964,2.704121366034187,2.6635849297098324,2.618224306757873,2.5375668125520647,2.48927002954688,2.431999010283322,2.446065681691999,2.464861107279465,2.4324749574053763,2.400527256701778,2.358987339208017,2.3884390846899333,2.4118934436209907,2.3131694686858597
91-2802520,,,,,,,,,0,0.9749600255836264,1.005057958544873,1.0057711056355811,1.1792294326049328,1.553732637949628,1.3561613908004346,1.3021293964906757,1.7053447659394958,2.0252368914340746,1.848968611228623,1.7263808177086384,2.2157286132200658,2.0997807680139906,1.9715531307362835,1.7961436345649098,1.7022900546917243,1.6365479688309876,1.5863924801432192,1.6011049693728363,1.5360848625152455,1.4957623927249102,1.4768716771303134,1.6815305216291296,1.7541444589904023,1.9139655612464068,2.1422256836999702,2.253644281316571,2.2791624592337243,2.4320705185377753,2.6723286578475034,3.016600513708501,3.1536559640245003,3.0528367871949302,3.0439333515529188,3.3813482148331646,3.701483676334602,3.8310578946705958,3.6867266250127124,3.509475376866109,3.386100420377868,3.3829627773866293,3.3218359521501486,3.17891556445469,3.028303056806125,2.898539140992767,2.8616070899912587,2.730527471950703,2.6179150491945973,2.5244081099492366,2.693986659430613,2.8082360857593027,2.7794379961080216,2.7341138735814767,2.6847428541617413,2.5974907545341237,2.545646347412455,2.4834086956148647,2.4967202295870687,2.516156899716437,2.481236345481451,2.4470914384132434,2.4032527986348455,2.4332953676850413,2.4573587678630715,2.352109799458024
92-2802498,,,,,,,,,,0,1.0396218177069942,1.0179413799830734,1.0095295306474246,1.042672754412152,1.0287786085433959,1.02484984044873,1.3382092120914786,1.5830790918735946,1.496569965302797,1.4349617453671437,1.8275423618634885,1.758721998376935,1.679232082092163,1.565984825784039,1.50483821953101,1.4611747886635464,1.4289032187431572,1.4467588423369395,1.4008963493725919,1.3722569476892954,1.3597378986054642,1.5444420985380691,1.6097371556260722,1.7530845264733421,1.9638411608958943,2.1168564627526116,2.143533673764332,2.3406716997849766,2.5697167451971397,3.1634666996880845,3.30832992989377,3.193949227533636,3.1806336984099675,3.5554574933667333,3.9142573059037518,4.052497979249942,3.8875865602266395,3.6830639446140427,3.542567831182283,3.5366465889507954,3.4662351533608877,3.305276933962081,3.1379638491670203,2.9938225820645954,2.952360648619683,2.806970340143464,2.6842815316235384,2.5835667578839208,2.7614065243209205,2.8824580623828626,2.8497579631167467,2.7994147596122136,2.7462219321629195,2.6527231922757406,2.5969708184295337,2.53008250652626,2.542900422943615,2.5629078891149515,2.5258536796895834,2.4896607754528866,2.4430291222392992,2.473811657085634,2.4988947516645146,2.387345152052366
