순번_정류장ID,60-2800505,61-2800509,62-2800511,63-2800514,64-2800516,65-2800518,66-2800522,67-2800531,68-2800349,69-2807211,70-2800534,71-2800386,72-2800542,73-2800550,74-2800350,75-2803765,76-2800561,77-2804974,78-2800546,79-2800548,80-2800553,81-2800566,82-2800576,83-2800580,84-2805741,85-2806742,86-2806657,87-2805025,88-2805873,89-2805844,90-2804905,91-2805413,92-2805842,93-2805498,94-2805576,95-2805225,96-2805227,97-2805742,98-2805229,99-2805231,100-2805400,101-2805038,102-2804895,103-2805911,104-2805744,105-2807080,106-2807078,107-2800622,108-2800627,109-2800336,110-2800653,111-2800656,112-2800661,113-2804967,114-2806938,115-2803492,116-2800743,117-2800755,118-2800308,119-2800735,120-2800717,121-2805752,122-2807633
60-2800505,0,1.0021479186601272,1.0012606223932379,0.9859103691928026,0.9943677202784598,1.0089084303823128,1.0044048294280032,1.0031538958604973,1.00507069338949,0.993041341298308,1.0035998661440289,1.0029658848840688,1.0034715886969923,1.001930091663747,1.0022776437489431,1.118161827166529,1.227572599421113,2.492717271165418,2.8742283297618862,3.010446432983413,2.9057969242908865,2.630482507541998,2.494110062263357,2.36686791444723,2.298689032941109,2.1950747364421126,1.9846202458498396,1.9265477611744493,1.9011310802400796,1.8700082185899158,1.8316543693596292,1.8018754924639808,1.7668044372262481,1.732788442694887,1.6941868084402856,1.6766945263171826,1.6410555021027875,1.6715847005443558,1.748659207931639,1.8698855281670046,2.090693457558384,2.187352396235447,2.335046010193329,2.490707607365611,2.5159121665791333,2.3811417720523655,2.5718102789414528,2.812213683104383,2.7134614081573702,2.5977381078175763,2.549766939035002,2.4903929981026134,2.4496564579085818,2.38832681266011,2.25735009566586,2.1906714858499097,2.1630443862284148,2.108785525513063,2.0590965396444907,2.2161103196652885,2.3026026531500206,2.552410611413672,2.4833937374608754
61-2800509,,0,1.0003032359608972,0.9775118383786654,0.9911469002378093,1.0111663737165038,1.005028611223527,1.0033619267179112,1.0056403344555318,0.9915952953622239,1.0037954057706064,1.0030475372392353,1.0035895363669947,1.001911728246899,1.0022881096306013,1.1275271779497362,1.2467943570070834,2.701936270987775,3.1670699961586015,3.318682012751204,3.1802067227328457,2.8271876875572146,2.6576201818365823,2.5023793008137867,2.420378607439321,2.2970678862258396,2.048720869264933,1.9831166172222263,1.9544551590668966,1.9195599077117396,1.8768437916930953,1.8437160585734174,1.8050336115492123,1.7675993722098617,1.725372547009372,1.7060792713028161,1.6674340379971746,1.6993154034839764,1.7807729118689797,1.9086369447764266,2.1428861120820697,2.24641852204343,2.4046890385913335,2.572314748019669,2.597853203216754,2.4480349451284233,2.652450394733156,2.910033688029178,2.800597604301797,2.6736673555878308,2.6206307756272325,2.555851592740051,2.5111194895682294,2.4449906133786907,2.303059078322946,2.2315696317455007,2.202000618162226,2.144146345817855,2.091526798347394,2.2544741895162366,2.344839557610937,2.607034453165339,2.5299928964871135
62-2800511,,,0,0.9565354623713788,0.985447027494691,1.0160363938262553,1.0066603720939502,1.0040901359740306,1.0068168886306934,0.9900932825481746,1.0042947610110033,1.0033273112226555,1.0038865063250635,1.002048052437975,1.0024485142480892,1.1378156603622662,1.2679451759460347,2.956396475571166,3.3095239596306496,3.472329578528964,3.311650307806592,2.9104278005365054,2.7216487962609777,2.550981222893971,2.507503860420165,2.4086649584205273,2.1161963372060337,2.0422084024814766,2.009959470810584,1.970921500880415,1.9234536012716752,1.8866957140005758,1.8441325076002746,1.8030455494960163,1.7569745180237988,1.7360319620495093,1.693976994496598,1.7274717516262033,1.8129191699524227,1.9475512101163401,2.1963798387392544,2.306760828401374,2.4761559659639416,2.6564630865311387,2.682231767938051,2.4746930337757695,2.6813143222727214,2.9484120023672937,2.8335084110956763,2.7007700982970997,2.6454446809825027,2.5779143647486036,2.5314420672392832,2.5008532822258176,2.348859099098009,2.2724005499987574,2.240833071137155,2.1792940564128607,2.123475770885806,2.2925550117184272,2.386823916651872,2.6609502744550624,2.5759324044514256
63-2800514,,,,0,1.0458705403641313,1.0397368211766578,1.0164664692044987,1.0089863045097702,1.012062916060828,0.9902448669201522,1.0069259893467812,1.0049966449979144,1.0054027531433563,1.0032829654229014,1.0036581726925298,1.1515927639141326,1.2955376533162473,3.322946059526264,3.450141520320004,2.938026761567396,2.825939414392246,2.537300947182837,2.3977008500368275,2.447424447594108,2.672798171849035,2.54971302104057,2.197895377365402,2.113182726687838,2.0763785615762314,2.0321182538339073,1.9787115126134307,1.9374426503530142,1.8901002669089626,1.844541229233423,1.7940972946016045,1.7711530874414214,1.7247071509738294,1.7595191453987646,1.85015991109195,1.9933880427705364,2.2588078578371102,2.3773603323454022,2.5601170373996047,2.7557835790335785,2.7816680064000354,2.5506174709034055,2.601389259016946,2.777243499179863,2.6765313148697905,2.559877305713785,2.5109936725568267,2.5110172051295803,2.4728141488973048,2.564878161194183,2.400643634620384,2.3183931973223233,2.2847792517596734,2.2184529353336653,2.158971125005886,2.335751712836381,2.4342143416900495,2.7223951458262032,2.627317622459967
64-2800516,,,,,0,1.0349074965010496,1.004953590673547,1.0016951804715208,1.0061368809260094,0.983403729848179,1.003192546641735,1.0024173894297381,1.0031900324584473,1.0011184138780727,1.0016269056581832,1.1566841434529933,1.3084097394584249,3.5542989936844243,3.6895583442871986,3.0842618694580977,2.954795061058208,2.627160977275066,2.4713527942777094,2.5221033353682225,2.7654651356404196,2.627508305791047,2.240774981184508,2.1500231409189694,2.110676553412811,2.0635219256692894,2.0068488660518886,1.9631174888186487,1.9131862195465819,1.8652229247596117,1.811993958836721,1.7883007844372067,1.7396842584375127,1.7755952955824261,1.8685732244771038,2.016203111545824,2.291091487710276,2.4136393064974895,2.6036578426467183,2.807735508079559,2.833641875972511,2.5896751790947845,2.6416010916582984,2.8235320901067253,2.7171108904670347,2.5944524075921405,2.5433441655925173,2.543052600479094,2.50277344844042,2.5979848195061352,2.4266758837336644,2.341084709415884,2.3059933813623847,2.237734287764155,2.1761219043128808,2.3571351693511966,2.4582060003106014,2.753815977813389,2.6535299079773793
65-2800518,,,,,,0,0.9753220624979718,0.9905612656334766,0.9978972189428789,0.973869366059627,0.9987956071875495,0.9995865292368606,1.0008229572849672,0.9987866737846459,0.9994604763324918,1.164617950790214,1.3275747935935862,3.9275784586273708,4.073921182928905,3.3073207160942695,3.1491788641872525,2.7591044548924812,2.5781430803966074,2.63005280288642,2.900421274601887,2.7395063954518846,2.3006103780546034,2.201151264955127,2.1581588540604666,2.1068736905190644,2.045567330436595,1.9983559735486294,1.944787808006754,1.8934602035208221,1.8370864115582164,1.8113179928567245,1.760002931666171,1.7970335649312956,1.893540116579591,2.047160263523626,2.334021596400423,2.463062403799156,2.663120382193851,2.8788933425263656,2.9047515818722065,2.642678738071501,2.696144550675177,2.8856847363392686,2.7725101397669105,2.6420451868129535,2.587407275979933,2.5861306042367493,2.5434921242509487,2.6411427243065524,2.461155386113268,2.3714454603006905,2.3350114975696834,2.264275472254905,2.199544813833278,2.3855737741158,2.489753303253704,2.7952515458491085,2.6879320670405598
66-2800522,,,,,,,0,0.9983727080688175,1.0070937927660502,0.9735349339867425,1.0026215693274625,1.0019295852854235,1.0029037760120738,1.0005463033674917,1.0011603875831672,1.1779637912949181,1.3544275511310528,4.447643654835876,4.6051999065285365,3.5956266469109783,3.39703715031677,2.9221884233968742,2.7083856303593468,2.76108301495865,3.0651680088864204,2.8745174016840447,2.370597468739094,2.260727831881087,2.213399097593651,2.15722746265898,2.0904740714080994,2.0391837340796655,1.9813809205061574,1.9261475727691735,1.8657868477458166,1.8386419479357927,1.7835578306624131,1.8215031412212286,1.9218814096493293,2.0820963221952002,2.3836129666953187,2.51900033023541,2.7303675103373117,2.9593959342413934,2.9850669590343757,2.7027115525518357,2.757295997567632,2.9552322852381443,2.8338401973761425,2.6946055056761744,2.636458407727981,2.63402409571908,2.589138363794462,2.690735695254207,2.500049109173621,2.4060124038636137,2.3674335027593747,2.293082531239563,2.225992563716202,2.4166263041693754,2.5241505891614904,2.840323203673689,2.725211832232599
67-2800531,,,,,,,,0,1.0409117286736733,0.9532851169623685,1.0046024817988066,1.0027553954195172,1.0037616261645845,1.000918790597931,1.001604495590839,1.2066044271493037,1.4166317554428818,6.2537203590589225,6.418075718877886,4.421163981069381,4.083221513767288,3.339810026105764,3.0305383179561534,3.0831432674117356,3.479384158259616,3.203787161890954,2.528207205210698,2.392957107227142,2.3351978299660217,2.2673974003521016,2.18784115678364,2.127059690924943,2.0595210260937358,1.9953957175124124,1.9256903365023308,1.8948095627839683,1.8324005400342922,1.8732429053322082,1.982121599874001,2.156920007272844,2.4882378731731856,2.6393703113156906,2.8763417960458315,3.135737950117787,3.160665367693397,2.8302940804763357,2.8883213603723243,3.104840483861874,2.964751791475813,2.8052910389387393,2.7398323648121803,2.7347426852477925,2.683585071060505,2.792753215964356,2.580487715468564,2.47576071125082,2.433584792131917,2.3521067432238083,2.278935145471815,2.4808994249537792,2.5958941668113455,2.935075970456714,2.8028305082012155
68-2800349,,,,,,,,,0,0.9299476811411693,0.9996385855472416,1.0003252034746792,1.001854060088101,0.9990690332011689,0.9999203208536445,1.162161195658748,1.3676311647238883,6.085260654330656,6.255611539934188,4.323798477199734,3.9964101338961515,3.275303089276189,2.9750507848183636,3.029243441995804,3.4195765798943114,3.151823154499349,2.4948603110278427,2.3626664221944425,2.3062585100499113,2.2400078051061825,2.162215546990206,2.1028361304983485,2.0367605558434225,1.9740653831663302,1.9058774299698267,1.8756477012184951,1.814710158228693,1.8554538494466857,1.9635928654163302,2.1371954207051598,2.4667415433098148,2.616303987424936,2.851609273092552,3.109147253377916,3.134508573872757,2.8077729400155955,2.866451846038245,3.082250876865987,2.9437642815759655,2.7866010001454824,2.721860923379112,2.716745322171366,2.666179945731386,2.775491394307436,2.5642167904159416,2.461320829291772,2.419264175146974,2.338637496171056,2.266500260711427,2.4680626215325008,2.5819340492770704,2.9200135633982405,2.7893760639163228
69-2807211,,,,,,,,,,0,1.0731442992425957,1.0224535378878141,1.019028699593873,1.013595863075349,1.0133400153254013,1.1680059608927773,1.1521316892883935,3.731755935406188,3.9097634062179103,3.0896989507412447,2.9296366306995307,2.545852256817916,2.3732807125331505,2.4347415943769835,2.713535000257849,2.5595467447978857,2.1523016655950507,2.0596257860003373,2.0200753274028806,1.9729246595657974,1.916590258511543,1.8904613303810518,1.9568508345322257,1.899260870586035,1.83683268478908,1.8089057909924497,1.7531506633260259,1.7818173589842659,1.886094722186002,2.053338087381616,2.233818118004485,2.363928374435689,2.5663962822994972,2.7857642071494038,2.814212979523749,2.555286366906384,2.6111198695512154,2.8057938500689046,2.6935921104775638,2.564824057951955,2.511577870389094,2.5115899262053043,2.4702658343042003,2.56947315015341,2.3924088087781072,2.305069891074384,2.269894272922648,2.2002125057351014,2.141023407110979,2.410181114152226,2.5216798493583252,2.851074378466273,2.730331258605359
