순번_정류장ID,1-2801795,2-2801793,3-2801779,4-2801766,5-2801756,6-2801749,7-2801743,8-2801185,9-2801687,10-2801184,11-2801659,12-2801647,13-2806781,14-2801568,15-2801498,16-2801479,17-2801473,18-2801486,19-2801519,20-2801571,21-2801610,22-2807616,23-2807617,24-2806090,25-2800225,26-2800217,27-2800210,28-2800187,29-2800177,30-2800143,31-2803592,32-2801030,33-2801024,34-2801003,35-2800959,36-2800841,37-2800840,38-2800839,39-2800981,40-2800535,41-2800544,42-2804975,43-2800560,44-2800569,45-2807222,46-2800563,47-2807520,48-2807504,49-2803359,50-2803214,51-2805065
11-2801659,,,,,,,,,,,0,1.0084283756332755,1.0042223866548794,1.130700674124957,1.261509711676743,1.1894798606987254,1.170319496314256,1.2572448762165498,1.5981292423947016,1.6170363618464578,1.528197454656236,1.460441426517062,1.4236834664699887,1.3458856723309502,1.3048078573619672,1.2854977727434391,1.2525285427578758,1.442728461980448,1.3825381693660794,1.370003369266083,1.4685561508582092,2.06340651103987,2.21848401655889,2.1404662233721616,2.0374898646073967,2.1453365951471826,2.275764373474068,2.3686373780091037,2.4080184286258075,1.9137980998918775,1.8415331765835419,1.818629897122996,1.7270948930059422,1.685373351924238,1.6680538605190802,1.649932987307955,1.554974881284081,1.347322783899576,1.2623243936433561,1.261055337166944,1.258872944617955
12-2801647,,,,,,,,,,,,0,1.0017113686383023,0.999998752395401,1.0857418204596927,1.1292859661280714,1.1148425788725642,1.3014141798137238,1.7220524267325679,1.7388133203804808,1.6141175363973028,1.5215331817242093,1.4748145801463168,1.3789955845582609,1.3302788426676582,1.3076703302568253,1.2696551433994037,1.4323810572706033,1.371432639952957,1.3492951105164706,1.4388408440912799,2.036162032774406,2.193184807428547,2.1155933076366864,2.0139421943238274,2.1232257566163404,2.2111215363460017,2.292576184514149,2.332005913262809,1.8674851641091748,1.799456409600182,1.7776658709631918,1.691267362876889,1.6517858930748186,1.6353919253488163,1.6182197773163067,1.5282717543486468,1.3312812085916514,1.2424395519056288,1.2412431036847942,1.2392326418086663
13-2806781,,,,,,,,,,,,,0,0.9924006258308139,0.9986278828132381,1.0184682284394073,1.0159039570926864,1.24703965016348,1.781126667290995,1.7989948999373675,1.6338009974664673,1.520834780243664,1.4668699371191947,1.361269189680263,1.3098962356081205,1.2866440417342486,1.2482581430286994,1.424968454320677,1.3610253331243698,1.3419371949230536,1.4523809863247792,2.1057752802662266,2.2786459174911835,2.1885867235528065,2.0712782835910706,2.189368277346255,2.186977630350785,2.167156723058971,2.2066221621651576,1.7909147827147345,1.7295227347778466,1.7098450689286757,1.6316340964192935,1.5958518196218245,1.5809873093253881,1.5653837508789803,1.4837296636129491,1.3044531527321055,1.217718891076132,1.216649650567438,1.2148437827668903
14-2801568,,,,,,,,,,,,,,0,1.001517536278033,1.0006423587260835,1.0005315638831258,1.167553226536179,1.737903341539584,1.7604757641244633,1.591353765400947,1.48128612776259,1.4287366881174124,1.327888717948359,1.2794609496480696,1.2578329403113644,1.2223382360323276,1.442856476646871,1.3725915997017095,1.3589525292268505,1.47174480391817,2.165508359064347,2.349429210294283,2.2495863210700406,2.1206128177825647,2.243915217977117,2.2392201678320434,2.1779382490983883,2.2074007937948186,1.7863529575128447,1.7246309555548556,1.7048730191390105,1.62645403746376,1.5906405372209775,1.575895298869028,1.5601748115252887,1.4786809234096376,1.3005085787453388,1.2042042897072285,1.2032049128483673,1.201511474635832
15-2801498,,,,,,,,,,,,,,,0,0.9996936207895095,0.9997727071837159,1.0037905909919644,1.0321265081424913,1.0917524381997588,1.0776253541404193,1.1216615294771246,1.1088594145637045,1.0849246363998677,1.0714876486839522,1.066251538822151,1.2210636029023165,1.5112559343614158,1.4208662273453796,1.3887027758398345,1.4305447748623594,2.144589613427784,2.3366892557361614,2.2334390409166005,2.1012962290510027,2.229331091886509,2.2254665952315844,2.162702181966387,2.1499756912444288,1.7454269762202348,1.686578487416421,1.6677059796261,1.5927050598466272,1.5587028835631203,1.5445452030876616,1.5295613693288352,1.45211985261469,1.283530908440504,1.1924809892081591,1.1915347797035298,1.189926437675556
16-2801479,,,,,,,,,,,,,,,,0,0.99996615545284,1.0076679599372946,1.0029947033704159,1.0002646049194126,1.0057939043753212,1.1609768840635115,1.1394459114592566,1.1022940861319572,1.0837813861187748,1.0766583765737863,1.2460832049079484,1.5838802993039565,1.467585975341491,1.4178386793293376,1.292171603331949,1.8901787141185937,2.062059093111397,1.9853412699973882,1.8874254565161057,2.0069033258671345,2.012333310417795,1.9630042845188553,1.914874995052935,1.6101986223225724,1.5640893114610885,1.5494301600035172,1.490053350845136,1.4629886156915497,1.4516851816160443,1.439738296385695,1.3774817638470995,1.2400229094437596,1.1639875775943642,1.1632171980682953,1.1618125437721676
17-2801473,,,,,,,,,,,,,,,,,0,1.0125284529526994,1.004018854936995,1.0003441746189912,1.0068705194691514,1.185415645373874,1.1574895984748599,1.1115944423595627,1.0900905983098845,1.0818955341804783,1.2130500227138268,1.5574673152444838,1.4434857188318762,1.395857283386444,1.2753258081084315,1.7735238751756506,1.9355269460909255,1.8704435834511233,1.7878309914373933,1.9028031802982173,1.9116785455766665,1.868933001047624,1.8270448517182907,1.5575396940268964,1.516346812711225,1.5027927441543862,1.4495445760122534,1.4249979656347849,1.414885060655224,1.4040507251469345,1.3476232095978178,1.2222770434852421,1.1523770848559207,1.1516345873766796,1.1503542962888482
18-2801486,,,,,,,,,,,,,,,,,,0,0.98723608176743,0.987025453575833,1.0019979038385955,1.2377717063724358,1.1929893878576983,1.1271049711063292,1.099685782591282,1.0895051771568776,1.1178425656717634,1.4591990925465852,1.3643802893100632,1.325449193243249,1.225231945287757,1.653241861823816,1.807108581154085,1.7528981249968232,1.6844362970111557,1.7958441604396134,1.8087208630795908,1.77148592097812,1.734921603012465,1.5001384236958202,1.4639029565347472,1.4519022745438595,1.4045415413374904,1.3827286467380118,1.373645120877828,1.3639791990681174,1.3139019088155421,1.2018446802843048,1.1386479527857702,1.1380018568561499,1.136799753027401
19-2801519,,,,,,,,,,,,,,,,,,,0,0.9866526146498368,1.0103041840814726,1.16013274100441,1.1249462101466086,1.0785423386971904,1.0591982669077693,1.0528187029435279,1.0429031301758749,1.2446691545283095,1.1966218400506172,1.1775276885805455,1.1249269618027808,1.5179869389215663,1.6605518620390973,1.6182530238635564,1.566068525168464,1.6721195848985175,1.6882944562940034,1.6581156791849088,1.6533986625618853,1.448442305543666,1.4162398726042733,1.4058756074281922,1.3638846510275202,1.344515287502109,1.336635462680156,1.3278225538255646,1.2831231265426557,1.1832274580843731,1.130363253039341,1.129726608220289,1.1286165114588609
20-2801571,,,,,,,,,,,,,,,,,,,,0,1.0215970470946518,1.013757982710117,1.009894411368047,1.007284850761658,1.0028325411436996,1.0027165283609571,1.0020640840574033,1.1367298484940154,1.1094994876961346,1.10056441900675,1.0707794008580613,1.4459650447993575,1.5831036545186923,1.5464607594256625,1.5021000383567265,1.605500454641688,1.6235930395620617,1.5968781772285598,1.6132898131667668,1.4227827741751737,1.392513605316315,1.382931315465645,1.3434274037761402,1.3253459455351517,1.317675155345521,1.30956326176919,1.2676636080878694,1.173724880712507,1.1276511249218515,1.1270262162948794,1.125934845847849
21-2801610,,,,,,,,,,,,,,,,,,,,,0,1.0081906933891913,1.0043082980903535,1.0037628589997967,0.9993809712598386,0.9996977018363452,0.9995991766236284,0.9998369217647791,0.9970218501042529,0.9993812077354105,0.9980778678419813,1.3055824689788038,1.4319319919839897,1.4060936923691247,1.3765000003612766,1.4740832029647202,1.4958422867899428,1.4757714229288736,1.4935015045862248,1.3459442116303209,1.3220293814766562,1.3143251307473816,1.2828649521559217,1.268168224744707,1.2620791908917812,1.2555000316036589,1.2216759197335343,1.145550461417877,1.120661097118369,1.1200674749549877,1.1189973011029823
22-2807616,,,,,,,,,,,,,,,,,,,,,,0,0.9963498085978523,1.001415130505263,0.9963017276174014,0.9972300731824868,0.9977427190749834,0.9985051204073137,0.9955884442691133,0.9983774790704923,0.9972692281390415,1.1778529785097072,1.296784111939199,1.2794770503822201,1.2620040131260981,1.3559256428374902,1.3807269264731616,1.3656383808260033,1.350208707684169,1.2511356100439328,1.2343446357559518,1.2289759154837827,1.2067405432993643,1.1963904285966382,1.1919945077381175,1.1873292750676085,1.1633374552114741,1.1092626059309467,1.094078100159397,1.0936138700825873,1.092808911532597
23-2807617,,,,,,,,,,,,,,,,,,,,,,,0,1.0031809632719155,0.9962909768283977,0.9973747480695236,0.9979063495587916,0.9986865722822815,0.9955375930493021,0.9984965948409097,0.9973063770504905,1.0992441665883295,1.2123336474661985,1.2001982854986655,1.1897458730577755,1.280424055922514,1.3069480146182686,1.2951353256196292,1.2829538379382122,1.2054021089754217,1.1920409475690334,1.1877489774562215,1.1697087412837952,1.1614288153581374,1.157944139529791,1.1539862249202029,1.1346501941585534,1.0911721767786957,1.0814626224542778,1.0810311955727978,1.0803232547553938
24-2806090,,,,,,,,,,,,,,,,,,,,,,,,0,0.9864104699129838,0.9921566180112307,0.995216662799213,0.9972530358641112,0.9937277057576247,0.997545821674437,0.9965329540538606,1.0151891977654943,1.0148440485917056,1.016962583991281,1.0160084943695034,1.088607442431463,1.118097485035721,1.1138785838567022,1.1092880358593291,1.0839620462626673,1.0788729744654113,1.0771997191748808,1.0699855842107509,1.0667641127632974,1.065408684570835,1.0636728676113425,1.056417893356328,1.0409488425122602,1.0510624166139844,1.0508004404193416,1.0502936388275548
25-2800225,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0018033848145749,1.000075993616536,1.0003531779350419,0.9951745770004369,0.9993813621281142,0.9975562192720275,1.017479145111853,1.016902609242801,1.01906434454956,1.0178654365129054,1.076793167701138,1.10818952917943,1.1041576998494302,1.0998820339172906,1.0765785514010175,1.0717406622839647,1.0703478422869421,1.063667451751562,1.0604657573473721,1.0592146154229458,1.0576482129050842,1.0510810419407286,1.0372437158576582,1.0296196200436152,1.029455808527289,1.0291072989113685
26-2800217,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9992302293463741,1.0000554911404014,0.9942895892920658,0.9991176025128573,0.9972840956302814,1.018259092867907,1.0175831067261105,1.0198017078366985,1.0184889884095498,1.0796321689992983,1.1118041965307675,1.1077717289328177,1.1030754432805694,1.0782860381260895,1.0733993526282988,1.071686464438328,1.064747751364015,1.061504112103174,1.0602770752519828,1.058657856629219,1.0517976153735678,1.0375671759986707,1.0266428338378861,1.0265174300449893,1.026163249484962
27-2800210,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981414387671795,0.9911430967275819,0.9980909781298553,0.9964685008622363,1.020009656873788,1.0190838562923459,1.0214283966496376,1.0198415893422526,1.0858945717335913,1.1207668809808529,1.1157545080713476,1.1106593623755578,1.0819833025576449,1.0766092819327864,1.0750024481809872,1.0672078947810895,1.0640067409775593,1.062602405075899,1.0607947218393445,1.0534212861873284,1.0383433713840196,1.026966056910647,1.0268634686009241,1.0264757331953125
28-2800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.983561889445489,0.9980577798129562,0.9960262004393245,1.024083028234767,1.0225137549024885,1.024992332345143,1.0227880788871428,1.0425430711093602,1.0816326067397164,1.0779881043996706,1.0742562314733168,1.0560080416516315,1.05235805646436,1.0510229442030976,1.0457135730538503,1.0433063775157152,1.0421913516034835,1.0409020138893919,1.0361207886327384,1.0270341416662752,1.0192245658618573,1.0190248422737385,1.0187429616978718
29-2800177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0140914786967419,0.9987339473229311,1.0316257953874715,1.028706746662217,1.0311182776436718,1.0278103499070446,1.050241870169511,1.0933688098796497,1.088716266434633,1.0838595309469066,1.0612911789545019,1.0567901112439329,1.0554384674828399,1.0490810367013454,1.0464309729699635,1.0453333259733413,1.0438932778469583,1.0383335558414413,1.0282741365506414,1.019808902194115,1.0196827984142884,1.0193905484817978
30-2800143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9946629905522754,1.0343611582606214,1.0306202961302977,1.0331573117088437,1.0292198526164633,1.0257717889386933,1.0698722361475659,1.066177726724814,1.0622577064713001,1.046356605148967,1.042994352778011,1.0419819246869444,1.0369484721931315,1.0349251235340915,1.0340122774489757,1.0328396151036265,1.0287915275901516,1.0222066235571214,1.01565396085201,1.0156001396760568,1.0153365353874861
31-2803592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0223280409145823,1.0189135251780717,1.025125069776001,1.0206912837061457,1.0173970890392778,1.01556379303919,1.0143834301715835,1.0128338145792557,1.010001372508519,1.009311553425868,1.0092142824025114,1.0077283676732385,1.0072428745943809,1.007092860387839,1.0065839196787618,1.0063781186654686,1.008466105458038,1.0062632670728502,1.0061976795361305,1.0059708528063367
32-2801030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0042461983677828,0.9980372330934396,1.0004452999576285,1.0005206459545632,1.0008635706782816,1.0009560104629127,1.0000990952544286,1.0068139194899197,1.0063454951055322,1.0063421336279097,1.0050552196346094,1.0048008410419824,1.0046120920392436,1.0042166422942584,1.0043348688497276,1.0074215271179803,1.0055266022733738,1.0054335900872327,1.0052329062703012
33-2801024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9880219112045437,0.9982617832162063,0.9992016689547369,0.999941480074887,0.9997642716722478,0.99886575033865,0.9994871390437079,0.9998321324510318,1.0000889277968743,0.9996808160442981,0.9997214418517555,0.9997972664469005,0.9994518834281445,1.000543835654216,1.005370219375124,1.0041419028357192,1.004083762228257,1.0038912132579871
34-2801003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003924354374328,1.0031137923043751,1.0023654688130736,1.0022845656926624,1.0009114694680339,1.0003717204213713,1.0007767485122265,1.000864274962906,1.000313949172157,1.000305198537386,1.0002569498877467,0.9999842089455913,1.0010901638502099,1.0057082164287103,1.0043456718598494,1.0042858065223874,1.0041187031856569
35-2800959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.000711172108329,1.0014582474724,1.0008369163236095,0.9997818343772501,0.9999203128639556,1.0002653859270958,1.0005438270109166,1.0000016950211101,1.0000194049582642,1.0000928896468706,0.9996966769457645,1.0008375713062132,1.0057641295787723,1.0043540662121206,1.0042929695976301,1.0040927381921123
36-2800841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004138220565157,0.9996912346753419,0.9974851849787141,0.9993730928937938,1.0000274070825825,1.0001736446412455,0.9996525054456934,0.9997045377233039,0.9997967026278503,0.9995013684258863,1.000752141229423,1.0058240618407417,1.0043640878463556,1.0043017466142503,1.004127900800622
37-2800840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9984949749987623,0.9951578770227768,0.9992452843134061,0.99978371098891,1.0001505199385985,0.9995940345280449,0.999655533650134,0.9997560390864375,0.9993182311898161,1.0006710572053379,1.0059594009993347,1.0044255391494463,1.0043618927508517,1.004154050673978
38-2800839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9951089891501792,0.9995700316280922,1.000086145666666,1.000457543331684,0.9998080668768883,0.9998497812340392,0.9999455223786383,0.9994814231110035,1.0008376661933338,1.0061253321091672,1.0045135336274087,1.0044487910332354,1.004238211554156
39-2800981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9999913071648086,1.0004657030430146,1.0008391310623714,1.0000676245626647,1.0000827977245557,1.000171945898954,0.9996760938254139,1.0010313886641877,1.0063106665523107,1.0046107748000168,1.0045448489240174,1.0043312505605324
40-2800535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000231187427295,1.0016670862002706,0.9993590645851564,0.9995533551951454,0.9997799209309715,0.9988785562438531,1.0012878988891105,1.0075543595681655,1.0051073234287375,1.0050301632379086,1.0047858339567253
41-2800544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0062551999320826,0.9990234842523794,0.9993893177649622,0.9997056342059001,0.9985700506287349,1.0014814039087818,1.007964383981801,1.0052607272786949,1.0051802529386784,1.0049270663031606
42-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9974288013209609,0.9984107922796078,0.998900693014142,0.997748480351298,1.0012044427751667,1.007998389295844,1.005249858370735,1.0051685820118672,1.004912799316881
43-2800560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988378356945777,0.9998098410101394,0.9973465615801824,1.0022847472988166,1.0089711338531249,1.0056182403312983,1.0055302042674439,1.0052573494972123
44-2800569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0019584435209672,0.9957644574153908,1.0031231760548742,1.0095530708710878,1.0058175757576733,1.005725546512388,1.0054425398735076
45-2807222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9900482248297907,1.0032668149227149,1.0097556414085533,1.0058695928213386,1.005775955654974,1.0054886204930857
46-2800563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0053122563345993,1.0103421803500399,1.0061040969035513,1.0060073599978199,1.0057131203093261
47-2807520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.004314248756879,1.0029779601959372,1.0028967286861445,1.00261331115854
48-2807504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0018995925420942,1.0017693396591627,1.0012916952503101
49-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9929306702730493,0.9855698779989094
50-2803214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9810367494717134
51-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
