순번_정류장ID,41-2803936,42-2804533,43-2804531,44-2803937,45-2804058,46-2804601,47-2806304,48-2800295,49-2804482,50-2800300,51-2805078,52-2800297,53-2800261,54-2803997,55-2800290,56-2800289,57-2803934,58-2806662,59-2800286,60-2803932,61-2803596,62-2800283,63-2800281,64-2800280,65-2800278,66-2806663,67-2804031,68-2800260,69-2800275,70-2804713,71-2803598,72-2803600,73-2800273,74-2803601,75-2804331,76-2803581,77-2800271,78-2805489,79-2807150,80-2804581,81-2804582,82-2800267,83-2804032
41-2803936,0,0.9939397178389093,0.9920694591560191,0.9985716729432912,0.9994423711557657,1.0028453110775832,1.0075522854364036,1.0062928321208082,1.0060151303992655,1.1986543942437975,1.5564815124457971,1.9014778339969933,1.8431297759492888,1.7444899289469715,1.6587984701138057,1.60943253977725,1.5591589392213028,1.524239183360408,1.4516583514648282,1.3983114691070238,1.3843031512794752,1.3417813460120507,1.3229931727982562,1.30304909700481,1.2866123507927418,1.2830253092600208,1.2597586358211352,1.2544346963517594,1.2493346248080293,1.243379168044126,1.2396248058376171,1.2326875470616239,1.2237333387857585,1.219854380768727,1.2179234041301887,1.2138695240636361,1.2068300772297975,1.2006797019931252,1.1954080858505378,1.1922623790458164,1.1890933176950498,1.184750838382069,1.2532299810074805
42-2804533,,0,0.987361937667108,1.0036953999910763,1.0032942545011008,1.0069531623190604,1.0129102316602316,1.0102709108203576,1.009471662950591,1.0088605080275752,1.007135198055064,1.235209874732752,1.2225440366290523,1.209106709212772,1.189738927420564,1.1775287838577528,1.1654789272328516,1.1566416089904403,1.1382385427487989,1.123398323716995,1.1197131131071356,1.107794189145466,1.101246522465498,1.0967973244118105,1.0919357076854375,1.0910028571132153,1.0839307050160016,1.0872519986467746,1.0854396243559792,1.0836313315123511,1.0822924751434562,1.0810273182542436,1.0774626395878957,1.0757880587547854,1.0755865484414893,1.0741299781579081,1.0792396295278712,1.0797985206782525,1.077466845264945,1.0786690067811806,1.0921448002149878,1.1371274104031688,1.1920408137985
43-2804531,,,0,1.0165115515164787,1.0094356599093988,1.0113512614537816,1.0176484122357432,1.0136342661819624,1.0123106609659476,1.0112228352446422,1.0090029745500073,1.048948185664916,1.0457623214874565,1.0507175949935088,1.0467662836959633,1.1546234333598417,1.1553572491140265,1.1467020339678402,1.128859922895799,1.114522205437071,1.1110095045765827,1.099753729921804,1.0933920377956106,1.0894301045691448,1.0848197422758405,1.0838535659640223,1.0770781109050782,1.080885644887385,1.0791482407034103,1.0775310381968912,1.076167218097254,1.0751620968055247,1.0715664567466394,1.0700154585131934,1.0698757142001654,1.0684881250378573,1.0815544520840374,1.0820607456034563,1.0796219941968015,1.0808142173278215,1.094597278502241,1.140710484493633,1.1970104695466648
44-2803937,,,,0,1.0026029000997714,1.0092832747078633,1.018000261239458,1.012972120592388,1.0114884558524566,1.0103617538227767,1.0079753880826077,1.00653066072511,1.0051887812685991,1.0146793082053667,1.0261064592663585,1.1678206902455377,1.1677045441951708,1.1575819334616606,1.1369791256037505,1.1208004641850617,1.1167135899511982,1.1042196630513128,1.097309439838714,1.0928915927744685,1.0878849694648018,1.08683646357822,1.0795395002543562,1.0833752716030678,1.0815237055506266,1.0797863104044758,1.0784210913882382,1.0772214133209712,1.0735079131381484,1.0718747152829176,1.0717083456195309,1.0702422040949542,1.0837119240849356,1.0841707558930807,1.0816059809009502,1.0827987634938347,1.0969977737804508,1.144615769261491,1.2027732182825712
45-2804058,,,,,0,1.008520877642259,1.0215577096300017,1.013777407356071,1.011769821176319,1.0103596609268266,1.0075831550541052,1.0060194105169906,1.0045366109770775,1.0151583214673294,1.0276959357310251,1.1849646334373696,1.1835283119377096,1.1714120353518438,1.147135756831854,1.1284277059025776,1.1239262439736626,1.1098523183594424,1.1022611063664511,1.0972600685777671,1.0917605553857237,1.0906098577354884,1.0826698053449588,1.08650564791742,1.0845158580831802,1.0826307370493418,1.0810853044373707,1.0798221819044869,1.0758034886606473,1.074075229825071,1.0738760108840508,1.0723184333514924,1.086300011375855,1.086695438428269,1.0839840136144392,1.0851021561900605,1.0998236244186617,1.1490984850180488,1.2092997535150458
46-2804601,,,,,,0,0.9937858545412543,0.9965006604713681,0.9983983763418376,1.0001787492520613,0.9990303572454432,0.9990712893009743,0.9977343714461092,1.0112314396726132,1.030929025709847,1.2174578132321923,1.212884546689389,1.1966557030105525,1.165073011169016,1.1418434592998552,1.1363049177375129,1.1193531493255116,1.1105620130364617,1.1045183107217171,1.098161855249739,1.0968340740586853,1.087691666632302,1.0915932945564841,1.0893719880038903,1.087237750474257,1.0855277755449249,1.0839306322034354,1.0796215356017849,1.077735830135377,1.0774786327023023,1.0756898149764587,1.090428275310751,1.0907113590189772,1.0877622441971595,1.0889327300218299,1.1042854507555195,1.1561385903284136,1.2195223740701686
47-2806304,,,,,,,0,0.9983902866933344,1.0003006321744174,1.0018821456734246,1.0000283288194456,0.9998141986169883,0.9982475348657112,1.0131543656820297,1.0122742761741619,1.0233901748857384,1.035098724716324,1.032603040941955,1.028371573738353,1.0240524256325414,1.0232756454271894,1.0208019152271306,1.0173956255005072,1.0184187146717594,1.0173589767487872,1.0171724528559214,1.0152615362226975,1.0227732308353912,1.0220754669329473,1.0216954708547983,1.021084599683271,1.021976543731907,1.0199987705489948,1.0190158712583781,1.0194987269230957,1.0189014097915188,1.0341984144007133,1.0362343503050047,1.0347075196448354,1.036805641345266,1.052062885516969,1.1013460151622292,1.1622154459850798
48-2800295,,,,,,,,0,1.0030783298566823,1.0040479414561065,1.000643964779563,1.0001744987681112,0.9982147350652882,1.015931938570183,1.0144877381867898,1.0123496181352818,1.0117615324603944,1.0108304863529143,1.0098985833464338,1.0074998368801562,1.007513157603111,1.006897362321601,1.0043334840628633,1.0064108886918655,1.0059176797085254,1.005884200726469,1.0049000207965946,1.0133807759269884,1.012760622393384,1.0127074444149957,1.0121258785734497,1.0134822347107777,1.011503710198247,1.0107785483716323,1.01138368413221,1.0109954822323617,1.0103228676241816,1.01038432906469,1.0095542600167542,1.0101792601359851,1.010261246327003,1.026305177035167,1.0837905715268823
49-2804482,,,,,,,,,0,1.0047692203638752,0.9997941435191481,0.9995626952204613,0.997301940808462,1.0178428289673853,1.0158927635142072,1.0133707572623307,1.0126080064018799,1.011522718131127,1.0102061896695151,1.0079409173997107,1.0079355447428924,1.0070955769236474,1.0043948055297285,1.006560630799177,1.0060372591764524,1.0060006321107067,1.0048703205743363,1.0137461480116146,1.0130967648399587,1.0130322153075018,1.012426224252058,1.0138136508462174,1.0119235167347498,1.0110901779798738,1.0115527405535094,1.0111499441141483,1.0106007979660045,1.0106541095385297,1.0097256655355384,1.0103630597643165,1.0103769208747175,1.0098829092548174,1.080178860529939
50-2800300,,,,,,,,,,0,0.9953949335725576,0.9975053756215563,0.9947822764324125,1.0211073404017648,1.0180995266950001,1.014865638659258,1.0137901790983446,1.0124439926747943,1.0110139929574669,1.0084119357639816,1.0083834485872756,1.007270064059296,1.004368486747226,1.0066757941527857,1.0061133576429615,1.0060733812964426,1.00497925208592,1.0142936698563678,1.0135043231519558,1.0134246562015785,1.0128753102196173,1.0143059732811985,1.0122313385803203,1.0113574614563587,1.0119986413804414,1.0114105886644331,1.0108302540897731,1.0108771684643418,1.0099805324680844,1.0105647173842487,1.0107129239973567,1.0100590628824284,1.0830006128775544
