순번_정류장ID,35-2803478,36-2806276,37-2806274,38-2805175,39-2805166,40-2805164,41-2805167,42-2805162,43-2805160,44-2805158,45-2803416,46-2807467,47-2807468,48-2800136,49-2800184,50-2800188,51-2800194,52-2800195,53-2800220,54-2801697,55-2802033,56-2802096,57-2802136,58-2802168,59-2801848,60-2802399,61-2802372,62-2802530,63-2802367,64-2802371,65-2802370,66-2805716
35-2803478,0,1.0164091921701126,1.01073981369639,1.010291609014282,1.0020029275141398,1.0062608146238845,1.0048512623226151,1.0066044213019145,1.0060697585409282,1.0044734783270537,1.0054297179053602,1.002973556883357,1.0030164178712577,1.0081428895898976,1.0078089729215607,1.0080173645268498,1.0223753275775707,1.0221826859658187,1.039512580242948,1.0370178602759734,1.031668005771208,1.039723509577099,1.0519324424087257,1.05123659284397,1.0508890616432671,1.0551666611059292,1.0579359752074842,1.0566787376442432,1.055713889889047,1.1249821421853865,1.1452643456067664,1.1416917563504714
36-2806276,,0,0.9925123639212841,1.0016534776700583,0.9938957520287753,1.0011130804783075,1.0002924951569023,1.0032481749205004,1.0030934181057893,1.001744841742578,1.0037683455104212,1.0018541879600615,1.002334690460837,1.0077561816438192,1.007335365612752,1.0076138809718134,1.0224897154669499,1.0221916178806616,1.0401428185924484,1.0375186035891157,1.0319177286251908,1.0401740217663202,1.05266165399652,1.0519608970216883,1.051591717158333,1.055954265635205,1.0586932869506869,1.0574182849392457,1.056478516886775,1.1271282826134088,1.1477916777064645,1.1441145533196453
37-2806274,,,0,1.009229130552829,0.9935514582946312,1.0025733386374385,1.0012656852398436,1.0044685444595072,1.0040943825334745,1.002418870021174,1.0043165107763974,1.0021610505256147,1.0025039938693447,1.0080354193153016,1.007637911971873,1.0078629932598993,1.0230235505065204,1.0227096298526213,1.041009099009119,1.0382662735099204,1.0324691621374338,1.0408689123137114,1.0534944136813351,1.0526567845494443,1.0523031653636563,1.0566767416041616,1.0594818648962148,1.058081209184471,1.0571484653574026,1.1286642220314904,1.1494918541904104,1.1457626040741533
38-2805175,,,,0,0.9843194647710642,0.9998558931597004,0.9989762729490483,1.003427747448938,1.0031884509758622,1.0014793495931213,1.0039136355687643,1.0018694206166228,1.0023102882426915,1.0079455565590267,1.0075445735193815,1.007777882979132,1.0233040548039067,1.0230781826132664,1.0417220262609457,1.0388157409750935,1.0328311978379185,1.0413684109971804,1.05417819864596,1.0533406463307062,1.0530023128880177,1.0573026988675462,1.060154936095335,1.058745855137879,1.057788644607199,1.130296133451962,1.1514053635204162,1.1475450380902341
39-2805166,,,,,0,1.0179990208707685,1.0058773982872249,1.0103090621696393,1.0080781561476169,1.0044605630832302,1.005882994786196,1.0026343000799718,1.0028547770063758,1.0087304306034937,1.0083070277180282,1.008473351149415,1.0246430112729534,1.0243282247690277,1.0436396016764509,1.0405001503108582,1.03405911187781,1.0428313959226831,1.0559401799038752,1.0549875511937878,1.0546076443880203,1.058986302537162,1.0618122806163162,1.0603210482635044,1.0592824399595449,1.1335319001352733,1.1551659265834062,1.1511171919841294
40-2805164,,,,,,0,0.9968827499989853,1.0075452632241158,1.0057244230804172,1.0023074698082473,1.0049335379418838,1.001999727018044,1.002431661676453,1.0085238560075158,1.0081078907711198,1.0082288240610093,1.0247727575829326,1.0243956928592597,1.0440525959268916,1.0409168621753033,1.0342402258957504,1.0431667956193877,1.0564680272747704,1.05552233708375,1.0549856154533543,1.059425049379847,1.062297690254716,1.0607759025241075,1.0596872674296827,1.1347455520986898,1.156678370888986,1.1524803083790058
41-2805167,,,,,,,0,1.0098602873709999,1.0060415783742283,1.001569341876239,1.0049209040386604,1.0018501268530557,1.0023464445706083,1.0086941622298715,1.0081944862960568,1.0083723543326188,1.0253016220781412,1.024958430441704,1.045074294695357,1.041675081558751,1.0348238745453044,1.043867777261846,1.0573342874506362,1.056307187990672,1.0558894211312229,1.0603433245326424,1.0631583700086351,1.0615882338170162,1.0604996565230775,1.1366444599545282,1.158860260257877,1.1546102800121514
42-2805162,,,,,,,,0,0.9852587046654491,0.9911902430256413,1.0017342480218008,1.000550426763793,1.0015165155884445,1.0080644684620947,1.0076015090311334,1.0078042159023337,1.0253572287517347,1.0250029989680898,1.045609344144187,1.0420255696378284,1.0349749050428485,1.0441970280617405,1.0579442760606412,1.0568401835608003,1.056367201607842,1.060866562724935,1.063773114007657,1.0621270795644273,1.061042841212212,1.1384070366675425,1.1609714173287289,1.156563482113056
43-2805160,,,,,,,,,0,0.9953584716468323,1.0045431488732537,1.001354055175949,1.0019949982769032,1.0087461711283383,1.008333876271899,1.0085181368423313,1.0264215384190996,1.0260327461078582,1.0472790139837358,1.0434866373671012,1.0359860625859907,1.0453860944283608,1.0593132226380928,1.058255547818542,1.0577063520085812,1.0621652198521183,1.0650350540093299,1.0633552926172176,1.0622296148031907,1.1408955932780893,1.1638264377520184,1.1592678365643012
44-2805158,,,,,,,,,,0,1.0074840520778143,1.0019126197000936,1.002377180706695,1.0095370230097251,1.008903349133605,1.0090760442790578,1.0279800684551657,1.0274150472744272,1.0494807500322698,1.0452634056031957,1.037247344649639,1.0469166930062623,1.0611786651901007,1.0599860955914353,1.059384175246301,1.0639210304818527,1.0667897949443863,1.064979911685117,1.063795383367489,1.1443893160947998,1.167826982102819,1.1630830113496058
45-2803416,,,,,,,,,,,0,0.9996259821869032,1.0012571232660927,1.0098648128150576,1.0091591011022711,1.0093509639578009,1.0313577046771676,1.0307504060692827,1.0558227535874407,1.050350724762522,1.040442508370535,1.0510819842607892,1.0665594059814676,1.0650870861216797,1.064307190622102,1.068854186006238,1.0717432424010382,1.069615452117034,1.068201889880489,1.1554440199756075,1.1808370982358969,1.175278750158629
46-2807467,,,,,,,,,,,,0,1.0031291573424452,1.0197501845741235,1.016625487398166,1.0164193863219546,1.0534321366268515,1.0514212315101827,1.089096634425794,1.0751229853274586,1.0549018632243163,1.068917020059235,1.0881838314414234,1.0851674894119678,1.0834801493371204,1.087589974850403,1.0901231143722636,1.0867271799925582,1.0845194341242357,1.1938317471600999,1.2252713828800916,1.2167459463937944
47-2807468,,,,,,,,,,,,,0,1.1055003341349063,1.0447349912704917,1.038657915434522,1.1298093384416308,1.1168327490771883,1.1802131212946187,1.128117662211274,1.0778260359718494,1.097192891774479,1.1213325112613288,1.1148505019821857,1.1114131338239919,1.1135160030882407,1.1149115165917967,1.109237239694596,1.105692692345666,1.245736914644679,1.2855761446725607,1.2719342050756468
48-2800136,,,,,,,,,,,,,,0,1.0031989974987825,1.0062751895991333,1.004557910790883,1.0054757409785926,1.0356990780921633,1.0289209637496401,1.0176592639119035,1.0395784127155712,1.069946361087896,1.067009534838932,1.0655265012341169,1.0731133585028534,1.077628794087789,1.07386691521334,1.0714134580306394,1.2129147346403073,1.2535219521938272,1.2412596256962272
49-2800184,,,,,,,,,,,,,,,0,1.0137610021496641,1.007707160226529,1.0080322491462324,1.0059256605394247,1.0362369771778426,1.0198826328791752,1.0448139601504907,1.078424162345433,1.0744776484446752,1.0724768410292171,1.0798763560039688,1.084181775218144,1.07977565452887,1.0769685718811415,1.2304153758925365,1.2744942391047243,1.2600815637604097
50-2800188,,,,,,,,,,,,,,,,0,0.9995198621510774,1.0030525956007597,1.0033659007542601,1.0386514893430923,1.020045711452086,1.046498753961292,1.081736220749862,1.077318836808254,1.0750822673003235,1.082427090606985,1.0866823399180525,1.0819650233809506,1.078979184340922,1.2378779459308753,1.2835630984187412,1.2681727554987319
51-2800194,,,,,,,,,,,,,,,,,0,1.0090548909880581,1.0047438904725081,1.045553806347646,1.021706870156192,1.0501422318751374,1.0873261560797396,1.0821425358648888,1.0795208641820302,1.0866789254127356,1.0906869758761821,1.0855052014298836,1.0822547412587549,1.2482922867162003,1.2958351861618476,1.2791175999224884
52-2800195,,,,,,,,,,,,,,,,,,0,1.0029107764558973,1.006662059487937,1.0037758906089946,1.0338227372137663,1.0740339733084003,1.0698250856291398,1.0679034323611745,1.0768155681481375,1.081837801384688,1.0771602472628314,1.074198123276502,1.242525895721644,1.2908635172499852,1.2741774607499927
53-2800220,,,,,,,,,,,,,,,,,,,0,1.00884623114801,1.0038173191035362,1.0402745086671692,1.0868195050084903,1.0807048766148124,1.0778170875978208,1.0862275292804737,1.090817366665552,1.0849821971447702,1.0813694591861798,1.2681142109585162,1.3216193187374574,1.3013003207421978
54-2801697,,,,,,,,,,,,,,,,,,,,0,1.0012650822538278,1.0535249706466352,1.0410816986203366,1.034859584498829,1.0389310438827994,1.0761827547325593,1.106480950212416,1.0982671604257082,1.0933600101506433,1.2545507726951424,1.3147439431711383,1.2925749010356484
55-2802033,,,,,,,,,,,,,,,,,,,,,0,1.0064310214981271,1.004849888649377,1.0015229270477923,1.0151085045412342,1.083817635071523,1.0821825400003933,1.0730484205608082,1.0678172575269338,1.353656830652008,1.4446519676069778,1.3985532932391522
56-2802096,,,,,,,,,,,,,,,,,,,,,,0,1.004260886823103,1.0003816075850434,1.0167671985998987,1.0587868677482077,1.0622172026762835,1.0552674168476506,1.0511726596337512,1.3527580703212048,1.4491198286913751,1.4001129602673517
57-2802136,,,,,,,,,,,,,,,,,,,,,,,0,0.993937284782768,0.9927657622157523,1.0612050490232832,1.0650728609249025,1.0557892719661544,1.0506665641568191,1.430925963982514,1.551226411326375,1.477559290987219
58-2802168,,,,,,,,,,,,,,,,,,,,,,,,0,0.9909197464648261,1.0871104785335313,1.0830896539211121,1.068198331227514,1.0607174394408518,1.5165511853712355,1.6596476244833218,1.5569342846263303
59-2801848,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0872109909659147,1.082459367338107,1.0657601928645384,1.0577425164195324,1.5717215746780178,1.7323235917377398,1.6062738017622877
60-2802399,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0753650771184713,1.0476310613825184,1.0382292082998184,1.4357346208542912,1.6505214299607205,1.5106164657703443
61-2802372,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.01145218093287,1.0086324002716864,1.2872042288431151,1.3693962337817176,1.2833627779103507
62-2802530,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0042026850916494,1.240953420227284,1.177066024936046,1.1319192828289202
63-2802367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0138845246273782,1.016785206143173,1.012942595894918
64-2802371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0229752620181676,1.0120263991576814
65-2802370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9975259751365282
