순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2804778,18-2804262,19-2806280,20-2804264,21-2804266,22-2804268,23-2804270,24-2804273,25-2806282,26-2804282,27-2806284,28-2806286,29-2804274,30-2803725,31-2803753,32-2804637,33-2804276,34-2804278,35-2804280
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0032387207562066,1.0047788980733416,1.0024333464687691,1.002146772987468,1.0018657356049818,1.0020651733784065,1.0021212614306179,1.0018891298329102,1.00174901435258,1.001758370069483,1.0016961392793473,1.0020753433818939,1.0014442607938383,1.0017347466643,1.001803416621334,1.0014593198196928,1.001782504614159,1.0014229773408396,1.0014612616452794,1.0013746291787697
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0053534079904658,1.0026725736500044,1.0023345242323818,1.0020092431008065,1.0022150927530835,1.0022715752585736,1.0020091828775317,1.0018533212393685,1.00185782803032,1.001788235986729,1.0021939095515624,1.0015128446867176,1.0018206529785663,1.0018926143517297,1.0015240894984454,1.0018673018515698,1.0014769521767117,1.0015155457533276,1.0014232713632831
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0050613343527546,1.002287842728132,1.001968097952664,1.0016608381529075,1.001905172988409,1.0019736846870317,1.0017246123180672,1.0015741303270829,1.00159411588388,1.0015300301343666,1.00195166123279,1.0012631619862524,1.001588409642638,1.0016660254920677,1.0012924038538018,1.0016480027189025,1.0012760222343409,1.001322326295807,1.0012314411070873
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0047230493433326,1.001832415752218,1.001536912777967,1.0012527381696947,1.0015453646913963,1.0016288317514606,1.0013963918571824,1.0012523930212172,1.0012913031136583,1.0012338052800918,1.0016750721238081,1.0009774331195789,1.00132365550004,1.001408180496496,1.0010281445537517,1.0013988655267867,1.0010484692004404,1.0011038962000098,1.0010146094444987
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0042638837641318,1.001345657276067,1.001087087909229,1.000836295334481,1.0011741756946952,1.0012720041343004,1.0010627081564414,1.0009285460664925,1.0009866848439248,1.0009372699015915,1.0013912142753758,1.0006960882569715,1.0010582942091542,1.0011487738261609,1.0007681095094376,1.001148708180893,1.0008254596378072,1.0008894348122856,1.000802865530939
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0038873988106982,1.000872163378657,1.0006468528524792,1.0004262796391399,1.0008163000945427,1.0009301756979512,1.0007411029371203,1.0006149022544075,1.0006933023623792,1.0006513763515044,1.0011235477899612,1.0004225965048572,1.0008050003965212,1.0009022792173925,1.000516835209394,1.0009113069885618,1.0006115760693193,1.0006844839165703,1.0005998991109397
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0047708506722013,1.0014954760877257,1.0011977928642113,1.0009150458364304,1.00127077969622,1.0013722448912479,1.0011406292700362,1.0009946795365672,1.0010523474923525,1.000997956476093,1.0014768896157933,1.0007393404124354,1.0011189264604798,1.0012129724331644,1.000811715211788,1.0012104703455664,1.0008651312919687,1.0009303206867841,1.0008394525394722
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.006416603823898,1.0024854394616058,1.002041096499242,1.0016376953879507,1.0019470155449457,1.0020305801097211,1.0017210443845186,1.0015383804912859,1.00156471940576,1.00148923162765,1.001991297770882,1.0011774625901595,1.0015622616261306,1.0016534213511117,1.0012184753139914,1.0016330068307515,1.0012113386901782,1.0012663688840697,1.0011645985234572
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.006578715688595,1.002319986848223,1.0018644144748166,1.0014559465913981,1.00180377033081,1.0018978237602794,1.0015857869395919,1.001400968378554,1.0014378549576595,1.001363594350795,1.0018887925751956,1.0010494111567532,1.0014541918153537,1.0015507984764063,1.0011027287594754,1.0015339771811325,1.001114033956036,1.0011745073912386,1.0010717261090738
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0064485637856433,1.0020654930644672,1.0016274522885276,1.0012355362475616,1.001618262061186,1.0017225132808678,1.001420747241631,1.0012398097802335,1.0012886108546084,1.0012183616511448,1.0017560069986229,1.000910141547387,1.0013277304763444,1.0014284320324505,1.0009762421920778,1.0014165452317476,1.001008203998993,1.0010736871966297,1.0009716868088374
