순번_정류장ID,1-2806831,2-2806423,3-2806421,4-2805953,5-2806634,6-2806428,7-2806770,8-2807112,9-2806514,10-2801821,11-2801852,12-2801854,13-2802133,14-2802108,15-2801822,16-2802049,17-2804800,18-2802084,19-2802061,20-2802068,21-2802032,22-2802007,23-2802006,24-2802016,25-2802028,26-2802036,27-2802047,28-2802054,29-2802064,30-2802052,31-2805597,32-2801952,33-2801176
1-2806831,0,1.006796510015573,0.9709956491735516,1.0025695216646175,1.000986114761725,1.0226386695337004,1.337845222817809,1.2734282284979228,1.2477689665632306,1.528628985550462,1.5582307259292878,1.662574854319396,1.7733229382570501,1.8608429592393358,1.769384336790414,1.6495303277694588,1.5968646807471238,1.564419978563857,1.5462860779681504,1.496355565059678,1.598470633882388,1.7035473382121777,1.652943880240036,1.6241995886640093,1.5841406198237231,1.5645327916289007,1.535060813444926,1.5038850664183976,1.4796202812831118,1.4576235184507529,1.4644877526837676,1.5204863862621982,1.4864443524137487
2-2806423,,0,0.9463814284205709,1.0009621047542254,1.000036913039148,1.0240087128434463,1.380415193002087,1.3033085969916223,1.2705877589569787,1.5799892332603231,1.610533378332552,1.5651065763874055,1.5479520839321441,1.6318938442535598,1.5702963448950624,1.4864143113390957,1.4494039988024787,1.425878063896867,1.4226522162831112,1.465533144902355,1.4799672010132308,1.5783455991705941,1.5385776409942238,1.5158658266063525,1.4841665995670577,1.4685292048759833,1.4448748713855848,1.4198845291801565,1.4003334983140219,1.3825556883142731,1.391036901788538,1.4473991212180972,1.4192003057897775
3-2806421,,,0,1.0685135905376313,1.0167430968518558,1.040322506073651,1.4881301239890863,1.3726948414470748,1.325011082909792,1.6858466062239643,1.7168190903773555,1.6546157436876725,1.5949652153029352,1.561144635612285,1.5054673786129211,1.4294055571675663,1.3962224209490715,1.3749155972499367,1.323548623853211,1.5035553067287226,1.4795990704924364,1.4452808408633417,1.416027005590713,1.3997086827135958,1.3758110566104398,1.3641372979721147,1.3535207149353774,1.3346828725366628,1.3191984283496123,1.305758156824959,1.3096261520189585,1.366480656176056,1.3443563865020016
4-2805953,,,,0,0.9993410214168039,1.0345565008962505,1.5921610665284183,1.4260903138920682,1.362704634067117,1.782185897178042,1.8130965275445239,1.7321925315621771,1.65807340819015,1.6143026993357925,1.5472254603994064,1.4584216912589945,1.4203284421829279,1.3962591334787124,1.3387226968662838,1.5309186458148516,1.504179124953926,1.4661078685021505,1.4338970647261218,1.415511370855719,1.3899789151186652,1.3773221933467727,1.3656630080186696,1.3449792256080892,1.3287847565874449,1.3140738386300295,1.318174037339572,1.3767592479765545,1.3532269827832688
5-2806634,,,,,0,1.0077535701690203,1.0132861345102464,1.0009216685846398,1.0054494475734443,1.3697964561445235,1.4225508681755452,1.39460763455383,1.3507406203146737,1.3280685700955066,1.2929138858120393,1.2435079315752064,1.2233457381673762,1.2094890685553683,1.1973848768349427,1.3993457659051691,1.3783099825500715,1.3487125288958992,1.3238857437439722,1.3097646314186737,1.2903718048679078,1.2806935443565182,1.273158154299382,1.2574141922040207,1.2450770732767644,1.2338967980341349,1.2404677222886078,1.3024959905616904,1.2836139002432916
6-2806428,,,,,,0,1.0218624120458137,0.9958934359543887,1.0042113976428617,1.5526127631524156,1.6165779039524233,1.5490410605804839,1.469614072726764,1.4233342117691263,1.3652776169909615,1.2916746876650131,1.2628774485595384,1.244142210862928,1.2249402180578053,1.4607281877431826,1.4329757398096201,1.3945480384236628,1.3629419122125905,1.3452370623610348,1.3211635463833022,1.3093276864039833,1.299593221429031,1.28067186535625,1.2660158911945767,1.2528476393133317,1.2593441257586155,1.3256927957035127,1.3037136224624029
7-2806770,,,,,,,0,0.9724174897407715,0.994847264909167,1.541655981625836,1.6219616805682895,1.7125058768218147,1.5836660805763032,1.4601901999290958,1.3867261508393824,1.299370745081304,1.2665576465936996,1.2456650843379333,1.2417535583825972,1.504574819090926,1.4711651236635683,1.425518909800222,1.3885549964932686,1.3680871125778626,1.340482657861061,1.3270507667465186,1.3157151511571419,1.2945182027489424,1.2782330973957305,1.2636911016818329,1.2701678688782143,1.3396051654573724,1.3154973017127525
8-2807112,,,,,,,,0,1.0267040136349033,0.9968485249938789,1.5334506208776093,2.1649313618948414,1.8655055954306907,1.6249685401378,1.4966039138458327,1.3633873375624581,1.3164896580941507,1.2883174951641128,1.2764205720550121,1.5798934621596479,1.536578074632468,1.4785149341166444,1.4325052845887372,1.4074322194873696,1.3739810453796912,1.3579342122252178,1.3438665780047108,1.3189787776566582,1.3000639951359483,1.2833083997190124,1.2895003700560481,1.3626535223814669,1.335261839141255
9-2806514,,,,,,,,,0,0.984599801139864,1.8264325133119694,3.024874794842972,2.268649200316919,1.8116502886362225,1.604479933547465,1.4172157510916543,1.35582163078475,1.320615281927322,1.3013028114361758,1.6411144209841568,1.588446020652078,1.519056799969413,1.4651019386752013,1.43609136415261,1.3977556631452805,1.3795675333882622,1.363298061621466,1.3354869025236233,1.314528685627478,1.296080630292267,1.302088198726176,1.378185783398943,1.3483051944725324
10-2801821,,,,,,,,,,0,1.0458781396513048,1.0652714617169374,1.0255172456380317,1.0344902579422754,1.0327448910534187,1.0192325272236853,1.0179706671339037,1.013359667607989,1.010775293922835,1.0925463706607328,1.0858067728369092,1.1964382115703478,1.1777947336449972,1.1676163691144248,1.1544860186215473,1.147910296970084,1.137840688590875,1.128247627975615,1.120819493156035,1.1142362843677922,1.1329117450545731,1.2112730642513017,1.1963268528922304
11-2801852,,,,,,,,,,,0,1.0595871266220966,1.0044897665680927,0.9882378714459334,1.0001167368759936,0.9959716755195912,0.9983806312883273,0.9952906953418375,0.9968369275260801,1.0939320068908485,1.086680038965127,1.194315390443175,1.1749961154063122,1.164531742308805,1.151135924723002,1.1444532806189025,1.1342499349014394,1.1246062005144248,1.1171670720522213,1.1105991111533053,1.1299267444815255,1.2105749125050373,1.1953061523038144
12-2801854,,,,,,,,,,,,0,0.9464702571531386,0.9580014630143294,0.9844822045796673,0.9856871891560343,0.9903076160306588,0.9877261341497356,0.9913607340852609,1.0577814316409075,1.0546209077303064,1.2043229452260973,1.1826393529239214,1.1710309189402728,1.1562772797371894,1.1489941859838189,1.137961706779319,1.1275819429464675,1.1196333575842554,1.1126525266907932,1.1326667366371341,1.2162479592478375,1.1999606033961012
13-2802133,,,,,,,,,,,,,0,0.9657672996619607,0.9971295729203603,0.9927999103021946,0.996584699453552,0.9929154184515925,0.9954171811724646,1.066673201954395,1.0626065374296392,1.2238918374999606,1.1984892999822587,1.1850626588379631,1.1680969036914823,1.159835668808685,1.1474499514584524,1.1358111049878594,1.1269754270576413,1.11925753115853,1.139819066830862,1.2262299324298485,1.2084945928773432
14-2802108,,,,,,,,,,,,,,0,1.0277535913110751,1.0027620355239908,1.004905526456871,0.9991488335523678,1.0000115557562834,1.0802527828440829,1.0745313597568535,1.2566737600378175,1.2242476972253222,1.207489842200205,1.1865669736833895,1.176593418533866,1.161878597405661,1.1481135809895415,1.1378064100781689,1.128883928954197,1.1503470869484895,1.2413719358884694,1.2212663456046005
15-2801822,,,,,,,,,,,,,,,0,0.9876115831237942,0.9961718925764174,0.9903534637884087,0.9947787149217264,1.088644875880394,1.0812817381946724,1.2908989801676076,1.249367991963666,1.2285175403632973,1.2029452374314917,1.1910326782765839,1.1737529048123998,1.157745034537073,1.1459384112057556,1.1358253857160079,1.1584427651958793,1.2548951483433866,1.2322880953668693
