순번_정류장ID,40-2802708,41-2802731,42-2802755,43-2802776,44-2802813,45-2802853,46-2802903,47-2802942,48-2802439,49-2802476,50-2802484,51-2802486,52-2802503,53-2802521,54-2802531,55-2802534,56-2802542,57-2802546,58-2802562,59-2802571,60-2802576,61-2802581,62-2804851,63-2802597,64-2802594,65-2802591,66-2802590,67-2802593,68-2802600,69-2804872,70-2805550,71-2803821,72-2803767,73-2804877,74-2803768,75-2803522,76-2803523
40-2802708,0,1.0086039183449789,0.9983218386755335,0.9936609539741503,0.9954023816143269,1.0023741799330184,1.0058800147843454,1.005079276370342,1.0028936272129363,1.0029077136860252,1.0047972587748448,1.0041513328688287,1.0037926342049077,1.0041402895141072,1.0006782825109795,1.0034991081448872,1.0031573872973818,1.0221583770709313,1.0205273085765745,1.0203946632614103,1.0200833313216908,1.0191999764192987,1.0480277068436104,1.1352482601270097,1.1920182168210725,1.241643985785117,1.2989989663996047,1.3215163991469407,1.3158804364107015,1.3561319978302646,1.340075575844895,1.3256740473428907,1.3186374497735271,1.2961346416932584,1.2831095589607115,1.305094760943484,1.2991208100417648
41-2802731,,0,0.9838639454733898,0.9854972882264269,0.9902848435284084,1.0007252630891854,1.0048047767125585,1.0040197152397288,1.0023761868830015,1.0022106313430112,1.0043051304088815,1.0036302396025525,1.003458375094826,1.0034809255179467,1.0001806477408623,1.0031932316426944,1.0026914657969093,1.0227668887541652,1.0211694397792628,1.0210037152885063,1.02065408062673,1.0195793386158565,1.0498448489719772,1.140430325301468,1.1999247815588197,1.2517741936848605,1.3120085026241985,1.3353664110513572,1.3290697680020505,1.3713155124591727,1.3537801082531578,1.3381495473327418,1.3303601575778907,1.3066952629615818,1.2925783107841928,1.3150126219365164,1.30861874755126
42-2802755,,,0,0.9817282627232197,0.9899284277441252,1.0028432121876412,1.0069423600030203,1.0057116671076003,1.0031189007294057,1.002872915808987,1.0050207092590207,1.0042825031840987,1.0038737100475494,1.0040674632226403,1.0005829115115843,1.0037094873765484,1.0029963353611695,1.024067215914037,1.0223414017264565,1.0219696066203448,1.0215698030380653,1.020576741363019,1.051669014854803,1.1449734535978986,1.2064640335965333,1.2601371190771133,1.3226060783313311,1.3465873339876395,1.339875795636428,1.3832274455266522,1.3647936924490514,1.3481675586547537,1.3398778089720687,1.314977122540279,1.300089928815477,1.3229318289266505,1.3162029345304753
43-2802776,,,,0,0.997119313422119,1.015035213942639,1.0156240037851967,1.01229845481467,1.005732489385161,1.0051853274949993,1.0072989204717668,1.0063971983273121,1.0058558248176201,1.0059585379481666,1.0020871218343037,1.0053731714306686,1.0045132459624342,1.0270732143113508,1.0250704422720425,1.024711280187222,1.024020471190435,1.0229084294504365,1.0556284061965402,1.153315932757282,1.2182936487784812,1.2753316061494762,1.3415694420124353,1.36660404858949,1.3591308451451176,1.4046688648193357,1.3842990241472846,1.3660213986095437,1.3566616021292068,1.3294011988799102,1.3131410746888552,1.3367842203566926,1.3294575136461273
44-2802813,,,,,0,1.0495565236726592,1.0275830446864107,1.0192161771223462,1.0071260468164502,1.006640777136579,1.008846730092644,1.007765500361909,1.006848322122227,1.0071327236445782,1.0027986545070102,1.0063558064637252,1.005548163848998,1.0299048236464732,1.0275712572068434,1.0268889010697106,1.0262143308447127,1.0249633552105777,1.0596649295307021,1.1631327834790917,1.2325813761452369,1.2935755209252975,1.365091198336899,1.3912547632059158,1.3829604898215502,1.4312878929480615,1.4083450789236496,1.387513242110665,1.3771202653799761,1.3469755543890525,1.3289383236010772,1.3534082870922572,1.3453177450297922
45-2802853,,,,,,0,1.0060405500458645,1.0034141288900214,1.0013453163207973,1.0015669221519063,1.004568389882548,1.0033544077806136,1.0031364431389178,1.0034291600296412,0.9991098806180899,1.0028514587172381,1.0022355191985415,1.0277470643864766,1.02544185360384,1.0250194989880206,1.0244042205784205,1.022986807776774,1.0592304794010903,1.1661043095539734,1.2378056509694666,1.3012288017776485,1.3755538924646344,1.4024746213400785,1.3934483673811928,1.443338467266627,1.4190424747568338,1.397153196950536,1.3859723889272593,1.3545164002357086,1.3355863816486506,1.3603911300861298,1.351922915542147
46-2802903,,,,,,,0,0.9991935670446545,1.0002920500111423,1.0007172197188547,1.0043300838283722,1.0029443961507807,1.0027202896769576,1.0030818053114292,0.9982570703546826,1.0027217246920626,1.0018297078255198,1.030271210835357,1.0275695208885622,1.026792340676186,1.02603348945982,1.0246273868557703,1.063674354070698,1.1773119396670073,1.2550540235897583,1.3236127450116497,1.4045999689916617,1.4333473846502696,1.422905184383018,1.47607881506694,1.4484863741936689,1.423174344317579,1.4105711747645666,1.3753491057914968,1.3541163749402465,1.379864138031651,1.370419777031368
47-2802942,,,,,,,,0,0.9999340790087198,1.0004777890103216,1.004533561306702,1.003337719105025,1.0027411049946076,1.0031332006861555,0.9979056541584026,1.002738216707093,1.0020169920426258,1.0322243603007262,1.0292076021300527,1.0282856817144996,1.0274035189013258,1.0258755961021664,1.0668789255648452,1.1855555929475903,1.2671363377773772,1.3394605063366547,1.425208527862463,1.4550476701718158,1.4435522970515324,1.4993827901245773,1.4689677742300136,1.4412800843558708,1.4275112239664136,1.3894117673872894,1.366550767999424,1.3930721531648704,1.3829374640167094
48-2802439,,,,,,,,,0,0.9979769247735449,1.0123753280839896,1.007601058750443,1.0053731513500084,1.005793049012376,0.9946689645943324,1.0043013534318301,1.0023844433954507,1.0562384928448763,1.0483200435184017,1.045012437201263,1.0422462127440053,1.0391934104731826,1.0984223242353892,1.259157114520902,1.3788662719718312,1.4880158777256873,1.6218894247655968,1.6602834493819083,1.6364370631079481,1.7140249689038272,1.6544392410583943,1.6008503030643613,1.5747103599373093,1.5096450118455365,1.4704953337242996,1.5013006524292958,1.484638521039502
49-2802476,,,,,,,,,,0,1.0205719772429513,1.010443935079363,1.006458828262702,1.0067693905817174,0.992305031618046,1.0045914967585565,1.0027515619233767,1.0665156037844847,1.055853450806141,1.0512314418662279,1.047507996305633,1.0437848771237157,1.1091149360260124,1.282633745548083,1.415307751229275,1.537397729737696,1.6888371980191574,1.7294139940589157,1.7004356162570675,1.7849262627199505,1.7137466681236557,1.6502380537359784,1.6195064424302639,1.5446191983129838,1.5002642706559928,1.5320467743933999,1.513242657106952
