순번_정류장ID,27-2804733,28-2804734,29-2803611,30-2807623,31-2804338,32-2804441,33-2806362,34-2806950,35-2803609,36-2806232,37-2803608,38-2803607,39-2803606,40-2806297,41-2803616,42-2803853,43-2803850,44-2803617,45-2806299,46-2803618,47-2806300,48-2803600,49-2800273,50-2803601,51-2804331,52-2803581,53-2800271,54-2805489,55-2807150,56-2804581,57-2804582,58-2800267,59-2804032
27-2804733,0,1.0194533559466286,1.0122556439486052,1.0019602352282277,1.0038845999960648,1.0065258283401666,1.215386412887985,1.357607335399693,2.8254559490883033,2.536399535168527,2.346035635653475,2.134196968735969,2.0395108001244786,1.896616110304251,1.8326048002920554,1.7964195954136677,1.7338368577012293,1.6537717486563728,1.598221001367701,1.5737436850580524,1.5464407237780613,1.4973652144046654,1.465627561790384,1.4523772017819925,1.4441020944566043,1.4301593876555392,1.4064785777224436,1.385684540262827,1.37001143472092,1.3592758346657967,1.349459174456924,1.3371876148334398,1.4529646295556442
28-2804734,,0,1.0014289441966229,0.9957361547069088,0.9984981833686958,1.0022249426266099,1.262370542630068,1.4467049136038976,3.3993620410444123,2.9222004323525415,2.633129758363397,2.3302703917155325,2.2014257497537257,2.013117191488096,1.9316501865015583,1.8863966108307935,1.8091498695230859,1.7126801882840033,1.6468521616513982,1.6181648681381338,1.5864659014218936,1.5299663097643428,1.4941013597235788,1.4792130247614736,1.469826124342527,1.4542132646825872,1.427811789375202,1.4047136547244339,1.3874727861804403,1.3756107443989047,1.3648341804870527,1.3514485171105903,1.4734367271046123
29-2803611,,,0,0.9945318635101613,0.9979210207897923,1.0023645517730597,1.3142498581060509,1.5442426510615133,4.049879281503735,3.318124364487633,2.910994332338468,2.5086887466716488,2.3450315876659027,2.113590508369161,2.0157698896180762,1.9621961820221867,1.871732977691258,1.7608808370326443,1.686240709291978,1.6539934740980595,1.6186125331654633,1.5559631418280537,1.516738616437662,1.5005253734668869,1.4902341875777139,1.4732762718991073,1.4446934627408523,1.4197561705299995,1.4012744901617329,1.388517813732689,1.3769828111624685,1.3627223728657203,1.4893076589718997
30-2807623,,,,0,1.042902620906197,1.0370522181762722,1.3567169615558672,1.2546675694783276,1.2753768762463762,1.2408350754979334,1.2143703359174385,1.1869428033061722,1.1743548319148664,1.1512807084672954,1.1428388628079427,1.1378418222027573,1.1289898274507952,1.1152685116574053,1.1070234815941191,1.1031889197193483,1.098699606333191,1.0922703219776355,1.0850174957789032,1.0819937256159107,1.0812724758456886,1.0788247882726645,1.0742622486833144,1.0712642228953417,1.0679926367695813,1.0668941852259604,1.0656754928764771,1.0631398646043821,1.1621578247261635
31-2804338,,,,,0,1.033694217850288,1.4630608263876572,1.3044309673769798,1.1767910247917577,1.15557896279172,1.1382474667391402,1.1220813315588913,1.1137898165727094,1.0987905242395268,1.0938345060451147,1.0903601873954352,1.0850109991960766,1.0757262010878754,1.0706795409934586,1.0685938323943787,1.065662937413632,1.0618678790142788,1.0563599998026671,1.0540682858748889,1.054138434788239,1.0522489528207255,1.049299305972233,1.0475655287740098,1.0449684690071206,1.0447757118460692,1.0439676428175066,1.0421464083190926,1.139343018148787
32-2804441,,,,,,0,1.3325889141652332,1.1743694033522485,1.0244487258574704,1.0220008078796705,1.0178261316557977,1.0172676858001921,1.0158600714329562,1.012379847999386,1.0128352597326922,1.0124303677344562,1.0128783826782308,1.0105320527335202,1.0105289000810864,1.0107115755547156,1.0100177611912686,1.01118705991127,1.0084882803654158,1.007152342188433,1.0081064865523235,1.0077409715395615,1.0068382939583198,1.0073858846098225,1.006051367594888,1.0070191706439462,1.0073921116640496,1.0065709153003037,1.1009042534235733
33-2806362,,,,,,,0,0.9455896019843949,0.9995718433431907,1.0000058938845382,0.9977012133076573,0.9997268422969529,0.9994811410306501,0.9981716945945903,0.9995425834963336,0.9992431423343785,1.000629404436017,0.999370562247516,1.0002331056082223,1.0008113392373612,1.0007993159140345,1.0025360162976105,1.0002382206424543,0.9993002223140764,1.000429564488735,1.000051223530952,0.9995169842190598,1.0004364305808104,0.9995136504242363,1.0006992663247458,1.0010671125289319,1.0004325830352236,1.0963754237770686
34-2806950,,,,,,,,0,1.002763941378033,1.0028081086720153,1.0001119672931784,1.001892840509997,1.001976834222057,0.999451805214373,1.0007808205346829,1.0008162961249458,1.001762816664884,1.0003627158918633,1.0011658292793755,1.0017203618178165,1.0016680513863145,1.0033616584063143,1.0009776304451512,1.0000052573262597,1.0011398213279676,1.0007349097365974,1.0003684035574907,1.0010583393127084,1.0000999329077134,1.0012839097703512,1.0016408801913206,1.0011561009751488,1.0982404540305186
35-2803609,,,,,,,,,0,1.0031059460871743,0.9905787597214266,1.000069482413918,1.0006500906863183,0.9963439805259112,0.9995091045501875,0.9996777874112941,1.0015842383956812,0.9992191632664752,1.000666381319396,1.0015742105168843,1.0015032573788631,1.0040183954124984,1.0005449169732183,0.9991793469479571,1.0008001827145696,1.0002500967866823,0.9997836342502661,1.0007476672687152,0.9994937037966329,1.0010701332024206,1.0015415596764385,1.0009216562649121,1.1273022530954306
36-2806232,,,,,,,,,,0,0.9762811813462674,0.9987036068750809,0.9998321852674648,0.9948321861223635,0.9988332189430336,0.9990918804635831,1.001363948457106,0.9987616417755409,1.0004198146025423,1.001429767061355,1.001363285408399,1.0040871056614586,1.0003685933478272,0.9989188116338842,1.0006517021254315,1.0000739837955759,0.9995938699488434,1.000622494773393,0.9993116050327827,1.0009718411911093,1.001468809646758,1.000824477015761,1.1331179073820719
