순번_정류장ID,1-2800270,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2807369,10-2804135,11-2803684,12-2803685,13-2803686,14-2803687,15-2804667,16-2803688,17-2803689,18-2803690,19-2803691,20-2803740,21-2803692,22-2803694,23-2803696,24-2803698,25-2804776,26-2803701,27-2803702,28-2807371,29-2803737,30-2803735,31-2803734,32-2803732,33-2803730,34-2803728,35-2803751,36-2804639,37-2803750,38-2803752,39-2803723,40-2803721,41-2803718,42-2803720,43-2803719,44-2803711,45-2806217,46-2803708,47-2803706,48-2804634,49-2803705,50-2803703
1-2800270,0,0.9992239779422376,1.0013822496112423,1.0020618947973834,1.0038796305455182,1.0049905906216348,1.0047971491228072,1.0023459556744316,1.002590579848442,1.0029062164430518,1.000290903487045,1.001866984442716,1.0019059177210767,1.0017797013166785,1.0017431066769293,1.0032387207562066,1.0031300669993968,1.0021303360427278,1.0019268334535498,1.0012856142934914,1.0003764842646263,1.0003631225930143,1.0042943617568292,1.0010002854289977,1.0014319039981168,1.001884393688899,1.0021781193041053,1.0020539281981304,1.0022418799897161,1.0022479711998211,1.0019346626246968,1.0020514722620635,1.0016453216529784,1.0021165653384654,1.1382132117567172,1.1964261255166007,1.2326044190797307,1.2689889687396234,1.276937571435901,1.357377953241596,1.4247786601972359,1.434942982702137,1.4430592625355234,1.4893650488296113,1.5128879673812918,1.5873605023675905,1.6088265306501206,1.5877325485719274,1.563016733706584,1.7035923700374354
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0033351109800113,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0034806942867076,1.0023400058670322,1.0020834223729105,1.001363586391577,1.0003655913640055,1.0003513648371758,1.0046290918792224,1.0010432526776192,1.001508911829031,1.0019960270485848,1.002310132914446,1.0021727870158943,1.0023712320738225,1.002374476386168,1.0020345856761588,1.0021559720876942,1.0017204761770657,1.0022194972980238,1.1470073370807885,1.2092976025357474,1.248122604740588,1.2872479901968217,1.2953455783077832,1.3820165078113211,1.4549479667292926,1.4644840030028035,1.4721634557676146,1.5223065080990275,1.5477556044472767,1.6284166020817332,1.651168970634969,1.6272477276645052,1.5990469746523475,1.5596086020628785
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0022191576711525,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0031025446191377,1.001924818878949,1.001721702442818,1.001014356330047,0.9999928681998285,0.9999910642070534,1.004417981287359,1.0007347842427323,1.0012237862928257,1.0017305362719546,1.002059709574838,1.0019259497116317,1.0021366463829575,1.0021461559714595,1.0018071400714987,1.0019388141573324,1.0014995811037242,1.0020159061663456,1.1500149791099123,1.2138166509825545,1.2536265488837492,1.2937746847237956,1.3017699576130684,1.3907549182383745,1.4657518286996956,1.4750740454155802,1.4825725869038913,1.5341026237729916,1.5602703891005647,1.64329832279481,1.6665229096386331,1.6414713988837932,1.61199279998805,1.570856956159463
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0005951151972987,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0026546698615708,1.0014303857196012,1.0012966053021324,1.0006056673562198,0.9995551457841146,0.9995692609890816,1.0041800540699832,1.0003770973686414,1.0008949070919018,1.0014254601253814,1.0017732508578863,1.0016438053670769,1.0018692427412708,1.0018864041079036,1.0015483169582187,1.0016921540599641,1.001248386727245,1.0017856122711604,1.1536648883041392,1.219301161348833,1.2603090967038957,1.3017032078209985,1.3096944678279359,1.4015161753797543,1.4790525755906614,1.488215847962997,1.4953333778148805,1.548703930392164,1.5756163162424686,1.6615575640554316,1.6853516006063767,1.658884601204375,1.627810796384608,1.5846889229610774
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9986501247922887,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0021461477843299,1.0009128282887705,1.0008604276480402,1.000204417466926,0.999147099329472,0.9991765051942194,1.0038830966189263,1.0000329360098559,1.000570508271922,1.0011159986796883,1.0014768883144425,1.0013545687773242,1.001591607061302,1.0016168468276005,1.0012855960937936,1.001440061648995,1.000998380669904,1.00154936507438,1.1552037400896744,1.221678676529042,1.2632353112283237,1.3052009082147769,1.3131903305947317,1.4063145765708214,1.485020263876225,1.4939093226628328,1.501045795213783,1.5550604506863202,1.5825178838681329,1.6698024446611823,1.6938571180705433,1.6667329283139156,1.6349205884154936,1.5906993707842925
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9960807388389358,0.9974158708064288,0.9936064389797598,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0016683842687737,1.0003975891239887,1.00043022896891,0.9998000165474283,0.9987194862491701,0.9987661337923179,1.0036395186736553,0.9996864480981452,1.0002516451662649,1.0008194473769405,1.0011980544849006,1.0010811591555486,1.0013325987549575,1.0013658755150037,1.0010373870221743,1.0012039513351754,1.00075953016596,1.0013297330091917,1.158323411334898,1.2263867434959215,1.2689840972830417,1.312034602382471,1.3200068996390009,1.4157401095748963,1.4965369680453517,1.5052764160516265,1.5120306184996735,1.5676782079223617,1.595763480672908,1.6856061836014757,1.7101481378020953,1.6817534899989106,1.6485161909976214,1.6024204142870986
7-2800265,,,,,,,0,0.9945584811646312,0.9979432120326736,0.9994066077622954,0.9943095283886831,0.9987890997380754,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0024031550294328,1.0010221483789234,1.0009456195941886,1.0002272121686575,0.9990875791303528,0.9991215209680843,1.00416111095111,1.0000405828589387,1.0006125089123086,1.0011913695055052,1.0015722700703644,1.001439651537245,1.001687611506884,1.001711426904113,1.0013584123416563,1.0015182332946575,1.001052151369031,1.0016280097616348,1.1627651146125675,1.2328239757302417,1.2767314424073795,1.3211492752326186,1.3188507059448054,1.4164861678103051,1.4991614655668335,1.5076731922542628,1.5146102805987076,1.5714225234573869,1.6001129483827226,1.6919786302608684,1.7169920397883665,1.6877563366374297,1.6535948070090698,1.6064550357283724
8-2803682,,,,,,,,0,1.004600232458555,1.0061718214251614,0.9941308751234592,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.003651097753825,1.0019950405981985,1.0017157460673316,1.000821381410634,0.9995453841880753,0.9995627236738306,1.0050350595781414,1.0005144362755671,1.0011150031954041,1.001728349001885,1.0021231876270125,1.0019614335906202,1.0022100304871864,1.002218932381263,1.0018184387203297,1.0019713981741407,1.0014610429829638,1.0020582525117219,1.1731073669764875,1.247974694096558,1.2950526479794502,1.3427898933684435,1.326217369541861,1.3126450516708907,1.3479592252011963,1.3623948821076017,1.3739357490155921,1.4243056347362568,1.4499363081862882,1.5312789946337777,1.555657082558695,1.5342685509487115,1.5091647581813945,1.4743383839320487
9-2807369,,,,,,,,,0,1.0100101595649313,0.9881164284270917,0.9996307218874214,1.0007009677443852,1.000659701066937,1.0008391043888345,1.0038537393176525,1.003567571757881,1.0017789459466515,1.0015273619726022,1.000608659284585,0.9992714533627446,0.9993022011333302,1.0050561571810417,1.000326618600444,1.000961439587996,1.001604959648248,1.0020200424336116,1.0018556172990776,1.002117430779647,1.002129813299646,1.0017193443784687,1.0018813040385424,1.0013572157168735,1.001977083489805,1.1785452292812968,1.256105880915037,1.3049686633260513,1.3545809884226918,1.336862083543225,1.3224107936513476,1.3123093214511907,1.2946382562489678,1.3081242538325095,1.355687143893449,1.379889376125807,1.4565619522391846,1.4804783235987062,1.4626166914954726,1.4414566727991398,1.4120958270419992
10-2804135,,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0033267546578475,1.0014899169607374,1.001294294329427,1.0003868534678373,0.999027920929889,0.9990706975630924,1.0049557457806888,1.0001408630938262,1.0007951954494068,1.0014546138692342,1.0018816265380257,1.0017194943447105,1.0019903802297234,1.002007181258837,1.001596629298833,1.001765750680846,1.0012384270499703,1.0018706664205825,1.1808019227645299,1.2595191273589303,1.3091501665587337,1.35957112560488,1.34135229949369,1.326519198120747,1.31615628133256,1.2941773934244143,1.2821110796102786,1.328473954220817,1.35223735130257,1.4269791781698773,1.4510200585781483,1.4343193144662336,1.4146671745432986,1.3872984644888047
