순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2804990,6-2805948,7-2805949,8-2800371,9-2803056,10-2802651,11-2805435,12-2803096,13-2803112,14-2803119,15-2806906,16-2802763,17-2802635,18-2802730,19-2802727,20-2802718,21-2802712,22-2802708,23-2802738,24-2802728,25-2802744,26-2802767,27-2802785,28-2802812,29-2802844,30-2802867,31-2805711,32-2802393,33-2802395,34-2802399,35-2802406,36-2802412,37-2802372,38-2802474,39-2802487,40-2802530,41-2802546,42-2802562,43-2802571,44-2802576,45-2802585,46-2802374,47-2802588
1-2805726,0,0.9427561043740694,0.9553776213878155,1.139410114108486,2.271408225414943,1.7217400525445297,1.5899656495884356,1.493621591541458,1.3687589592731861,1.3979241236530962,1.3884283824383812,1.3471816911621655,1.3314853584948156,1.3175938407968306,1.4479204019568954,1.383911716713019,1.3227454325567192,1.2959079304358962,1.446799784987499,1.4962597325207236,1.4779638432063555,1.4360967499458936,1.4746101158121525,1.4519488310046729,1.4607769509669701,1.4426074653577883,1.4234206484534386,1.4082920812271404,1.3965432461938263,1.3869670009352735,1.3659972368521536,1.3502938683820902,1.3346441654116183,1.3200028065838278,1.3028067876838916,1.3063386961157173,1.2948535261308438,1.2860304353755676,1.2804989218624991,1.3136231881768043,1.3423557604391412,1.3335418798443615,1.326816101598312,1.320467083271077,1.3648937074987149,1.3593027551987944,1.3897971081272944
2-2805739,,0,0.9633030465334819,1.246925529869596,3.5643630819642285,2.0282677238559708,1.7805135383767807,1.6222096024780586,1.4393755864372257,1.4635047027528585,1.4428538227145122,1.3911129720589417,1.3703836011830524,1.3529249517597746,1.4972552897549622,1.420388003549732,1.3485424105365271,1.3178867594290327,1.4801521447774875,1.5318326661033879,1.5109600802151195,1.463582301198753,1.5023415224188867,1.4773639362086124,1.4857274749040323,1.4656543590894433,1.4447557041718888,1.4278133236642516,1.4151677877448054,1.404713688624696,1.3818857716941857,1.3646972302320046,1.3484056261560498,1.3322493113640788,1.3138079288992233,1.317097860347226,1.3049700440628775,1.2954624428842174,1.2895002990743307,1.3234394063481425,1.3532046299589433,1.3438742561206127,1.3365377858907428,1.329924540132978,1.3753940225937011,1.3698037500134463,1.4006595410506726
3-2800372,,,0,1.5502297983262452,4.539875634336359,2.010523083755632,1.733066131868761,1.5684487283827353,1.3885084645586188,1.4213305111963115,1.4066763845756864,1.3562737951844839,1.337472181810911,1.3212966410403124,1.4709494357082449,1.395621213930984,1.3259054151851735,1.2962923397984267,1.4622361887931266,1.5157769135237082,1.4950037980399329,1.448024286443736,1.4885895763606878,1.4637831250903752,1.472908621377189,1.45278719395533,1.4317070709157746,1.4155070273917125,1.4028350209781917,1.3926991190354492,1.3700742749081154,1.3533506733836533,1.3371936851796737,1.321344843571007,1.3034212773820393,1.3070948758719543,1.295096178003188,1.2857979927595675,1.2799449377243526,1.3143887278569175,1.3447971646229682,1.335365127911173,1.3282410309899246,1.3215270541304371,1.3675156368211978,1.3620899913831452,1.3932214634386118
4-2800317,,,,0,0.9987056887869572,0.9938017763213949,0.9991144532726508,1.0010720033046157,0.9966444395660684,1.074224890987149,1.1136726057119242,1.0958982144387939,1.0981094934151963,1.093726881189328,1.2253880355395028,1.1925218831205162,1.160138651948817,1.1470283864894382,1.2954659293428377,1.349733565342988,1.3365182170624967,1.3064054131246596,1.3531732870491937,1.338115689781485,1.3500064590167038,1.3359432269078066,1.3210057805650373,1.3091364488084083,1.3001605117295199,1.292699728518141,1.2767998106541807,1.2651583110803954,1.2530820123381086,1.241784321079878,1.2287488904154296,1.2338886692555906,1.2248856448033434,1.218151279009939,1.2137562250012333,1.2476817278522314,1.2774175503260108,1.2700184378511963,1.26457867542678,1.2595032298058553,1.3036890948073026,1.299250209600985,1.331034448276282
5-2804990,,,,,0,0.9890700708521111,0.9993697484225027,1.0021495084372973,0.996031084300885,1.093209653411116,1.137289725024796,1.1135994641836247,1.114266461429132,1.1090425456699382,1.2618151140933855,1.2188725265671212,1.177900657957534,1.1617554980600207,1.3266930230889056,1.385501567703044,1.3697264804045193,1.3333755268608225,1.3823648716749064,1.3641232574523723,1.376367168881637,1.3601279694003874,1.3428424413013524,1.3295080512577153,1.3193325177838613,1.3110454934902231,1.2930856694080548,1.2797033680262702,1.2667188414513564,1.2539463320001778,1.2395715319262042,1.244711238917286,1.234985730105561,1.2275232020784643,1.222870355821083,1.258014895229174,1.2892139889842487,1.2810985131915846,1.2748903149221453,1.2695971053352877,1.3156114709860913,1.311014729609265,1.343766890884482
6-2805948,,,,,,0,1.0182710643407018,1.0138364152575454,0.9991342191927046,1.0057058233192262,1.055918623420927,1.0396979599585905,1.0479958370732327,1.0414517095544742,1.0525586945740188,1.0458097660932801,1.0366084142781846,1.0925164456060723,1.3061797146350085,1.369924660124735,1.3535203713016992,1.3167359097669193,1.3702466281956884,1.3967557996071782,1.4092549440426583,1.3897059789032224,1.369997640643803,1.3545415923188033,1.3424548586187564,1.332925717641737,1.312378377586398,1.2973083487848072,1.2827196007762682,1.268565935710614,1.252411504520794,1.2575139830275308,1.2467853124423498,1.2386765738280994,1.2333786805200557,1.2481932586686049,1.2801039873979843,1.272235464794408,1.2661784374091918,1.2606399273150064,1.3082460656582138,1.3030363202878024,1.3369518808450185
7-2805949,,,,,,,0,1.0096269554753308,0.9929917188254469,1.0023863571069584,1.0018359865547106,0.9917912798724459,1.0055973367269921,1.0014112255408685,1.0162008588407094,1.0155234655083472,1.0112754234707155,1.097070762275052,1.3257625615612092,1.392863699448265,1.3746223256051735,1.3336680197466295,1.3880666517633249,1.4155938588022268,1.4280895497099755,1.4069253017911558,1.3852355022437923,1.3680691731983827,1.3556083040629952,1.3453091811729698,1.3233407951555618,1.3069908975820959,1.291145601992829,1.2762550900500587,1.259139241163946,1.2642261009974032,1.252801834917701,1.2443832339424603,1.2388356749201592,1.2539246373157835,1.286683487177268,1.2785512012663685,1.2721997751066412,1.266296863082296,1.3148565876018425,1.3097330809167025,1.3441653164921874
8-2800371,,,,,,,,0,0.9844925528289317,1.0003789810425883,1.000445646393644,0.9886110831234258,1.0046151587545213,0.9999876331344605,1.0035135718137698,1.0051808122729786,1.0026749881204382,1.1031120429964096,1.3498149382554145,1.4215677979612245,1.4002109203022572,1.3536457999360447,1.4100265562274088,1.4380586439332388,1.4502017416127035,1.4270457570972508,1.4031981281626966,1.384418053258838,1.370622780739535,1.35941175353851,1.3355786335664712,1.317919974992185,1.3010998469596746,1.285028589825681,1.2667952922250485,1.2718503816641162,1.260002476354377,1.2507310546057098,1.2450150746535422,1.2603992161498654,1.2940861423177368,1.2854206683341156,1.2787401307483548,1.2726474715606555,1.3222702711766356,1.3170038380697053,1.3521063168454532
9-2803056,,,,,,,,,0,1.0212810530897496,1.009937284692165,0.9917424779570693,1.0128936914299194,1.0059920953256765,1.0094863013854611,1.0101361807489941,1.0061169451269227,1.1213600823513505,1.415239729419599,1.4970896048572109,1.4677159179953736,1.4057841741673376,1.4648709224727152,1.4191591502176686,1.427538540461456,1.404588649168761,1.380556280471068,1.362147946342622,1.3487269452964181,1.3375116730656784,1.3140752058892526,1.29697661703204,1.2804816156762047,1.265131320041703,1.2477852974324368,1.2534859908542177,1.241974262319008,1.2333438098231375,1.22771014801561,1.2760168855017175,1.311294006610815,1.3018865744603825,1.2941987067909992,1.2874247744158616,1.3398934396027697,1.3340457223319617,1.3705068185806586
10-2802651,,,,,,,,,,0,1.000566236192742,0.9757380734602118,1.0093698728465954,1.0004168316934492,1.0060829999372038,1.0078061014908006,1.0037688161325986,1.0927338711040009,1.4185663194650202,1.5100365354127407,1.4765300692838377,1.4070614658440164,1.4714654283749853,1.4218317282001445,1.3923413825522692,1.3704463456334726,1.347778926037006,1.3303175750542129,1.317219156542768,1.3068980632148524,1.2852227606525306,1.26937305506196,1.2540995723435575,1.2397008385567823,1.2235745371394853,1.2301715365008437,1.2193531180342843,1.2114015122179147,1.2062398127128042,1.2719992636866737,1.308565623072502,1.2986733211745762,1.2911741859693258,1.2841384258679651,1.3382961998725145,1.3322888014452516,1.369822505099768
