순번_정류장ID,1-2800505,2-2800509,3-2800511,4-2800514,5-2800516,6-2800518,7-2800522,8-2800531,9-2800349,10-2807211,11-2800534,12-2800386,13-2800542,14-2800550,15-2800350,16-2803765,17-2800569,18-2807222,19-2800563,20-2806626,21-2807223,22-2806865,23-2806190,24-2805731,25-2806269,26-2806734,27-2807049,28-2806736,29-2806738,30-2806844,31-2806740
1-2800505,0,1.0021479186601272,1.0012606223932379,0.9859103691928026,0.9943677202784598,1.0089084303823128,1.0044048294280032,1.0031538958604973,1.00507069338949,0.993041341298308,1.0035998661440289,1.0029658848840688,1.0034715886969923,1.001930091663747,1.0022776437489431,1.118161827166529,1.1667258483272553,1.1554412692814104,1.1440150745557718,1.1316737637391303,1.1220198629807006,1.110153873310015,1.1111017453367662,1.1018587683459728,1.0935072810573003,1.0890260936316314,1.0888690360242461,1.0848464972544096,1.0849487997998906,1.070191440875849,1.113605869170935
2-2800509,,0,1.0003032359608972,0.9775118383786654,0.9911469002378093,1.0111663737165038,1.005028611223527,1.0033619267179112,1.0056403344555318,0.9915952953622239,1.0037954057706064,1.0030475372392353,1.0035895363669947,1.001911728246899,1.0022881096306013,1.1275271779497362,1.1784342455587153,1.165550701208164,1.1526851147199897,1.1387747428159511,1.1278791132613253,1.1149860665360514,1.1151635971491143,1.105228912270227,1.0963492114868387,1.0915920172607245,1.0913737247332298,1.087167262315807,1.0872236060819234,1.0716653537745884,1.1160446018497234
3-2800511,,,0,0.9565354623713788,0.985447027494691,1.0160363938262553,1.0066603720939502,1.0040901359740306,1.0068168886306934,0.9900932825481746,1.0042947610110033,1.0033273112226555,1.0038865063250635,1.002048052437975,1.0024485142480892,1.1378156603622662,1.191008118007462,1.1763081586290023,1.1618341719107559,1.1461872222489544,1.1339326320008702,1.1199470553356383,1.1192741846508192,1.108621967931491,1.0992003977917841,1.094161142561881,1.0938787319864585,1.089486788538046,1.0894946897188365,1.073127491999346,1.118440235850241
4-2800514,,,,0,1.0458705403641313,1.0397368211766578,1.0164664692044987,1.0089863045097702,1.012062916060828,0.9902448669201522,1.0069259893467812,1.0049966449979144,1.0054027531433563,1.0032829654229014,1.0036581726925298,1.1515927639141326,1.2071533373461247,1.1900268297506518,1.1734407332310073,1.1555281681921732,1.1415138576029549,1.1261608847303974,1.1243466963852076,1.1128138609118619,1.1027340749192387,1.097352182118849,1.0969867894055128,1.0923749550226463,1.0923191736979925,1.0749687636765208,1.1213079897256635
5-2800516,,,,,0,1.0349074965010496,1.004953590673547,1.0016951804715208,1.0061368809260094,0.983403729848179,1.003192546641735,1.0024173894297381,1.0031900324584473,1.0011184138780727,1.0016269056581832,1.1566841434529933,1.2138098400082307,1.1954611775903201,1.1778372157746857,1.1588599839487845,1.1440632055763702,1.1280983441542773,1.1258937185371103,1.1139995090532449,1.103654563396186,1.098140236507393,1.097750717649625,1.0930488051017633,1.0929771123910272,1.0752890008204328,1.122147015236539
6-2800518,,,,,,0,0.9753220624979718,0.9905612656334766,0.9978972189428789,0.973869366059627,0.9987956071875495,0.9995865292368606,1.0008229572849672,0.9987866737846459,0.9994604763324918,1.164617950790214,1.2237066586419594,1.2035350105709406,1.1843798792700144,1.163835365848306,1.147888067288515,1.1310444954509,1.1282303173595862,1.1158196277047867,1.1050976696337877,1.099393983804736,1.0989666581547435,1.0941388854323004,1.0940409696482618,1.0758614521551184,1.1233970370610602
7-2800522,,,,,,,0,0.9983727080688175,1.0070937927660502,0.9735349339867425,1.0026215693274625,1.0019295852854235,1.0029037760120738,1.0005463033674917,1.0011603875831672,1.1779637912949181,1.2384190694762929,1.2157570800152588,1.1945227420506863,1.17180800427446,1.1542251069337477,1.136185181594466,1.1323056415040436,1.1191657279689415,1.1079111992005353,1.1019315252373687,1.1014333057416816,1.0964341854712532,1.0962810939536523,1.0773231591665393,1.125573263596331
8-2800531,,,,,,,,0,1.0409117286736733,0.9532851169623685,1.0046024817988066,1.0027553954195172,1.0037616261645845,1.000918790597931,1.001604495590839,1.2066044271493037,1.2697832645315847,1.2411205981422553,1.215030570381438,1.1874044572172755,1.1662521754105601,1.1456719547599614,1.1396514404363394,1.1250517885855864,1.1127487379078194,1.106235431980693,1.1056067604707882,1.1002748878375541,1.1000229910631514,1.0796278133304849,1.129328224825831
9-2800349,,,,,,,,,0,0.9299476811411693,0.9996385855472416,1.0003252034746792,1.001854060088101,0.9990690332011689,0.9999203208536445,1.162161195658748,1.2332898936535857,1.2085579933961492,1.185872432595218,1.1623434466424507,1.1447581954604955,1.126509476586365,1.1243847691126965,1.1114936616973046,1.1004651860652475,1.0946779554785797,1.0943455322762952,1.0893851243892494,1.089396568633889,1.0715159241687604,1.1211122575806067
10-2807211,,,,,,,,,,0,1.0731442992425957,1.0224535378878141,1.019028699593873,1.013595863075349,1.0133400153254013,1.1680059608927773,1.1212541098851396,1.1084437644908438,1.0961033901828168,1.085082840062167,1.078431074056246,1.067309955643617,1.077232341513202,1.0695851136908128,1.062469728907078,1.0589156280726981,1.0594999714521163,1.0556781783011293,1.0565051972846842,1.0463803952282336,1.095749292739127
11-2800534,,,,,,,,,,,0,1.0009231171615174,1.0031866947100514,0.9987778201780612,1.0000483043171984,1.187117157661712,1.1278415819974132,1.1126959232259863,1.0985500504741479,1.0861605650130437,1.0788352830065002,1.0669153997285656,1.0774495311524936,1.06941798447241,1.0620179058432928,1.0583501942351907,1.0589723244115825,1.0550257769302422,1.0558992746519988,1.0456425257086102,1.0963796175587728
12-2800386,,,,,,,,,,,,0,1.0082049969426787,0.9957406900154735,0.9990880740348784,1.3551390407432478,1.1882338012375906,1.156948023073784,1.1312503838213968,1.109167522028894,1.0959398231274176,1.0794132172769515,1.0883907847495735,1.0779235645709435,1.068780426399247,1.0642766263060566,1.064787215788538,1.0602426321213594,1.0610549381418655,1.0487468272615112,1.1030881677288358
13-2800542,,,,,,,,,,,,,0,0.9737888684083988,0.990155166169875,1.1711835339395975,1.0821702403982003,1.067451093922186,1.054613004642797,1.0469687091969877,1.0452705684154815,1.0352997446558674,1.0557117812585508,1.049372555337389,1.0431837006194455,1.0403498339519965,1.0415883609445904,1.0378339484163428,1.0392902047315513,1.0325358153983422,1.0875032818693529
14-2800550,,,,,,,,,,,,,,0,1.0106639384391358,1.0102264094589417,1.00567334176438,1.0049600264844505,1.0023895649415109,1.0056031932143819,1.0121641512814181,1.0068231686457225,1.0348647145980712,1.0312935124798768,1.0270660207553821,1.0253284652160268,1.027035327489662,1.02380336520176,1.0256711617970558,1.0224846889121701,1.0777368569052521
15-2800350,,,,,,,,,,,,,,,0,1.0056678096749512,1.003398269573895,1.0030937508789066,1.0006614757461494,1.0044685450658812,1.0115965496324761,1.0061160168645638,1.03521819601183,1.0315018645443823,1.0271500557996474,1.0253684139882668,1.0271102849121743,1.0238093254753329,1.0257139635665338,1.022469667066729,1.078534670892013
16-2803765,,,,,,,,,,,,,,,,0,1.0020546230308787,1.0020258421489123,0.9990930460948396,1.0041969111721283,1.0126081865428365,1.0061788906698659,1.0381709219297381,1.0336897065906747,1.028744132959085,1.0267185614089027,1.0285313522270039,1.0249612800338412,1.026947891145162,1.0232128306268282,1.081800907651484
17-2800569,,,,,,,,,,,,,,,,,0,1.0019584435209672,0.9957644574153908,1.0055243626150676,1.0168815002712204,1.0074678155903305,1.045504203937826,1.0389701374146838,1.0325687043498297,1.029947225004359,1.031868807804064,1.0277132806706162,1.0298363832976993,1.0249211970852847,1.0883333266378026
18-2807222,,,,,,,,,,,,,,,,,,0,0.9900482248297907,1.0068074111611096,1.0200012763008002,1.0083163015242287,1.0496383267483265,1.0418108428533883,1.0345639000535627,1.0316045367823006,1.03357040038679,1.0291060236694822,1.031289744788824,1.025741203906866,1.0914642155586263
19-2800563,,,,,,,,,,,,,,,,,,,0,1.0175169367818246,1.0287737814192475,1.0119755159779698,1.0564714243085516,1.0465062500347884,1.0379469026548673,1.0344538960898642,1.03642955342391,1.0315371331618193,1.0337589749199052,1.0271779346705205,1.0956104023402553
20-2806626,,,,,,,,,,,,,,,,,,,,0,1.0382981482794034,1.0094454548783616,1.06499015436521,1.0513021019926574,1.0407044734840896,1.0364892547551534,1.0385966273800211,1.0330499396904527,1.0354378782711176,1.0278273960010296,1.100947958637456
21-2807223,,,,,,,,,,,,,,,,,,,,,0,0.9504263584579462,1.0658891927580405,1.0486970380069465,1.0367100080374396,1.032323517252393,1.0349759366986648,1.0288802341867473,1.031791072946358,1.0249224587273618,1.104258556309903
22-2806865,,,,,,,,,,,,,,,,,,,,,,0,1.003451128628696,1.0053529514528512,1.0024653581121101,1.0024332716889648,1.0071719588458437,1.0024804825824978,1.0070648071873374,1.0097202406901016,1.093556413900589
23-2806190,,,,,,,,,,,,,,,,,,,,,,,0,1.007555663603037,1.00091514984401,1.001236899536852,1.0091123665565127,1.0015517723723024,1.0085898816231937,1.0111577861479961,1.117098353609207
24-2805731,,,,,,,,,,,,,,,,,,,,,,,,0,0.9937409511663522,0.9971453185573872,1.0099668458364615,0.9988056051913853,1.0090094205696354,1.0117586912065442,1.1358997007588456
25-2806269,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002238260373213,1.0267532850227834,1.0025241816796793,1.0182075067003027,1.0150504087242243,1.1627496086397147
26-2806734,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0816947073256222,1.0027997588363855,1.0195663186701274,1.014900542731046,1.1836023380932448
27-2807049,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9432733595353712,0.9931928253122745,1.0104899292859917,1.190609732288551
28-2806736,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0574106520149014,1.0169369213979476,1.2154141700438412
29-2806738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0136762151439467,1.2287721374675662
30-2806844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1120392263266017
31-2806740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
