순번_정류장ID,1-2800090,2-2800089,3-2800086,4-2800083,5-2800082,6-2800084,7-2805852,8-2805850,9-2805848,10-2805846,11-2800061,12-2800096,13-2803806,14-2806862,15-2807442,16-2801891,17-2806772,18-2807111,19-2806524,20-2806523,21-2806522,22-2806521,23-2805659,24-2802207,25-2802211,26-2802214,27-2805534,28-2802203,29-2802199,30-2802198,31-2802192,32-2806511,33-2806503,34-2806507,35-2802175,36-2801848,37-2802825,38-2802870,39-2802906,40-2802953,41-2802616,42-2802968,43-2802992,44-2802986,45-2802987,46-2802627,47-2802626,48-2803006,49-2803002,50-2804818,51-2802956,52-2802984,53-2803578,54-2802646,55-2803032,56-2803031,57-2803025,58-2803023,59-2803016,60-2802995,61-2802957,62-2802946,63-2802943,64-2806403
1-2800090,0,0.9945461719309961,0.9807004468459596,1.0179059493923461,1.7051432010369734,1.9442789276836945,1.6623120406952063,1.524099422296737,1.3811149148095863,1.3220427267514472,1.281559101759161,1.2217005029973684,1.15921865295368,1.1354332338450328,1.113570428111996,1.1087896329611846,1.103980739252069,1.0990991478053966,1.1153315798579433,1.1260752453085692,1.2106980181109663,1.2665711409319194,1.2683635736660341,1.2343926996905659,1.219495611682617,1.2101200906538538,1.2019694911692211,1.1934721033188642,1.1914958427862095,1.186834297184625,1.3534718092385736,1.6373145125873314,1.6869600269025666,1.6618344468103492,1.6388961459821818,1.620319707251954,1.6038396684861187,1.606938793099041,1.6209470769500134,1.586639694776774,1.5759693161267627,1.566184809399853,1.5507326121139993,1.538641889778803,1.5807560447505917,1.5632599081838465,1.5514106763507443,1.5370826826597952,1.5249537732943932,1.5365191957049542,1.5347219956399325,1.518992270544354,1.5573190160092671,1.5427293866538798,1.5322072872574972,1.5237812844178815,1.5183783053903714,1.5144577673679498,1.5079389603688227,1.5236764027687448,1.5651990454206803,1.571652613096848,1.564858272680425,1.627869014032073
2-2800089,,0,0.9463765851174045,0.9632537755454753,0.9946926404516604,1.0081000041951773,1.0063116101109157,1.005344569473234,0.9985911447146845,1.005743582281053,1.0067859257013325,1.0047412556416986,1.0039690195149378,1.004981522505218,1.0045484114522782,1.0042681889555143,1.0043195603208954,1.0049813108784398,1.0250718793499656,1.0386986973575174,1.1174890205682415,1.1693585097220085,1.1763030130544163,1.1580169095886454,1.1482737467134787,1.1421951697053898,1.1367580197612974,1.1310154915943789,1.1298371999229764,1.1267662614149494,1.2861077100500216,1.5566547533096886,1.6049705314970695,1.5834969914196761,1.5636667063163487,1.5474446891179694,1.533454984239604,1.5375781779240525,1.5531936540766371,1.523224500514077,1.5137767817537586,1.505421843486407,1.4917545387469857,1.4812482192431848,1.521929709158119,1.506432684443744,1.4959441914813738,1.483370955520591,1.4725330201385975,1.4845053162248223,1.48345170349972,1.4695522315409548,1.506948006516031,1.4938496596314412,1.4843888518464425,1.4768485219558376,1.4720118827491673,1.4684360110732715,1.462609579973523,1.4780898241813392,1.5183299332280076,1.5247029662067255,1.5185538175951363,1.5807960590066736
3-2800086,,,0,0.9731087041011172,1.0110638431409469,1.0226486754167334,1.0163988240771948,1.0132666192358981,1.003821961870842,1.010672131423231,1.011153288996342,1.0080882877650084,1.0063428976984692,1.0070140328832347,1.0062371913769792,1.0058801006101845,1.0058583657013394,1.0064513525163206,1.026952797536541,1.040825602994435,1.1215855511110933,1.1748332528320056,1.1816390957911573,1.162119699301571,1.1519361488932451,1.1455902076819628,1.1399329262318856,1.1339705366196897,1.1327371245844573,1.12954722264332,1.291691638612469,1.567737094598202,1.6169627883541333,1.5946504888798823,1.5741044065872496,1.5573365363046545,1.5428250964078973,1.5467256872922146,1.562466017480414,1.5315472938222137,1.521827631108682,1.5132073102298504,1.499258584253796,1.4882203483007663,1.5296378324718718,1.5137114779219587,1.5029372731664787,1.4900126238538947,1.478904691459022,1.4909490663943055,1.489793197378398,1.4755337863703126,1.5134072708310928,1.499994900180287,1.490313315068242,1.482594594675926,1.4776449470427555,1.4739950504092572,1.468033207456853,1.4836825734338075,1.5244433451879404,1.5308838054933136,1.5245958347695776,1.5875010674002388
4-2800083,,,,0,1.0635527471911164,1.0561826284292015,1.0339289697729448,1.0252668679748331,1.0101833107939735,1.0168972414484567,1.0165292650417885,1.0118973964116789,1.008867059560356,1.0091549784196459,1.0079704197315893,1.0075210159471937,1.0074186604350133,1.0079479766593984,1.029250832796646,1.0437517744625937,1.127933573246893,1.1836875798812565,1.1902701337170152,1.1686101906248034,1.1576695572273588,1.150868099220322,1.1448376147864638,1.1385039569865107,1.1371786805321187,1.1337894482356263,1.3009191259782176,1.5868234645293977,1.6376869011364072,1.6138607139107992,1.592026611488772,1.574280116322264,1.558834903657014,1.56273062144443,1.5783030642183289,1.545695312978945,1.5354935617946595,1.5262772361214787,1.51175327079882,1.5001779310292889,1.5427017856233372,1.5260177998223157,1.5147404317535798,1.5011982866365996,1.489616480562644,1.5017908507128168,1.5004567159140527,1.4855677471738689,1.5242837496994663,1.5103217859459812,1.5002544088934568,1.4922243504876236,1.4870778176790953,1.4832988106221352,1.4771014296756764,1.4930484309536987,1.5347238685587594,1.5412832347965015,1.534752687703552,1.5987267240868617
5-2800082,,,,,0,1.0491116438509622,1.0216607965321052,1.0147121911502692,1.0007821195934954,1.0105443893399144,1.0111770087552259,1.0074817709987587,1.0056888843501903,1.0065520843861777,1.005784774203792,1.005415875541965,1.005415563440744,1.0060824799648174,1.0281583485166397,1.043145572828767,1.1299874665678227,1.1876254061216494,1.19417953674217,1.1712851542552363,1.1599033647087065,1.1528438815745223,1.1466032362622505,1.1400631377947856,1.1386904512280638,1.1351941530892635,1.3059969283949697,1.5992573292839636,1.6513681851770798,1.6264409072954826,1.6036737177323437,1.5852201772278065,1.569108041297077,1.5729147000502308,1.5885033155124195,1.5546928210583661,1.5441486686833676,1.534727534127791,1.5195840845562558,1.5076322867464782,1.5509752792913656,1.533757669228728,1.5221274523502606,1.5081552545605128,1.4962426022836661,1.508527381845731,1.507075638859444,1.4917513609396706,1.5310893518682485,1.5167446837946221,1.5064094532568197,1.4981644245095538,1.4928819589226177,1.4890132621707761,1.4826541447471262,1.4988219822263191,1.541163742137935,1.547812005214732,1.5411125554195357,1.6059559926799674
6-2800084,,,,,,0,1.0007936643106532,1.0008317331510754,0.9899030140678015,1.0041603866511595,1.0060675194872213,1.0034063599714547,1.0028871685509688,1.0043167005072198,1.0039319471713704,1.003633929565067,1.003726385082542,1.0045223469087685,1.0274384963785268,1.0427945025955563,1.1327709896420222,1.192528768451402,1.199002957455843,1.1746183903701044,1.1627155057200138,1.1553512628157285,1.1488630353211293,1.142080181461928,1.140650752922475,1.137028197184578,1.3118592690514446,1.6132382607943072,1.6667184805326818,1.6405424103842212,1.6167211181458108,1.5974712976068353,1.580606214458179,1.5841485644191668,1.59988693299702,1.5647289477813395,1.5538022736438117,1.5438788390959481,1.5281896723363935,1.5159449896111783,1.5601795382124386,1.54236799274974,1.5303453417719612,1.5158946107002715,1.5036150975113616,1.516013279964252,1.5144282609252426,1.4986211896158461,1.5386312612915953,1.5238634845867696,1.5132323633395448,1.5047495789461927,1.4993171606175855,1.4953497280862638,1.488811782488244,1.5052170010545196,1.548279557614786,1.5550231192408028,1.5481377458979235,1.6139136836199082
7-2805852,,,,,,,0,1.0008748029766426,0.9853218686103775,0.9956557187648527,0.9998689269486195,0.9987642001765287,0.9999222090611011,1.0020447525415657,1.0020843131624804,1.0018603752974231,1.0020545376078938,1.002997914472065,1.027043772461625,1.043087946628677,1.1371930847178353,1.1998972187609314,1.2061898409760003,1.1795935446261638,1.1669360346687254,1.159130438960908,1.1522857748005406,1.1451539422260686,1.1436417721352998,1.1398370601150538,1.320095273421365,1.63249809656393,1.6878267258804607,1.6599042890116706,1.6346150920250198,1.6142604920255634,1.5963485092561636,1.5998788475933379,1.6154233060847445,1.5784084556678422,1.5669572237698886,1.556520155884251,1.5400758389639602,1.5272603281824948,1.5726848623643626,1.5540615374515716,1.5415030933057956,1.5263988916224498,1.5136203137969486,1.5261603855282988,1.5243900791087948,1.5079265441484924,1.5488263102243933,1.5334851176288873,1.5224533430522387,1.5136487102250906,1.5080131911878858,1.503912582950401,1.4971327968067663,1.5138500572491786,1.5578680636337938,1.5647367065456323,1.5576001259520524,1.624600604179322
8-2805850,,,,,,,,0,0.9761166182353987,0.9939736514927383,0.9996345820094038,0.9984488634498913,0.9998374312769875,1.0021266749150315,1.0021514405390515,1.0019120548107503,1.00211307221311,1.0030960839126946,1.0281843294624222,1.0448479560775392,1.143147467712211,1.208861483471725,1.2148263159635246,1.185666272775747,1.172159976723605,1.1638563212689608,1.1566108001298967,1.1490868888964993,1.1474790824265866,1.1434678616926455,1.3290641077876948,1.6523927318526643,1.7095316998021828,1.6798043618282137,1.6530052478483617,1.6315188940092165,1.6125296017267907,1.615867787638111,1.6313204433487956,1.592415437259507,1.5804326205981767,1.5696138072143742,1.5523977220392793,1.5389996975858375,1.585448450775756,1.5660054136483483,1.552906336092633,1.537141923031473,1.5238615172442247,1.5365235945191118,1.534560469676051,1.5174360364267132,1.5591907602007282,1.5432752762223412,1.531842709194745,1.5227158864080976,1.5168770381686278,1.5126438613013073,1.5056219084843125,1.5226359246543737,1.5675758054471485,1.5745629655289082,1.567175963255026,1.6353382298880905
9-2805848,,,,,,,,,0,1.0153227763703645,1.014899936627518,1.0059898226159127,1.0040350886399498,1.005616454120202,1.0048451151520243,1.0044303614253935,1.0044917940545193,1.0053822291146026,1.0323240038633719,1.0500565833280469,1.1564566554481521,1.2280324913647256,1.2330894338879166,1.1984291652467536,1.1831646709630566,1.1738319625937157,1.165763465405867,1.1574379195118663,1.1556313024365488,1.1511966701243141,1.3466534580535596,1.6904054049029722,1.750891954778211,1.7176352306329101,1.687903257386562,1.6642304788014768,1.643154339462434,1.646082563782814,1.6612652768572356,1.6187488091705198,1.605756537712068,1.5939495747704753,1.57527997793777,1.560649017028752,1.6093290173450916,1.588339304548011,1.574221488782537,1.5572123198879424,1.5429916566724915,1.5558477016929788,1.5535126329011608,1.535150044646126,1.578439862981299,1.5614541977212637,1.5492757603125036,1.5395490087793966,1.533331843413497,1.5288533590159845,1.5213812771477826,1.5389224519981073,1.5855211026969356,1.59271787268075,1.5848671326265147,1.6552000850643573
10-2805846,,,,,,,,,,0,1.011121767857316,1.0012416100186563,1.0015992915190666,1.0040432098233596,1.0035930692767523,1.003218572255214,1.0033673807164754,1.004414910942598,1.0333344015755601,1.0522130562532337,1.1663074405651312,1.2435207959110226,1.247745336235786,1.2080813148682574,1.1912733967540632,1.1810546216883522,1.1722855949968232,1.1632849624036856,1.1613145068198316,1.1565295951971557,1.3609042433328036,1.7234781492814533,1.7870650878692442,1.750478863012313,1.7180031727658231,1.6922997792090129,1.66929322939602,1.671837199102543,1.686756758836419,1.6409482126117076,1.6270421823212515,1.614343296244896,1.5943667285949716,1.5787489927880292,1.629310518501487,1.6069358584599338,1.5919096540492825,1.5737950791337139,1.5587421341125403,1.5717734449344045,1.569111163865968,1.5496598722976827,1.594307400614595,1.5763807751610033,1.5635486031825125,1.5532974583537513,1.5467503191267764,1.542057828865202,1.5341939989443791,1.5521991137590265,1.6002546817383534,1.607636516566454,1.5993800546915835,1.6712957055041031
