순번_정류장ID,1-2807327,2-2802586,3-2802584,4-2802349,5-2802577,6-2802581,7-2802373,8-2802336,9-2802338,10-2802333,11-2802328,12-2802314,13-2802315,14-2802303,15-2801865,16-2802291,17-2802549,18-2802545,19-2802540,20-2802363,21-2802488,22-2802472,23-2802436,24-2802430,25-2802434,26-2802444,27-2802457,28-2802494,29-2802512,30-2805600,31-2802371,32-2802441,33-2802941,34-2802901,35-2802851,36-2802823,37-2802783,38-2802757,39-2802733,40-2802628
27-2802457,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997791050876427,0.9827729121743003,1.02871258315486,1.6591131018891319,1.4350976952655454,1.1903139832462912,1.1723947691452867,1.1535507460551557,1.1468551371516087,1.1321519645412033,1.1210400120297963,1.1138965352143635,1.1241793042856993
28-2802494,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9249232486742953,1.0711870921527344,1.723536542854021,1.3946932391163,1.1464748721854148,1.1314453654305963,1.1156558886946353,1.1101560931442076,1.097946475435619,1.0896403622893995,1.083552423587706,1.0973259056436093
29-2802512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.171532094146758,1.2068951075894763,1.1187842294053254,1.0506513790989276,1.0455747859442182,1.0407622955857394,1.0388805481965306,1.0339769517601873,1.031833302172745,1.028688162260328,1.0476875129988024
30-2805600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9703945328487975,0.9748476632024621,0.9951514724096742,0.9954830603312057,0.9967599235871942,0.9968926821848815,0.9960522139160437,0.997782753898971,0.9962511863178176,1.0185314845787095
31-2802371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9832575525729025,1.0025159182298355,1.0020167440728187,1.002585753823291,1.002420185816489,1.000792114516201,1.0020175867591075,1.000252438350706,1.0249765953076457
32-2802441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0072886881769827,1.0059686027823702,1.0059444310227204,1.0055342491836636,1.003264771387397,1.0045988806472639,1.0019629032991118,1.0292007282807274
33-2802941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9984830665393344,1.002790228226686,1.0021916270354325,0.9979515818022647,1.0019394896373086,0.9977852816089426,1.0443367082496777
34-2802901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0036535373080704,1.0025089722523495,0.9968607212888742,1.001369765377463,0.9965434402462665,1.0498052168418346
35-2802851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9996108928091896,0.9917266034100983,1.0013199890402031,0.9948180476037239,1.0616709387634309
36-2802823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.983786881480433,0.998331562769539,0.9914549206758672,1.0664416988760987
