순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2800265,8-2803682,9-2804135,10-2803684,11-2803685,12-2803686,13-2803687,14-2804667,15-2803688,16-2803689,17-2803690,18-2803691,19-2803740,20-2803692,21-2803694,22-2803696,23-2803698,24-2804776,25-2804737,26-2806144,27-2806401,28-2804747,29-2804305,30-2804302,31-2807404,32-2806100,33-2806102,34-2806104,35-2806106,36-2806108,37-2806110,38-2806112,39-2806114,40-2806116,41-2806118,42-2806120,43-2806122,44-2806124,45-2806126,46-2806128,47-2806130,48-2806132,49-2806135,50-2806137,51-2806139,52-2806141,53-2806142
1-2806577,0,0.9962851093171265,0.9991117210565283,1.0002815134276188,1.0022222829937075,1.0035451171239866,1.0035558510856468,1.001425215936787,1.0021138587146456,0.9996153870648773,1.0012481352028646,1.0013827665722177,1.0013042706680382,1.0013199794503198,1.002832366372139,1.0027566611665644,1.0017734913554102,1.0016177259023138,1.001006647898655,1.0001075008971259,1.0001024773581082,1.0040328661619893,1.0007579824254826,1.0011955145075608,1.0012091964708565,0.9999043987037379,0.9997556625773956,1.0021600728190334,1.0033269164557526,1.0030426740106078,1.0015484556252336,1.0003922582425755,1.0015480836229418,1.0012812565038989,1.0013200877387165,1.0010224773317309,1.0010882262127596,1.001063840677643,1.0010109264443778,1.0008052973953685,1.000968994189222,1.0005950180970762,1.0014418109198382,1.0012931893711439,1.0010802597639625,1.0010424107233857,1.0013449244168802,1.001259313717563,1.0010596933118092,1.0012361133488832,1.0011657857168144,1.0013504821747194,1.0015241494982092
2-2800268,,0,1.0039856855786276,1.004193236448981,1.0076051987443617,1.0086678491798389,1.0075058514858988,1.0031170696066471,1.0037140901306232,1.0002341552277305,1.0022064606969892,1.002189371347819,1.0020103491210965,1.0019386516872628,1.0036401104498378,1.0034806942867076,1.0023400058670322,1.0020834223729105,1.001363586391577,1.0003655913640055,1.0003513648371758,1.0046290918792224,1.0010432526776192,1.001508911829031,1.001508633542752,1.0000761307469974,0.9999068576391166,1.002459152707544,1.0036931561056857,1.0033756991535774,1.0017752633124535,1.000589744884123,1.0016783192164502,1.0015077783998003,1.0015425359033603,1.0011705903568713,1.0012883748434234,1.0012568686466252,1.0011988548492667,1.000982832671527,1.0011504587836295,1.00076039949243,1.0016363055554023,1.0014345998602652,1.001256997498288,1.0011712612039239,1.0014826348268582,1.0014342247850423,1.0012246849419968,1.0013639431075072,1.0013258908958897,1.0015116429362831,1.0016494633969184
3-2800264,,,0,0.9979549906217147,1.0052962351982582,1.007588681687158,1.0064266569818756,1.0017412051030326,1.0027182743169498,0.9990403207855506,1.001358096644614,1.0015105180040658,1.001396910022461,1.0014037254580779,1.0032306884215798,1.0031025446191377,1.001924818878949,1.001721702442818,1.001014356330047,0.9999928681998285,0.9999910642070534,1.004417981287359,1.0007347842427323,1.0012237862928257,1.0012375892426901,0.9998025531506601,0.9996468023963784,1.002265349855735,1.0035293997666943,1.0032129581292495,1.0015937263315098,1.0003560148591182,1.0015278410376238,1.0013013811290639,1.001342048735976,1.0009743103704525,1.0011475113428336,1.0010699361920699,1.0010140975041109,1.0007975777182956,1.0009699008846462,1.000576639223649,1.0014666363189317,1.0012641053262936,1.0010866277434038,1.0010468536908423,1.0014082589696442,1.0012738339627603,1.0010647044007883,1.0012068251387145,1.0012157335693614,1.0014067936693856,1.0015480895294657
4-2807245,,,,0,1.0221610511634738,1.0154400237498764,1.0043958089839993,0.9996029701469918,1.0013029286691482,0.9973901604128446,1.0002364954426946,1.0006490685717127,1.0006319175576164,1.0007492429291596,1.0027408635462245,1.0026546698615708,1.0014303857196012,1.0012966053021324,1.0006056673562198,0.9995551457841146,0.9995692609890816,1.0041800540699832,1.0003770973686414,1.0008949070919018,1.0009258121064226,0.9994876501219203,0.9993481485102561,1.0020466742345195,1.0033469330459834,1.0030313419723984,1.0013891579903444,1.0001585661633416,1.0013594241374153,1.0011895171329974,1.0011780935695993,1.000812235261904,1.0009375507167464,1.000916191958481,1.0008619861558985,1.0006440547025413,1.0008211125844584,1.0004234584219052,1.0013765376345278,1.0011250562329104,1.0009931726023678,1.0009082428251581,1.0012318040489139,1.001187337949233,1.0009336944667473,1.0010787314433838,1.00105236540583,1.0012905740223759,1.0014748713435377
5-2800262,,,,,0,1.0117446684855433,0.9999186015750596,0.9970065141901197,0.9995749142226767,0.9957674858086715,0.999034757190536,0.999739637397752,0.9998374776971999,1.0000763561286752,1.0021762383878463,1.0021461477843299,1.0009128282887705,1.0008604276480402,1.000204417466926,0.999147099329472,0.9991765051942194,1.0038830966189263,1.0000329360098559,1.000570508271922,1.000618420584419,0.9991997158688375,0.9990775043518754,1.0018187813092767,1.0031385894823968,1.0028293012779461,1.001185308855296,1.0000362070765414,1.0011927832469298,1.0009672214654834,1.0010178123326088,1.0007104272640115,1.0008377727848523,1.0008194343623573,1.0007161279185632,1.0004985441300165,1.0007278083073323,1.0002799048207307,1.0012417809705303,1.000990002095749,1.0008590788941318,1.0008212253731723,1.001148147990714,1.001060818645399,1.0008514785412017,1.0009980263777118,1.0009338325150055,1.001177004434638,1.0013645428699174
6-2807367,,,,,,0,0.9899104785520819,0.9931032198153664,0.9974158708064286,0.9936064389797596,0.9976273823936489,0.9987396866260547,0.9989805547570724,0.9993690022798126,1.0016420165143551,1.0016683842687737,1.0003975891239887,1.00043022896891,0.9998000165474283,0.9987194862491701,0.9987661337923179,1.0036395186736553,0.9996864480981452,1.0002516451662649,1.0003176773595863,0.9989031141062867,0.9987981531985743,1.001610018223162,1.0029616937626404,1.002654689787278,1.000993410368112,0.9997935432213129,1.001096541661156,1.0008696374476396,1.0008666847069614,1.0005084413926786,1.0006397236513624,1.0006275237593623,1.0006279677150478,1.000408778016599,1.0005429927381657,1.0001896323770847,1.0010682405982958,1.0009106656414108,1.0007322428177565,1.000648976090147,1.0009822975170648,1.0009423018634271,1.0006888611248415,1.0008819278776848,1.0008639622060578,1.0010713694389732,1.001262865861064
7-2800265,,,,,,,0,0.9945584811646312,0.9994066077622952,0.9943095283886829,0.9987890997380753,0.999703565934021,0.9998235620785403,1.0000988298805689,1.0024706536001797,1.0024031550294328,1.0010221483789234,1.0009456195941886,1.0002272121686575,0.9990875791303528,0.9991215209680843,1.00416111095111,1.0000405828589387,1.0006125089123086,1.0006610505542526,0.9991615693466377,0.9990359545366067,1.0019081927810058,1.0032865784146747,1.002956617716078,1.0011615894783288,0.9999768741812907,1.0012345999817132,1.00100093069725,1.0010521703239166,1.0007339500565537,1.0008647687683514,1.0008450272657683,1.000790117873288,1.0005655736680492,1.0007497994158363,1.0003394042062732,1.0012278110136252,1.0010180091530394,1.0008833195649922,1.0007970662385501,1.0011325500225432,1.001043415492985,1.0008739320803337,1.0009795875610001,1.0009569687425908,1.0012047755490088,1.0013557535676922
8-2803682,,,,,,,,0,1.0061718214251612,0.9941308751234591,1.00087877309756,1.0013262319758258,1.001173336905572,1.0012293027181742,1.0039234297286324,1.003651097753825,1.0019950405981985,1.0017157460673316,1.000821381410634,0.9995453841880753,0.9995627236738306,1.0050350595781414,1.0005144362755671,1.0011150031954041,1.001137930104411,0.9994717027788517,0.999315591864,1.0023440699254105,1.0037914450680725,1.0034175781673802,1.001574809474593,1.0002730658397805,1.0015691636935644,1.001319000891145,1.0013631429357714,1.0009602324748175,1.001093069936602,1.0010649173670472,1.0010043015686327,1.0007693003080262,1.0009046356224551,1.0005305635721324,1.0014440834109841,1.0012752952058834,1.0010834273492482,1.001040593139061,1.0013823497260241,1.0012850508123112,1.0010141982251026,1.0011672629647097,1.0011786440514467,1.0013839572649896,1.0015351774729526
9-2804135,,,,,,,,,0,0.9813827281896697,0.9979786233473757,0.9999112831935515,1.000048353372306,1.0003828176568885,1.0035827562101436,1.0033267546578475,1.0014899169607374,1.001294294329427,1.0003868534678373,0.999027920929889,0.9990706975630924,1.0049557457806888,1.0001408630938262,1.0007951954494068,1.0008393898014523,0.9991317909613339,0.9989943698330463,1.0021742084391492,1.0036884307223854,1.0033048056564042,1.0014017049596151,1.0000878842260896,1.0014311375601015,1.001176663265338,1.0012262063857735,1.0008196703088266,1.0009578005371569,1.0009336162209639,1.0008738077962616,1.000634727336985,1.0008287188418694,1.0003936765104928,1.001383305116649,1.001160021626898,1.0009654120169207,1.0009230562986828,1.0012745303988861,1.0011775084425674,1.0009497788844326,1.001106675618129,1.0010769022941328,1.0012896335183468,1.0014876824014616
10-2803684,,,,,,,,,,0,1.0157798752988145,1.0060875282170003,1.0044638346329346,1.0036045179461384,1.0069041228725968,1.0060428461528927,1.0037841335775768,1.0030212399386829,1.0017743236643477,1.000249608170032,1.0002343030829353,1.0064555286971362,1.0012356043535569,1.001882219223592,1.0018572213384151,0.9999094674710146,0.9997032229498509,1.0029828833212107,1.0045398755483492,1.0040939092656027,1.001970179767043,1.0005189832533308,1.0018812875606262,1.001675014353946,1.0017108530183407,1.0012073355916924,1.0013442135147466,1.0013056946434442,1.0012376449516147,1.0009877648345862,1.0012353570387258,1.0007856231290724,1.0017372849532868,1.0015574047705342,1.001300903047863,1.001253282248709,1.0016066371668162,1.0014999594262877,1.001261160746827,1.00146601574222,1.0013730734954303,1.0015797709173175,1.0017751966481492
