순번_정류장ID,75-2802908,76-2802928,77-2802622,78-2802996,79-2803018,80-2803022,81-2803030,82-2802644,83-2802645,84-2802965,85-2802939,86-2802634,87-2802849,88-2802836,89-2802837,90-2802838,91-2802829,92-2802814,93-2802801,94-2802783,95-2802757,96-2802733,97-2802706,98-2802694,99-2802692,100-2802713,101-2802744,102-2802767,103-2802785,104-2802796,105-2802177,106-2802817,107-2802618,108-2802176,109-2802184,110-2802193,111-2802196,112-2802200,113-2802204,114-2805533,115-2802218,116-2805976,117-2802233,118-2802254,119-2803792,120-2801817,121-2801812,122-2801813,123-2802277,124-2802269,125-2801819,126-2801835,127-2801837,128-2801839,129-2801841,130-2801863,131-2801904,132-2804910,133-2801833,134-2802219,135-2802216,136-2802209,137-2805650,138-2806428,139-2806911,140-2806523,141-2806522
75-2802908,0,0.9945263408523897,0.9984631410498347,0.9919273695453631,0.9952197501038615,0.9967728438967063,1.0002482227608338,0.9954316066816836,1.1122408189237498,2.754073812094829,3.8108184868367214,4.244377685322691,3.250439272497013,2.6481769177989456,2.230618133897798,2.078430622980255,1.9911079314911977,1.8906427096002298,1.819103954126014,1.7307472835004052,1.6824307837487533,1.731880865728006,1.6693763710019442,1.6116755034440273,1.623191551776805,1.8020604746217974,1.9229219972924356,2.1109603411188904,2.3519612167685526,2.420806724892568,2.3286727528119244,2.2155371386130898,2.1463687197142547,2.0983580839203846,2.0528617432451544,2.0856445099945073,1.9790589187382344,1.9265753561241787,1.9112304216551692,1.8690934762839826,1.832551305141671,1.7891291779917677,1.7800525976423016,1.763901097507163,1.772852531929474,1.7421649317116135,1.7260700519524048,1.7085751978891819,1.7011408020461716,1.676293855625103,1.6750414043049129,1.6524748784862824,1.6398001012280916,1.6869797046081316,1.7455898696685912,1.8312719429843023,1.8852237196111077,1.9112533976352297,2.070838809486975,2.1730641816711747,2.2208124838591967,2.2915842221692038,2.1690308884214367,2.3376704680660696,2.4117482296718844,2.3770639475030055,2.3426954492939958
76-2802928,,0,1.0039747240882047,0.989986853764051,0.9955712763757949,0.9977227462738831,1.0019619718670294,0.9956625127767862,1.0006246731361497,1.756034233397099,2.287437599889505,2.650659641847849,2.2613895890781746,1.988141347285021,1.7721878651880836,1.6869115073537424,1.6431339371369433,1.5874061110670619,1.5462536759844396,1.4905854552914208,1.465839078977152,1.5118534845111138,1.4722188112946093,1.4564102381406185,1.4545398006009913,1.6107570379575875,1.7192109889103349,1.8812559699264322,2.0867816112026847,2.1494883933034794,2.080661006129765,1.9949748394599351,1.9422522283000418,1.9053068466221608,1.872259614453877,1.9095972063116111,1.825931734254533,1.7837179587631635,1.771407418033937,1.7371207047211839,1.7076960647150605,1.6720164790376943,1.6675448061733416,1.6552203768939833,1.6657457593482154,1.639907450439181,1.626395784333139,1.6118905465994182,1.607486681970471,1.5866808449495866,1.586739205069468,1.5676835473806134,1.5577466674980278,1.6018677567591648,1.6567641717235444,1.7370774497811272,1.7879842303571662,1.8134588528778388,1.9622572530337428,2.0572634702535906,2.101551933163295,2.1671407827869387,2.0639847823848667,2.22185629249739,2.290820052573822,2.2612244468917857,2.2308459810810817
77-2802622,,,0,0.9740357401094928,0.990773056497444,0.9950158898886374,1.0014138773093906,0.9938042603101677,0.9999847740960311,1.3143197444391805,1.678721576479323,1.9971726595400063,1.7947021959482201,1.6446975459569029,1.515888814591638,1.462094270443587,1.4393765675684946,1.406164988450783,1.3807922678784974,1.342635053882302,1.3309019781888696,1.3747354564485827,1.347259014420555,1.3411194817436751,1.3463793888369588,1.4887562910705254,1.589635032645573,1.73622705267642,1.9209297794987559,1.9798649111390323,1.9242810735747518,1.8544390348593927,1.8113377112059492,1.7809272761182697,1.7552537587280135,1.7951245865443537,1.7253670404293302,1.6894699725249513,1.6790335672902068,1.6496211683107302,1.6246360041933736,1.5938206724929742,1.591939655093036,1.5824330647453528,1.5938109197951844,1.5710680854371741,1.5592095685733158,1.5466203785320691,1.5441495890303576,1.5260798359551455,1.5267197438305709,1.5102814701074887,1.501698312792822,1.543882968346831,1.5964528622716994,1.6729808783259796,1.7221224619574065,1.7472099623462487,1.8889350140816181,1.9792258187510552,2.0212596339932687,2.083476094959607,1.9927826300106666,2.143574521948456,2.2091910416881357,2.1828735045468175,2.155081959700743
78-2802996,,,,0,1.0075577396391842,1.0078448315066624,1.01000259235256,0.9986247308653717,1.005205834991159,1.0326892938176886,1.3085382405749204,1.5944311025782907,1.4863429518845424,1.4052123819103377,1.3294055611016247,1.2957960837759657,1.2867729144660887,1.2686191301756682,1.254025255212346,1.2281031559595545,1.225752621788834,1.2678377774656993,1.2493080074003622,1.2493338689335771,1.2603780217486076,1.3919490413998021,1.4869480438988067,1.621804253424827,1.7908264475240327,1.8468082271096478,1.8009157451179014,1.7427939336907183,1.7068742454396306,1.681374279221574,1.723040224370802,1.7640706412100715,1.6971935550121,1.6626237883629862,1.6525925063756488,1.6242295115376422,1.600244366075358,1.5705200847906728,1.5695838629489611,1.5607520635909375,1.572173734610123,1.5501409687470493,1.5386704202934443,1.526546632363913,1.5246360012576317,1.5072039879575785,1.5082353398762056,1.4922593750948008,1.4842223231629321,1.5261435027508987,1.5782550201639962,1.6544482343976197,1.703279775275132,1.7285946706459179,1.86949159273238,1.9592567449568659,2.001045677503756,2.0629077625200267,1.9746154487069971,2.124710171130928,2.1899904582038783,2.1642544261537306,2.1372486124542385
79-2803018,,,,,0,1.0082934092969056,1.0111155542310029,0.9957547414705449,1.0046155174153104,0.9975185702679298,1.0256156792717936,1.2846083559544637,1.2370612337536742,1.2035733875190107,1.1670012612083411,1.148997649201251,1.1506882880438523,1.1446016071260057,1.1388065032426287,1.1230660783415178,1.1281522989668666,1.168614769261609,1.169295165948941,1.1845207821501946,1.1793586324486738,1.3012397693131192,1.3911398917801996,1.5155820851551038,1.6707969191144918,1.7241088430575955,1.6865654242265857,1.6824148457376467,1.6886464618848422,1.673386208784015,1.749470929679031,1.791026169305231,1.7193404244758985,1.6826052282013981,1.6719526493877837,1.641958331516719,1.616575036122482,1.5852983654601898,1.583828781011776,1.5743327720014217,1.5858103019236722,1.5627933792594886,1.5508144408151912,1.5381325877601277,1.5358490562647036,1.5176697385678548,1.5185734326544682,1.5019373514948142,1.493627005014392,1.536419495468905,1.5898044884802829,1.667931999856631,1.7180949683964517,1.743744775232937,1.8885516852885578,1.980975942607364,2.0240485118550233,2.087854913721349,1.9946650919602003,2.1489522092094746,2.2161985732283505,2.189067774366264,2.1605190954762543
80-2803022,,,,,,0,1.0122758172787718,0.9925075243157734,1.0039103930217574,0.9965017009097776,0.9998588866153955,1.1222476603680513,1.1020569669527522,1.0912754395675912,1.0743719881344904,1.064452263718843,1.0839467099893865,1.0833085338126582,1.0815344642574762,1.070479650048496,1.0793720607339583,1.1191827400518013,1.113975097872228,1.1319293581998617,1.1383011695646528,1.256125378592061,1.3435082025034155,1.4633381330646007,1.61249522547113,1.6646857354600375,1.6308900584295252,1.6996180832524317,1.7055294283406797,1.689363369227558,1.7674185233412836,1.8092922992595242,1.734261021109568,1.6960312621251592,1.6849506726184469,1.6538358713339683,1.6274939918966875,1.5951581102659773,1.593148600725319,1.5832046562453983,1.594877172132826,1.5711942033886934,1.5588715247864722,1.545812257134768,1.5434144169544588,1.5245908705723883,1.5254070615453457,1.5084536434997309,1.4996312663874796,1.543203070790237,1.5974348708086301,1.6769975081075144,1.7276495010419712,1.753769403864328,1.9011884116779918,1.9953930755069051,2.0393267968013418,2.104438389383971,2.0079292349063596,2.165016787526708,2.2335797859882707,2.2055043419234535,2.176160843560178
81-2803030,,,,,,,0,0.9589111128202579,0.9943221371891919,0.9910202659635539,0.9960725548044365,0.9998326905297035,0.9980322744455895,1.0036462881946981,1.0007862794100655,1.029114032636246,1.0907457407645644,1.0894610084055016,1.0871144082245259,1.0747508728691724,1.0839540728404824,1.1265801321793294,1.1183053217501475,1.1079402545583532,1.1454236629808536,1.270864043075332,1.363970783185953,1.492779780862844,1.6542747689756625,1.7102190080009096,1.6716671555133062,1.7447988967810448,1.749761742402809,1.7313811090629192,1.8143769153897402,1.8569573580685566,1.7728402317822731,1.730596055875904,1.7183698062007557,1.6842698186274883,1.6553810718461675,1.6202481389578165,1.6172360730141753,1.6060921285998029,1.6178379035240662,1.5924164757395245,1.579198656587884,1.5651577748915204,1.5619484767796452,1.5419613944037038,1.5425461301932062,1.5243211562730523,1.51494084613622,1.5601919736481713,1.616585134203245,1.6992957140363136,1.7521028841856956,1.7790341334306834,1.933164169247926,2.0319603445583114,2.078118778018499,2.1466078593980686,2.041413108725801,2.205697505378955,2.2776561178746424,2.2471119656504537,2.2161054756482925
82-2802644,,,,,,,,0,1.0313558680470125,0.9978318914467685,1.0025143027436956,1.0047298552077406,1.0019019114881718,1.0072977093937052,1.003597040375222,1.0335652985604462,1.0988852142142869,1.0967836238017827,1.093784594467804,1.0802596059739666,1.0894323478553187,1.1336839183599878,1.1245356232086758,1.1132515043643878,1.1520019365214769,1.2823147885281785,1.3794210620592395,1.5142928243726488,1.6841898642575504,1.7426186483071648,1.7006349306165782,1.7766314812245856,1.7808174422356169,1.7606522926882455,1.8470740019785692,1.8899133107957562,1.7994337329486478,1.7544120630575772,1.7413942111118443,1.7052424813082476,1.6746025483156362,1.6375606134304785,1.6338226733267702,1.6218435882511373,1.6337728631179445,1.6070032846615336,1.5933445473741203,1.5784770572769669,1.5747908140269595,1.5539251172636315,1.5543400173156379,1.5353448010479738,1.5254986686848655,1.5718202209126078,1.6297387343448675,1.7145671585769107,1.7684892908418355,1.7959188958013752,1.9543514228401395,2.056100474865203,2.10369239195259,2.174360157823914,2.0633835168404167,2.2322681335387915,2.3064066912812193,2.274228870049379,2.2414663396996444
83-2802645,,,,,,,,,0,0.9893025658190189,0.9967840399640142,1.0012894011712825,0.9988256488957095,1.0052611024883593,1.0016932558896456,1.0337078960491506,1.1031219053454258,1.100491567045594,1.0970529229377481,1.0825892419430199,1.0917457739580505,1.1381457685431189,1.1282769756838906,1.116244990744627,1.156021760871148,1.2916211784167597,1.3925961812278027,1.5336465030925417,1.7121967656354342,1.7732087593831343,1.7276957941903095,1.8063149700879566,1.8100564867254068,1.7880700260186393,1.8780166052273135,1.9211351500349807,1.8242033685614962,1.7763983028108135,1.7625918649740968,1.7244033154500504,1.6920375877086504,1.653124061982097,1.6486951043212226,1.6359129160566686,1.6478723037869156,1.6201349956253883,1.6057268896980452,1.5903787590397647,1.5862427845275957,1.5645315943422877,1.5647903487507298,1.5450577419500116,1.5347704494339844,1.5821436773288469,1.6412745809785025,1.7281688731859166,1.7835138243014428,1.8112723130405008,1.9739520325131368,2.0786285899734285,2.127644704197591,2.20048174459189,2.083808082460503,2.257248759631861,2.3335525313084924,2.2997593334346726,2.265660345873227
84-2802965,,,,,,,,,,0,1.0234321394263757,1.0136559553827618,1.005457493761906,1.0132168743832726,1.0062650373334565,0.999358674963996,1.0166036853135727,1.0232713215752596,1.0260811683416728,1.0169351777731346,1.0334992884160814,1.085671552262572,1.0791019028864335,1.0760380126064242,1.1167043068052576,1.2630345012197497,1.373759876978927,1.529063532933073,1.7283941031992347,1.7966961430035264,1.7445755357523098,1.7492469648195543,1.7547680996568815,1.7333497209288875,1.8281799210700855,1.8757958762867903,1.7796300721617435,1.7323458757867531,1.7187704221863098,1.6811622414067109,1.6496130120949726,1.6115636609832498,1.608826351375229,1.5970350245512168,1.6097464878527006,1.5826015291050726,1.5687314890952087,1.5537335684044342,1.5508125799653283,1.5298281225029138,1.5306473773725167,1.5116301752062993,1.5018453399910026,1.549867655886074,1.6098744596179755,1.698374349571683,1.754785881377618,1.7836297010886624,1.9496851059598639,2.0568230633536357,2.1070696156715956,2.1818364845420044,2.0643887787364856,2.242040808835943,2.3203342511355185,2.286013272879714,2.2513039974068985
