순번_정류장ID,9-2800608,10-2807241,11-2807242,12-2807243,13-2807285,14-2807238,15-2806168
9-2800608,0,1.0008976011933326,1.0074931248176688,1.0019167554485635,1.0017621375819932,1.0026172107439175,1.205344691266469
10-2807241,,0,1.0392276434682164,1.0004788274835152,1.0007516750540013,1.002535684813739,1.3774903663700975
11-2807242,,,0,0.9808654377889303,0.9912810920500763,0.9957497589429769,1.44065223310056
12-2807243,,,,0,1.0011407207332081,1.0051068673091454,1.7064758991802726
13-2807285,,,,,0,1.0129478659998628,0.9960468028141655
14-2807238,,,,,,0,0.9863935561908143
15-2806168,,,,,,,0
