순번_정류장ID,62-2803875,63-2800253,64-2803871,65-2804720,66-2806360,67-2803869,68-2803971,69-2803970,70-2803968,71-2803966,72-2803964,73-2803962,74-2803960,75-2803958,76-2803956,77-2803954,78-2803952,79-2803993,80-2803995,81-2800298,82-2803997,83-2804792,84-2800289,85-2804767,86-2803998,87-2804000,88-2804002,89-2804004,90-2804006,91-2804008,92-2804011,93-2804012,94-2804014,95-2804016,96-2806404,97-2804019,98-2806406,99-2804020,100-2804705,101-2804027,102-2806303,103-2800283,104-2800281,105-2800280,106-2800278,107-2806663,108-2804031,109-2800260,110-2800275,111-2804713,112-2803598,113-2803600,114-2800273,115-2803601,116-2804331,117-2803581,118-2800271,119-2805489,120-2807150,121-2804581,122-2804582,123-2807389,124-2804032
62-2803875,0,1.0395340639620585,1.0071519724018005,1.0009635053105377,0.9959790569430833,0.999156495121999,1.0015742850939118,0.9987261953040758,1.0004327550082723,1.0011473337555865,1.000305342271633,1.0015194501059514,1.001595166636717,1.0015194950716624,1.001811193234751,1.0012614906520976,1.117894253407842,1.302357825096422,1.2892660151060253,1.2841653945870652,1.3619525542240771,1.3406823964796977,1.323845553270154,1.3060959741412739,1.2888741406282098,1.2775501045420097,1.2674466928317623,1.260705556444086,1.2530278606216627,1.2461896961690884,1.2380192359371267,1.2306006985995346,1.2220825728209959,1.2600495352987688,1.3225421285982435,1.4075415318737687,1.4477181300256527,1.516350632409069,1.560829643157606,1.610489745917839,1.7188813586160026,1.7878787431062622,1.7518594394709703,1.7080112657055386,1.6737499139009868,1.666136821443131,1.61714464886363,1.5891416539397047,1.5787712851604156,1.6064224538701233,1.6410905267375064,1.6983265778893284,1.6740939231400707,1.6634594793188646,1.6561820539809566,1.6443319714792768,1.62314704325966,1.603553099701833,1.588775856211792,1.5776541314378676,1.567540121401363,1.5633452625466693,1.6334363186077498
63-2800253,,0,0.9531434557436279,0.9783275096194712,0.9890030307618478,0.9936574868320732,0.997007734324433,0.9951397534793974,0.9973043608916723,0.9985232291418668,0.9978682120124184,0.9993158811337384,0.9996797513230142,0.9997311169333434,1.0001848343143094,0.9997350934252534,1.0282021453725865,1.1992228600794554,1.191190962348969,1.1877506584193007,1.268419562883902,1.2535422059619736,1.2414143336852914,1.2285563163992763,1.2162071342977823,1.2078301398358884,1.2005033671519796,1.1955123166366843,1.1901157295612506,1.184951654345281,1.1790060114685883,1.1736344041820097,1.2114941289393877,1.265834265753778,1.3301543252940131,1.4177831801772467,1.4593938974602387,1.53021034881345,1.5762426396228724,1.6276963904437967,1.74021288838606,1.811978935320946,1.773607321822092,1.727148948638526,1.6911573126749622,1.6829929227105356,1.631527168861192,1.6021793564816371,1.5914581670216834,1.6199071968864986,1.6555822127278463,1.714104144683376,1.6887804981370667,1.6776808054098014,1.6700657303647282,1.6574709734435968,1.6358488596149987,1.6154322352275714,1.6000717524559511,1.5884971113221757,1.5777936980501719,1.5736262419369635,1.6452045738914642
64-2803871,,,0,0.992000139279403,0.9928124992902776,0.9972593703917907,1.0004175464224374,0.9976866670404995,0.999738912319331,1.0006478413171624,0.9997588950115446,1.0011375268723326,1.001271065386389,1.0012119937432986,1.001552436696247,1.000983748103191,1.0013096146245477,1.143948381039832,1.1382294164037023,1.1361093134291689,1.2178150825905472,1.206006273216652,1.1962510083240743,1.1862293460981597,1.1763599308082124,1.1696016496958586,1.1637381339475825,1.1596720187009317,1.1553227715461165,1.1512073684689106,1.1464447123254395,1.1421100960821278,1.2154489940603763,1.2707396416661607,1.336241394253844,1.4255705917815433,1.4678942614948702,1.540340596589155,1.5873791541009155,1.639995860196658,1.7551910069435155,1.8284391651699392,1.7887843468982842,1.7405548811205747,1.7031470590820785,1.6948549141559137,1.641715734118188,1.6114564575817438,1.6003006806774214,1.6290495118187491,1.6653559021023199,1.7250978459339361,1.698790985594318,1.687385746977936,1.6795475624443894,1.6668490593469352,1.6444110389894493,1.623458334111999,1.6077186753719932,1.5958484084133853,1.5850820942987336,1.5806109410541411,1.6531016784623451
65-2804720,,,,0,0.9916101622632121,0.9971560429829193,1.001338640722304,0.9976736791748343,0.9999577169097945,1.0009157794881816,0.999924072217608,1.0013981976411808,1.0015035966593675,1.001423459169938,1.001764161425038,1.0011485455797866,1.001477376369909,1.047476078023917,1.0457984666024729,1.0451925871319445,1.128699314506354,1.1222414706606803,1.1166816359307992,1.1111866156061816,1.1052931822178367,1.1013893622324291,1.097922443945506,1.0956292798339742,1.0931581109767912,1.0907534794013243,1.0879376866613635,1.1421551005410522,1.2217267291181027,1.2788129836399673,1.3465530875531206,1.4391158899003482,1.483048495368737,1.5583614972859752,1.6073289768782644,1.6621801025655918,1.7825390141058213,1.859010803545956,1.8165186838061744,1.764885499540289,1.7252082089044225,1.716391403372283,1.6600636277036414,1.6279512347963725,1.616200389423774,1.646007477365187,1.6835370234873788,1.745139609550499,1.7174314674538904,1.7054343793619784,1.697165058638039,1.6838160045312534,1.660253931868401,1.6382708127762051,1.6218035024538107,1.6093672432316,1.5981085058285864,1.5934288682501143,1.6676737511793882
66-2806360,,,,,0,1.0200927672451743,1.0227466626128878,1.004170987841291,1.0072127696594382,1.0068220752835335,1.0043510148989983,1.0060568057453934,1.0052868805948867,1.0047983995799188,1.004846172016213,1.0037406541116163,1.0039039990680327,1.0034475355841832,1.0035093991217556,1.0037790596508365,1.1018461478084913,1.0961989991615249,1.0909286875039823,1.086292238204508,1.0813947025504969,1.0779025816624617,1.0750617131041982,1.0728858212149497,1.0709918467917696,1.0688468733477738,1.0907151705142435,1.1618469643198615,1.2530530158836082,1.3190234822338622,1.3977912993961878,1.5066366678798635,1.5587431105133218,1.6489162948649203,1.707839416958819,1.7743032942880455,1.9218052989828005,2.0152066277013123,1.9568444498933473,1.8864258181727278,1.833462562027693,1.8218478798444868,1.7487245922364891,1.707788328599574,1.692960969642633,1.7265373504565185,1.7700571558117286,1.8406905407078376,1.8058242659060246,1.7908214808533234,1.7803584702116946,1.763724049945451,1.7345144902302432,1.707385204427582,1.6873131402217836,1.672075727326271,1.658393140374306,1.6526878397706255,1.735135539686639
67-2803869,,,,,,0,1.0257609610883849,0.9986033206306875,1.0037859660961732,1.004415754227206,1.0020248173679354,1.0042314903103384,1.0037784325489938,1.003410975779692,1.003638371251025,1.0025904196709505,1.0028805063557114,1.0025296492251892,1.0026386419834161,1.0029398978054092,1.1057688339633784,1.0996129990066035,1.0939454980966958,1.0889391953288061,1.0837001265799886,1.079987341013539,1.07696715651873,1.074669642905517,1.0726553914255146,1.0703967868606503,1.092831085638517,1.1663407943419601,1.2608268084247571,1.329328319285835,1.4114511075135558,1.5250588107116905,1.5795796202191894,1.673939288936306,1.7358384838686034,1.8058006182592428,1.9615818928290147,2.060161578567409,1.996712621881606,1.9203723484303699,1.8633564865173573,1.8508857990473953,1.7726947104632587,1.7291053509483234,1.7133763790782,1.7478894304047707,1.793112397901877,1.866645961770697,1.8293392542345783,1.813461950008096,1.8023611797703938,1.7850762930925157,1.7542286835372347,1.7256174560051578,1.7042595770514815,1.6882329233467204,1.6741114670396022,1.6681161453418725,1.7525613841791239
68-2803971,,,,,,,0,0.9865408595770868,0.9970726362879692,1.000367196061948,0.9984788615229211,1.0014508028432139,1.0016146381680364,1.001473744278789,1.001982067574953,1.0010628244422957,1.0015332436338966,1.0013454256625707,1.00151904950673,1.0018584481957566,1.1092938554539065,1.1026460090662349,1.0965988125081512,1.091241649327198,1.0856818267892103,1.0817635556474425,1.0785773629395508,1.076167392463932,1.0740432603334378,1.071680504651012,1.0947342439136718,1.1704740247290892,1.2680503740893787,1.3389466267616772,1.4242765935200552,1.5424334311046022,1.5990835628667956,1.6976331414007702,1.7626240079149724,1.8359885410021006,1.9998665292002729,2.1032231986507774,2.034972145303961,1.9527449097973448,1.8917359124126327,1.8782193337485797,1.7951101544349728,1.749127829831688,1.7325290727277924,1.7116917916928913,1.7234295957860788,1.7938821113334968,1.7603494805497515,1.746066044632512,1.7361812898890043,1.7203784753154712,1.6926530616423057,1.6672103540547536,1.6481329062950907,1.6335028537787972,1.6207843553816417,1.615177805927797,1.6977894610743554
69-2803970,,,,,,,,0,1.0202732724259498,1.0106728446615474,1.004528840206551,1.0075637997545737,1.0059060910152477,1.0050945890608785,1.0051127112982352,1.00359443297916,1.003824470355405,1.003264729167764,1.0033516288642488,1.0036878263925924,1.1228126782013745,1.1144774194167841,1.1071682514627665,1.1006020687748048,1.0939548149546854,1.0893459901143374,1.0855906506200674,1.0828057697753597,1.0802906587881145,1.077576265962836,1.1022295459305316,1.1836381196592975,1.2891187780730202,1.3661748209040503,1.459246652678328,1.5891801554761644,1.6520507342629762,1.7616456921408623,1.8340295799140718,1.9164016101019092,2.101902216613961,2.2190618380206306,2.1362941718051967,2.0377967468601206,1.9659071593951947,1.9503227572875406,1.8539051432761557,1.800907253932937,1.7820105755003386,1.7584861566904784,1.7451511625223266,1.7147934786111403,1.6850304065724717,1.6722235908629974,1.663486672283276,1.6493557610044507,1.6245733708525423,1.6016638769708873,1.584545313000255,1.5717638473558102,1.5602058548807878,1.5554358438271172,1.6363177952569308
70-2803968,,,,,,,,,0,1.0057625892836408,0.9998246059447925,0.9979961248591026,0.9994440463837855,0.9996078625752197,1.000614971272384,0.999653319032396,1.000421451317186,1.000375304023587,1.0006389591439317,1.001062170472886,1.1264784361253224,1.1174644693106168,1.1096527411967299,1.1026385596645794,1.095596698161337,1.0907422673022473,1.0867942514748181,1.0838806801273322,1.0812438694407671,1.0784144255479438,1.103820014279943,1.1879180759902765,1.2971866403354482,1.3772225055602154,1.474145929596587,1.6098942467093365,1.6757697253553756,1.7908975382482202,1.8671228413071892,1.9540786237534467,2.1507039655664277,2.2748584894821366,2.1845746087886937,2.077624369654314,2.000184225584228,1.9834500172580234,1.8803979914368443,1.8240404185503334,1.8040239675644194,1.7791223535120382,1.765043959746964,1.7329669850280147,1.7015371294159276,1.6881014677920576,1.6790543472040693,1.6642387037659268,1.638287924043766,1.6143251911667333,1.5964707104175275,1.5830097755948978,1.5710796955967676,1.566105092433168,1.6488665198825958
71-2803966,,,,,,,,,,0,0.9914800202279607,0.9917907638804213,0.9968766239499719,0.9976538060479664,0.9993471408815231,0.9984232392030626,0.9995121878234966,0.9996264820535002,0.9999746205885529,1.0004697846743618,1.1402997717146472,1.1291483297023772,1.11980268171106,1.1113610487843455,1.1030793798961152,1.0974584098120317,1.0928916936556607,1.0895761672685744,1.0865281529983164,1.0833318269613048,1.1103531048705053,1.2005732884638056,1.3185238173602605,1.4054325033112114,1.511298821375269,1.6606536167427703,1.7336112220132742,1.8618627443336893,1.9472546746638861,2.0452141938923076,2.268825039608694,2.409940432407962,2.300575752263294,2.1724532143527497,2.081334973795072,2.061788449747674,1.9426540072840175,1.8782410799741536,1.8555586527895833,1.8273842279454546,1.811547336978133,1.7754005084321849,1.7405590841915566,1.7256389311789402,1.7153759202167969,1.698960442588179,1.6702852742494274,1.6438711795212766,1.6243118020538616,1.6096563360768157,1.5964822587151575,1.5910334019922296,1.677884698148589
