순번_정류장ID,63-2801595,64-2801562,65-2800171,66-2800236,67-2801472,68-2801453,69-2801416,70-2801404,71-2801426,72-2801455,73-2801496,74-2801515,75-2801589,76-2801619,77-2801658,78-2801672,79-2801684,80-2801718,81-2801741,82-2801750,83-2801755,84-2801765,85-2801775,86-2801789,87-2801802,88-2802011,89-2802692,90-2802713,91-2802724,92-2802732,93-2802739,94-2802751,95-2802742,96-2802726,97-2802725,98-2802735,99-2802770,100-2802781,101-2802799,102-2803266,103-2803268,104-2803259,105-2803249,106-2803226,107-2803217,108-2803219,109-2803223,110-2803227,111-2803239,112-2803240,113-2803236,114-2803248,115-2804859,116-2803205,117-2806612,118-2803265
63-2801595,0,1.0434665135600663,1.0147152663637244,1.0099581576533285,1.0077687049085677,1.0044399716747243,1.005054199123843,1.005265196414141,1.1225823931493941,1.4948742756355835,1.8091612023784345,1.6878014490537985,1.9737556451756924,1.9816617950778057,1.8465390528715164,1.7370591493593435,1.6369678617145587,1.5549368134921622,1.4896639038373911,1.4528227726073055,1.4193235850581576,1.3892842803930259,1.3654991124632327,1.3500550446530062,1.3330344272668484,1.3090545406732357,1.2939153490913693,1.303926888234119,1.3469205937491766,1.3294397607236592,1.3186160289641509,1.3053673373525547,1.2922509727986808,1.3240218067232508,1.3077552103892705,1.2943501960226356,1.275240030115249,1.2662677633139499,1.2546404145262438,1.2398946427252693,1.2329681869283635,1.2417161922572313,1.274531657735769,1.376859176573576,1.3617221067658913,1.35385337240572,1.347544853666826,1.3429050786984191,1.33440653947211,1.326461147452466,1.3225015612783808,1.3070015716328536,1.3067244277586356,1.3004788523800994,1.294068299264012,1.28769835902834
64-2801562,,0,0.998693892914275,1.0007328555511947,1.0017801699716713,0.99945758139944,1.0013228086061299,1.002003891297403,1.1289561439405154,1.538274752664932,1.8821106688589786,1.7392655231592353,2.0521957884557005,2.054421342119597,1.8987293818109985,1.7759636069630815,1.6655109515726896,1.5762140678815284,1.50612511079873,1.4666170916393695,1.4309887234832048,1.3992355298810046,1.3741937978261516,1.3579839845155701,1.3403781889422868,1.3148681661088064,1.2878738554471014,1.2744540070331296,1.3088955343795534,1.2934588473495359,1.2839371183516421,1.272217634387691,1.260771356136902,1.3188231108046529,1.3021218347772958,1.2896418961339347,1.2705966619335889,1.261699779778968,1.2503104690473492,1.2354127558032988,1.2285827884291105,1.2437842301957984,1.2775027784214192,1.380645693869726,1.36550086574546,1.3573566815223042,1.3507989549256159,1.3459715102408611,1.3374948635145012,1.3293884011251524,1.325447825019709,1.309566149428691,1.3091015643157375,1.302751197360758,1.2963959605125595,1.2899900992177478
65-2800171,,,0,1.0027247856207804,1.0031094718923521,0.9996845447040427,1.0018778484608875,1.0026027426179014,1.1509714225371555,1.6507845690305376,2.0642985779047383,1.8631751373859944,2.2385237117384404,2.227980569908109,2.017554103411434,1.8629579341551332,1.7284966135139455,1.6228064634852923,1.5421014765031893,1.496734716423276,1.4564859143751185,1.4210458356262932,1.3933138939848926,1.3754703656582923,1.3559206836872497,1.32826010326827,1.2994607161577352,1.2849686626092895,1.3203539372677737,1.3038045085823813,1.2936107592141266,1.2812264694859339,1.2688895141044867,1.3288081398824518,1.3114055697841307,1.297620775372846,1.2776356312490076,1.2682980017462422,1.256215779105003,1.240743251494193,1.2335963543037152,1.2488029006342305,1.2833097700745522,1.389187783187606,1.3735853133400182,1.3647713592573347,1.3578071719151108,1.3530020828332538,1.3440740734784975,1.3354529132098805,1.3315591096192738,1.3152675871477015,1.314588326310398,1.3079338726568701,1.301442013901693,1.2949660136199381
66-2800236,,,,0,1.0034128109441915,0.9983553001778143,1.0016443516722815,1.0025750039907964,1.1819826541797274,1.826637836500228,2.348363462469448,2.0409966000817685,1.8293188605422284,1.8492761467400485,1.7239957830261337,1.622017209642497,1.531117373385792,1.458302492832639,1.4003863960707241,1.369462857524503,1.3410241207959221,1.3154182342427743,1.2952524600700248,1.2821833294909994,1.2680968565362367,1.2480768209200501,1.2264713366637883,1.2158687580648015,1.2501983644522225,1.2376165913765327,1.2296850178764336,1.2204207287743838,1.2110450512847613,1.2710554511599987,1.2566921398282929,1.2456238382767844,1.2296824475676065,1.2219800064707045,1.2123683352967665,1.199579180795895,1.1937396778342666,1.2101194429970306,1.243357840815237,1.3459197522038302,1.3319939564881895,1.3247412844701172,1.3185870434882536,1.3144078970861106,1.3064300607726347,1.298984513793191,1.2956261713161377,1.2811219586989766,1.2806415110013534,1.275144506435237,1.2691864968592617,1.2634171753524834
67-2801472,,,,,0,0.9884906623711898,0.9991346721014237,1.0010590797617247,1.245154259430277,2.255130142864738,3.0346869121004145,2.407029773558002,2.026924682449758,1.859866830918929,1.6709097141769516,1.5710715033663003,1.483626795345869,1.4146488596696067,1.3598617649609015,1.331614305790328,1.3054501833425243,1.2818360453408686,1.2633039499723733,1.2513084003516193,1.2382427860922915,1.2204358330369,1.200728970302278,1.19135727958737,1.2039971660768987,1.193651000929843,1.18716998213454,1.1797948955267046,1.1722565411707841,1.2512032218765143,1.2381546370848833,1.2277735467471134,1.2129072824216582,1.2055183479825262,1.1965699195676822,1.1845650142176891,1.1792353078530002,1.196033270035145,1.229422996496405,1.3325806723271627,1.3192653415557747,1.3119109135658045,1.3060894123321602,1.301820540889393,1.2941961981437686,1.2872707372395606,1.2836466441706362,1.269774287595285,1.269521666036324,1.263780850096236,1.258018772432576,1.2527890425318204
68-2801453,,,,,,0,1.0072583278678626,1.0071435409613494,1.346464184510321,2.4320838476973248,2.1725089606175785,1.8562578550199311,1.6494755126775846,1.5525157524889104,1.4393636065266744,1.3776652877638151,1.3226049236467439,1.278634406797971,1.2414998290854609,1.2246056336396185,1.207816751344552,1.192076143362305,1.1796469579815578,1.1715228233015467,1.162734223623067,1.1511915163325148,1.1377584315340619,1.1312914551676045,1.1450783140099499,1.1375800665196283,1.1330340156574659,1.1282845236072472,1.1228642278396779,1.2011305223650015,1.1900827190764698,1.1822505062637805,1.1707067127773605,1.1649298025786972,1.1576874613701684,1.148179232515248,1.1440558919629151,1.1615622299250061,1.1942546609116018,1.2947030670843442,1.2829815041154902,1.2769018040053808,1.2718457109899293,1.268121418794404,1.26155720805639,1.2550914641427688,1.2522066099731968,1.2396721745143222,1.2395045336451385,1.2346449751165187,1.2297161567964001,1.2250690420927042
69-2801416,,,,,,,0,1.0069444444444444,1.0008100209072963,1.3899517663671035,1.2024379004274666,1.1606502797802778,1.1336879453913442,1.1174181914216386,1.0976628501676113,1.0858005704033211,1.0747326627355624,1.0658690981438939,1.0543204817410183,1.0539579501620275,1.0510861397372273,1.0472036237319218,1.0440522082485086,1.041856674645529,1.0396478508380191,1.038231535965995,1.0343042673722758,1.0329122493585918,1.047370543520159,1.0446633062355748,1.0432017686180344,1.0424107263536344,1.0405025623712556,1.1169635098281565,1.1103031615112475,1.1057491242019613,1.1003423421470642,1.0965457291257628,1.0928210627043924,1.0870654921086287,1.0848424466916937,1.1032840064938034,1.1340782208368403,1.2294619234640167,1.2207448286432767,1.2158741583212107,1.2124003989155432,1.2095416154656455,1.2043106424478676,1.1999415273203788,1.197461140170507,1.188073545877244,1.188340408183875,1.1842620962803276,1.1803493423387403,1.1769826270995378
70-2801404,,,,,,,,0,0.9911333439203854,0.9893129196564209,0.9935134990362315,0.9938351396371967,1.0003946605008114,1.0007787081626576,1.0018788965422185,1.00190471014985,1.0018278558252116,1.002104754773551,0.9973500277109931,1.0016033748987647,1.0026364719040373,1.0021080392115846,1.00161208815605,1.001126160866192,1.0009902154944215,1.002214656740625,1.0009859481182009,1.001262298869302,1.0162457792952466,1.0149680868089084,1.0146723162782854,1.0149635644360884,1.014044608139205,1.089857696697075,1.084725442075386,1.0817188380058451,1.077380051766232,1.0746615268310116,1.0720296815306978,1.0673784351908893,1.065846337727504,1.0854783293671237,1.1159625292868798,1.2106571951562604,1.2103562739870597,1.205867929371395,1.2026899465650314,1.2036835198450426,1.199756207008293,1.194638357766884,1.1923591995711316,1.183070984091196,1.1832131799340104,1.179430021013708,1.1755920528827237,1.172316678190993
71-2801426,,,,,,,,,0,0.9872378573299221,0.9944615384615384,0.9954919250536873,1.0031184069350432,1.003176032630641,1.0039556422097533,1.0036965445394628,1.00335255103198,1.0034483101236447,0.998132642248353,1.0026503398875004,1.003674751923615,1.0030348972071468,1.002450107919672,1.0018995143712635,1.0017177466613671,1.0032567738188118,1.0018830035770856,1.0021291504488086,1.0175105849096588,1.0161179440972796,1.015524977791311,1.0157905704136467,1.0151431393694437,1.093944875306431,1.0883125445363049,1.0849332043859192,1.080430226269557,1.0775339763693745,1.074410995874833,1.069666840017168,1.0681058820062823,1.0871167640684094,1.1185009012735336,1.2157539384723937,1.2071952519932008,1.2025998677955574,1.199348556737216,1.1964005788970995,1.1915756264289947,1.1872692418592894,1.1849570010017163,1.1760678207564168,1.1761732633876267,1.1725553998420588,1.1688914063284035,1.1656685958224993
72-2801455,,,,,,,,,,0,0.998324702468595,0.9983631782828083,1.006976226345226,1.0063674359391448,1.0065168847963533,1.0058228304924768,1.0051017991302784,1.0049454827815147,0.9990146532612395,1.0037814010250925,1.0047783059454825,1.0040128953107226,1.0033301794894505,1.0027097867881805,1.0024765158435276,1.0040260664183278,1.0023781705256,1.0027501651205246,1.0187531417837394,1.0172446472745327,1.0167202048817943,1.0169413972551606,1.016105046680817,1.0979693710996956,1.0917112080387155,1.0880704706794015,1.0832095348627868,1.0799436115367667,1.0768137561320852,1.0718083543550656,1.0701410586657316,1.0895531480360094,1.1216367280037955,1.2214386168826104,1.212729203208861,1.2077125506262936,1.2042678276509358,1.2012844923150843,1.1961331915855649,1.1916159753099067,1.1893747630777878,1.1797686680265205,1.180012918098799,1.1761711283951666,1.172508579833306,1.1689161246264081
