순번_정류장ID,1-2805936,2-2805934,3-2800328,4-2800640,5-2800636,6-2800637,7-2800647,8-2800666,9-2800678,10-2800688,11-2805582,12-2800715,13-2800752,14-2800788,15-2800799,16-2800804,17-2803056,18-2802651,19-2803065,20-2803067,21-2803040,22-2803071,23-2803082,24-2803093,25-2803107,26-2803121,27-2803125,28-2803225,29-2803233,30-2803234,31-2803237,32-2803241,33-2802763,34-2802635,35-2802730,36-2802727,37-2802734,38-2802756,39-2802782,40-2802829,41-2802814,42-2802801,43-2802791,44-2802784,45-2802785,46-2802796,47-2802177,48-2802817,49-2802618,50-2802176,51-2802169,52-2802154,53-2801846,54-2802103,55-2802067,56-2802056,57-2802050,58-2802075,59-2802089,60-2802079,61-2802060,62-2804815,63-2802071,64-2802091,65-2802097,66-2802088,67-2802081,68-2802066,69-2802044,70-2801906,71-2802004,72-2802000,73-2807183,74-2802018,75-2800097,76-2800060,77-2800094,78-2800092,79-2800091,80-2800081,81-2800085,82-2800087,83-2800090,84-2800089
12-2800715,,,,,,,,,,,,0,1.0132136948202883,1.0050996102115812,1.0051085552157588,1.00166961870632,0.999088863028939,1.0031582519962854,1.0030539045681497,1.0053681818802114,1.002190965250082,1.0462933820379123,1.0429826277317669,1.0889918840882498,1.0836956249292342,1.0811470772224636,1.0745070442762563,1.080260112117549,1.2629881990148748,1.3121497657582384,1.2964080546363714,1.4050945169794433,1.5387178645697173,1.4616057112407024,1.629057341221226,1.8629348908433452,1.9118756143638929,1.86513976965857,1.7914623237305274,1.7084723622159346,1.676376915440604,1.7052600994203637,1.7462518558131206,1.8194391288928673,1.9126407536163534,1.8764372589442282,1.8410549825763667,1.7942220694756268,1.764489213904473,1.7429849016707306,1.773288221961989,1.912171185003352,2.064281320837069,2.1853131780961963,2.2686070973450527,2.2201020449690225,2.1692436887862354,2.175148383688691,2.13517973539701,2.1123378862326025,2.0665784246376075,2.047243868962331,2.0242736848489757,2.010241831543949,1.990877343026157,2.033455796106371,2.0383558462234213,2.005135823660904,2.067991977043163,2.067329656199636,2.0479091501969497,2.0116704164950687,1.9503197675045796,1.9092598272963646,1.8581482039175339,1.8290967850341746,1.7997460889781058,1.7822315894713117,1.7646878710185505,1.727467653463362,1.752728727193016,1.733140375107019,1.7198660563632258,1.723159901686135
13-2800752,,,,,,,,,,,,,0,0.9991537737378363,1.000515573821716,0.9966377766743405,0.9944021653990806,1.0004375156418692,1.0003593157705422,1.003758347384723,1.0004833699660884,1.050806803959899,1.0466838338838038,1.0436538949306025,1.0407503146206358,1.0398416146737137,1.0366181846938092,1.0865895273148725,1.2901159130133533,1.3446504156827779,1.325595712403967,1.4462118567591957,1.5950174071156442,1.503046316536593,1.576052056313847,1.8115467192921273,1.86228137940016,1.8175648591108093,1.7460051457955539,1.6664215610838558,1.635668360933044,1.6662142731790162,1.7078096794591393,1.6968890840260806,1.7849667169920616,1.7546562860863173,1.72492103339754,1.6858318852270862,1.660930353765023,1.6430196953172365,1.6736604472441798,1.8040350571230102,1.9466406115964676,2.059792982948603,2.139490388657718,2.0971416129286458,2.052581701558241,2.0606411021014157,2.0255841065125497,2.0054292122955464,1.9650983336606749,1.947929839284029,1.9276160749764772,1.9152645250491798,1.898071675836261,1.938841560130874,1.9440714063226912,1.9144460736974722,1.9747364239595726,1.9772709595383784,1.9598619246701934,1.9273490513041782,1.8721416335884626,1.8351667434263839,1.7890244943506233,1.7627201026935515,1.7361752468501872,1.7202863733966471,1.704404098837076,1.670749857499003,1.6952474124324874,1.677354082311193,1.6653056192855185,1.6692857115103006
14-2800788,,,,,,,,,,,,,,0,1.0027158224924948,0.9940619656720713,0.9912868900652412,1.0003471126746186,1.0007793670855247,1.0046470418590547,1.0004405263512497,1.0632494123288476,1.0569589012409901,1.0521343297914612,1.0480919073184085,1.0466633126519709,1.042042937727951,1.1008350001058709,1.342010553885346,1.4065191966067112,1.379625280980189,1.5226198420572528,1.698962236359972,1.5749102374189112,1.6582276273242222,1.9379642067256062,1.9943186807836635,1.9346825525872442,1.8425788994936512,1.7425863992784631,1.7041320854529434,1.7366423130417394,1.7814637415763144,1.7504171726341882,1.82582052771805,1.79180099350994,1.7578168285593678,1.7143784210238682,1.6866964325786926,1.6664829646988197,1.6986840242842514,1.8394964434064454,1.9934765382499462,2.116779605807098,2.2029425827760347,2.1550601872013826,2.1049914361168716,2.1124794356624403,2.0735506752016297,2.0513870446686417,2.0066505057252297,1.9877241219499697,1.9653344237224075,1.9515084433347714,1.9324535208635105,1.9762646588346038,1.9811855015743285,1.9491642085366834,2.013251471590596,2.014133110288923,1.9951291659126942,1.9599153506795728,1.900268030372282,1.8603751816120289,1.8108276076731438,1.7827041022085592,1.7541229128314968,1.7374809363938826,1.7203566848292033,1.6849061680276558,1.7101525142073015,1.6914795192046144,1.6787457230774163,1.6825667191809326
15-2800799,,,,,,,,,,,,,,,0,0.9791348642729144,0.983494843163297,0.9994539816258469,1.0002470179517324,1.005060633726898,0.9999885312935602,1.0742322666247668,1.0656555488445967,1.05900587044873,1.0538916963512897,1.051970280784766,1.046294201562192,1.1116043977049896,1.384060639035261,1.4564651940540092,1.422589558723645,1.5837186246154276,1.7827560420815665,1.6305117272782526,1.720575845218463,2.037362370258307,2.097897931702694,2.024667847973264,1.9155555750639757,1.7987632989653062,1.7537979068764953,1.7886081225242791,1.8346379132227142,1.7996073689924372,1.8807454130179841,1.8419089421267085,1.8038281557009543,1.7548716970249358,1.723747518750532,1.7015310153236172,1.7353638135172063,1.8855423129712299,2.0516665080205794,2.185036674974458,2.277295649001481,2.2234205744760347,2.1674069741301865,2.173920306124938,2.1303013455816635,2.1054983561849525,2.056095882395588,2.035320392812975,2.0102761871336847,1.9957723008269672,1.97515753358318,2.0210041703515462,2.0263606469394144,1.9909713411522338,2.058560656734043,2.0582016001789154,2.0375199247715887,1.998688209552669,1.9340893856579326,1.8915090786996198,1.8384001216022583,1.8083709034677444,1.7781761102944607,1.760204521007225,1.7422637667132865,1.7043824165562822,1.730744057621779,1.710539660952534,1.6973028683180356,1.7010739436389137
16-2800804,,,,,,,,,,,,,,,,0,0.98634482833421,1.0063071208754428,1.00503463869156,1.0093368100538838,1.0032449286169742,1.0859445763188305,1.0749818564837228,1.066399439777134,1.0602284120452838,1.0577855687627333,1.0510771180982315,1.1206087777918765,1.4154157581706823,1.4933487144245492,1.4539786909375563,1.627934393007908,1.843050446659075,1.6698228537845012,1.7645687617274743,2.1083931779838925,2.170617027965246,2.088044574393976,1.9652442217324535,1.8368655476862314,1.7874919296660117,1.8227421171181115,1.8704342479403453,1.8330551640957071,1.9162016681844762,1.874597750032428,1.8338621021487391,1.781089463490781,1.7480453178184228,1.7243491061654181,1.7590614767049286,1.9153205397319488,2.089599785741162,2.2295896225460794,2.3254488072811776,2.267879037898567,2.2078688473111043,2.2136687726818494,2.167086465932987,2.140686308738244,2.0881729762064554,2.065425335635085,2.039411368753772,2.0235741930692606,2.002499795006193,2.0496731580009513,2.054559679850551,2.0177077867721778,2.0875182015910014,2.086259602598547,2.0644863509377793,2.0240755536715898,1.95631378388785,1.9114048555607146,1.8559970407853605,1.8242974201964326,1.7932034879008396,1.774686607534129,1.756066531410975,1.7167866102554137,1.7436959983085807,1.7230433750473315,1.7091060924205925,1.712425727200855
17-2803056,,,,,,,,,,,,,,,,,0,1.0212810530897496,1.012666216410722,1.015721998673014,1.0074511635314778,1.1078045409991484,1.0914756718791625,1.078811357559655,1.0705442920659536,1.0670906613568443,1.0587846381588204,1.1365491089360749,1.4736119990989303,1.5618833977988047,1.511263732372678,1.7093433858488887,1.95482013730621,1.7385581330664626,1.8404621956165845,2.233869180867973,2.300261778628309,2.1980927759130124,2.0522189395191917,1.9013509160123772,1.8440309336409375,1.8813446897977477,1.9303278613240025,1.887780511917107,1.8871345370794568,1.8458854952854886,1.8056331579287137,1.7544309252549137,1.72234657403364,1.6989409101101922,1.7343143500328657,1.8913075596388484,2.0661156609875375,2.2074901672558775,2.3042128625966183,2.2470811723861783,2.1872206800107645,2.193581245261746,2.147190471532068,2.1209020020712477,2.0686801061135665,2.0467952535069833,2.02092976274968,2.005205541281775,1.9835881490639478,2.0308627567230872,2.036375603203798,1.9993059555858113,2.070067688153972,2.068800733247013,2.047593614106697,2.0070213346584342,1.940141507420837,1.8956066175688788,1.8407072439924357,1.8097559016020444,1.7786975827220997,1.7602430202319794,1.7418431819892037,1.7030710133497122,1.7300633816932462,1.7096367480257155,1.695648380020914,1.6997569153080394
18-2802651,,,,,,,,,,,,,,,,,,0,1.0023740559664864,1.0052400782271367,0.9945569025543004,1.1435935229797591,1.1146340939683783,1.0938007082058396,1.0818111957010175,1.0762560208473508,1.065509035974319,1.1576562182261863,1.572376216166285,1.679573927124287,1.6059459361732735,1.848281201228828,2.149996895759607,1.8496113880724905,1.8889264358064797,2.338607067047516,2.409124997506831,2.286524941347074,2.114648761045885,1.9421226448715811,1.8779091915908956,1.9178737506500825,1.9692810786811221,1.9208560254661888,1.8746790931491062,1.8324440461579685,1.7914010610822264,1.7394011131725418,1.706477729352893,1.683109799112854,1.6483586413137896,1.7880469362974163,1.9119291527182127,2.0402919418631233,2.1316861381972965,2.083609604067721,2.033585893400095,1.9878798047169748,1.9520926854592782,1.9315543140725444,1.8907861491180973,1.8730055606151341,1.8526547083543663,1.840789457858214,1.8297788632741172,1.8671460318868403,1.8731848612087607,1.843453306146889,1.9077925331996994,1.9130039436073598,1.895072414918587,1.8624607763685295,1.807760152623611,1.7712089506416682,1.725875787807635,1.7001463913977792,1.674359920536248,1.6589403471324848,1.643617153792445,1.6111546765120295,1.636760707759504,1.6194433220102964,1.6076979704268681,1.6129016340741027
19-2803065,,,,,,,,,,,,,,,,,,,0,1.0079813296797715,0.9890539042614336,1.0007441073882253,1.0006860546567562,1.0042730573004395,1.0030904169808292,1.0045420475546563,1.003862675195624,1.0027742098914085,1.271468033701106,1.37041785914077,1.3344777467829945,1.5153804577103211,1.7761841046308449,1.5883262957484223,1.6394809573311846,2.01529478551015,2.088903579670851,2.002503424376864,1.876673196112751,1.748172982991892,1.700900311284684,1.7411515474507093,1.7949527787725061,1.7573583224417224,1.7225101405344163,1.6886958206937643,1.6564464074288783,1.6147422214872125,1.588934056401976,1.570172968339905,1.5419676761407974,1.6713017209136227,1.7866960096390243,1.9046870415428634,1.9914039714547194,1.9505959220979638,1.9082148638992145,1.8606319874087567,1.8307729730042321,1.8132558898751479,1.779189221263574,1.764422807683884,1.7470158692730116,1.736532683011802,1.7353737453777074,1.7578367723697217,1.76419199958381,1.7389715030096289,1.799619246970906,1.8085178496119858,1.7935001462676046,1.7655365748338483,1.7181158692955418,1.6865970483567498,1.6473417652424855,1.6249523650279878,1.6025551640873765,1.5890944163931726,1.5757634193968932,1.547770233592857,1.572115881529601,1.5568280801748908,1.5467504105716907,1.5524789764426108
20-2803067,,,,,,,,,,,,,,,,,,,,0,0.9361201862809414,0.9946980425630978,0.9968412060449109,1.002957507455555,1.0016646857042237,1.0030515775978586,1.0025208545397362,1.001337936567108,1.3273743154388704,1.4470673745107383,1.3950243802868272,1.430197633595167,1.7032060819135582,1.5254511632988104,1.4587175919363042,1.6554854056795105,1.7287136366202183,1.6788660152835948,1.6014107746610935,1.5205525699855256,1.4916953836484375,1.5304669020282837,1.5859607664966606,1.5596729853764355,1.5384955465531291,1.51470322508147,1.492237001548378,1.4631847374792826,1.4448874130054148,1.4315358804269633,1.4110628379711725,1.5273137699773869,1.630989065593539,1.7369029295966427,1.816091215664974,1.784890281698819,1.7519528921975551,1.713888414440317,1.6905647274233977,1.677034365641478,1.6495916073806838,1.6378889017647518,1.6241862065780994,1.6162578256936901,1.6160100099134624,1.637755558817646,1.6443914107491477,1.6239144728523376,1.6804319947145174,1.6930443363636059,1.6807107775469865,1.6577079086903297,1.61844704021319,1.5923259787467967,1.5596190341169098,1.540843511141479,1.522120290338917,1.5107889163122055,1.4996250350278664,1.4762630778183916,1.4994111007524518,1.4863475377682627,1.4778645966227704,1.4843644180170779
21-2803040,,,,,,,,,,,,,,,,,,,,,0,1.0196454306808407,1.0109391470360705,1.012666301223041,1.009294613464147,1.0098592786818532,1.007331357647038,1.0061085900830553,1.3594904948966315,1.4888605188737636,1.4276105270634378,1.4624926449629871,1.7549240275622944,1.5548293231868844,1.481264887104348,1.6491093045458258,1.7239764393116084,1.673563298481858,1.5950636592138951,1.5390112987679683,1.508088078022439,1.524476043134204,1.5805530987220473,1.5549735649148129,1.533077395198256,1.5094894243605141,1.4872392294636085,1.457603932190421,1.4395599517046203,1.4264321478931095,1.4056754149785728,1.5228957899721252,1.6278158720269382,1.7339498231073136,1.8143680677973526,1.7827030557918992,1.7493414162751557,1.7114963091677813,1.6882558642604824,1.6742790154101952,1.6474531509102164,1.6353439682552213,1.6214229607723485,1.6134749585248738,1.6132576291147807,1.5990857717669262,1.6051276375066157,1.5861434934132659,1.6413129417495134,1.6550624466568635,1.643578142053537,1.6221483929989453,1.5854858062038184,1.5610904237478807,1.5304850263106937,1.5128732924014285,1.4953355509509116,1.4846928324890791,1.4742304734113676,1.4523705234961668,1.4751185259365496,1.4627789108499514,1.4548152414945001,1.4615599687618523
22-2803071,,,,,,,,,,,,,,,,,,,,,,0,0.9906504625526075,1.0047377350689346,1.0022726211900401,1.0050442214120352,1.0025351901200092,1.0015776826905016,1.3026296459526956,1.447699722871077,1.3861717178443989,1.4279578144165292,1.7466802054057935,1.53527864106661,1.4602325903162616,1.4918930997424156,1.5684272719741352,1.5315683164772569,1.4708214253193357,1.5264781227521267,1.4952340273810003,1.4703942059704451,1.4842123385368406,1.4625885380169943,1.4463767270090178,1.4273008096708368,1.4088810184995044,1.3842227048341627,1.3693048033529231,1.3585049326508576,1.3412907235244527,1.4535197988998485,1.5543263808611272,1.6566646309555044,1.7347391665897196,1.7066582198519036,1.6769752253098464,1.6432345946557783,1.6224669120979271,1.6099719473186964,1.5859452830485692,1.5753787765135663,1.5627733709787843,1.5559096036110465,1.5561988645465272,1.5437844157585054,1.5472141893269693,1.5302151640797492,1.5839070677223885,1.5993885862330033,1.589026772227839,1.5696867741084701,1.5365012243568614,1.5144392772780013,1.4866979062816055,1.4706817005267787,1.4547825584863183,1.4450938208321211,1.4356095972352791,1.415860800118426,1.438147242383993,1.4268168212765824,1.4195846828810568,1.4267358578265696
23-2803082,,,,,,,,,,,,,,,,,,,,,,,0,1.0155528560195173,1.0076394448892445,1.0102050665153757,1.0062250119527572,1.003885908828893,1.0892575030338996,1.2308771893362338,1.201623425049267,1.1723600849460292,1.4045870724572924,1.299761487478864,1.2618410371083397,1.3027143154324763,1.3770372629145493,1.3563180831136326,1.3168799200348724,1.3784898221000326,1.358654928573714,1.3425888414978804,1.3616860154333255,1.3461862825111328,1.3369435729658186,1.3225047358307103,1.3093181038976642,1.2920077976715914,1.281144381219644,1.273456194938956,1.260255363647742,1.3647826277360735,1.4594461012147004,1.5537953155347548,1.6280274251997673,1.604774765688329,1.5804478151604526,1.552446087430564,1.5352077902665258,1.5252682636804296,1.5047073596190428,1.49579807328676,1.4857013312140355,1.4795039072680565,1.4810748477962383,1.4705027544829146,1.474452073693534,1.4600413725401324,1.5113290876236964,1.5286026677265554,1.5198602214194028,1.503274050346347,1.4746645981088664,1.4556599421724024,1.4316637683830218,1.4177320671545965,1.4039636290820765,1.3954228058863385,1.3872085564338041,1.3701883694199954,1.3917356178622247,1.3818103164061233,1.375441244436214,1.383116731067517
24-2803093,,,,,,,,,,,,,,,,,,,,,,,,0,0.9956870298748364,1.0055189685557926,1.0019017069805964,0.9994554205751488,1.1112667321930931,1.2948561072961051,1.2471598461237658,1.2030847453107338,1.1585046077596222,1.1182929156233212,1.1049158062298183,1.0941769651307023,1.164391381285322,1.1583828521179413,1.1413019095701111,1.259516867492815,1.2478329838269306,1.2379202349738545,1.217136844531435,1.2083865997834928,1.2062268879060467,1.197888486092756,1.1904176651685527,1.1801010381385786,1.1742666795572143,1.1696201761736094,1.1616012228541466,1.2573280120558332,1.3440982681486897,1.429527962223033,1.498790652998173,1.4817620896713477,1.462737069159789,1.4414489580269507,1.4284679817679304,1.4205490598299804,1.405233904184001,1.3982356456837646,1.3903448016105866,1.3857930411018018,1.388292291058862,1.3799208442569109,1.3841623295835213,1.37279409853926,1.4213032688798732,1.4409283706064395,1.4336739315860219,1.4203506617885857,1.397189408702094,1.381842254876778,1.3623473429577029,1.3510249355863446,1.3397416058714995,1.3328010206786935,1.326209124884461,1.312416047928443,1.333131835238625,1.3247269216304278,1.3195189198184172,1.327720463298529
25-2803107,,,,,,,,,,,,,,,,,,,,,,,,,0,1.013767156619067,1.0029610786401921,0.9994432718250852,1.1386802620357441,1.3668465783407457,1.2948298333048938,1.2333004971924817,1.176434268715983,1.1281786051007767,1.112499945018452,1.1002325436462306,1.091624002828434,1.0902722357447827,1.0793146718691502,1.2727558349628973,1.2598581412780827,1.2488435027825258,1.2211970488362176,1.212152557057378,1.200684142480708,1.192184278187636,1.184768171671351,1.174528888134235,1.1686400290787684,1.1640547128902106,1.1562380012205353,1.2536375223335137,1.3045638349609292,1.3879806286231149,1.4565574890108426,1.440780587621326,1.4237749160465751,1.4042178373312284,1.3926396789556412,1.38540981753237,1.3715076277191185,1.364942355007965,1.357761327641084,1.3763254235416253,1.3876927696675456,1.3791903614016678,1.37533948910724,1.3640993699954764,1.3706042732381105,1.3914141433537535,1.385215615162973,1.3736306734039363,1.3533859621387245,1.3400068994561412,1.322945036445139,1.3128947558074797,1.3031083996546193,1.2969899513610665,1.2911551231309006,1.27926677479336,1.299405687929694,1.2918874922696475,1.28739624749593,1.2958183382825976
26-2803121,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978401620746347,0.9948196067833254,1.1659335352536697,1.443300686179422,1.3407973121118426,1.2599849255340463,1.1910304127576476,1.1355811068663522,1.1179746738481062,1.104468853237375,1.0950702912288544,1.0939099576603755,1.081759216814462,1.2832175008624065,1.2686359239350982,1.2567529806849689,1.2274961044991062,1.2179198778545148,1.20560818377615,1.1968521753489296,1.1892074441818807,1.1784643270022126,1.172281120215305,1.1673455958966885,1.1592163418769907,1.2589592821641253,1.3116761707884406,1.3970158417527587,1.4673268208716892,1.4509710692315465,1.4330213284410234,1.4124668130048799,1.4003860800623442,1.3928693374599879,1.3785507501056644,1.371747130624162,1.364425809332075,1.3829568459663908,1.3945045839042187,1.385832020407274,1.3818291172682384,1.3699558756383678,1.376710962815503,1.3976755472645837,1.3912730272690375,1.3793146596853443,1.3586683179065429,1.3449860335206008,1.3272425161721932,1.3168362181669047,1.306707846866775,1.3006113843454319,1.2945452924511183,1.2823579476310156,1.30283346069649,1.2951489683923474,1.2905493326170918,1.2991767295455667
27-2803125,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9883614981194045,0.9949390369379565,0.984313756497812,0.9941019320697626,1.0022972537087502,1.0008093684159682,0.9984227641506433,1.0004253151521494,1.000605124807632,1.00123283469807,1.0057542890044282,1.0028930759698726,1.1993726664947977,1.1910681221331072,1.1832956299149742,1.1610023347803273,1.1541898512916784,1.146017507543055,1.1393259727126959,1.133813943524184,1.1262363172822296,1.1221226359706848,1.118925860513291,1.1128992581290595,1.2103915474353206,1.2625488238958882,1.3463552846545532,1.4164975613184847,1.401466500041945,1.385622816150512,1.3674177921688428,1.3570827175925106,1.350218712462935,1.337407198989958,1.331133814060382,1.3247689452622622,1.3433049570587647,1.3550264228876872,1.3470838563844045,1.3435660412521055,1.3329289736024448,1.3404682980359064,1.3625596544638574,1.3566193940756863,1.345752979946723,1.3266352206169463,1.3143292182625501,1.2981790658712886,1.2888482221691557,1.2797337442879424,1.2740905363225912,1.26850768089905,1.257709888044074,1.2778597850240947,1.270834689747723,1.2665157119300243,1.2753668435115886
28-2803225,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978026391411826,0.9832167551053225,0.9952048987186258,1.0041943361312407,1.002018256397276,0.999108997177407,1.0011237757392641,1.0012270638929313,1.0023061713027819,1.0069485726661649,1.0034484693239958,1.207906406167718,1.198679634408037,1.190414717796619,1.1667106427544995,1.1594446645432481,1.1503662621202073,1.1436447422225495,1.1379566737615299,1.1297989210976382,1.1254426830074307,1.1219359318293265,1.1156431110184089,1.2156554227932872,1.269495437384406,1.3554416743289297,1.4270328536478094,1.4116070417255726,1.3949995036087288,1.3758038450910022,1.3646815815977007,1.357681271708589,1.3444649348684168,1.3380897621181451,1.3311967576772012,1.3499687312402358,1.361879016157943,1.3536393613641209,1.349974662047532,1.3390869533392256,1.3466445101141795,1.368789093069881,1.3628833745038977,1.3515294118042103,1.3320132644839373,1.3190104299404366,1.302676519437477,1.2929907059771757,1.2835334935767495,1.2776582557005745,1.2720948538619836,1.2609209318463839,1.2813296560583085,1.27414225297543,1.269866229727174,1.2786994311269808
29-2803233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9592110360753866,0.9931538650619521,1.0071003706548796,1.0032267226124136,0.999351017082601,1.0016323622988328,1.0016792068779823,1.0022914413826092,1.0079391016320527,1.003768465246635,1.2296934482162376,1.2173585276859746,1.20743895515071,1.1798514139542704,1.1716382229502622,1.1609311607528756,1.1532936454366796,1.146963065890347,1.137595976514833,1.1328059265421841,1.1287256595016735,1.1219194207192449,1.227977980945624,1.2843625272360404,1.376059188222494,1.4520595598314123,1.4347894655073357,1.416489253561208,1.3952410240146909,1.3830545005036399,1.3750436985166319,1.3605002155172643,1.3534157611322473,1.3458821674718466,1.365968235806014,1.3781951203012115,1.3690787960792918,1.3650516997515232,1.3533787013333474,1.3605888668806982,1.3835265595944999,1.3767636586195071,1.3648797992446409,1.3437908346492502,1.3300627863203802,1.3124090701599203,1.3021094324444553,1.2919630426757112,1.2857396437013144,1.2798383933892439,1.2680587260117386,1.2892435393508812,1.28143173947511,1.276987628268067,1.2860353210905753
30-2803234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0137713587579127,1.0209405639687739,1.0100885517773144,1.0030007617615009,1.0048127923506445,1.0043852593320821,1.0047160604649392,1.01002128554195,1.0058227427625048,1.2466886308779224,1.2321953733531792,1.2204762147862709,1.1905301166403768,1.1809818798025011,1.1697579311851825,1.161015204664713,1.1538804467393338,1.1438814554314138,1.13879832214941,1.134228409091364,1.126789362157923,1.2367594175330583,1.2954559087240711,1.3903639920775097,1.469689005429475,1.4511013614060082,1.4311109447898838,1.4086154983306685,1.3954167600663172,1.3873957931042704,1.3716062562970759,1.3644224664014597,1.356289348580239,1.3766772834312995,1.3894818348481857,1.3799930781232892,1.375568958892483,1.3631307364519427,1.3705966288391813,1.3936304958275398,1.3867795557724805,1.3740350541289574,1.3519465253014018,1.3373697241058577,1.3191671784062198,1.3083536441472006,1.2980766894776017,1.2916104228671763,1.285298240528365,1.2729666162564095,1.294542571237869,1.2866345282670333,1.2818626658518808,1.290910543815711
31-2803237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.026071727595654,1.0089805752020446,1.0012575572468627,1.0036765093223108,1.0033926321064002,1.0038851736514471,1.0102927332045641,1.0052421733949273,1.2646119054150973,1.2477943082958232,1.2344784614154543,1.2006462181010424,1.1905107721169073,1.1778114749279562,1.1682497477732368,1.1604164823391054,1.1495427454848703,1.143824366655581,1.1392162131253656,1.1312430702134868,1.2456956808607402,1.3067654251131187,1.4065360045447695,1.4889920955740665,1.468840307179707,1.4472739087740143,1.423278909109977,1.409072348762086,1.4003216115540686,1.3837606606609356,1.3758130797915495,1.3671582969152947,1.3883867868625213,1.4012335586285776,1.391164613611502,1.386594600523884,1.3734334604059177,1.3811844362921633,1.4042277435410946,1.3969956865924151,1.3836851916105946,1.360229850671852,1.345167296240367,1.3260135922825764,1.3149337699120405,1.3040164100321414,1.2972893797874177,1.2908097023611709,1.2778788560951728,1.299902505881625,1.2917130192254198,1.2868388220919746,1.2960636205758014
32-2803241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9930450694510216,0.9925689223238796,0.9977876471726279,0.9986028167660272,1.0006221766639312,1.007539993786927,1.0025926597221362,1.2931688220876234,1.271671665628456,1.2551487379435016,1.2159447491679272,1.2038657748034165,1.1886927484129404,1.1782991450698286,1.1693794360832805,1.157349577497711,1.1507228581172833,1.1455948603151598,1.1368386132532662,1.2583524037543514,1.3234469662451909,1.4301779745729502,1.5178615559865671,1.494550806685264,1.4709525798269614,1.4441575821234063,1.428962184818277,1.4186165335093226,1.4009303179937111,1.3924413270611933,1.3826648152946157,1.4050975764769118,1.4184480587339963,1.4074850919256723,1.4024734064144042,1.3882131468312928,1.3954014976520392,1.4191376731445504,1.411754571229811,1.396870665006005,1.3723653099604953,1.355661345577438,1.3357121745503475,1.3234413179210127,1.312373737467781,1.3052626918275925,1.2985010639945465,1.2848143890897261,1.3074063756102703,1.2987192821107454,1.2933300890858428,1.302950885173464
33-2802763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9922455216643544,0.999803293131209,1.000358594782813,1.0025622278204867,1.0099875221213355,1.004041735097542,1.3548267723386425,1.3226502981851394,1.2980173175180976,1.2470611885940637,1.2314466424895871,1.2123038880886754,1.1993726781621463,1.1882383699829542,1.173336528800231,1.1654300776322561,1.1590810974922368,1.148986807099461,1.2821128024867419,1.352676084077318,1.4713808989944992,1.5676947328168498,1.5400806397055398,1.5118696217711396,1.4808735899139758,1.4625744701847605,1.4512246573051448,1.4299390823859774,1.4202629933646613,1.4096105394031477,1.4333530966007053,1.4476329582211167,1.4351413118591536,1.4293687063532003,1.4130821726039113,1.42062819890955,1.4446670325853925,1.4361972786738346,1.4195379222802265,1.392001048875617,1.3740199114339104,1.3516790601278024,1.3385989776491587,1.3261594591931232,1.3183265418400214,1.3108683939563932,1.2960656592996522,1.319819432365637,1.31037617804991,1.304810369584207,1.3144529417043254
34-2802635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0124399059194065,1.0074179682962117,1.0088045196877107,1.0199808156300358,1.010565972932311,1.005565645814075,1.0134501873460022,1.0913224734008151,1.2032558908716964,1.1885123245029334,1.1864224313579053,1.1731524272611067,1.1623781583678061,1.1482517666581287,1.140762080294007,1.1350250494209226,1.125270776601456,1.2706255808884648,1.4080757123918533,1.5485884796753706,1.6624427842206742,1.625823408701193,1.5884123686258815,1.547476894414916,1.523445640086522,1.5092734644906538,1.4822693166915661,1.4702799305903493,1.456992279014922,1.449490779967219,1.4518745067661056,1.4383182405380195,1.4320654400749986,1.4146878954961017,1.4639633225934108,1.488501297432243,1.4779418469623866,1.458510110608277,1.4257401775985383,1.4046025678480105,1.37847748194419,1.3635449707726675,1.3491150671021728,1.3402967377025097,1.3318824382199053,1.3148592554711727,1.3400388745484828,1.3296477443608745,1.3233427688295354,1.3330774242671808
35-2802730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.001968638314458,1.0044309567605674,1.0214082280637202,1.0088084849859438,1.0032845621774127,1.012889434419084,1.1036601586690902,1.2335407538765326,1.2140596408440654,1.2095096841296702,1.1928458132354147,1.1793181811619102,1.162048231786591,1.1529116337987713,1.1460562759906237,1.13468549138152,1.2944883780690617,1.446552928824629,1.604381800001038,1.7314032797294465,1.6868376312411022,1.6419415428150093,1.5934499177266672,1.5650829844123886,1.548575360854708,1.517205636933324,1.5034785302027622,1.4882210055634217,1.479566740705883,1.481843300633078,1.466439583177708,1.4592730117954151,1.439688788171641,1.492020496779862,1.5167948318301705,1.504952706583561,1.4832363149139893,1.4468991087234286,1.4235812224325937,1.394954301900792,1.3786980504053885,1.3630075166103899,1.353467271024324,1.3443577758892797,1.325944733706603,1.3521756556502003,1.3410449211128066,1.3342602883891883,1.3441685504916057
