순번_정류장ID,1-2806671,2-2802586,3-2802584,4-2802577,5-2802572,6-2802561,7-2802550,8-2802548,9-2802290,10-2802292,11-2802287,12-2802283,13-2802280,14-2802281,15-2802270,16-2802262,17-2802260,18-2802263,19-2802248,20-2802235,21-2802228,22-2802226,23-2802222,24-2802192,25-2802185,26-2802176,27-2806506,28-2806502,29-2806620,30-2802135,31-2802117,32-2802074,33-2802031,34-2802010,35-2801974,36-2801964,37-2801955,38-2801943,39-2801919,40-2801914,41-2801751,42-2801746,43-2801185,44-2801687,45-2801184,46-2801665,47-2801604,48-2801564,49-2801520,50-2801485,51-2801450,52-2804871,53-2801387,54-2801347,55-2801319,56-2801296,57-2801281,58-2801271,59-2801262,60-2801252,61-2801250,62-2801248,63-2801245,64-2801244,65-2805070,66-2805501,67-2806430
1-2806671,0,1.1373733919749083,1.0773159206563505,1.0436564647238387,1.0278563943304293,1.0175441777744252,1.0219998060398179,1.1192599634810692,1.2264495645277187,1.2130863627516217,1.1759525884228794,1.1626506002556563,1.1365757827479344,1.1383357134567644,1.1227493832360553,1.1210419967948961,1.15143625259091,1.1413686523796878,1.1368948101383345,1.2365073992970745,1.4780959929940252,1.5012653831503,1.5018508517941633,1.521433728781713,1.6492590641711107,1.623078066373252,1.5937777942804447,1.5605800249912205,1.5366162373029606,1.5012817457703715,1.480820072017656,1.4661181949958062,1.4466340131321216,1.437701385777287,1.4182790852618994,1.4891181640823983,1.5200568544608979,1.5869402780583846,1.5548591396748892,1.5444038071114814,1.5203409484492132,1.505261844524793,1.477922432580069,1.4643533882901334,1.4724511659445305,1.4623376404364872,1.4403636162687885,1.4324343022063446,1.4240381320789608,1.4146029332973,1.4117928364627104,1.4023767189859722,1.3947368507027582,1.3866419091373148,1.3772401027319303,1.381450582173765,1.4013276760624755,1.3919856629206016,1.3877706811446864,1.3826137450900855,1.3812925109436778,1.3753113359814901,1.3725897891501644,1.4072366455409686,1.4390555239079699,1.4516001471911038,1.4663765519328469
2-2802586,,0,1.0300544673427916,1.0117619813299492,1.005508140808689,0.9999057908855161,1.007277393893681,1.0053012235932732,1.058603973733187,1.060195976789036,1.0456812034377811,1.043089092919894,1.0351223416492465,1.0477096084369182,1.0422938078971316,1.0641062237163394,1.097539730747497,1.0913512599839363,1.090867481879209,1.1883882927395815,1.421994216770531,1.445826608524355,1.482886710340925,1.4996393463740427,1.628957598323035,1.603698732275681,1.574993406915343,1.5426391238056085,1.5193200509443077,1.4851365463164201,1.4651536131777063,1.450957315336509,1.432029222569539,1.4233309710324842,1.4044839355624572,1.4754323964364962,1.5064756914913104,1.573750992579499,1.5420941279051963,1.5318727777112433,1.5084106729593454,1.4936332843435507,1.4669566675873484,1.4535605796028666,1.461900046734987,1.4519760792792338,1.4303243878276566,1.4225623703513814,1.4144321034660448,1.4051800092517555,1.4024303661330266,1.3932948944027126,1.385809301888917,1.3778151659804625,1.3686734365480282,1.373132866234355,1.3929974958144844,1.3839062288210697,1.3797707222443805,1.3746279377160409,1.3734324634542847,1.3675598767834707,1.3649210568746968,1.3995367464671795,1.4313265215389321,1.443819946150309,1.458908341774021
3-2802584,,,0,0.9992680051714958,0.9975124866821317,0.9933717567659964,1.0031280294597662,1.0020839803059036,1.0414330648223544,1.0442436872121383,1.0309812094026949,1.0294346061752828,1.0230899597853822,1.0376401990793416,1.0331131687893054,1.0658602041328413,1.1007999544560965,1.0940825851669225,1.0931689770884527,1.194860523387051,1.4404515508952822,1.4650752493060155,1.503053256100572,1.517138729357728,1.65022895472762,1.6232088249866667,1.5925421158032946,1.5582190085738812,1.533535157279391,1.4973222656878435,1.4763798444787068,1.4614113943859135,1.4415822731076637,1.4324994243190767,1.4128075982749382,1.4855786675449176,1.517222645961048,1.5860553375852244,1.5530518542582668,1.5423771050696675,1.5178354521994888,1.5026215838383743,1.4749587197093754,1.4610746197103608,1.4692879134837273,1.459038172694314,1.436802917448665,1.4287931844998274,1.420313085858851,1.4107904550971577,1.4079980072025944,1.398506397894099,1.3909049436227314,1.3826770996730133,1.3733003683206226,1.3776498030276774,1.397803087111289,1.3884830347154735,1.3842433337633164,1.3789754641082985,1.3776577041289353,1.3716464191715827,1.3690055902872762,1.4041095347683488,1.436360212144751,1.4490084228541684,1.4642674248862668
4-2802577,,,,0,0.9959119287895551,0.9906326634313025,1.0045320580868768,1.0027457776314819,1.0501112925663822,1.0530378074508733,1.0359722085955865,1.0337598760142517,1.0260073550359041,1.0415777763068792,1.0361981809916951,1.0712918788902632,1.108528038594779,1.1007007357260647,1.0992093995533825,1.2080435624346286,1.4731238383990088,1.498944506039886,1.538192650904364,1.5465636452220306,1.6859363079777463,1.6559063575452466,1.621898302129504,1.5842516445183803,1.5572715353477307,1.517644857681447,1.4951108846387728,1.4788515950646526,1.4575273525325583,1.4478093329706605,1.4267200579426538,1.5021950112882858,1.5347471845910905,1.6061642437289436,1.570964693770681,1.5593920146145053,1.533474174823489,1.5173279726829765,1.4879362675217689,1.4733908198873702,1.4816834479438374,1.4707805737372637,1.4473118681485007,1.4390136336406303,1.4301324394662098,1.4201701314185686,1.41714568584871,1.40723129271251,1.3991989329966152,1.3905973303075614,1.3808465791497957,1.385142543581222,1.4055936298234046,1.395910523058721,1.3915053378162097,1.3860392856872363,1.3848154928905583,1.3784980196225634,1.3758078484859486,1.411498120840658,1.4444525005360789,1.457333429811678,1.472846569730152
5-2802572,,,,,0,0.9851394267892929,1.0102537451962537,1.0051190977866074,1.0604067610090453,1.062643638205528,1.0411716725457107,1.0380354253333912,1.0284491037905708,1.0454616592858266,1.0390342836203568,1.07869820385628,1.118786059931725,1.1096535317623835,1.1070508698501371,1.2246307386221547,1.515311736316009,1.542537844076895,1.5831155966034267,1.5831610478261495,1.7301085156507483,1.696155014415701,1.6578213939200612,1.615923316053151,1.586027439509887,1.5420885037206484,1.5175735322412398,1.4997037918756517,1.4765307172238507,1.4660311102138208,1.4432255674310708,1.522107211367689,1.5558908086042669,1.6299978550135867,1.5921164395127425,1.5797956323649238,1.5520169431667143,1.5345901807433118,1.5034037798888105,1.4879082773338284,1.4958795765091906,1.484589755448219,1.4596569600705935,1.4510000435917532,1.4416402821254797,1.431048141088303,1.42774606062492,1.4174331729293475,1.4089989129370226,1.3999500919544219,1.3897542414125437,1.3940681203648773,1.414763485168442,1.4046494671505254,1.4000478765082536,1.3943467462837373,1.3929593422262867,1.386460414416726,1.3835388741333496,1.420168011051122,1.4540254147257028,1.467173883774932,1.4827985337633045
6-2802561,,,,,,0,1.0380555309145747,1.0105678474702848,1.0068254280802464,1.0179803727284393,1.0030499291117654,1.0036378264462003,1.000213682365026,1.0230431788805994,1.0193137064035382,1.0874369479717807,1.1306372703702519,1.1192764764609615,1.115858422921697,1.2428868209404067,1.5632588229223756,1.5919046840600373,1.6335973748981392,1.6226570976848589,1.7779216471648582,1.7391442826340127,1.6962159054496384,1.6495459179667038,1.6164038620569476,1.5676965337762918,1.5410248333776808,1.521399217536833,1.496228310744214,1.484889221547455,1.4602439193075096,1.5428485913601373,1.5775281274124573,1.6545779583744933,1.6138383791217745,1.6005553086275404,1.5708183193899106,1.5521963864100952,1.5189911732578028,1.5023732526414288,1.5105171533796493,1.498441305736195,1.4722337590075836,1.4628577852708387,1.453123345687607,1.4421008435459657,1.4384004183431864,1.427578002692515,1.4187341587366087,1.4092296393789552,1.3985819164584061,1.4028192269166218,1.4238393904696913,1.4132892360129674,1.40848896952691,1.4025506228714617,1.4010804277264102,1.3943157353799285,1.3912402662713468,1.4287241551531937,1.4633952046731395,1.4768077248269942,1.492896383883165
7-2802550,,,,,,,0,0.9973834138679064,0.9987489935924906,1.0134080690932914,0.997631339119021,0.999641297557612,0.9968231645769059,1.0219150633956213,1.0181198224448864,1.090226778494363,1.1357026897143918,1.1232292431673387,1.11955074677428,1.25261546809175,1.5924470743768937,1.6220030677531245,1.6643531270512992,1.6465578244237762,1.8065742418645676,1.7648639874266139,1.7187950005806525,1.6690978276762118,1.6339166943531183,1.5822484545364393,1.5542502804089648,1.5335535439252757,1.5071708338209229,1.495324863540831,1.4695757303540766,1.5543470304699063,1.5896871842522013,1.6685431018888741,1.62606940121856,1.6122063914626898,1.5812938453829035,1.561958073521168,1.527554055273137,1.5104882273454405,1.518453656420667,1.5059905023080966,1.4789693463389355,1.4693072720729465,1.4592897042171442,1.4478445690771569,1.4440892161734427,1.4329727221514834,1.4238931723871686,1.4141277478336691,1.4032209286555688,1.407326971293832,1.4286423145871032,1.4178426301726186,1.412929165744858,1.4068554156485573,1.4053387516218727,1.3984228994920065,1.3951763963419122,1.4332480496705982,1.468306737283914,1.4818761968848333,1.4981359435165706
8-2802548,,,,,,,,0,1.0004159060976454,1.0246481325756611,0.9967024446847226,0.999704731360848,0.9960630607508794,1.0270517087914919,1.0216155210786562,1.020844421988461,1.0766255039320616,1.0700391456347311,1.071223910345207,1.2120848163728106,1.5736147119006678,1.6060362493731242,1.5983902839514503,1.6030980918560551,1.7710632185979607,1.7298503679030643,1.6846393465306155,1.6358380193537054,1.6014641185616563,1.5515397933304613,1.524195755295026,1.5043482071179082,1.4788655796207062,1.4673952001017578,1.4426282381263251,1.5283989294675375,1.5647694418044202,1.644972076506322,1.603338341660092,1.5896060006105777,1.5592937734958638,1.5405422234347914,1.5069155871617437,1.490305379144265,1.4988555301409947,1.4865421546228124,1.4601888800746414,1.4509129061437909,1.440923082488011,1.4301140778578958,1.4265462736739802,1.4157321772510303,1.4069090176551062,1.3974706203060816,1.386847950708417,1.391327424162243,1.413112630245887,1.4024923926131891,1.3978025413462112,1.391883874298827,1.3903649320011282,1.3837180379567724,1.38070723580694,1.4188663773644008,1.4540899228770792,1.4678109666519643,1.4842043007560113
9-2802290,,,,,,,,,0,1.072041579832777,0.9941124226449689,0.9993521617940918,0.9947316748533808,1.033206925683693,1.025467471189034,1.023522102804771,1.0214708149358835,1.0209338587356003,1.0274975305363407,1.1577638095446061,1.5300770435648055,1.5653850912861123,1.4966530473301314,1.4663683385663777,1.6345282358162032,1.601726875879459,1.5660645217866873,1.526561615983402,1.4987945750089362,1.4594553932129761,1.436621030915735,1.420981091057049,1.4001483588123924,1.3906207757510216,1.3703749111668553,1.452479611094352,1.489026358920011,1.5676468854065002,1.5313288799439504,1.519787516337585,1.4934749124323194,1.4771024001335489,1.4478808254856772,1.433549879198036,1.4432626180337536,1.4325566186109984,1.4094168869974384,1.4012104333139006,1.3925150274058808,1.3828930790246898,1.3802809432495122,1.370747669376124,1.362976153261374,1.3547799987834064,1.3453175147936949,1.3505682352341486,1.372700625737715,1.3631970935771522,1.3589386901162166,1.3537253288521183,1.352565039622065,1.3465356022390247,1.3440139533294104,1.3813173420824407,1.4156518887475167,1.4291664394700758,1.445636878201847
10-2802292,,,,,,,,,,0,0.9509225503019507,0.9746724950388367,0.9804117631738544,1.0280035629277902,1.020697517871459,1.0190363495071355,1.0175985025103638,1.0171704222204672,1.0245517480272033,1.1629661030895662,1.5630173709888342,1.5998836259540108,1.5223477523098037,1.3629154104129366,1.5285445984572767,1.5025962811798177,1.4740866735352331,1.4418796110130894,1.4192863682681918,1.3881661794683455,1.3688964361122857,1.3565190418937416,1.3393254489967028,1.3313245385964327,1.3146100578875024,1.39308134784008,1.4294297585936795,1.5059980219457758,1.4741972629351454,1.464286248119082,1.4412435714365313,1.426937542358091,1.401290840475191,1.3887998431527444,1.3993354850642434,1.3898303531134766,1.369304993761755,1.3621694972383245,1.354426163135819,1.3456500497818273,1.3438870731604615,1.3353883784491027,1.3284652280089024,1.3212645388049378,1.3127403415217365,1.318554933352073,1.3408423123566697,1.3323307017125607,1.3284932835787475,1.3236944930412562,1.322748204610127,1.3172899909224944,1.3150776974132645,1.3515588862148589,1.3849562563470246,1.398490552099615,1.414611606143579
