순번_정류장ID,38-2806225,39-2803862,40-2803865,41-2806899,42-2803971,43-2803970,44-2803968,45-2803966,46-2803964,47-2803950,48-2803948,49-2803946,50-2803944,51-2804728,52-2804726,53-2804723,54-2804588,55-2804586,56-2800283,57-2800281,58-2800280,59-2800278,60-2806663,61-2804031,62-2800260,63-2800275,64-2804713,65-2803598,66-2803600,67-2800273,68-2803601,69-2804331,70-2803581,71-2800271,72-2805489,73-2807150,74-2804581,75-2804582,76-2800267,77-2804032
38-2806225,0,0.9449353079843803,0.9920672521917152,1.0071269684930446,1.0171292767485034,1.0066395819249485,1.0084760645757118,1.0079104031691406,1.0057877215148707,1.0076986645401875,1.0072420434352354,1.0057536830898,1.006011422262892,1.0056981348421214,1.004407190097434,1.0052730389113496,1.0051532744057963,1.0045207361374162,1.0039216369865787,1.0018339165562418,1.0039290518424469,1.0035124295630187,1.003609313549133,1.0038322598085934,1.1227331583846092,1.1705416349343725,1.2397794388777992,1.2801286694034641,1.3527883743644766,1.3351619567932225,1.327904642375519,1.3235499009770888,1.3156030838637853,1.3019133984397453,1.2898212091563954,1.280216569902368,1.2739209653001975,1.2677495381120734,1.2600096877188562,1.3510200887277453
39-2803862,,0,1.0119465290361753,1.0250412408139569,1.0319985766878896,1.0144391480049635,1.0153100278214588,1.013154010857041,1.0101529280552695,1.0114549557323647,1.0106983876297428,1.0086951299830873,1.0086580820853792,1.0081091049047721,1.0065809326115065,1.0073331268961807,1.0069668531369371,1.0063704034961314,1.0056173269447417,1.0032733004432761,1.0053129841505488,1.0048081621231424,1.0047911693251275,1.0040363496987361,1.080896045213348,1.1265751406106321,1.1929636406404245,1.231844209166926,1.3021497673549816,1.2871192722587081,1.2807089425881684,1.277188172098374,1.2704729186594277,1.2589270144901692,1.2488296480308438,1.240622398112476,1.2354497474180985,1.2304472145328733,1.2238438216951302,1.312154728278936
40-2803865,,,0,1.0532424909981895,1.0511375367195621,1.015505940803915,1.0164606140273398,1.0134510165038653,1.00978497475209,1.0113736697145808,1.010509354532515,1.0082740109009425,1.0082815082674932,1.0077105838300608,1.0060717985724983,1.0069266151489393,1.0067099005565492,1.0059273694100281,1.005189545704104,1.002719787656801,1.0049222716278536,1.0045184614124238,1.0045047367870616,1.0035485361262932,1.0042762821481066,1.02614742214852,1.0863575542871717,1.1215079854198966,1.1866573254762787,1.177179509886794,1.1731326274140403,1.171394423715245,1.1673203090798312,1.160389849321309,1.1546084268892558,1.149438427153605,1.1467125721984588,1.1438345321431571,1.139736667768066,1.2220192041565907
41-2806899,,,,0,1.0494591623683678,1.006148616738588,1.0095115063900368,1.0083207010633237,1.0052156723713754,1.0078917872531035,1.0072773999067721,1.0053967566640365,1.0057569601708132,1.005404096032331,1.0038980179362316,1.0049519330713608,1.0048292133461718,1.0041152359999406,1.0036327237748977,1.0011775181615146,1.0035638183275357,1.0032333049490707,1.0032378536399216,1.0024716129432123,1.003186167463732,1.0027671689261903,1.0391984000440664,1.0727716791417163,1.1357229274554583,1.1285377873406632,1.1256669033560545,1.1244719452782734,1.1216859569466384,1.1164964047905999,1.1125274878704319,1.1086392699433583,1.1069480743938376,1.104971205175596,1.101939496453559,1.181605928112036
42-2803971,,,,,0,0.9865408595770868,0.9970726362879692,1.000367196061948,0.9984788615229211,1.0030410559633236,1.0028467013412699,1.0015442805603199,1.0024387515823983,1.0024085942570073,1.0010969875326878,1.0024320215993126,1.002266457130449,1.0016575221515398,1.0015496293323622,0.9992513957188399,1.0018827853836683,1.001648384362559,1.0015668390614254,1.0009344471356902,1.001854189454391,1.001452354281034,1.0016314574744805,1.015057540691901,1.075459149879768,1.0706806373185527,1.0687281899444148,1.068569864945646,1.066849542316955,1.0640540215569365,1.062324593191077,1.059906467365779,1.059251013986336,1.0584635365671204,1.0565164209308575,1.1332601559749798
43-2803970,,,,,,0,1.0202732724259498,1.0106728446615474,1.004528840206551,1.0087712839392546,1.0077727835157926,1.0051353111493908,1.00564231089403,1.0052129490330484,1.0033842752078073,1.0047034507053072,1.004572281137663,1.0037438012902906,1.0032546406805112,1.0004796229944157,1.003233285801911,1.0028862876726228,1.0028969886153452,1.0020844688451136,1.0028939599108082,1.0024413414018691,1.0026967184844222,1.0022185604512355,1.0041547833731752,1.0024215807997374,1.0016968532452089,1.0024931120637728,1.0021697712214432,1.0018447057032127,1.002305909925586,1.0015476493724105,1.0024151848542864,1.0026652713370818,1.002265494734266,1.0766062258176134
44-2803968,,,,,,,0,1.0057625892836408,0.9998246059447925,1.0011489027465599,1.001141598782158,0.9997324950724332,1.0012267841358058,1.001349895893794,0.9998451521051236,1.0015945359967624,1.0014504946612486,1.0007783058796975,1.000976435339204,0.9982345335929026,1.0013075434389445,1.0010857044450931,1.0011269089188604,1.0004720934672318,1.0014116485167284,1.000980692460015,1.0012893727352181,1.0008220434389694,1.002873730099291,1.0010590090662022,1.0003403912906008,1.0012615960450801,1.0009565784982624,1.0006706841153694,1.0011875651741866,1.0004435671820613,1.0012834703908415,1.0016342931206113,1.0012523646081513,1.0771562419611087
45-2803966,,,,,,,,0,0.9914800202279607,0.9985087929955986,0.9990714383345912,0.9978542091962612,1.000118691140537,1.000445067940012,0.998802204038125,1.0009418543881687,1.0010665411724031,1.0003327007500105,1.0004669994692628,0.9974937343358399,1.0009132521948214,1.0007039059061904,1.0007554692103102,1.0000955191934544,1.001123453164309,1.0006719796069452,1.0010102195837884,1.000519451967507,1.0027050628726033,1.0008889383052355,1.0001342315303958,1.001018784288333,1.0007031554088037,1.0004130165150384,1.000965445693559,1.0001928725048634,1.0011539667062426,1.0014487123335538,1.0010550654169585,1.080377671098582
46-2803964,,,,,,,,,0,1.0033375987546467,1.002623604370057,0.9996693905433744,1.001936275026563,1.0019765009364991,0.9998525744315258,1.0021284843297247,1.0021677004600944,1.0012659596160602,1.0012035050652281,0.9979465127929148,1.0015472200469853,1.0012727352684772,1.0013163360275068,1.0005551966731976,1.001600499060514,1.0011146065882117,1.0014531205585253,1.000931382952845,1.003191493981323,1.0012785205365617,1.0004853291026858,1.0013995936711566,1.0010627390458542,1.0007466863508208,1.0013048931198023,1.0004952383263663,1.001481010068725,1.001778093582146,1.0013627143382262,1.0833275206114479
47-2803950,,,,,,,,,,0,1.0010968396666429,0.9970722569701148,1.0013172372221275,1.0015257348558895,0.9989327993105022,1.0018584987607029,1.001610998745323,1.0005999367571503,1.0006974158530693,0.9970863684893404,1.0011793601047212,1.0009111515190359,1.0009665766897862,1.0001860592291243,1.0013413022956945,1.000826255568113,1.0012000789519513,1.0006466029399501,1.003073438232007,1.0010437221641577,1.0002058112122292,1.0011811223922769,1.000829460510599,1.0005055827639815,1.001105102760742,1.0002588103719066,1.001301942297354,1.0016182254552761,1.0011871665341439,1.087297494598028
