순번_정류장ID,1-2807210,2-2800306,3-2800305,4-2800402,5-2805665,6-2804856,7-2800418,8-2800434,9-2800443,10-2800454,11-2800461,12-2800463,13-2800466,14-2800470,15-2800353,16-2803672,17-2800309,18-2800480,19-2800491,20-2800494,21-2800496,22-2800499,23-2805303,24-2800514,25-2800516,26-2800518,27-2800522,28-2800531,29-2800540,30-2804975,31-2805675,32-2803658,33-2806604,34-2806174,35-2806731,36-2805743,37-2804896,38-2805037,39-2805221,40-2805232,41-2805872,42-2805230,43-2805331,44-2805579,45-2806912,46-2805449,47-2805840,48-2805330,49-2805707
11-2800461,,,,,,,,,,,0,1.0248923601722237,1.0054040957941635,1.009797482624472,1.3104100492185289,1.466460438784857,1.3226192926286071,1.288557463139759,1.2465212913060741,1.2056546372849561,1.1771525208177678,1.158953204961195,1.120787083319733,1.1009576235090939,1.0992974529005493,1.0991389721629137,1.0946820015867065,1.0885600242205993,1.0815302114175398,1.0790994508299074,1.0682959149324451,1.060367348452491,1.1027866427519697,1.1090489700894377,1.107359848263135,1.110588147446236,1.109638319681699,1.1034482621751731,1.1020983632382608,1.0985412062967113,1.09696952817078,1.0952342271702398,1.0903783691667206,1.0887243824736044,1.0863418554171744,1.0825060513237323,1.088197120643201,1.087031131936778,1.1471073342723386
12-2800463,,,,,,,,,,,,0,0.9946468499654126,1.0049793522858546,1.3772283481048164,1.571739936299494,1.3694871855740398,1.3241461986908543,1.271912511401053,1.2227091782016848,1.1890594037865883,1.1683356442814041,1.1256918821028377,1.1044993919558037,1.102417327765451,1.1021390918168033,1.0976185673938124,1.0908687084958648,1.0836053788405557,1.081016872931387,1.0695179227106892,1.0613865211244695,1.1043906810035842,1.1108766304714235,1.109241824838205,1.1124765394535994,1.1113443673758954,1.1049764852624455,1.103456912243081,1.1000002963725246,1.0982709356086202,1.0963772893065626,1.0914782545812534,1.0896731681566763,1.0872227589570342,1.0832879010569878,1.089139518753503,1.0879462625539822,1.1489514538882164
13-2800466,,,,,,,,,,,,,0,1.0072541278515723,1.6483684197267545,1.9974609383469866,1.51383528219502,1.4268201164770777,1.3415057670338837,1.26747703487462,1.2194151653924763,1.1920648419058133,1.138073622747485,1.1130340924100388,1.1104908827372233,1.1101261029504241,1.1044646070378203,1.0969692728388545,1.08851888544321,1.0857652272740939,1.0730454228010993,1.0641024478492012,1.1085949163480155,1.115374634577238,1.1134629207905262,1.1165566085375145,1.1152767067316647,1.1087744211935615,1.1071105756595512,1.1031938775429504,1.1015613142196787,1.0994304471926797,1.0942213916421217,1.0923756142338412,1.0897641713891255,1.0856834748796493,1.0914980497071163,1.0902464205830196,1.1531020502085874
14-2800470,,,,,,,,,,,,,,0,1.9906752764317137,3.244767270945615,1.7241897267674835,1.5580054459726194,1.4213640917175763,1.314072731679526,1.2487934010712753,1.2142127308882382,1.1487258683345547,1.1198267514835398,1.1171532520578256,1.116490299653875,1.1102210460126725,1.1018753754239203,1.0925613054767642,1.0893033960892573,1.0757613417701357,1.066002179533499,1.1118319688348928,1.1186078036794234,1.1165758117221536,1.1197814455989588,1.1185042734278772,1.1114666670688438,1.1096923131734755,1.1058079466207962,1.1037547785661908,1.1017371379113288,1.0963836971155025,1.0942340213299202,1.091501948839971,1.0872493545074162,1.0933454609118647,1.09195946857297,1.1561904151630524
15-2800353,,,,,,,,,,,,,,,0,1.0475486345362968,0.9933803152929949,1.0091456485643162,1.001437365309388,0.9992368963199895,1.0055778349786695,1.0036537039925177,1.0057078673405744,1.002158251027938,1.0037684518704522,1.0076223369402142,1.0062227921273421,1.0056109430675533,1.0051840089577666,1.0056494012679034,1.003226352150146,1.0026623352244435,1.056194551326906,1.0644183564045788,1.0634160894554654,1.0684942621947027,1.068452875478811,1.0632823911780238,1.0626796714361555,1.0604104969933767,1.0593218520704935,1.0582666641826097,1.055089210776793,1.0542897114828174,1.052898041384423,1.0504572336066085,1.0568133856989725,1.0560054960449525,1.1196954615830266
16-2803672,,,,,,,,,,,,,,,,0,0.9764338238837329,1.0010790086708943,0.9945710199808024,0.9941438614466684,1.0022800904774756,1.0007175962534574,1.0038682584405678,1.0005371725908305,1.0022644552488984,1.0065653936642331,1.0051688238284688,1.0046237114078305,1.00427821838014,1.0046019333433964,1.0022709717518008,1.0019657547564322,1.0563376601060137,1.064822818276213,1.0636670524714855,1.068813869642471,1.0687631879528434,1.0635074195069494,1.0630049612260883,1.060583502585976,1.0594771419765663,1.058404886356729,1.0550820723827463,1.0542734160716996,1.0528665428406052,1.0505764643453361,1.0569999685423803,1.0560089308064096,1.1204802330998307
17-2800309,,,,,,,,,,,,,,,,,0,1.0311323123273912,1.0022714305239475,0.9982538359556259,1.0076905542627885,1.0046884016628337,1.00716387345778,1.0027093436371528,1.004554775788868,1.0089600986955265,1.0072908588863683,1.0065035831500544,1.005934224001469,1.0064165408439394,1.00364606136809,1.0029767166070034,1.060373204430965,1.0690690639568385,1.067900844294456,1.0731527857380763,1.0729760556896546,1.0673092133889197,1.066564677151944,1.0639033284250392,1.0627942128626118,1.0615992577005287,1.0580665020296802,1.0570300621515647,1.0554719565799784,1.0527824605558138,1.0594963971594353,1.0586200558846928,1.1253759709518976
18-2800480,,,,,,,,,,,,,,,,,,0,0.9748809976964765,0.9855485403716601,1.0020281879492798,0.9997923029748256,1.0041766066365965,1.000094747697813,1.0021789323705683,1.006978326892462,1.0053159169871584,1.0046705915060525,1.0042708716249509,1.0048580377539058,1.0022216903712324,1.0017349393008907,1.0609177243650145,1.069838527253362,1.0686225480634293,1.073983564613935,1.0737780987863002,1.0679423282559306,1.0671634323068822,1.0644189378783793,1.0631593285813687,1.0619299045191235,1.0583063071186032,1.0573435420943547,1.0557443309065668,1.0529917884725308,1.0598231079736946,1.058836406090383,1.1268018214574556
19-2800491,,,,,,,,,,,,,,,,,,,0,0.9931056147539843,1.0108906197955365,1.0057294262998062,1.007763491697417,1.0024192057290962,1.0049168636519856,1.0096333784862443,1.0076909084673182,1.0067637049340272,1.0061009775688214,1.0066255306093268,1.0035740441280803,1.0030304016111942,1.0640620744539497,1.07321034972963,1.0718780510274895,1.0772901305578477,1.0769782654354114,1.0708319782441627,1.0700768226066546,1.0671384984983892,1.0657850858695335,1.0644574147855874,1.060481979719874,1.059421644973697,1.0577062412942453,1.0548787064712632,1.0619377220204713,1.060809521738118,1.1303001739438148
20-2800494,,,,,,,,,,,,,,,,,,,,0,1.0260913780362917,1.012129600396897,1.011413091490717,1.0042305381097991,1.0065845602251104,1.0121903872526132,1.0098435985282455,1.008576492686999,1.0076233082912287,1.0081073814659933,1.0045694628058293,1.0036570029675622,1.0680831228683474,1.0775954792909654,1.0760928080630874,1.0815994949443588,1.0811364163231258,1.0745319528259225,1.0735040879274211,1.0703005774251786,1.0688206436618948,1.0673617504024353,1.0631701005512124,1.0619766179528722,1.0601015657243977,1.0569461883182754,1.064115867944309,1.0630195571176841,1.1350155957159982
21-2800496,,,,,,,,,,,,,,,,,,,,,0,0.9917716716845035,1.0058860568262804,0.9990847833508225,1.0022523083692696,1.0092067043380983,1.0066854060318755,1.005631680504567,1.0049720462056668,1.0056854217247833,1.002267524415578,1.0016772004228918,1.070764751101407,1.0808161131278615,1.079138193765792,1.084848741168638,1.0842494503157152,1.0771325656933073,1.0761099804738714,1.0724922441054698,1.070885243772578,1.069425607874944,1.0649060070229563,1.0634813197411956,1.061573943445739,1.05820373437518,1.06564596675752,1.0643855033866028,1.1394729828578294
22-2800499,,,,,,,,,,,,,,,,,,,,,,0,1.0109102885672916,1.000921169176262,1.0044440477732415,1.0122118396797493,1.0091047898081742,1.0075902271082333,1.0065653500670728,1.0072297545192501,1.00325530116497,1.0024514596352452,1.074809023992269,1.0852021726623629,1.0833337056256775,1.0891047151972846,1.088331332321316,1.0807359349821342,1.0795600311897928,1.075652293432849,1.0740460736580704,1.0723153810931167,1.0674547564466486,1.0660060052619595,1.0637098222454315,1.060219643183447,1.067847537645056,1.066625034022949,1.1438523261630813
23-2805303,,,,,,,,,,,,,,,,,,,,,,,0,0.9818057411632888,0.9929278522781935,1.0104942022002008,1.00501741819848,1.0034690236216606,1.0028842883493916,1.0042243910222552,0.9997579374710841,0.9995457919395287,1.087350203161627,1.0992970624597773,1.0966383694603121,1.1027382450954748,1.101271626921353,1.091726665661516,1.0897932957705647,1.0849350741562145,1.082680970497768,1.0804335340050228,1.0743310670624742,1.0724090780371371,1.0696675185137265,1.0652712673837024,1.0736643016406309,1.0722219743704546,1.1584269655419819
24-2800514,,,,,,,,,,,,,,,,,,,,,,,,0,1.0458705403641313,1.0397368211766578,1.0164664692044987,1.0089863045097702,1.0061864157337115,1.0076195589723511,1.0007201384400477,1.0002010344189698,1.1019203151121026,1.11502030075919,1.1114170561575925,1.1174529845297265,1.1151103509008298,1.1035415367687513,1.1008957318837456,1.0950429189854067,1.0920575756986213,1.0894170426277554,1.0819918808800482,1.0795384082994186,1.0760585924525194,1.0709724556340596,1.0799455091605654,1.0782882074280657,1.1715988690368764
25-2800516,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0349074965010496,1.004953590673547,1.0016951804715208,1.0014021852324364,1.003751614078769,0.9978355343244596,0.998119283219296,1.1039011968061285,1.1173477531985565,1.1135431144552845,1.119628178639492,1.1171137161428029,1.1051059467853184,1.102524763635635,1.0962465401151182,1.0933323565701452,1.0904126765592275,1.0827488064768183,1.0802105965376922,1.076771949425456,1.071412952924227,1.0805337830515562,1.0788386390281954,1.1738157861550051
26-2800518,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9753220624979718,0.9905612656334766,0.9953442488128329,0.9991605405732009,0.9945616698145638,0.9958581850073421,1.1071436738328742,1.1210293921966692,1.1169218395184084,1.1230288369855674,1.1202499382621292,1.1076108148263173,1.1046273790825862,1.0982146945063433,1.0951462368369194,1.0920727056301651,1.0840569194142906,1.0813892754688554,1.0778037549718942,1.0722448875341615,1.0815566649638235,1.0798069164765183,1.176997921241634
27-2800522,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9983727080688175,0.9998209860042503,1.003332153195743,0.9964475842406545,0.9972182900652756,1.1137186194655415,1.1279179240453767,1.1233511159221128,1.129275455799304,1.1260633873673898,1.1125609242987444,1.109463047323453,1.1021343950323852,1.0988359176911355,1.095527759388792,1.086980534138002,1.0840957400892233,1.0802728431077517,1.0743932211844616,1.0838839809840823,1.0820544601276836,1.1816274290214994
28-2800531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009441492785842,1.0059052599651261,0.9959923964341899,0.9970469480535245,1.126152248107141,1.1410808601565379,1.1354980538477661,1.1410471701217668,1.1369041903201813,1.1215537774672792,1.1175588983002422,1.1096089792957087,1.1058205007193294,1.1020160419484075,1.0923599286064685,1.0888636641170526,1.0847266168342387,1.078202634230018,1.0879351691821153,1.086087519321134,1.1905124362394903
29-2800540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0159740095722118,0.9938144835839378,0.9961228668385991,1.146410263976961,1.1622560156515722,1.1548198879828877,1.1594639573061345,1.1536539484383577,1.1352148612854978,1.1300616074154357,1.120170381674311,1.1156074847349506,1.1112441159247315,1.0996693752678752,1.0958522328890483,1.0908182217427491,1.0831810528704462,1.0936065208669195,1.0913828493964166,1.2031802191076986
30-2804975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9876835805573597,0.9934946123745906,1.0458890224883306,1.0679916964685772,1.0652832509440993,1.1694013512417145,1.1625514432246637,1.1422629587785624,1.1367007167474794,1.1257866952330613,1.120526141305072,1.1155030539705717,1.1031961217934776,1.0990206143094263,1.0935988568641786,1.0856151881055411,1.096341535517444,1.0939909886154011,1.2095540248141428
31-2805675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988251118796332,1.003191031924593,1.0011777309972234,1.036922129767688,1.2290868395621923,1.214952811495501,1.1834846328737099,1.1736222094828543,1.1567301046161642,1.1487766353529325,1.1411604352231193,1.1237066523186217,1.1172033231420202,1.1096140235759053,1.098710438013344,1.1106078467428921,1.1076250190993822,1.2404789234787459
32-2803658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0061452008426937,1.002487952827429,1.0572678617491555,1.3607016484290553,1.3223665924369148,1.2611175957815774,1.2399773598743633,1.2091276214395716,1.1956712114102668,1.1825112471573775,1.1541155579382971,1.1436074355043806,1.1321522292301907,1.1168156604268415,1.130327909006784,1.1263196265325923,1.284114386666305
33-2806604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9854299507471642,0.9952022468398232,1.1309641545724776,1.1149974749251141,1.06589655607457,1.0617442388047102,1.0494069350180175,1.0451365165659867,1.042263481154222,1.0331045411366078,1.0326673974444516,1.0305581615276957,1.0267244162105553,1.0457184160404347,1.0435856355276714,1.228124476597166
34-2806174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0125779922348885,1.0017406970787142,1.0220547066868244,0.9926041275420169,1.000691264735548,0.9995017301701185,0.9999177754442007,1.0011476777869435,1.000599146301146,1.0038266416002417,1.0049261897339539,1.0047900073109057,1.0253625830257052,1.0238021432636588,1.2156274573134076
35-2806731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9969409798758803,1.0245953293482872,0.989152487875459,0.999905524173358,0.9987662051654878,0.999304690425334,1.00070988524302,1.000226312401639,1.0036831270136042,1.0048556289798902,1.0047248149440957,1.0261408952167943,1.0242428123698026,1.2245827206730802
36-2805743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.066952334450188,0.9841738070181296,1.0000037430893214,0.9993468578353454,0.9999490515343732,1.0015901188131133,1.0007867934976535,1.0046749016847516,1.005860902276637,1.0055411371206608,1.0290904002845076,1.02717121591405,1.2487464564255215
37-2804896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9248725912970055,0.9735248398930548,0.9816218423405031,0.9854399285395264,0.9898390457012133,0.9924923554258668,0.998057561132259,1.000336124345452,1.0010266876913823,1.0264168698455405,1.0244745925609704,1.2622853130456317
38-2805037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0432780648090103,1.0143772192438905,1.0116786566670892,1.0116041183203832,1.0068345609021672,1.0108027462953684,1.0112381578064593,1.0097343509386782,1.037520072011949,1.0348849157094957,1.3014280216896974
39-2805221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9949013038094544,0.9979951516739828,1.0019458792447455,1.0005066692688198,1.0063122256333743,1.0076478889820688,1.006827292834696,1.0370443214008314,1.0342245796593756,1.324154634238807
40-2805232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035553461095403,1.0053446776618895,1.0014393866697644,1.0084991647372585,1.0096029038112522,1.008153448152107,1.0425041810490825,1.039019328647018,1.3730319858239521
41-2805872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0068612918401223,1.0009336378711553,1.0093275741200398,1.0103573399873929,1.0085646336958003,1.045783441658206,1.0418317437076945,1.4067295096802723
42-2805230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9934090972145155,1.006631655363204,1.008643002721285,1.0071838442164174,1.0485359309094286,1.044006170461751,1.452612091810566
43-2805331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0082970487239513,1.010976220444733,1.0078482128104864,1.0064686431467331,1.004108814858941,1.1420407615868662
44-2805579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0107737737023021,1.006680683395793,1.0051176710606846,1.0022936524330863,0.9983656441608619
45-2806912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0023689719157143,1.0012068842131052,0.9978046820314728,0.9941973140635361
46-2805449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9889437171766603,0.9846024566181426,0.9855606273160566
47-2805840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9777536314766099,0.9842792661369213
48-2805330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9863409081669988
49-2805707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
