순번_정류장ID,1-2803524,2-2803525,3-2803769,4-2804876,5-2803770,6-2803820,7-2806041,8-2806216,9-2806694,10-2805397,11-2805059,12-2805587,13-2804865,14-2806094,15-2805553,16-2805205,17-2805308,18-2805204,19-2804420,20-2806239,21-2802484,22-2802458,23-2802446,24-2802447,25-2802433,26-2802422,27-2802418,28-2802415,29-2802407,30-2802398,31-2802396,32-2802394,33-2802864,34-2802824,35-2802816,36-2802618,37-2802828
1-2803524,0,0.9832708890052069,0.9847208640645286,0.9879129508296434,1.0666131156319842,1.1655457768319923,1.136535460016003,1.1096693475143273,1.103239291353675,1.0949864824861908,1.0888216054067208,1.0843124996776454,1.0791766618526588,1.1229097971915767,1.1180205122896065,1.1999550261416572,1.4452677210353106,1.673227091819493,1.7322684735780598,1.5507615445814178,1.366901754171352,1.3507323244078018,1.3323291341161005,1.3275764642476937,1.3185497396997428,1.3090773809343952,1.299109944570068,1.2882113491214695,1.3301150425752308,1.348027484329337,1.3326578445236532,1.3193375725579708,1.3678760144342235,1.360031951990676,1.3549740140159778,1.3542953206349955,1.3912496739360471
2-2803525,,0,0.9854059251618447,0.9899063598978348,1.0823323404592509,1.1975813748554254,1.1598011894549698,1.1246637452760935,1.116298160813118,1.105923757739056,1.0984788692988317,1.092959089584342,1.0868457517232566,1.1335185792245364,1.1278070926186126,1.2165581083194466,1.4842055984441125,1.737111265434756,1.8020619443270538,1.5896317870597592,1.3838840603570297,1.3659464240802495,1.3460054975991012,1.3408765030546965,1.331127680920556,1.3209286280380914,1.3102138994574004,1.2986524703509312,1.3416372565601937,1.359939855368597,1.3432419413301628,1.3292159767431384,1.3787889313962038,1.3703414030377894,1.3651211731564283,1.3642853361157108,1.4023412887957756
3-2803769,,,0,0.9948689417528871,1.0099842799483172,1.021900406957878,1.0054015846975461,1.003803601946068,1.005605899143834,1.0064542056946926,1.005420458067272,1.0059715262483282,1.00552234624178,1.060711096134701,1.0579957129549902,1.1517788523368093,1.4371559457546719,1.7125200786240367,1.7844366976215085,1.560364224789804,1.3553220337681633,1.3384917335496855,1.3192221390331866,1.3142667969517288,1.3049125514576323,1.295131829190939,1.2848985986946169,1.2738051403345338,1.260918362771575,1.2682991591262303,1.2564918421925069,1.2717818476370504,1.3606417451935804,1.3525101016303105,1.3470129919408864,1.346664676158932,1.3856770273723964
4-2804876,,,,0,1.0270638080384216,1.0397290439579698,1.010039583991238,1.0063129502651451,1.0083652767247073,1.0090467891750718,1.0075303272366323,1.00801941617796,1.0073040902254662,1.0727568740955138,1.0688824226239562,1.1801694023225116,1.5320926721657617,1.8878086147994224,1.9790389029433917,1.6532676896454146,1.3903492083336333,1.3694118041197796,1.346626092981396,1.3408204654591411,1.3298470947478522,1.3184527664371124,1.3067541191306074,1.2938862035136172,1.2791281706826314,1.2574192146345191,1.2456833587474978,1.2882480931802136,1.3823960958489574,1.373095336407102,1.3670886710570673,1.3664261061507508,1.4077182881367238
5-2803770,,,,,0,1.0609422611141497,0.994919770200669,0.9969276272273326,1.0013268472033912,1.0035231038134211,1.0022274167747338,1.0034069332442506,1.003018984769609,1.0818986837892683,1.0766916495926862,1.210785832713054,1.6513724552825746,2.1264502640882195,2.2459591866908917,1.7604097263863905,1.4247819286166439,1.3992564177639348,1.3726534863302944,1.3659358944157831,1.353236509049115,1.3401377763106912,1.3267374566329582,1.3118597020090228,1.2953792546412155,1.2710647442877918,1.2579649453986619,1.3028823502807187,1.4021358732582396,1.3916471693695411,1.3851535331249114,1.3840304448709668,1.4280017008316868
6-2803820,,,,,,0,0.9168529365688892,0.9720207214863034,0.983077142533903,0.9899046593411941,0.9902169208651613,0.9931086300546612,0.9939012319743705,0.9957247024804083,1.0553599451521678,1.2301892646883217,1.7473221147977989,2.336237025304948,2.482522580077113,1.839281071230293,1.4463109924104216,1.4175674458511505,1.3883446790197589,1.3810082540938053,1.367144169481093,1.3529060328490206,1.33837797736607,1.3222925631540536,1.304587202868766,1.2786091255510446,1.26450441407814,1.3112557647816254,1.4135112249063737,1.4028332247303124,1.3957743467983712,1.3944445715813647,1.4398108077187135
7-2806041,,,,,,,0,0.9934398376039142,1.0020573307749763,1.0051943477618668,1.0030579660609282,1.004553537603255,1.0038826176185103,1.004110044506087,1.0708254058779256,1.2703064049729658,1.8854554429911512,2.6334493744949197,2.816005775852494,1.9405396124285568,1.4751775703507193,1.4424101316457967,1.410016900470443,1.4019326740216254,1.3866523997550222,1.37102842547788,1.3549084747204083,1.3377476974039468,1.3183369351334913,1.2902982609625473,1.2751045697014227,1.323295349752856,1.428616562994784,1.4171858236275752,1.409494703810358,1.4080584905821967,1.4549236893849256
8-2806216,,,,,,,,0,1.013915748191223,1.0134850943091556,1.0074082824955457,1.0087417772097445,1.006927440271598,1.0064878876197443,1.0947715657252282,1.3736785170581804,2.361740463177777,3.903774339244379,4.269946812477441,2.222419580630109,1.537451097399275,1.494652927967719,1.454577803876933,1.4447092784806135,1.4260781997726828,1.4072153777806673,1.388126595470348,1.3671661878720331,1.3445794259451287,1.3120120958491006,1.294477097914852,1.3457895922984138,1.4583073331145462,1.4448515450996597,1.4366453718311212,1.4342982534927924,1.4847183076099335
9-2806694,,,,,,,,,0,1.0131615108757583,1.0045561056953298,1.0071601413287325,1.0053178187915632,1.0052643608558334,1.1085475523974366,1.4404982681347682,2.7461818761588095,4.7183056351480435,4.124209482921705,2.1337155939883576,1.493980822389504,1.455239187636186,1.4180911491837715,1.4089286472404285,1.3917060793867422,1.3742513159459873,1.3566319203278534,1.3375655219233256,1.3162792008315192,1.286410498488902,1.2704888137297472,1.321911282616111,1.4351118026810268,1.422495392208928,1.4141673266847612,1.412551251736977,1.4627050187357946
10-2805397,,,,,,,,,,0,0.9874404234426268,1.0006257077151164,1.0002971317779434,1.0020634518588207,1.1285734355760058,1.4003673221523893,3.0810373452350546,2.9141798569081736,2.552619614374928,1.697129596239847,1.3302359857641317,1.309151597628685,1.285122150734271,1.2790813996272414,1.267949086178613,1.2565171024430877,1.2450553160439226,1.2328315286574967,1.2185938029473755,1.198479012942412,1.188133791535725,1.2383215955875948,1.3482838121131546,1.3384972483183297,1.3323491396552696,1.3321727327012423,1.3795585723323802
11-2805059,,,,,,,,,,,0,1.0131632885447506,1.0061603078624235,1.0056903940728628,1.1620442632895516,1.4862759043531577,2.0269635715273258,2.0613131460672975,1.896649913114887,1.4483530574626666,1.2245670650826384,1.213907009320103,1.1977930098134593,1.1936530016973796,1.1862418623977438,1.1785150632868913,1.1708645971496656,1.162903764022016,1.1532609484686753,1.1394315793745649,1.13249661414409,1.1814067936494093,1.2891191897189944,1.2815912873661717,1.2763346410605207,1.2770901162489794,1.3228389770468736
12-2805587,,,,,,,,,,,,0,0.9955198969283475,1.001441717988402,1.2096825135365081,1.657787657613439,1.3847282002860273,1.484966781167257,1.4207124056747502,1.2291604644843097,1.1623142720703379,1.1573341974636278,1.145490718604464,1.142382591937389,1.1370132367770587,1.1313303618739723,1.1258024351962508,1.1200741720200924,1.1130935261166781,1.1027242111588178,1.0981369396125433,1.1466896797713424,1.2540356832252386,1.2477042547168407,1.2432449275800588,1.2444002893850024,1.2894881579891313
13-2804865,,,,,,,,,,,,,0,0.9999196497767041,1.3276685738023752,2.0943008241987884,1.5046993487059865,1.3563630383850502,1.3060914027340529,1.163020029019839,1.1692813598546552,1.1634107435961614,1.1505836812749672,1.1472403850020902,1.1414535100234826,1.1353593959838362,1.1294392352948712,1.1233093306020059,1.1157400424022974,1.1051087455134614,1.100114201812963,1.1502099297320536,1.2607681316665305,1.2536090428284958,1.2490652528736963,1.250152394314978,1.2965348225372861
14-2806094,,,,,,,,,,,,,,0,1.0037944197037172,1.0076263554063396,1.0018493770856791,1.0030918684220227,1.000139508819841,1.000191164382252,1.1856056186649926,1.177564787685958,1.1625579667317154,1.1586993415903684,1.1519879183827177,1.1449895916939967,1.138203325548324,1.1311803106356475,1.1226686050992085,1.110649397893716,1.1050699465644271,1.1578398785180037,1.273878877177075,1.2661233574163542,1.2609615085923902,1.2618876428805423,1.3106227629315252
15-2805553,,,,,,,,,,,,,,,0,1.0112277850253428,1.0012821489744466,1.0040325125334126,1.0004620148730814,1.0003552751633054,1.1517750588762017,1.1471417777757669,1.134535259603124,1.1312508465716664,1.125683261807411,1.119822029077786,1.1140204298978507,1.1085350109558412,1.1013916938080277,1.0914943837677142,1.0870386017282678,1.1399655376612705,1.2563993452627003,1.2494707589987455,1.244460150046226,1.2458376135138045,1.2944230951357123
16-2805205,,,,,,,,,,,,,,,,0,0.9968149885152373,1.0022316832159772,0.9982698397153398,0.9993590318001511,1.0543810981327366,1.0595275300719504,1.0543561669670383,1.0528520189250936,1.0507612024625717,1.0483548076438614,1.0462942934322959,1.0447497835715742,1.0416839726089049,1.037437212452827,1.0362587160001757,1.0879134956229988,1.2022266685485143,1.1969425707980694,1.1932113664606083,1.1953062034835407,1.2423111084257275
17-2805308,,,,,,,,,,,,,,,,,0,1.009045156342931,0.9994764616771938,1.0000110729436313,1.0046817777374548,1.0151973307392288,1.0134780704652415,1.0127927247394262,1.0123615822294696,1.0115966284197389,1.011254892526512,1.0115095524328135,1.0104297631199184,1.009190325425133,1.0096811900917524,1.0628412258187498,1.1808377633185674,1.175777650414062,1.1723690502197488,1.175034788891496,1.2229966875984726
18-2805204,,,,,,,,,,,,,,,,,,0,0.9752562106388418,0.9969290319193859,1.0040041928141359,1.0154486074800961,1.013579881021027,1.0128424691232765,1.0123795388393488,1.01156359012075,1.0112023334933327,1.0116537646608417,1.0105054272651441,1.009047668877524,1.0095700673793269,1.065164064589173,1.188156128695655,1.1829506635536577,1.1792474740930368,1.1818979035853874,1.2318396738220787
19-2804420,,,,,,,,,,,,,,,,,,,0,1.000250170712577,1.0054408382886795,1.017223670635241,1.0151156401767545,1.014312454584825,1.0137610988811376,1.0128476507135369,1.0124052889615214,1.012795304464727,1.0113639373296726,1.0099334631311536,1.01041148223914,1.067513274798847,1.1936390340902225,1.1878056611189414,1.1840727409748888,1.1865364623783345,1.237841259449527
20-2806239,,,,,,,,,,,,,,,,,,,,0,1.0079535277806748,1.0240961510178304,1.0203796547715989,1.0191312603555585,1.018095705158397,1.0166273600970603,1.0158021979717116,1.0160236011394603,1.0141954568411238,1.0117462380455533,1.0123476245890572,1.0800990170111566,1.2296753551676023,1.221567155269191,1.2161555039140093,1.2185092315426451,1.2790771790982916
21-2802484,,,,,,,,,,,,,,,,,,,,,0,0.998786752933174,0.9968777550036972,0.9952845326510841,0.9966659971555262,0.9964619886218532,0.9971742189505726,1.0011869954970596,1.000079373415037,0.9992045406158973,1.0014720062169769,1.0023829248448848,1.1685656967186469,1.1602328522868008,1.1549533033515706,1.1599579290990054,1.2412556204740393
22-2802458,,,,,,,,,,,,,,,,,,,,,,0,0.9944652646342474,0.9917866637018977,0.995197882721594,0.9952563812965892,0.9965227928401474,1.0013161713799634,0.9999036509756595,0.9989084626184982,1.001583359065988,1.0026101161268757,1.0777886600648163,1.074787429960962,1.0867979426142105,1.106995618546586,1.1907752147614918
23-2802446,,,,,,,,,,,,,,,,,,,,,,,0,0.9817180325390676,0.9960865218963353,0.9958069628556735,0.9986662937010116,1.004440487657255,1.001888444975356,1.000127761127223,1.0029915622227314,1.003960056465881,1.0867848812973786,1.0829436751419843,1.095917035342487,1.1178197645680952,1.209952251424077
24-2802447,,,,,,,,,,,,,,,,,,,,,,,,0,1.0028932541495355,0.9990082005925036,0.9997359992026099,1.0066528984540657,1.0033231142250794,1.001027716934224,1.0038515164008497,1.0047351343876705,1.0897913312043983,1.0856598605097874,1.0989073796410387,1.1213055473080866,1.215948061785963
25-2802433,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9872864894926455,0.9945466128363756,1.0041360548612779,1.001023832905422,0.9992684214263005,1.002684330792662,1.0038107672723426,1.0944288203383028,1.0897478864320782,1.1036546464080272,1.12720359338221,1.227480029742713
26-2802422,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045935805981088,1.012385206648155,1.0052893541842343,1.0015816747144035,1.0049002222345143,1.0057725624398448,1.1028714009284095,1.0972645486703683,1.1119214259926133,1.1368420248824507,1.244309413011795
27-2802418,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0185953521746176,1.005544833460793,1.0009974701233446,1.0049447415139707,1.0059136520558185,1.111653548896299,1.1048942863367892,1.1208840089714742,1.1475896153528589,1.2644050834671732
28-2802415,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9942969998778107,0.9953499384851087,1.0018613089550659,1.0036661966414562,1.1243935767666438,1.1157204804568097,1.132849119089966,1.1622285863637796,1.293283651087598
29-2802407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959746019723119,1.0045479142919644,1.006091401357962,1.1479916447064293,1.1355464586113921,1.1546073422676553,1.1876938679585967,1.3404715454769787
30-2802398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006234024765842,1.0081489190186226,1.2109949170604801,1.185218278866321,1.2084976416096544,1.250349368299552,1.461418711582622
31-2802396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.003074596178615,1.2929339446600707,1.243266149482503,1.2708704463509515,1.321531897070068,1.6057156145324647
32-2802394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.102185517443961,1.0851331445758692,1.128658490035848,1.1966170915155023,1.5159298077459635
33-2802864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0233360522022839,1.0155949567562885,1.0137513557141775,1.001333604053418
34-2802824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0036436635495198,1.0070270811576372,0.9926547237558394
35-2802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098426023084996,0.988878779561678
36-2802618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.970628187713048
37-2802828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
