순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2806301,11-2803848,12-2806298,13-2803849,14-2803851,15-2803852,16-2803854,17-2806296,18-2803605,19-2803855,20-2803856,21-2806231,22-2803857,23-2806293,24-2804201,25-2806291,26-2807291,27-2804203,28-2804206,29-2804332,30-2804208,31-2804210,32-2804212,33-2804579,34-2803703,35-2807382,36-2804632,37-2806358,38-2806322,39-2806320,40-2803881,41-2803879,42-2803877,43-2803875,44-2803876,45-2803878,46-2803880,47-2803882,48-2803884,49-2803886,50-2803888,51-2806219,52-2803890,53-2803892,54-2803894,55-2803896,56-2807380,57-2807379,58-2803898,59-2803900,60-2806222,61-2804630,62-2803902,63-2803904,64-2807377,65-2803906,66-2803909,67-2803910,68-2803912,69-2804628,70-2806314,71-2803914,72-2804626,73-2804099,74-2804624,75-2804622,76-2804096,77-2804620,78-2804095,79-2804618,80-2804616,81-2804092,82-2804090,83-2806224,84-2804088,85-2804614,86-2804087,87-2804612,88-2804067,89-2804571,90-2804538,91-2804536,92-2804065,93-2800297,94-2800261,95-2804064,96-2804535,97-2804537,98-2804539,99-2804541,100-2804069,101-2804543,102-2804544,103-2804071,104-2804547,105-2804549,106-2804551,107-2804553,108-2804610,109-2804608,110-2804606,111-2804061,112-2804059,113-2804060,114-2804062,115-2800299,116-2800293,117-2804058,118-2804601,119-2804056,120-2804604,121-2804598,122-2804053,123-2804051,124-2804596,125-2804050,126-2804594,127-2804047,128-2806409,129-2804592,130-2804044,131-2804590,132-2804042,133-2804040,134-2804038,135-2804036,136-2804033,137-2800268,138-2804528,139-2804527
20-2803856,,,,,,,,,,,,,,,,,,,,0,1.0214781151459231,1.01112043132755,1.00966638041172,1.008671656521347,1.0029592529920415,1.0028384387663796,1.0046274725231539,1.0029921882470927,1.0036234370813464,1.0027821497983598,1.0035513719670786,1.0027381174134116,1.0026209596237052,1.0031720235145904,1.2853696226381661,2.121526673139173,1.942155380802301,1.7531759449164481,1.5451295721859064,1.4745000572498483,1.5080315134740574,1.5890071722811414,1.846970329826236,1.7750893780686368,1.7479590211593647,1.8691875039432966,1.906855936378294,1.8707123686390672,1.8182967610580556,1.7896476510754744,1.7384384553301824,1.6651246674532258,1.644250425344169,1.630433169936707,1.603841332490371,1.595910145532832,1.5529124558486036,1.545738442316471,1.538233759712327,1.528671675598521,1.5150939840618363,1.4944721148583442,1.4829013264135702,1.4726306605303552,1.4655789335700884,1.4564408686094383,1.4462735247370544,1.4365659563432227,1.4291385034428004,1.4209734766392752,1.4163806192105932,1.4470439152270738,1.506974030570621,1.5453302286433805,1.632858028461431,1.7046479633942695,1.7973903391665922,1.8454966784843678,1.9024547810874202,2.04075843577549,2.0972432060607016,2.19796593011841,2.2587859936595285,2.3826551958784967,2.4843099344324147,2.5992032439601758,2.5468625995152285,2.7453483879520517,2.9825371765652404,3.1013366997051817,3.2719630016112315,3.3455133002508055,3.5470847923393176,3.637238380561889,3.5055395209374316,3.4507174097502773,3.358004731080435,3.231434674807695,3.201834627714064,3.1495746885456897,3.122616974202427,3.068448218745205,3.034310363028554,2.986283148274036,2.958560200156877,2.8976977081108592,2.8452159236692913,2.746886984256487,2.8179125975227985,2.882349324704045,2.9941169126261498,2.959660086801,3.027254879218393,3.131968403251551,3.326667167387897,3.4493787787368713,3.558059888103951,3.8008460260583594,4.294571986048834,4.1853248689147575,3.947597539067619,3.9972028861493882,4.7081050016690655,5.152914171459709,5.683462657061649,5.44604460081003,5.730417341776053,6.07169771014594,6.905867476292106,6.475646386565657,6.428004128638114,6.707367148618477,6.975333027067382,7.297751295324199,7.503364177332793,8.29030361905304,8.28411289696196,8.85024119679777,9.19245223946295
21-2806231,,,,,,,,,,,,,,,,,,,,,0,1.0008809220696553,1.0050185892527312,1.0047550603283444,0.9987211788310364,0.9990477231580983,1.001609058096008,0.9999883228043951,1.0013080305771251,1.000771125642463,1.001878360466548,1.0011343181803085,1.0011930275473782,1.0018369933096378,1.303278611773179,2.2260928916955747,2.0124836938418764,1.7972236820224574,1.5675246638171525,1.491236925638757,1.5255617274968525,1.6101344637341275,1.880876823577166,1.8031646743509353,1.7738690821654006,1.9005616901109368,1.9395822201472852,1.9007780418266427,1.8447545066926427,1.8142182016444972,1.7598440502647732,1.6823652359451298,1.6603822010794194,1.6458679299953596,1.6179663768630048,1.609636082876566,1.5647026067028478,1.5572123879385933,1.5493823382200174,1.5394183934129229,1.5252721318300266,1.5038130516203418,1.491794035398978,1.4811391213589291,1.4738236151871875,1.4643445179525618,1.4538185404667532,1.4437723194780627,1.4360988504724939,1.427660604452082,1.4229176758328295,1.454172702033555,1.515234546100202,1.5544642001524447,1.6438905090384006,1.7173194931436624,1.8121824862843783,1.861589044479436,1.9200116885577934,2.0619343726464257,2.1201494066096376,2.2238483843922325,2.2865355399439413,2.4143732036995122,2.5194436629709385,2.6381861789094208,2.570383359936789,2.6545012303475257,2.880633143227944,2.992917311996802,3.1544734478998135,3.2242908578414595,3.4146897817455604,3.4993145577150577,3.379483173451988,3.3285638329277836,3.2430593833725228,3.125713379312913,3.0982067665489845,3.0498030241203,3.0245052347631454,2.974020226576283,2.942008833173082,2.897367758411771,2.8714639463957488,2.814372843519169,2.7653905337914404,2.673449556024648,2.742018861131832,2.803904313971665,2.91136930556164,2.8788372551050627,2.9438804413994646,3.0442576798722776,3.2306002402205842,3.3478783414705036,3.451396679313153,3.6827043260927446,4.151061178269077,4.049602657695192,3.8275362394332397,3.8752017699575125,4.549687119628906,4.969277198045992,5.467418103922558,5.2526708800739685,5.519924545886318,5.839712758976636,6.617442071213929,6.223428478482826,6.180235335688979,6.441648823754832,6.691173622991534,6.9906130868230445,7.181145941315786,7.9062013604,7.9037210270766085,8.423202503848538,8.73593802233369
22-2803857,,,,,,,,,,,,,,,,,,,,,,0,1.007754472397122,1.0064904069519525,0.9980706118403144,0.9985729352271564,1.0017701886398538,0.9998127467480817,1.0013725166308771,1.0007577205794342,1.0019823361173523,1.0011583334971679,1.0012189171414494,1.0019131398737684,1.3255677807590236,2.3564333927461543,2.0971949789130244,1.8488606598987114,1.5931465170368246,1.510273788985646,1.5454070868454732,1.6341562226360618,1.9190241258461291,1.8345821220461174,1.8030092107305584,1.935554118244932,1.9760432102138052,1.9342020104363684,1.874083130188032,1.8414138200818935,1.783478987128851,1.7013442229199682,1.6781274952763936,1.6628397784907782,1.6334871317833892,1.6247144951641028,1.5776463379995203,1.569807603401575,1.5616194282189353,1.551213749057139,1.536442633185879,1.5140646403776081,1.5015545534440777,1.490479209800029,1.4828750530056785,1.473022756507893,1.462105132090323,1.451689232452082,1.4437475722395146,1.4350113538947444,1.430104952642777,1.4620575756266558,1.5244011753803342,1.564403266734176,1.6559333858823055,1.7310184833260802,1.8282445015637807,1.8790421778980362,1.9389216886051637,2.0849738558172977,2.1449218217529338,2.251828962791524,2.3165319933953032,2.4486626261196,2.557436430257034,2.680558399383552,2.609092330543271,2.59009001152855,2.8084353076721813,2.9170146812860063,3.0727520244926527,3.1397614869643635,3.336403392891129,3.3679082466322416,3.291947701746769,3.2437390383599927,3.162745425904777,3.0514368770594364,3.025305766590023,2.9792943851796543,2.955238694740754,2.9071894730978802,2.8769084927358564,2.834196835694542,2.809504176435593,2.755050860986401,2.7082908972644257,2.602851459441052,2.668645709340263,2.7277989472934063,2.8311531251420865,2.8006074533713297,2.863050073624182,2.9591229025513712,3.13750912914962,3.249832492862288,3.348476933005771,3.5691988330996485,4.014121417543563,3.9195706612172025,3.7123422203531753,3.7581764983336012,4.398671304401073,4.794910632387199,5.263247808969637,5.069089113554421,5.32057638065281,5.620653684915158,6.347013764221499,5.985673919455756,5.946499043018701,6.190322008763089,6.422999141879118,6.701525405653725,6.878377960227204,7.54857821671661,7.550139297139023,8.028110452274767,8.314767459383477
23-2806293,,,,,,,,,,,,,,,,,,,,,,,0,1.003839612329378,0.9899675647800364,0.9926608301755304,0.9987599443109137,0.9964497474562624,0.9994840276534489,0.999173658865785,1.0009020236980788,1.0000550161700381,1.0002813954735759,1.001113174833294,1.1348745669994826,1.9954529934642964,1.8263128292292101,1.6498266186343016,1.4622964735142523,1.4001865009306418,1.4370022932946305,1.5188354283399599,1.7808618501434912,1.7122802105607142,1.686192470784145,1.8103217824316185,1.8495512818806061,1.8144667738997304,1.7636964672423476,1.7360775456410287,1.6868127705892917,1.6167238502324042,1.5968707998774767,1.5837005175230032,1.5584372445164698,1.5509787492811407,1.510182909056632,1.503419715128318,1.4963462341585951,1.487317932043576,1.4745539811479407,1.4552129518862722,1.4443523948321932,1.4347023904281486,1.4281042549451537,1.4195855234138928,1.4100569989805456,1.4009870405649563,1.3940140109470596,1.3863932680517803,1.3821023010775995,1.4129032158548602,1.4730778948383567,1.5116935333740313,1.5997322215036383,1.6720201128175063,1.7654305780174466,1.8140795336856737,1.8716060063397746,2.011376307125286,2.0687116038722504,2.1708534219563327,2.2326032021094306,2.3585342854812117,2.4620558309732115,2.5790612971607345,2.5136096050375256,2.4972990155488333,2.705025127401822,2.8083325291518806,2.955972453356798,3.0194394230344392,3.205335417460752,3.206717402948529,3.1674107828619538,3.122935620500203,3.0481656051630277,2.9452134939097143,2.920990633818313,2.878302101388643,2.8559739999258706,2.811315815520098,2.7831780124964176,2.743427676152797,2.7204272041441304,2.6696645191029447,2.626018445974198,2.5024267687954813,2.562788308111443,2.618987835694494,2.7163872335190495,2.6881379954640314,2.747095736136796,2.837422561562689,3.0053130423431913,3.10955057256427,3.202759647507337,3.4084017988245026,3.82075105573284,3.7358295991669084,3.5479655484514003,3.591720839217362,4.185002552278642,4.550167965210211,4.9783773994774325,4.811528890330425,5.041754514266961,5.314461036215672,5.973435556564128,5.655103731038408,5.620231562411572,5.8424505525630215,6.051693436098409,6.303801390516137,6.461414928356487,7.059922156524599,7.065328026573682,7.491037280596335,7.7423508752215575
24-2804201,,,,,,,,,,,,,,,,,,,,,,,,0,0.9807827507350539,0.9877179543999176,0.9971601007201039,0.9945834217825176,0.9987696867911217,0.9986097253408676,1.0006150118485333,0.9997274098607944,1.0000208293012722,1.0009229868879705,1.0589436922298523,1.8001150870130294,1.6764419594775604,1.5379363955856873,1.3875922465556665,1.3370395566007118,1.3744342667018146,1.452072366919788,1.699748881911279,1.6403456855513943,1.6172898857562186,1.736274015780408,1.774565754662273,1.7434568144033553,1.698203501778232,1.6735672871265093,1.6294348068259858,1.5664869703122015,1.5486294991575598,1.536718262438407,1.5138854734389917,1.5072056196713923,1.4701448971879731,1.4640211679254411,1.4576106237649322,1.4494024263310799,1.4378320594672618,1.4202968216649448,1.4104180669253648,1.4016171242557929,1.3956174050045382,1.3878914354586875,1.379190400385593,1.370921489172254,1.364526306303517,1.3575695110523491,1.3536451096226698,1.3838044282219462,1.442380423174914,1.4801082275652677,1.5659129876196372,1.6362188158702344,1.72710765107123,1.774504381986088,1.8304067644718227,1.9661076254554621,2.0215953292128788,2.120576015010306,2.1803650408363713,2.302328661761582,2.4023682283011167,2.5151386933710973,2.45358703034487,2.4391673960743883,2.6398435810089884,2.7395039492955777,2.8817492550755603,2.9428539750483984,3.121586478495304,3.123353556525728,3.0877743499352204,3.0457234337867964,2.9749940105798607,2.877466795615994,2.854483464937392,2.8139534260046175,2.792746909111218,2.7502916589424307,2.72354509634319,2.6857176004537076,2.663815855061729,2.615448634281381,2.5738238067839427,2.4557844794623604,2.5148191406707867,2.568947797688301,2.663662842601788,2.6369422007990395,2.694273931011273,2.7820412024130365,2.9444831093233277,3.0462894466399533,3.1358476755732974,3.335057885126882,3.734024959776211,3.652645761737663,3.4737194126182533,3.5158712789052213,4.089162319971073,4.4397974055096014,4.850517200234352,4.69540029254076,4.916345819795743,5.178479426534306,5.807062215090239,5.507107376298165,5.475488440248881,5.686949332760219,5.8877246121280145,6.1268718838313205,6.278088696996732,6.846448757507025,6.853384716848755,7.254894332997986,7.49390837589347
25-2806291,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016483977993362,1.0120100194084567,1.0030896813021124,1.0021038000531957,1.0008374667968876,1.0026898052039996,1.0013952957143817,1.0014377430294326,1.0023687839402229,1.0644546596990339,1.5511347123755792,1.4797089718834455,1.3871826835281622,1.284005862201682,1.2486199528379203,1.286548561867914,1.358591544147331,1.5866497070077272,1.5395606500429002,1.5209290900370311,1.6324518803698518,1.6694080261443727,1.6436158565916104,1.6057820868120884,1.585175828927195,1.5480116628286795,1.4948299798163318,1.4797169663874443,1.469541630475072,1.450067363463376,1.4444646119055513,1.4125925947291882,1.4073595420953346,1.401873145313066,1.3948096149380702,1.384907067253483,1.3699003357432282,1.3613993085761074,1.3537915738140556,1.3486336144754312,1.3420234664465769,1.3344890517633743,1.327350919882803,1.321772359430993,1.3157546384697918,1.3123491005000496,1.3414880688234359,1.3979714757821189,1.4342518402051083,1.5168495127611887,1.584605019792689,1.6718207342820148,1.7172913827023657,1.7708781542020515,1.9006761594965498,1.953943647555792,2.048462784885585,2.105357848922729,2.2213616643200123,2.316473608946897,2.423854321522307,2.367322208701177,2.3555267597178604,2.5464230895990676,2.6407760876105875,2.775441610799276,2.8332321050464846,3.001937577516631,3.004225169618227,2.9737778153356675,2.9350989683612303,2.8699988477842533,2.7800514823529845,2.7588039274890788,2.7212998447564063,2.701667466850409,2.6623071814345907,2.6375168392803547,2.6023966474374998,2.582043732881614,2.5370571791683214,2.4982887931948925,2.3881182641594485,2.444729002777778,2.4968323070277125,2.587879317201812,2.5627497812655236,2.6179009811595426,2.702024310299953,2.8574937750782836,2.9544551936008046,3.0399547275590884,3.230217954582034,3.608808304511308,3.5331553158073508,3.366648459322605,3.407190081840682,3.9516053753557725,4.282876085806828,4.66936735038684,4.530310258502385,4.738386261017017,4.984628379753939,5.572697003730246,5.297814898712189,5.269281235394744,5.467294899935377,5.654882085524709,5.877836582068157,6.018561001666348,6.545605305799814,6.55454421651515,6.925348221167371,7.145378298395901
26-2807291,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0205362581157962,1.0037277358420407,1.0021927710349101,1.0007356235703488,1.0027875106060051,1.001374418841416,1.0014238416216967,1.0024135897641853,1.0670222512569327,1.4422042426640012,1.3914999894560263,1.318060918113051,1.2352978094441989,1.2066802673312345,1.2448779411458215,1.3142891293303005,1.533651446715649,1.4916818027023417,1.4749812387290584,1.5832783217737192,1.6196036256286557,1.5962163030629928,1.5617556564503254,1.5429895709257437,1.509021620499877,1.4603501038530884,1.4465113701010788,1.437143673402923,1.4192356210382664,1.414135788824433,1.3846955926521392,1.3798809037917634,1.3748291074650232,1.3683044761862129,1.3591880555119937,1.345375534338864,1.3375265155446576,1.3304842267400694,1.3257255901168143,1.319645093036334,1.3126653647466133,1.3060653414270442,1.300875808177546,1.2953059154505753,1.2921479788976593,1.3207353698485975,1.3762754572907214,1.4118968210386367,1.4929615314770592,1.559337800044018,1.6450066154161644,1.689380854618938,1.7418593338228014,1.8691066362673205,1.921099179172489,2.013375914003238,2.0692107612939785,2.182341279576597,2.275132603549153,2.379653500560829,2.325713957829368,2.3152889109953354,2.501339540653256,2.593281078462122,2.72438715198503,2.7806239627297478,2.9446375153406086,2.9471622390043284,2.9190871677955723,2.881979585133405,2.8195063997177634,2.7331060599198147,2.7126724622434093,2.6765888187028786,2.6576962451636517,2.6197917983336234,2.5959223940953677,2.562078669551133,2.542456385946426,2.4990670680225113,2.4616502201825368,2.3552124793678733,2.4108545134518042,2.46193200957306,2.551030604625872,2.5268597681135674,2.5807666039159245,2.6631510808895853,2.815298906040226,2.910474843164993,2.9940731294074965,3.179549885485805,3.549010266666411,3.476250234292941,3.315405341239806,3.355190106251204,3.8861349883513463,4.208424573072615,4.5837303961202585,4.452019756544386,4.654150298533457,4.8930705977961395,5.462568190082034,5.199108115256527,5.172405146435531,5.363822313473686,5.545371410764322,5.76092991443882,5.896873043563219,6.405795525354745,6.414977058117642,6.771908292948874,6.983390810258722
27-2804203,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9841545310495737,0.9964816436211633,0.9971963619881969,1.0004903306461126,0.9992878199812125,0.9997574446416359,1.000931771903086,1.0694524740383158,1.3207908127951984,1.2916128503664757,1.2386194766571221,1.1783515984170083,1.157351767190276,1.1959386730975796,1.2622175721938582,1.4714412556498255,1.435622093984406,1.4211044605186096,1.5255168244962896,1.561104474249012,1.5404486399495052,1.509833368264881,1.4931710948578625,1.4628695965103287,1.419397170663592,1.4070325900396006,1.3986009651263556,1.3825106228331918,1.3779953313049826,1.3513875415016379,1.3470612478640112,1.342516932734246,1.3366219911087363,1.3284250440136103,1.3160113952171077,1.308927118864824,1.3025488131348584,1.2982591958958734,1.292801542586404,1.2864744368769458,1.2805081784850374,1.2757773439039786,1.2707354855256399,1.267869738405316,1.295937081644009,1.3502896264008641,1.3851335504910827,1.4643190543259677,1.5292397235314197,1.6128039020708065,1.6561880590337994,1.7073707231521276,1.8312788618033755,1.8817938899992657,1.9716922895766988,2.0259840778951217,2.1359005749000093,2.225976800856828,2.327503767485989,2.276232491003047,2.267082276585861,2.4476217082354985,2.53690876512207,2.6638651173707406,2.718292314751941,2.8768497517048113,2.8796456407910185,2.8543054891001067,2.819019059076488,2.7595954166159236,2.6773200745568637,2.6578343013958983,2.6234062396829096,2.6053763323915575,2.569171248509394,2.5463777806026364,2.5140261598852782,2.4952589738165343,2.453739512665802,2.4179068727315074,2.315852850827599,2.369958862414686,2.419938131096288,2.506889216657047,2.4835558970362372,2.5362839025758195,2.6166140425151783,2.7646858719506633,2.857499717255011,2.938837794212384,3.118927275823405,3.4773463163205407,3.4077109213547576,3.2535728940394293,3.2924532864184552,3.8073966357610014,4.119057695113537,4.481168961560304,4.358058750909407,4.553170580166901,4.783465770329074,5.331158607579774,5.081042612280095,5.055556249897697,5.240581536343239,5.414611105602456,5.622003077930688,5.7518577014906835,6.238875717968812,6.249075443220888,6.589875753068614,6.791444570559242
28-2804206,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009802949696547,0.9995621664369561,1.0025336631875972,1.0008494757069146,1.0010202465609426,1.0021987790470184,1.0734618677601258,1.227170401910767,1.2134599940333046,1.1756156638795598,1.1324668396622741,1.1173812422969884,1.1561386917473226,1.2198882572785892,1.420986095636858,1.3902555395275142,1.3774489105854546,1.478601219235591,1.5135776746499756,1.495074948906075,1.4675004817795125,1.452506591839833,1.4251210526033977,1.385801111727745,1.374617956900226,1.3669378102404073,1.3523083901496087,1.3482629691323114,1.3239393746633221,1.320007327468245,1.3158730576590596,1.310487468271389,1.3030345088268604,1.2917540406528618,1.2852903158432574,1.2794510807656578,1.2755426131524867,1.2705910662171334,1.2647951027983642,1.2593448406059038,1.2549877279264636,1.2503764234647707,1.2477490015050174,1.275277151583463,1.3286404416582387,1.3629013735214663,1.440661030400376,1.5042441440507168,1.5861378074756427,1.628545661110308,1.6787423705552587,1.7998796426947012,1.8493722475527614,1.9372241440031936,1.9901297906553013,2.097528609555201,2.1855185455052557,2.284324310923044,2.2353495394390457,2.2274836849969843,2.4033865318102197,2.4903649472150358,2.613929607551332,2.6668789715039076,2.8209863451504953,2.8239967276043605,2.8008570168579188,2.7670479748856662,2.7100996849062864,2.631178639494722,2.6124649371006217,2.579385785291491,2.562059137333288,2.5272404041910215,2.505325129730595,2.4741923279496634,2.456123794113341,2.4161339633167747,2.381598248242677,2.2831386304583225,2.336299430785084,2.38527646605741,2.4704681724982267,2.4480528191481077,2.499578389652183,2.5782268979926837,2.723250280439772,2.81384990038804,2.8933428968763484,3.069390614724286,3.4189024226634177,3.351773117607866,3.2026371796561626,3.24077690817229,3.742700131289304,4.045745074850564,4.397190928774815,4.280969260155214,4.470404378939137,4.693734966819886,5.223878546192469,4.984443703634091,4.960270135871071,5.139018054656878,5.308231153670364,5.50820320755801,5.6335913183359825,6.102512356311866,6.114075925061664,6.442012895090761,6.635692991376999
29-2804332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9981616213991621,1.0033423918243929,1.0007979240952096,1.001031631646818,1.002516722263843,1.084177786342103,1.0601955348747993,1.0498421641577016,1.041048417517431,1.0320978794950033,1.0291961786060304,1.053554171212396,1.111537504876176,1.2926373600847783,1.273308414497695,1.264664226768986,1.3777316289260773,1.411605075282388,1.3974162439852826,1.3759693588671695,1.3643581799015654,1.3429172008468104,1.3121452198091497,1.3034126929380463,1.2972935663394378,1.2857104100748724,1.2826502090837129,1.26311908002419,1.2600188193058282,1.2567504518787844,1.2524410854404024,1.2465649135299899,1.2376938332528133,1.232552238244425,1.2278633702761452,1.224769968204142,1.2209033765725865,1.216245991322392,1.2119045267298163,1.2083506893583518,1.204667035318181,1.2025535677045593,1.220445637876354,1.2712439930621784,1.3037640465778835,1.3776933167087908,1.4379255160058477,1.5154893863492667,1.5556769659564635,1.6030181266147339,1.7173661308194363,1.7639635750466272,1.8466658873730442,1.8963373005722306,1.9969909452990893,2.0790416122189646,2.1714079649301175,2.12810332757135,2.1231137756330236,2.287818193606545,2.3687795061010193,2.4837357074954465,2.532940556388985,2.6757987344158187,2.6793330612655786,2.6616666664417226,2.6315695715959473,2.580853721797231,2.5104035226452392,2.493643847840716,2.4639834956359885,2.448441203875283,2.417144574242479,2.397462882250806,2.3694342580539463,2.353147534743432,2.31706284802286,2.2858443129266925,2.1966066032047973,2.246897265248686,2.293153321985862,2.3737678429823195,2.3533868958289044,2.4021237663138573,2.4764041899043883,2.613118401709237,2.6983936351155973,2.7731189341497497,2.9382474602933932,3.264788191779358,3.2040658866272906,3.0691411167289213,3.1053777527198476,3.5741560532419907,3.855407496669423,4.180016738144921,4.080913149103482,4.256050260664127,4.461896455923733,4.948223328364515,4.735240691850716,4.714316139358881,4.878840303020366,5.033018522374135,5.216093144174581,5.330848791859573,5.756103574346109,5.769446726355199,6.06576616419009,6.24013071746799
30-2804208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0091350109222956,1.0025482567853206,1.0021963865140249,1.004080561799874,1.09932134510409,1.067635171524157,1.054914307381688,1.0445045492026257,1.034132535906074,1.030829231975243,1.0286568581184095,1.0278626701942455,1.1756166347722303,1.1836806604993166,1.2509756127752394,1.3977365869394425,1.4333702121275111,1.4176341451412344,1.3940226897333088,1.3812718885396182,1.357869089776264,1.3244683905479855,1.3150274845731258,1.308448380898887,1.2960034982321285,1.2926929545616148,1.2718458637470895,1.268534362327212,1.2650472627651987,1.2604627045695034,1.2542032207958789,1.2447659638884256,1.2393150022176636,1.2343565940768129,1.2310811007322853,1.2269821637472618,1.2220704617428257,1.2174908896581782,1.213757823755674,1.209880220528312,1.2076590744627609,1.2048876916176006,1.2158373340629158,1.2467766041440669,1.3169786602576334,1.3741952252553493,1.4477070486908559,1.4857409468269676,1.530498655166465,1.6384371571787462,1.6823441967830628,1.7600684763607335,1.8067378417939488,1.9011459257569812,1.9780873738073668,2.064289222128354,2.0263597285033166,2.0239374285208833,2.178071428584404,2.2536614082760567,2.360753128161781,2.4065445967344186,2.539180769527923,2.543162178885273,2.530329168325468,2.503567355676227,2.4584659709682453,2.395678381390247,2.3806921818917774,2.354139810326628,2.3402218812739473,2.312137622821877,2.294496093338108,2.2693081345230257,2.2546545536891744,2.2221555282862995,2.193990310793745,2.1132761752860234,2.160983795407419,2.2049155783155125,2.2813788584159997,2.2626453516268357,2.30901099244596,2.3792362466048242,2.508124956291688,2.5884758092399194,2.6587999302870555,2.8138797102030337,3.1192127840344326,3.06446656449464,2.941909819483459,2.976372699248821,3.414704577499585,3.676111847041497,3.976456713879389,3.8925102973315613,4.0547013714406095,4.244784696335425,4.691902322996636,4.5022860916142715,4.484225235869123,4.635272949101415,4.77714174733385,4.944389911170125,5.049661818471793,5.436842985682844,5.451614641830569,5.72023667791065,5.8777677233497405
31-2804210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9929108924981764,0.9982446117891457,1.0016881247140499,1.1161833319125962,1.074666383492574,1.059321273482203,1.0472527368714406,1.0355493565465395,1.031901032085442,1.0295588983671762,1.028703101073455,1.0802259681835873,1.1915130015966415,1.2621765664072426,1.4169674771669485,1.4543390077002585,1.4370201404111744,1.4112122576775195,1.3973127254269992,1.3719470011731363,1.3359442511897028,1.3258078508876108,1.3187792817788913,1.3054947088386264,1.3019406898534347,1.2798224677611243,1.276307707516854,1.2726106795436214,1.2677623425237428,1.2611361065549622,1.2511592115865742,1.245414323992384,1.2402005621401708,1.2367527496501285,1.2324343445562391,1.2272830700779374,1.222479630822115,1.2185783096951122,1.2145190700287984,1.2121971943555074,1.2093018229495924,1.2046360840987194,1.2019546875848837,1.2650946942435097,1.3197482649510095,1.3898962276747813,1.426145627005986,1.468765632151829,1.571413316573881,1.61310492790587,1.6867339031074233,1.7310354571164477,1.8203412016265494,1.8930155521998289,1.9743116996651073,1.940585915219031,1.9400963793630472,2.085474485748041,2.156814901717128,2.2575237655159768,2.300550548504826,2.4249315304810075,2.4292529496524433,2.4202227436840182,2.3961276266408875,2.35552519383669,2.2989015941123463,2.285346396958661,2.261305623957368,2.248702255315535,2.223221814352756,2.207236036427196,2.184357777157254,2.1710340395600785,2.1414597883010167,2.1157904032314923,2.04207153614009,2.087728521773757,2.1296375816789226,2.202555889608257,2.185266549579259,2.2295698728569477,2.2963182916413833,2.4188395323462926,2.495257009214337,2.5619610154163497,2.7089490462933,2.997180151104535,2.946900896672113,2.8346543218200524,2.867340101386081,3.2812563868181788,3.52621564932969,3.8075894218950674,3.735062192790982,3.886839021821923,4.06485806575859,4.480875700804109,4.30896126919618,4.293752682332335,4.434077087766237,4.565878327803239,4.721313709748323,4.818408579997733,5.176153865257216,5.191094416524049,5.43808507563337,5.582528153215765
32-2804212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0016440002494345,1.0058854471649612,1.1342425803514729,1.0819833257221128,1.063997920348947,1.0503003682104546,1.0372676232363023,1.033263591671741,1.03075400038694,1.0298356294413809,1.028825523780478,1.1977965848415864,1.270978735975197,1.4318122987087256,1.4704717687789173,1.451907316109339,1.4243825809208779,1.4095881723003296,1.3827014543940006,1.3446939850181878,1.334024155075809,1.3266520238585655,1.312726597495624,1.308985949017713,1.2859025356611713,1.28223333531095,1.2783768856372142,1.2733286789113554,1.2664244431597045,1.2560385875348008,1.2500715976958148,1.244665167069865,1.2410872132563104,1.2366027754180093,1.2312710593455252,1.226298870128229,1.2222712155767168,1.218075201603637,1.2156775707608354,1.2126888789573562,1.207874451024803,1.205108009266326,1.241755434822921,1.2954807725197057,1.3644203371959507,1.4000320406501432,1.4418909617390048,1.5426699439058624,1.5835844008537814,1.655906793167587,1.699264907753984,1.7868101548276045,1.8580228848629936,1.9376496178182416,1.9054690007280677,1.885712283028095,2.025737109494559,2.094188455789075,2.1908670803924664,2.23215063777235,2.3513374718762483,2.3558610100221897,2.3491660876315827,2.326732626983101,2.288938094578301,2.2361723145599064,2.2235147754373097,2.201051257807618,2.1892742126954947,2.165432573506578,2.15048982511571,2.1290685186282032,2.1165845532982757,2.0888595082377583,2.06477089125064,1.995494755582994,2.0398600540550422,2.0804702568581197,2.1510111211731293,2.1350134864478223,2.177617424465129,2.2424290507254687,2.3610146437394346,2.4345974717300964,2.498993048839697,2.6405843846336268,2.9180991939621164,2.8707424544483335,2.7647270394534393,2.7967918425801805,3.1946503035905494,3.429949675687979,3.6986302844843464,3.633958138262943,3.7792286949182308,3.9488126439790445,4.345372626010731,4.1854122970454055,4.170974131934476,4.305102947588515,4.430641154256698,4.578502467492068,4.670775162881294,5.009669910960615,5.0260364643161,5.259798891649637,5.39626452339723
