순번_정류장ID,40-2803402,41-2803401,42-2803398,43-2803385,44-2803384,45-2805647,46-2805047,47-2803567,48-2803569,49-2803391,50-2803573,51-2803572,52-2807547,53-2807522,54-2807539,55-2807536,56-2807530,57-2807491,58-2807490,59-2800016,60-2800011,61-2804472,62-2800009,63-2800042,64-2807332,65-2800039,66-2800018,67-2800020,68-2800008,69-2800395,70-2800399,71-2804902,72-2800410,73-2800416,74-2800343
40-2803402,0,0.9928834654480745,0.9872939032330895,0.9947820932197874,1.0036418734818529,0.9977896246630893,1.0121394543607356,0.9994269415703272,1.0016116451887196,1.0011562617872884,0.9991307821588777,0.9992944537461812,0.9989432546173495,1.0190424080546865,1.0201950894519893,1.019458063388911,1.0172889335232476,1.016291811514068,1.0136211192027595,1.026253643804225,1.0245489342170448,1.0243454752996441,1.0231897011413158,1.0256838430355797,1.025370820347507,1.024763078626983,1.0242982942902144,1.0237724157995862,1.0236406540058747,1.0228360410330168,1.022705798311621,1.022733070356114,1.022077418458886,1.0218424619917175,1.0216521543930848
41-2803401,,0,0.9804301431927406,0.9958614579817753,1.0078873896061225,0.9993884647223006,1.0165501969039306,1.00067100515613,1.0027980018192055,1.0023209286548693,0.99977411146178,0.9998915951538054,0.9995961847359114,1.020318984724539,1.0213486901951363,1.0205653753623782,1.0181764943053901,1.0170136229436892,1.0142012492172214,1.027008275928832,1.0252451976296957,1.0249545483983915,1.0237910870540723,1.0262697284705036,1.02597021672513,1.0253111609378027,1.024881246078762,1.0243372964254147,1.0241945918992905,1.0233114720324994,1.023248927427584,1.0232729484568925,1.0225164400397468,1.0223460007000935,1.022143101683469
42-2803398,,,0,0.9920200648958533,1.011289142247467,0.9990021108690137,1.020143229464585,1.0007038702217659,1.0028522254054377,1.0025139568557158,0.9997102583047214,0.9998437511203314,0.9993921254509552,1.0210044775317302,1.0220764520202388,1.0211558872335191,1.018705221371459,1.0174305613129737,1.0144927708116986,1.027474039046836,1.0256169784779556,1.025338496698098,1.0241478950902492,1.026603035995329,1.026351048384024,1.0256461518022417,1.0252580723502707,1.0246737246471522,1.0244973403894735,1.023645886046977,1.023553207507091,1.0235501626235723,1.0228476707723984,1.0226240520241203,1.0224369485909521
43-2803385,,,,0,1.035181316292902,1.004129386693644,1.0299242547103944,1.0026625848558548,1.004977585620438,1.0038120440598506,1.0006396222365315,1.000516042711339,1.000115470956327,1.0224791235579387,1.0233251586904193,1.0223418907906228,1.0196427716821281,1.0182267290389664,1.015041955770294,1.0282057174979908,1.0262566857115838,1.0259497124729846,1.024721656542449,1.0273057918200403,1.0270092661422727,1.0262486578221057,1.0257859931187499,1.0252106177633584,1.0250496411372036,1.0241694602084852,1.0240691283115608,1.024010994162299,1.0232815624057416,1.0230755527623188,1.0228285183510193
44-2803384,,,,,0,0.9590259234534936,1.0285343173479575,0.9939619760765969,1.0001240114472105,0.9999073175228032,0.996909406632957,0.9974205120964967,0.997266227474562,1.0219647970235244,1.022962324183231,1.0219725001498359,1.0192209627711117,1.0177871880953415,1.0146480981252501,1.028151846654357,1.0261426862053933,1.02586604529538,1.024621128491857,1.0272157402641602,1.0268866680136364,1.0261176815255098,1.025707476035618,1.025097445964551,1.0249633385916836,1.02402044181766,1.0238943202988455,1.0238887353701358,1.0231793283715085,1.0229217472002554,1.0227234780842074
45-2805647,,,,,,0,1.0571067266706915,1.0024651170033494,1.0052360042502528,1.00401435510584,0.9999519673503091,1.0000929292459955,0.9996711178877932,1.0237695461040595,1.0246178463180189,1.0234787273121915,1.0205356640564578,1.0188549694255762,1.0155322200392018,1.028970843100819,1.0269081901056096,1.026568772476194,1.0253232159321324,1.0279085076202357,1.0276247029658407,1.0268309512499902,1.0263448853834385,1.0257466229308907,1.0255731336288119,1.0246852451917414,1.0244705526269482,1.0245132828121202,1.0236994529214536,1.0235357938894754,1.0232988804517156
46-2805047,,,,,,,0,0.9231325977214513,0.9827279885174093,0.986841954417246,0.9860722462830909,0.9884711085504817,0.9892959659427235,1.0212695356158679,1.022433664840663,1.0214000971774373,1.0184834316011786,1.0170857138263774,1.0138994066738802,1.0281350793459725,1.026079821410245,1.0257626885423377,1.0244734706174803,1.0271664391631992,1.0268261045589722,1.0260905942512404,1.0256081226260851,1.0250073556975658,1.0248419608039663,1.02392610714988,1.0237699788103196,1.0237919780449334,1.0230121242713146,1.0227223298371098,1.022572414286852
47-2803567,,,,,,,,0,1.0081320603578334,1.0051026598637545,0.9987142865240488,0.9991426740111468,0.9986976700300164,1.0266145621615834,1.0272550357397177,1.0257698139820746,1.0223170126233772,1.0201773139853083,1.016398178010133,1.0304260467993565,1.028144105874769,1.0277405313331296,1.026342655095065,1.0290991701111347,1.0287517350985038,1.0278964130628665,1.0273963071341052,1.0266967227991606,1.026500020060734,1.0255224636599898,1.0254264616383701,1.0253817158992293,1.0245840258240675,1.024328425363144,1.024040698461683
48-2803569,,,,,,,,,0,0.9988844943258817,0.9903218402690641,0.9935587945706449,0.9939798043560258,1.029321985196893,1.0297131325545918,1.0278239229695751,1.023794218758486,1.021184850473041,1.0169577316376992,1.0315893041952378,1.029095950979748,1.028634538576475,1.0271809158454317,1.030021349415106,1.0296424518174498,1.028759415519338,1.02818750578759,1.0275056648161793,1.0272866293079237,1.0262468910265485,1.026080438542705,1.0260288044461694,1.0251764435249437,1.0249060498243576,1.024621808490152
49-2803391,,,,,,,,,,0,0.9804756431399333,0.9893763321262938,0.9910093862829377,1.0313156405355777,1.0314723395454413,1.02929493796735,1.0248867930166163,1.0219430918882475,1.0174229404897859,1.032390998405533,1.0297666511615622,1.0292663740425931,1.0277615780003042,1.0305923182019174,1.030261631727037,1.029343725729239,1.0287145467277823,1.027978029101708,1.0277460593824874,1.0266424230923854,1.0265259248769703,1.0264407292698434,1.0256122412434592,1.0252777398857102,1.0249532324732484
