순번_정류장ID,1-2800270,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804539,33-2804541,34-2804069,35-2804543,36-2804544,37-2804071,38-2804547,39-2804549,40-2804551,41-2804553,42-2804073
1-2800270,0,1.0903015145565564,1.0490315899909393,1.0217243093150754,1.0194220488095476,1.0201921763948156,1.0138450732729372,1.0130904317346676,1.0247074448091813,1.0130207572437302,1.0130531306387973,1.0128373915331261,1.011686799137881,1.0100911743106322,1.0090534540175902,1.008841400662452,1.007578114677589,1.0064313925138113,1.007450377886486,1.0076473450665169,1.00571068752582,1.0072231232171593,1.0057412405076005,1.0057575828659588,1.0052799989293635,1.0047270522792224,1.0048795303526836,1.0051313085390183,1.0080669724801006,1.0076110683974968,1.0078855844530565,1.0087670291486042,1.008588769514054,1.0083983718717036,1.0084047406993106,1.007968834630086,1.0082209702850315,1.0081568344970369,1.0080330053661262,1.0078249940042356,1.0075258777278924,1.007382691295615
2-2805488,,0,1.0048549440877443,0.9937551860976039,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.0029303383962764,1.003625675170638,1.004140078576277,1.0035237639940116,1.003080728208138,1.0031719844352038,1.0031195281685878,1.002307329351493,1.0016532057492704,1.0030170725836167,1.0036867055458312,1.0018762429840984,1.0038146595112833,1.0028005225421768,1.0028419243324127,1.0023689113701095,1.0020077193433803,1.0022036156913452,1.0025120054808536,1.0057819971632203,1.0053591176853998,1.0056479335499517,1.0066642892334423,1.0065750295088887,1.0063577634603127,1.0063883544622807,1.0059896187712565,1.0063414570564497,1.006255802758391,1.006153908200927,1.00599612063162,1.0056804512617932,1.0056092216234862
3-2807373,,,0,0.9869228044341957,0.9967404611782976,1.0024368597476068,0.9949410360957184,0.9968672241785842,1.0156899311576617,1.0026629671214677,1.0034674904618601,1.0040563116950432,1.0033807628050633,1.0029229836203561,1.0030499176955996,1.0029976533471747,1.0021460890294855,1.0014732213864805,1.002920365923008,1.0036319582181368,1.0017445269132415,1.0037731988203693,1.0027292267011532,1.0028690917260308,1.0022893260151964,1.001920609181708,1.0022086719426546,1.0025259120882,1.0058857653874567,1.0053727280079578,1.005668570579478,1.0066388516380693,1.0065476732387735,1.0063935083161792,1.0064912996035575,1.0059504923803526,1.0063750629059312,1.006286695507129,1.0061203461840802,1.0059602305207245,1.0057558881035178,1.0055681079627063
4-2800272,,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0072508182856668,1.0078404032967971,1.0080848447335822,1.0068602354147034,1.0056242293618487,1.005204041232465,1.0050678406798985,1.003890747817213,1.0029355913355291,1.004415722992875,1.0050089069653199,1.002891697618422,1.0049397590071774,1.0035694994266955,1.0036812536138418,1.0032279178067576,1.0027961204555325,1.0029703574266942,1.003288005649182,1.0067747988132483,1.006138846790051,1.0065732628180504,1.0074625788279508,1.0074289767397768,1.0071777274637066,1.0071999925420883,1.0066881306515292,1.0071167287716172,1.0070077278269662,1.0068894767694814,1.0066999174128393,1.0064078849332798,1.006243820826377
5-2803582,,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0037044131215596,1.0048177876607989,1.0055015545247317,1.00438199354062,1.0035533518787725,1.0035667849916887,1.0034821023748846,1.0023980072200611,1.0015719950566144,1.0032505487041037,1.00402352269124,1.0018560291708656,1.0041161436885901,1.0029157160344622,1.0029575535211352,1.002517588179581,1.0021047251248365,1.0023187284125947,1.0026602383997703,1.0061992767076566,1.0057216732868217,1.0061057294821405,1.0071210567715092,1.0070169744619517,1.0067687697597543,1.0067969023987873,1.0063515949690418,1.006728553376982,1.0066261245996162,1.006510346900504,1.006328230846025,1.0060397606142404,1.0058881627300587
6-2803603,,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,0.99991932863826,1.001689622640305,1.0029209810925535,1.0020130328605947,1.001696729517234,1.002162878453043,1.0021313603006807,1.0011591337701555,1.0004660204646487,1.0023012518745318,1.0032257806497389,1.0010368473280387,1.00345890232309,1.002323490138544,1.0022875620800993,1.0018659547476891,1.0014760076627764,1.0017261140945521,1.0022663357880832,1.0058071216251134,1.0054132359085965,1.0056548873136544,1.0067134561795297,1.0067639913135606,1.00637055375499,1.0064769419956456,1.0060326980971563,1.0064212443083453,1.0063246842235873,1.0062782104548627,1.0061007913943,1.0057517449587272,1.0056108164732498
7-2803602,,,,,,,0,1.0069899670698306,1.0550035537868472,1.0081583690323275,1.0089484655413707,1.0091282824025163,1.0072589043626705,1.0055487151667166,1.0050541024691828,1.0048953676884567,1.0035222257635834,1.0024677273848968,1.0042018792357879,1.0048987850987159,1.002538917418837,1.004841865367466,1.0034778773877648,1.0033872488568383,1.0030133761563675,1.002461186240126,1.0027582415103231,1.0030118486764794,1.0067485846522617,1.0061563803182063,1.0066178784773372,1.0076359718188528,1.0075215940531965,1.0073279100814065,1.0073495353424327,1.0068050557041583,1.0071144285208466,1.0070683209030362,1.0068752877233602,1.0068073706891232,1.006434252917949,1.0063218199946589
8-2800274,,,,,,,,0,1.089891755286435,1.008485077966335,1.0093979237165809,1.0095244271909425,1.0073005708618477,1.0053898770776521,1.0048996849305671,1.0047361295102555,1.0032956734013545,1.0022167538167106,1.0040601830689564,1.0048073055696825,1.002357976043977,1.0047650825181713,1.003371629156405,1.0032835067289123,1.0027978768597712,1.0023429420451517,1.0026535886189856,1.0030089564151778,1.0067430015143524,1.006224887123744,1.0065259274482479,1.0075700492156041,1.0076102796210373,1.007258532869421,1.0072814384985023,1.0068015017532792,1.007116729731279,1.007069733380121,1.0069420445692858,1.0067376487945892,1.006424921626605,1.006249572562495
9-2803847,,,,,,,,,0,0.9492689691034362,0.9660111027064449,0.9773500555015032,0.9812037820342053,0.9878704813095187,0.9927360558675136,0.9931884613557209,0.9933695444143726,0.9938185279770888,0.9965584417084358,0.9984631896347061,0.9963457667964303,0.99963827232039,0.9990066596884055,0.999364084214391,0.9989323309064096,0.9986672128641795,0.9990880401545844,0.9995355990377874,1.0035482134458227,1.0030912704594546,1.0036194216361727,1.004866715228846,1.004787089499715,1.004576820100677,1.0046376001124564,1.0042184490873158,1.0046623164165942,1.0046056489505673,1.0045121385411153,1.0043849490355035,1.0041349953914493,1.0040623676086933
10-2803599,,,,,,,,,,0,1.0135769334942013,1.0115628788294777,1.0058287956673644,0.9957541602799309,0.9987688990403463,0.9989373541554479,0.998112555232921,0.9977411822447629,1.0004475517276141,1.0019265168583165,0.999304215704089,1.0024812528871223,1.001313925683644,1.00157316124983,1.0011201033285062,1.0007140832859065,1.0010429114860806,1.0014698281661865,1.0056104201685558,1.005076275870418,1.0055438502869771,1.0067306135743335,1.006618800286095,1.0063493332433904,1.0063872059962824,1.0058989044104842,1.0063299487498378,1.006226227577192,1.0061033586735322,1.0059152013781738,1.005608265386224,1.0054618892355984
