순번_정류장ID,1-2806962,2-2806940,3-2806941,4-2806942,5-2806943,6-2806944,7-2807134,8-2806945,9-2807161,10-2807162,11-2807163,12-2806957,13-2807146,14-2807164,15-2807159,16-2807160,17-2807158,18-2807165,19-2807135,20-2806946,21-2807137,22-2806947,23-2806948,24-2806949,25-2807147,26-2807148,27-2807149,28-2806951,29-2807138,30-2806973,31-2807139,32-2807409,33-2807123,34-2807121,35-2806979,36-2807407,37-2806980,38-2806981,39-2806982,40-2806983,41-2806984,42-2806985,43-2807003,44-2806986,45-2807294,46-2807295,47-2807411,48-2807002,49-2806989,50-2806991,51-2807000,52-2806992,53-2806993,54-2806995,55-2806997,56-2806998,57-2806999,58-2807001,59-2807002,60-2806989,61-2807296,62-2807412,63-2807297,64-2807298,65-2806964,66-2806987,67-2806965,68-2806966,69-2806967,70-2806968
1-2806962,0,1.091462565838977,1.0442935691596167,1.0380674163538597,1.028342626642162,1.0265811261351572,1.0259789511295903,1.0266288939056445,1.0245754852326316,1.020936926293843,1.0196162726049462,1.0186318164814345,1.0128806783786568,1.4580320847291495,1.6875064570088276,1.9660838053465608,2.3028907308542492,2.5279337303614833,2.529080612790941,2.3873716918637062,2.316839705948165,2.2375238077443154,2.1658972553731246,1.9245584373767974,1.8525828403778628,1.763687690532024,1.7399764093040306,1.7044212471097495,1.682985352408253,1.616421109024886,1.7949758825897106,1.938274449831759,2.100330423197457,2.15064065111023,2.3969740885202504,2.742688903662531,3.109372172373227,3.323615301292983,3.584152551933793,3.788740917663594,4.299746351066786,4.58035837095286,5.538518576733894,6.195300310086708,5.576821706850395,5.160951379824696,3.8252877330170714,3.6449306669225647,3.329355116997999,3.7674365788850657,3.6151784083333927,3.457540953844432,3.354245865906445,3.028762404180939,3.6699410867112046,3.8871736335036142,4.199886726141695,4.49988847359019,4.822027850563554,4.366877680066554,5.145034068627624,5.569866177334055,8.602963997995436,9.558203560924245,10.949981151048139,10.034208145606314,8.720170365221296,8.372539969722707,7.622915313210681,7.339710017792398
2-2806940,,0,1.0049467818849709,1.0026693187344897,0.9938810407776562,0.9966361712518313,0.9995173048125091,1.0020367377771828,1.0014071852640907,0.9997870013365259,1.0006230209343163,1.0013510783400006,0.9981950575921131,1.540995973256082,1.8387336633951559,2.2180923208508077,2.7051111702768953,3.049290971629945,3.0492312922354916,2.798879966086144,2.6803129548252387,2.551162407877797,2.439079731332248,2.0841482792984696,1.9846346925385756,1.8662641776348003,1.8354297438683107,1.789522922924794,1.7625031080439997,1.679198695898754,1.7095293589868354,1.6754102046641235,1.7870080153282968,1.8281176338681266,2.027706363761008,2.3031424167689494,2.589266679510744,2.7537866309113967,2.9513014762125063,3.1043692076400484,3.479243280681562,3.680670317507399,4.346048484570549,4.784123280797703,4.408899941206038,4.146962171091438,3.2484106608409378,3.1199346185642893,2.8901675461227283,3.2555272502499766,3.1434532681012226,3.0253467425616947,2.947960257226824,2.6986613531574637,3.237012828001451,3.416134613649619,3.6720328431148883,3.9153632727149312,4.174381067962685,3.8312095399123205,4.4583666007141245,4.793585157946624,7.054052474987768,7.720880354011185,8.658383081144242,8.074189353348723,7.1998924509716,6.961091248628913,6.434646263703397,6.231844331146386
3-2806941,,,0,0.9938520233039908,0.9729186235924998,0.9863428627513097,0.9944157511938865,0.9997937889971614,0.999066701044994,0.9970649077640021,0.9987281137745038,0.9999964530569478,0.9963329825789086,1.7437121296186957,2.207420953062916,2.864518537625634,3.8393793530137796,4.637843328041515,4.628976831097526,3.910861938327792,3.6125110611404407,3.3123498485159826,3.0713132450693044,2.407686997305635,2.2441584256779246,2.060269941902848,2.014461130089113,1.9476692337655133,1.9089743235785532,1.7928036089032837,1.823327571005005,1.7777535058468812,1.737229739610449,1.7261028425851437,1.6803913877362207,1.8403515885166168,2.049309091166257,2.1672662964865137,2.306846436835376,2.4134197575131076,2.6688613285174134,2.802917773754588,3.2307999224908257,3.5015065013446667,3.303872357979806,3.160625000093881,2.6329294713933624,2.5522961742281076,2.4048491754217918,2.694399046519578,2.6207974791102164,2.542077049004664,2.4899511608519296,2.3187249714093996,2.745879277382297,2.8854559390898995,3.082514324956968,3.2665337059871917,3.4616090727134177,3.228640447222763,3.701809701320242,3.9483998157442612,5.509184777835133,5.938066134241796,6.520101395428459,6.186358398137355,5.665250687334773,5.51813283656458,5.185873359201906,5.0551875363090195
4-2806942,,,,0,0.9528622566281542,0.982809075139388,0.9945954417535223,1.0012699774167513,1.000140143822598,0.997571396253039,0.9993505398274182,1.0006584845621227,0.9965230389441075,1.8248864579483386,2.363898528133103,3.163073261067696,4.43181353933135,5.552872726828948,5.535484902128768,4.466920901533979,4.052027465199464,3.6501078174153117,3.3382674443521974,2.5263571862178122,2.335992368038663,2.1261458348774376,2.0746415980693467,2.000056222814518,1.9570783776982694,1.8291559623695242,1.859437745693358,1.8099292523873456,1.7660709209761534,1.7540674217990448,1.70489665418626,1.7415104930870067,1.9356347568137717,2.044794063626497,2.1735765177039146,2.271600227574436,2.505514680980535,2.6276854383087307,3.014989714675143,3.2581746039836603,3.0886395713328225,2.9648634153763322,2.5022573516600617,2.430645232383673,2.298662458485038,2.5730567679218184,2.506635290712106,2.436074862903749,2.3889867964221843,2.2334389545498046,2.637351794944666,2.769051296852718,2.9539068632557384,3.126599240940569,3.308764067798236,3.0966929416017264,3.5396527657656875,3.7690820195466386,5.202385589303755,5.590583671261845,6.113861246304135,5.820384094880661,5.358364673837118,5.227073651243705,4.929078178901278,4.81138420621691
5-2806943,,,,,0,1.0116944946608428,1.0155703547466544,1.0182285692729474,1.013087089997354,1.0063863702350389,1.006495766411864,1.0067178970266812,1.0003223891543527,1.935962751454558,2.5833246591027375,3.604832620771893,5.397689948975263,7.186664875005813,7.147943306131936,5.339740480539654,4.710247649046205,4.131610256260467,3.7077531914471606,2.6774385367410316,2.4502352163038204,2.2070054125695324,2.1477972467922433,2.0633726380622988,2.015371931961492,1.8725743173821037,1.9023271584837131,1.848049378393944,1.8003910202415245,1.7871134967757647,1.7338021955154626,1.6797031153683644,1.827245199213973,1.9282875456725712,2.0471503810817113,2.1373529493730237,2.351695971622444,2.4631328485389967,2.81414298191767,3.032987184299694,2.8878816380061094,2.781217126718108,2.377035283485707,2.313918610246778,2.196394871310855,2.4560020606341206,2.396469368506813,2.3328288611081645,2.290465880244886,2.149884415115913,2.5318042704349266,2.655542307315228,2.82936146876185,2.9907888883153078,3.161768364871393,2.9693469953332117,3.383360388237967,3.596789955730961,4.913519973339744,5.265251681576555,5.736392725708033,5.478256139906776,5.068723130766853,4.951626161319117,4.684573703617677,4.578688890909618
6-2806944,,,,,,0,1.0197871333241713,1.0219536718604902,1.0136392168385062,1.005021856579584,1.0055102648971381,1.0059643937459886,0.9991946905808026,2.0765918697964696,2.88540683100119,4.282622381162715,7.170382539576288,10.785673967497207,10.671911373059835,6.840767859559351,5.7545873632113675,4.843609804784518,4.221261704188953,2.8606982800180925,2.58568631358703,2.2984857574646385,2.2306580906906195,2.134125074926886,2.0792696482909334,1.9194913659557635,1.9485541260947337,1.8887416417159877,1.8362428405317792,1.821984510337067,1.7639791460103056,1.7054679658044667,1.7209365664918983,1.814412588937839,1.9240725751889594,2.00705245288695,2.2034413714407894,2.3051008273388875,2.6233801444027156,2.8205269344739565,2.6968921387888654,2.60543167692409,2.254317480900371,2.198635244455978,2.094701033572087,2.340621496561838,2.287751445943995,2.23063391818965,2.1927286446945007,2.066206835987302,2.426996844450489,2.5433806094409244,2.7064733103097587,2.857541219689756,3.017069010661491,2.8431295734339224,3.2303589618905932,3.4288132504596396,4.638608386694703,4.957562289210176,5.382307799493363,5.1553044404087105,4.792560111502324,4.688237813938813,4.449229586253809,4.3541189178510065
7-2807134,,,,,,,0,1.0243444432479,1.0101142227755626,1.0004579346862392,1.0024977686986278,1.0037316802034442,0.997129532158459,2.248416492707624,3.2857302945923794,5.314383005353078,10.805853809994874,22.054124056467472,21.463084681756257,9.564657611771363,7.4141544001550015,5.858603324691664,4.903874505105231,3.06884219489767,2.7340490514400924,2.3957848366689283,2.3176648108025906,2.2075738058874816,2.1455168444402353,1.9669367581389412,1.9950827663191755,1.929421105027306,1.872083079113894,1.856572847416141,1.7937065091191546,1.7306697174528123,1.6819083053953106,1.716978863864887,1.819080727015752,1.8961519697251132,2.077936425204118,2.1716897987593717,2.4637285648534597,2.6436507091417956,2.5367845737339954,2.4573111147741913,2.148847212617752,2.099441816781378,2.006689464001422,2.2408999842485176,2.193163958510783,2.1418378628040875,2.1076465566706717,1.9927714820982003,2.335772061411879,2.445951309643833,2.599799408694448,2.742418792122797,2.892651034725283,2.7339683423539105,3.0985804742749377,3.284605016878758,4.407170882763325,4.699858652265482,5.087743765665144,4.885218073598063,4.559639513989842,4.46554873762347,4.249140478784326,4.162762999464085
8-2806945,,,,,,,,0,0.9946773751939401,0.9911424750410459,0.9973235201050825,1.000190223000331,0.9940696997225499,2.392888747882544,3.6874703440327106,6.608167182544474,18.61804240259527,170.21157804459688,135.7011728941219,14.166716932261195,9.661361650099431,7.029644666133205,5.615408345876522,3.2422811168274728,2.851234546536793,2.4677253025587165,2.380856073180996,2.25945950069645,2.1915099351822334,1.9979709204410891,2.02561761217,1.9554590804308027,1.8944642355381471,1.878017315259404,1.811556804869742,1.7452416867582012,1.6941908113175568,1.6713289720916704,1.7304826491211367,1.8027548030903051,1.9727339942654365,2.0601289272866996,2.33121604130387,2.497498372027152,2.403716604328502,2.333670957563704,2.0593069552025116,2.014999976186298,1.9313888856157386,2.1558409870591846,2.1124785585134833,2.0657460796414484,2.034778479487437,1.929530868090026,2.2574933091295075,2.3625000601106083,2.5088662649518234,2.64451982333639,2.786838698071933,2.6406618702856117,2.986569535952838,3.162377270487563,4.214297513501582,4.486031697460367,4.8447217113596635,4.6614011343875195,4.365237209969367,4.279301885150453,4.080999010915629,4.001652966065617
9-2807161,,,,,,,,,0,0.9891583645133661,0.9980626241450054,1.0012276521958967,0.9940079320315145,2.6482819867491965,2.8605872075406005,4.644571520162924,9.34078346385308,18.392496074845013,17.952934554282333,8.437241244207524,6.618608714143648,5.283333690848176,4.455330594159062,2.844962277934834,2.548598786459503,2.2485983981561186,2.1790587507131107,2.0809265955490823,2.025638213865906,1.8664783417828765,1.8995211642884917,1.8403344752042672,1.7887211764243733,1.7747391241406456,1.7180652455550327,1.6612321442223321,1.617150233308366,1.597387526929972,1.6539119988232647,1.7221342730353542,1.8821890570539663,1.9642602352282885,2.217901894234511,2.3728980902671046,2.289761275352597,2.227434631037274,1.9813611110955822,1.9413381405731664,1.8654477987189582,2.081456502302758,2.041798624962517,1.9989683756269325,1.9704479397493606,1.8737349631905704,2.1886471005101362,2.2891829322136843,2.4290980955659736,2.5583260650863546,2.6942861370363573,2.5587368071881578,2.8885728955798124,3.055644895898271,4.047870375565099,4.3021120636956205,4.6365705201862335,4.469039964193197,4.197228815956543,4.118083441124781,3.934920439297753,3.861476270935942
10-2807162,,,,,,,,,,0,1.0068827357199979,1.0073150213208377,0.9950803626856135,3.454784508132304,2.650462764360173,2.869196590291979,4.616595493856835,6.52352462132857,6.48408868156272,4.644373062992574,4.053359265963768,3.5328421117753397,3.160012657251208,2.296771130661759,2.114139583879357,1.9209210331760014,1.8744673572872628,1.8078912239946645,1.7700582088620183,1.6594108659812132,1.6997735150037268,1.6566233721943158,1.6188747959075507,1.6085613545278075,1.5665602343470664,1.5241114967784397,1.4907184826866733,1.475739822424092,1.5279097957386678,1.5897219050798455,1.7341441109837223,1.80787228622108,2.0343734635177784,2.171954470915444,2.1049181702658677,2.054360499250001,1.8521625326184605,1.8190490053330608,1.7553984371780365,1.9575074776761532,1.9237473189399066,1.887154085250944,1.8628148729509149,1.7796123599286484,2.0733050380074296,2.166571360969198,2.296030272052409,2.4152582841131873,2.5405983456681143,2.4219790951383127,2.725665216041662,2.878717823350706,3.7765912482367776,4.003612131434977,4.300631498833912,4.157212508345177,3.9229140642391296,3.854302512127471,3.694752791715731,3.63056155653984
