순번_정류장ID,1-2801795,2-2803544,3-2801957,4-2801978,5-2801972,6-2802003,7-2802105,8-2801857,9-2801824,10-2801826,11-2802256,12-2801819,13-2804958,14-2803801,15-2805191,16-2805283,17-2804954,18-2802597,19-2802596,20-2802602,21-2803624,22-2804420,23-2807598,24-2803359,25-2803214,26-2805065,27-2807550,28-2807232,29-2807362
1-2801795,0,1.0136348701319071,1.0073996093889779,1.003997276523986,1.0055763141078242,1.0047153322928208,1.0031760534006673,1.003903341892622,1.0048563947233848,1.0045165048475018,1.061647758153774,1.123968556955289,1.119023138593172,1.1129653731931675,1.1072289869035248,1.1028943104391173,1.4906885393123581,1.831265839633973,1.9519495251044177,1.9572941764672336,2.1118272007427725,2.195309331706017,1.5154321583879182,1.5139691771696093,1.511152840282776,1.5065692136189597,1.4891309503241832,1.7703495387555186,1.7804731920492458
2-2803544,,0,1.003911495265904,1.0008459689739075,1.003413479115703,1.0028895661044288,1.0015444261669417,1.0029011179571503,1.0041179051612765,1.0037738286349884,1.0412675908352254,1.1055549766779278,1.10120320123929,1.0960472081783421,1.093818813004563,1.0898448482076062,1.4689926452121878,1.7942246156982824,1.9150242089952567,1.920733965981726,2.0749014410970843,2.158468248246367,1.498037121413973,1.5003602812820112,1.4976527462314466,1.4932151673700835,1.4769288094454593,1.7257013127682423,1.735664232413187
3-2801957,,,0,0.9947123052829931,1.002871917961672,1.002182579870254,1.0004061470147907,1.002631814867786,1.0041593823002546,1.0037468838361074,1.039101590659758,1.1149022961417359,1.1094068180595074,1.1027756501085668,1.1080922426856776,1.1030958151018142,1.4885574851390007,1.657900119419728,1.6977274012476355,1.7060070895682997,1.8433762660422,1.9174744890665687,1.4115409471903875,1.4324515572469436,1.4301352400339264,1.426324704700275,1.4163343252733267,1.6108455294486428,1.620434400693197
4-2801978,,,,0,1.0111312788936913,1.005489567021859,1.0018250574904546,1.0036634394965371,1.0050787313007106,1.004595106019347,1.0435521925914704,1.1274145142794043,1.1206164861168784,1.112575992270676,1.1179398872886661,1.1117768041395804,1.5318848814574157,1.576207892022301,1.556299481076098,1.5658349783333236,1.6903639247887954,1.757661673567825,1.3548280658869336,1.387420658108365,1.3853317138736116,1.381950942347469,1.376193144141617,1.5608873453805425,1.5703406365260701
5-2801972,,,,,0,1.0009771486961423,0.9984512679140313,1.0025535808138293,1.0044512183532275,1.0039389331636632,1.0466345605739054,1.138718325694024,1.1305546792323182,1.1210709417191314,1.1263622302143643,1.1191282772934341,1.387943554350406,1.452538106694813,1.439451506915994,1.450128913296188,1.564337819134859,1.6259017875691337,1.305871985040218,1.3482647235004042,1.3464442733419208,1.3434295459384753,1.3411606098591873,1.525458280671772,1.5347639268018949
6-2802003,,,,,,0,0.9954105275947366,1.002651231687015,1.004797191861064,1.0041989390613784,1.0526332303567076,1.1575974352776137,1.1469792289862835,1.1349668641522017,1.1397942383737538,1.1312167088387428,1.2868145343373083,1.3658022967473353,1.3574353179129728,1.3689857101867327,1.4784801871380686,1.537349781977227,1.2694042842212525,1.3192440686575186,1.3175771677006582,1.3148086254320137,1.3151392830166002,1.5002092442472548,1.5095289021405618
7-2802105,,,,,,,0,1.005402790708412,1.0068535566419694,1.0060398919993503,1.063763430636113,1.190110818341609,1.1746792834017374,1.1579026518949338,1.1619188222993677,1.1503474777194531,1.3208771493126454,1.4019817110473511,1.3909671081216954,1.4031458406496493,1.524753583984254,1.590768133342116,1.2802861189556072,1.3293776287425687,1.327605620097741,1.3246668409704676,1.3240655642024843,1.5136363783993765,1.5231653057689445
8-2801857,,,,,,,,0,1.008827861849535,1.0068220113878896,1.095698676371288,1.1607308700039438,1.1395678560008147,1.228276103853361,1.2663657102224655,1.235726963144814,1.348199968032473,1.2439503013985582,1.2250529264939258,1.2204089950597887,1.2639853190142498,1.3044190716282653,1.1607379356533674,1.2347494155202416,1.2335241398186552,1.2314036661300973,1.2393396881586956,1.431540954321235,1.4409561052877848
9-2801824,,,,,,,,,0,0.9882816932091006,1.048808216538212,1.0675360268230336,1.2953653374041623,1.4560365991623223,1.4549574078410235,1.36485287505729,1.340382258566395,1.2129568027104778,1.1935523462972453,1.1893992897974346,1.2397292398841202,1.2858687024825148,1.1465487846269302,1.2271006836193423,1.2258622830825792,1.2237154609677288,1.2326295044614357,1.4324826048730481,1.442291492988026
10-2801826,,,,,,,,,,0,0.9991247096597895,1.0833724039927342,1.3486729526252594,1.52244671514786,1.402170827638594,1.3204965379484084,1.3432651651627312,1.2121948046788704,1.1926124793244177,1.188286733020733,1.2395566241843154,1.2868376003171402,1.1458403450116423,1.2269829511548758,1.2257010670771458,1.2235443766686707,1.2325509237613037,1.4333151247879756,1.443168519219399
11-2802256,,,,,,,,,,,0,0.9905594743064883,1.0031599578407386,1.0050970817966034,1.0034155004829446,1.0037548273323451,1.3987755257585415,1.23185099871908,1.2088058679349332,1.2035239853871178,1.2589638532486354,1.3100991990623578,1.1500444715386842,1.2320190071960524,1.2306807616326447,1.2284322468791837,1.2371413468131058,1.4413665320219196,1.4514031451254232
12-2801819,,,,,,,,,,,,0,1.0095152399987508,1.0087366601208643,1.005311574446384,1.005274279211088,1.3350514456315434,1.1920594283012353,1.172299222743166,1.1683069839383484,1.2250393746131598,1.2766499171313146,1.1374257371927319,1.2227182760650555,1.2214255760335124,1.2192495564724921,1.2288937132478022,1.4344305865851679,1.4445102969222718
13-2804958,,,,,,,,,,,,,0,0.9988352804150638,0.9989061631991988,1.0007912148918883,1.1491820760498925,1.0884786123660928,1.0787263909275935,1.078308047642562,1.134178127760204,1.1831137622063197,1.105823450744398,1.1977164355873988,1.1965726006889146,1.1946353750835594,1.2066034612852141,1.412067814339974,1.4220868891483536
14-2803801,,,,,,,,,,,,,,0,0.9989799029710527,1.0018728180863143,1.0005433521418503,1.0020859429464786,1.0002339037257506,1.00272351411765,1.0590615418452678,1.106870863174898,1.0790182854367854,1.1770052101337118,1.175977301204147,1.1742255621286037,1.188168703002072,1.3945595061899985,1.4045767455508231
15-2805191,,,,,,,,,,,,,,,0,1.0051537240864594,0.9971914439242349,1.0005397663255082,0.9986940723037329,1.0015570687280513,1.06214483756497,1.1135183024293593,1.080534503170951,1.1800927224667719,1.1790271670381878,1.177213604465472,1.1911053111807772,1.4007464118925552,1.4109289323787924
16-2805283,,,,,,,,,,,,,,,,0,0.9958450182942311,1.0001455761256393,0.9982009267115156,1.0011616446770528,1.066137205129724,1.1215058383798029,1.0823105274347156,1.1832383542135387,1.182135520594927,1.1802608623619046,1.1940687618845585,1.406709437527105,1.4170454093357563
17-2804954,,,,,,,,,,,,,,,,,0,1.004221599601217,0.9998883205196046,1.0049749295348473,1.1186593076291198,1.2183597103502701,1.0962033225421661,1.2054538746823844,1.2040767706872344,1.201754440031136,1.2146219193460364,1.446841685297055,1.4581881939930217
18-2802597,,,,,,,,,,,,,,,,,,0,0.9818103351612963,1.007186409951063,1.4370882350895011,1.8867730896348813,1.0533590916567006,1.184633745134492,1.1832824637978032,1.1809937325326507,1.1973170182894728,1.4472771072617507,1.4594365346560099
19-2802596,,,,,,,,,,,,,,,,,,,0,1.0674427244582045,1.109218278718645,1.7214138092864495,1.0308574041358014,1.1705001973476394,1.1692315573120053,1.1670733414561723,1.1852652302708726,1.4387535920267034,1.4510470114381289
20-2802602,,,,,,,,,,,,,,,,,,,,0,0.9765758819252631,1.0038301897210238,1.0028862189624241,1.1498381025082267,1.148723623218256,1.1468116848715078,1.167338997964562,1.4207721441682901,1.4330074132362511
21-2803624,,,,,,,,,,,,,,,,,,,,,0,1.016226829127447,1.0030555162838108,1.153297954116811,1.1521332392749495,1.1501389094928853,1.1706616508214158,1.4285164211695285,1.4409755114911469
