순번_정류장ID,1-2805981,2-2803328,3-2803305,4-2803293,5-2803289,6-2802621,7-2807483,8-2802850,9-2802858,10-2802886,11-2802984,12-2803020,13-2802429,14-2802467,15-2802469,16-2802465,17-2802460,18-2802450,19-2802455,20-2802476,21-2802523,22-2802537,23-2802364,24-2802544,25-2802365,26-2804851,27-2802597,28-2802596,29-2802602,30-2803624,31-2804420,32-2807598,33-2803359,34-2805065,35-2807232,36-2807362
1-2805981,0,1.0556603458636578,1.0413230424837365,1.0368951192695235,1.0307093025623801,1.027842753323258,1.0274830162168922,1.0220137855157962,1.0186582855766895,1.0747029232029297,1.2240116672336068,1.353122134008552,1.2949578667716912,1.266712809971283,1.281529524694866,1.2756591068995282,1.2602143654540512,1.2460704626566135,1.235211497909388,1.2241482421795353,1.222062782262012,1.2142774917462147,1.2094601413282364,1.203252013987353,1.3068206325931564,1.348501890923094,1.7266033403052723,1.9695766532025967,2.0888213720158495,2.1641354744672308,2.1328933913899193,1.647421845372515,1.6119273617236776,1.6018326735113637,1.9106912657030153,1.9216798740797976
2-2803328,,0,0.9950557157765982,1.0079569963974184,1.0076766128141716,1.0081788451289757,1.0117556686621003,1.0052143182397077,1.0019632216171146,1.082788315865014,1.294753670034457,1.4817274524857054,1.3749612259257762,1.3293371441284167,1.3424755019944659,1.3333683626895758,1.309788620966849,1.2890695003497241,1.2738358901545612,1.2584049792535814,1.2512817804622516,1.240653945309253,1.2346500021415792,1.2267303527985953,1.3474277718173377,1.3937878827316157,1.597251519444493,1.7446556049389463,1.7547438681934622,1.9375600767501204,2.0386668152446994,1.6903192905698008,1.6414772469904393,1.6303526371975614,1.9480170401663053,1.9594844173494312
3-2803305,,,0,1.0135191967694386,1.0100078563331372,1.00931826987503,1.0137588684737129,1.005818671229263,1.0019888362794538,1.0949647791028905,1.3382742571914341,1.5556698195642107,1.4177679096544857,1.3619501776579666,1.3733336335150115,1.362491842894546,1.334616200076939,1.3106350359812786,1.2931259903960621,1.2755361352164076,1.2658573013224672,1.253685490433646,1.2470121471885265,1.2380993458380953,1.3658523911476919,1.4133793162796047,1.6274307558705519,1.7842938379588067,1.7940159562714018,1.9897900358165366,2.0980875618814707,1.7060642304224949,1.6521106472325982,1.6404993782168962,1.960824185583988,1.9723863640308994
4-2803293,,,,0,1.0040449488362602,1.0056280728309015,1.012642476992691,1.002941540794291,0.9986868542153576,0.998137818967597,1.1944119636867983,1.3355607237348879,1.2559819197602233,1.221299671606809,1.2460472748792117,1.2389568979688714,1.2215628370484255,1.205627798387222,1.1941259203425318,1.1825064517710613,1.1854742694070546,1.1780060621346269,1.173146437131653,1.1671046171976307,1.29124156734414,1.341754069463035,1.5522219302618725,1.7037704433653944,1.714555003179738,1.902301601539007,2.0068252040068915,1.6715426244798897,1.627248181686674,1.6161698378785214,1.939450620908456,1.951156666192089
5-2803289,,,,,0,1.0098207539249433,1.018557854994939,1.003166496498836,0.9972879609977888,0.9968505501672892,1.2469793491139223,1.1939640653024308,1.1475796612175644,1.1248819830314172,1.1601782789857107,1.1557284228931097,1.144710242245513,1.1336462929197304,1.1258550554808262,1.1181351195744802,1.129473357281282,1.12497700154368,1.1218756278761266,1.1174396188285292,1.187977600323092,1.2420172665780722,1.445383111225768,1.5890120002898067,1.6014648193526935,1.7769446797723956,1.8740725940659073,1.6214826334551162,1.5909873909759649,1.5806164150901403,1.9077573703118897,1.9192695372279742
6-2802621,,,,,,0,1.0254215065219507,0.9996642850043622,0.9923641146372335,0.993052678934695,1.251973848285964,1.189240187246444,1.1388475276321042,1.115375948969962,1.1545985070145337,1.1499522428369178,1.1385902696978354,1.1271811119349031,1.119246502908276,1.1112679724562295,1.1245238215369227,1.120086434792437,1.116826628574043,1.1123698421707393,1.1201359654850944,1.1765451136857958,1.376371342628166,1.515665649922482,1.529367705195836,1.697721471608195,1.790909350028751,1.5888327571727865,1.5672305773703041,1.5573032747205506,1.8872947694467026,1.8987718183093474
7-2807483,,,,,,,0,0.9474653484540079,0.9593062855503093,0.9738245592035785,1.011210597227352,0.9981735452876532,1.003558167837755,0.9983478885316127,1.052577440670123,1.051290854612492,1.048712789655498,1.0438679438745517,1.0408383877744796,1.0378851043586015,1.0620680662036242,1.0612878680243958,1.0596714024181038,1.0573484391098116,1.0515148910611392,1.1096181714975863,1.308311627092073,1.4448391726775465,1.4597126363500024,1.6238372743182221,1.714098204445432,1.512597157483592,1.5115162631556462,1.5027269194070318,1.835831238741391,1.8471086765443245
8-2802850,,,,,,,,0,0.9708398716003724,0.9820335778609454,1.023042568310258,1.0049422090338649,1.0085975531352864,1.0024391885362454,1.059987570509329,1.0583330091232712,1.0548904307922602,1.0492520568813082,1.0457027188827208,1.0422655109369041,1.066843910212771,1.0657324109548545,1.0639166366356638,1.061332570049035,1.0549073842830896,1.1150263452297455,1.3204396474614757,1.4624393500138144,1.4773576229514294,1.64837978651989,1.7433980947634957,1.4770321403711555,1.4852759700672722,1.4769605345258272,1.8113345582170541,1.822459502601124
9-2802858,,,,,,,,,0,0.9902883476982858,1.0371829435747377,1.0113320547637696,1.0130160760826126,1.0051838472870191,1.0674838177690806,1.0653950509736836,1.060955049119181,1.054418044970861,1.0502941973425495,1.0461381503597202,1.071431482878187,1.069814866694512,1.0679422037512787,1.0649381633138024,1.0579091765442794,1.1201382454809534,1.3329355112306593,1.4807901231416678,1.4961118778211953,1.675268586864803,1.775196109658199,1.4411590916041352,1.4584475118430278,1.4507624804868535,1.7862588019266312,1.7973370592422866
10-2802886,,,,,,,,,,0,1.0526616126809096,1.0118772371369198,1.013629612384634,1.0045181660611555,1.0747594675691545,1.0720926891705242,1.0663957547959146,1.058712802878796,1.0538998170720837,1.049333464087599,1.0756207785571261,1.073776302580815,1.0714967405390174,1.0681586447226898,1.0605557515988868,1.1253298894361752,1.3491083567622395,1.5058412042121587,1.5211056601381763,1.7121120705291848,1.819772557334907,1.4393113955447205,1.4572926716214794,1.4495562459384972,1.7878262437723642,1.7989365812018567
11-2802984,,,,,,,,,,,0,0.9533363011327101,0.9946362121744637,0.9878555177454341,1.0811242365112859,1.0773696157347517,1.0695863315341994,1.0599570945487289,1.0541316931870568,1.048520713391255,1.0787671963878542,1.0762560357292192,1.0737864568968378,1.0701192223437554,1.0613606152110457,1.1323296439157007,1.3783500798235315,1.5522736602052454,1.5685517241379314,1.784525365243954,1.9071200695368415,1.4533546873848557,1.4680673738593668,1.4598935968807123,1.8038532626626775,1.8152603067804325
12-2803020,,,,,,,,,,,,0,1.0158173676482676,0.999255788060985,1.1132022806738715,1.10631182302261,1.0920334907574158,1.0777845558982109,1.0692549054531422,1.0616099786767668,1.09200641872222,1.0881142757453213,1.0849312395229083,1.0803408489914836,1.0696201631632518,1.1453680772319021,1.4101233886752762,1.5992612822315178,1.6157425917370027,1.8536813774674297,1.9902276259616927,1.4664103661335657,1.4778518605505244,1.469357160517154,1.8170702153859777,1.8286538902602496
13-2802429,,,,,,,,,,,,,0,0.9693052956071783,1.206566330168755,1.181852910981531,1.1380549734691126,1.107759832994568,1.0913518870830083,1.0779017114983274,1.1117498770047698,1.1051241846787085,1.1001448733463868,1.093390365766511,1.0790467167530726,1.166699398962193,1.4764121766276304,1.7033669281393193,1.7200138058114216,2.0155044065052414,2.189168894995574,1.490435562265366,1.495532447201746,1.4864018862927448,1.8419990510631752,1.8539428174768315
14-2802467,,,,,,,,,,,,,,0,1.0043232218369957,1.0062872569592751,1.0122170774057941,1.005974440150845,1.0040877386250122,1.002249954120022,1.0616097955417108,1.060178328939453,1.0574975920116112,1.0532468479397654,1.0538242699404565,1.1511200844408302,1.4816284850143404,1.7252260776575588,1.7424488619362952,2.064034013690156,2.2558629494778453,1.492307885190219,1.4969441036612747,1.4876546544004317,1.847318842737536,1.8594064040298122
15-2802469,,,,,,,,,,,,,,,0,0.9769957698442218,1.0114338350387384,1.001182834034892,0.9995386630484528,0.9985424074760538,1.073918819633853,1.0704634157435906,1.0662636466301492,1.0610559947842932,1.0489338104969033,1.1064125480970168,1.294471265690254,1.5156338115725667,1.5376693615180284,1.820763164283682,1.9879102575579761,1.413103275684634,1.439836682034058,1.4317449660635564,1.79526048376261,1.8070978715929185
16-2802465,,,,,,,,,,,,,,,,0,1.0235328773676844,1.0056598532103238,1.002511977835392,1.0006920563258352,1.080190510328207,1.0756376432062578,1.0708822912884188,1.0644561790406322,1.0517371885019968,1.1106650351609144,1.255654297934078,1.4722191752229161,1.4951850009115282,1.7705682782861196,1.9329061190250179,1.3933560592543321,1.425501498246605,1.4177098989802663,1.7818391670572364,1.79367670313232
17-2802460,,,,,,,,,,,,,,,,,0,0.9857467179942749,0.9898767476722112,0.9907600645847253,1.0914710115500748,1.084201042204276,1.0780177479967181,1.0703070079329593,1.0546623552677505,1.118909711787948,1.2546032753844134,1.4865969143241693,1.5107557055401846,1.8094283260920307,1.9876496136150636,1.3411191786326122,1.387165717081201,1.380155289835146,1.746264106899281,1.7579607101466794
18-2802450,,,,,,,,,,,,,,,,,,0,0.9947123904678479,0.9935275918934758,1.1157211629624808,1.1022027966190786,1.093337364937174,1.0827550881399342,1.06244449305632,1.1316618575996258,1.2763378831304406,1.5300228209384357,1.554888235882258,1.8876951441954957,2.0894660026180767,1.2928485187171441,1.3513272902887155,1.3449879811055683,1.7124103438796803,1.72401503704168
19-2802455,,,,,,,,,,,,,,,,,,,0,0.9950365408826168,1.1459882856080328,1.1226810283633881,1.1101526258553176,1.0958637006395318,1.069999740869666,1.144147520765508,1.2974894815498745,1.5731707063411815,1.598546450224917,1.967017447673188,2.1940508526111464,1.2807165720768934,1.3426244039065152,1.3364654979563104,1.7062475454334514,1.717829108438523
20-2802476,,,,,,,,,,,,,,,,,,,,0,1.200193243249772,1.1544285994305497,1.1349098237200304,1.1140779665461815,1.0794011449934107,1.159974398975959,1.324212845487093,1.6291039581456135,1.6548570718661164,2.0723263310709505,2.3351543184282217,1.2863700331773977,1.3476225379046205,1.3412878054408621,1.7146629449781055,1.7263824302098745
21-2802523,,,,,,,,,,,,,,,,,,,,,0,1.049083124826244,1.034665040606983,1.0236878962223297,1.0107793246427612,1.1154813974922166,1.0977567877875618,1.2724032447726152,1.3098010226374772,1.6601821855548706,1.879266981584431,1.213127545369992,1.2941814281263546,1.2888075477290744,1.6695260168889434,1.6811995949005396
22-2802537,,,,,,,,,,,,,,,,,,,,,,0,1.0057754782817951,0.9968261383818495,0.9960507447665642,1.0574939797705865,1.0614757970063884,1.1081811124851773,1.1495597130001258,1.460524766792308,1.653157232266569,1.1777070591620287,1.2678765454104588,1.2629929333946934,1.6459551408642028,1.6575654286479387
23-2802364,,,,,,,,,,,,,,,,,,,,,,,0,0.9904510664774657,0.9941544961370318,1.0409102379430442,1.0244053982488543,1.0169932947057805,1.0450984620274184,1.3246687335031302,1.4959913572224774,1.1527992835679974,1.2489530930118338,1.244433991027611,1.6278728891861125,1.6394043909996734
24-2802544,,,,,,,,,,,,,,,,,,,,,,,,0,0.9955503176635279,1.0046320140677216,1.004366687738918,0.9999777007989107,1.0050508029621463,1.15887993808317,1.3059483448430862,1.1190509688982595,1.2231617373548822,1.2190870700938146,1.603074919738769,1.6144978113795105
25-2802365,,,,,,,,,,,,,,,,,,,,,,,,,0,1.012505251147473,1.006844796498156,1.001087333642601,1.007222234528188,1.139923775801117,1.2578991622600362,1.0986802094956227,1.209772476404151,1.2059151047093903,1.596643215995682,1.6082014498219708
26-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015690409120728,0.9951847083525719,1.0034674135778487,1.1828159710361243,1.3463572162993775,1.1029723538053569,1.2169867880442902,1.212859955020471,1.6142125370285314,1.626120047648574
27-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9818103351612963,1.007186409951063,1.4370882350895011,1.8867730896348813,1.0533590916567006,1.184633745134492,1.1809937325326507,1.5963374155396046,1.6084946737426435
28-2802596,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0674427244582045,1.109218278718645,1.7214138092864495,1.0308574041358014,1.1705001973476394,1.1670733414561723,1.589454972012584,1.6017461742070254
29-2802602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9765758819252631,1.0038301897210238,1.0028862189624241,1.1498381025082267,1.1468116848715078,1.5707574381780307,1.5829905110498406
30-2803624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.016226829127447,1.0030555162838108,1.153297954116811,1.1501389094928853,1.5812468707134062,1.5937036837105567
31-2804420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.002839713987309,1.1548685388095619,1.1516440262417198,1.5864473459763737,1.5990187321774445
32-2807598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.508075013303888,1.476387575315036,2.33419887743268,2.3628544952875936
33-2803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9855698779989095,1.3055329238382292,1.3304544367146347
34-2805065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.315737948983546,1.341453978992514
35-2807232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.006271214779154
