순번_정류장ID,45-2803210,46-2803361,47-2803180,48-2803295,49-2803292,50-2803649,51-2803284,52-2803290,53-2803297,54-2803310,55-2805831,56-2803190,57-2807053,58-2805813,59-2805149,60-2807040,61-2806036,62-2807341,63-2807344,64-2806484,65-2807326,66-2805694,67-2805636,68-2806053,69-2806032,70-2806025,71-2805697,72-2805699,73-2805701,74-2805638,75-2806605,76-2806538,77-2803160,78-2805975,79-2803158,80-2803654,81-2806162,82-2805635,83-2805633,84-2807037,85-2805631,86-2805677
55-2805831,,,,,,,,,,,0,1.011179701903673,1.0138987793537362,0.9992855783981573,1.0155398895745948,1.0136417672222333,1.0100966941918466,1.0127600154735859,1.012814150810702,1.0090136194218262,1.0080281984270902,1.0079904618954736,1.0080732994101602,1.0064839488512642,1.0284556698243192,1.0670558064236766,1.0661273177218953,1.1047427912228736,1.1549749186924643,1.1775870084603124,1.1702942644431213,1.1618233347217164,1.2991493090455166,1.4893363871031577,1.5678013788889775,1.691155449979632,1.8422906874387548,1.9634528677897587,2.2526852910563755,2.430326783759837,2.6210313739778766,2.957598246196732
56-2803190,,,,,,,,,,,,0,1.0176023936880725,0.9929300229869352,1.004320479369835,1.0030832060263417,0.9998897474023593,1.0054157904937413,1.006027023328309,1.0021391264458936,1.0027234358813513,1.0041938267839134,1.0045045337052256,1.0029545211907023,1.026907081104592,1.0688809141475306,1.067828435342077,1.1095492064694619,1.1640211783350982,1.188273244359789,1.1799607871406907,1.1704791963862728,1.3221723272777957,1.530985144088196,1.6179531743400188,1.7556178440519297,1.9259510042961032,2.063928853651937,2.3979541010627967,2.6064069881174743,2.833498363061054,3.241310667768998
57-2807053,,,,,,,,,,,,,0,0.9770028896491287,0.9991933099729347,0.9983257846668592,0.9950353125193212,1.0029703320219663,1.003908059548831,0.9996077427881035,1.000963984193467,1.0030972974425085,1.0035002707630662,1.0018924379533891,1.0275700307211169,1.0725202439953394,1.0712991507503,1.1153358373011246,1.1737225071475352,1.1995053169571157,1.1901655346564046,1.1795457156742655,1.3411642411385867,1.5660578260055469,1.6604786917306888,1.810826166457838,1.9984366351651284,2.151786619289792,2.5276774185509474,2.7656386319711155,3.028326964470962,3.507793617126227
58-2805813,,,,,,,,,,,,,,0,1.032198913084787,1.0203035993163223,1.0083381321339946,1.01468269791477,1.0145548884396516,1.0072862867145795,1.006336621184801,1.0068822831242303,1.0070714757982313,1.0050416033300769,1.0338450885481414,1.0843184596446809,1.082603038829626,1.130845045883122,1.196222597378536,1.2247635795215512,1.2131587385643692,1.2000355134838803,1.3651835583951417,1.6162251204502145,1.7230150559363322,1.894421593036197,2.0603338662227038,2.0446803358698027,2.4118162262987277,2.509318873925373,2.5665376582064874,2.942955183703699
59-2805149,,,,,,,,,,,,,,,0,0.9934509334671453,0.9848570130280552,1.0070584732691854,1.0081589191601672,0.999912833545251,1.0017457728417647,1.0041464365162378,1.0045675717176352,1.002516667067119,1.0339947438832136,1.0890382930276006,1.087021039332884,1.138623315537902,1.2098854599527709,1.2406736898294972,1.2273072903651199,1.2122831597668546,1.358271181571795,1.6229036546204212,1.7363575981180086,1.9198975413437374,2.0978966664478875,2.080338108466757,2.4790024098787877,2.584126646551381,2.4806816641250493,2.5476856468802795
60-2807040,,,,,,,,,,,,,,,,0,0.9749774459943094,1.0092751237945512,1.0101430953657564,1.0002399671419655,1.002086570347281,1.0044676170531408,1.0048819487711256,1.002721208997178,1.0355116418570967,1.0928380236966968,1.0906125917056173,1.1440000038122595,1.217978976725323,1.2498639045550954,1.2355087517149816,1.2194198023808065,1.3705684009051726,1.6464289753681176,1.7654346407652701,1.9587646825746476,2.1468221096396753,2.126799097543445,2.551817236127524,2.6631952070241565,2.549673221736696,2.416768854917729
61-2806036,,,,,,,,,,,,,,,,,0,1.0082183666561622,1.0096364876381663,0.9975630521396833,1.0009315445820277,1.0039784310689424,1.004460453670721,1.0022083152032661,1.0368291307107975,1.0973096931051016,1.0948088188546468,1.1502313204625643,1.2281461704309318,1.2615258257276714,1.2458200339722665,1.2282907878258187,1.3539997452057464,1.602166071982625,1.7194923088179876,1.909828406832722,2.096157981381729,2.077850300179182,2.4965404272270844,2.608595900030501,2.4983643999841596,2.369707546338175
62-2807341,,,,,,,,,,,,,,,,,,0,1.0136368879880029,0.9847264521820737,0.9980862246908913,1.0031846307355243,1.0038279676141513,1.0012826100631755,1.0411177326058192,1.1105791326580614,1.1071872749407612,1.168529795428368,1.2576483730950745,1.2951653825698017,1.2753088677595112,1.2534162788071284,1.3935886175770893,1.6592303718819037,1.6584185062952872,1.852051508028835,2.042318120112272,2.0252503341253125,2.455807276039244,2.571800635707405,2.459458496705183,2.3295030210120533
63-2807344,,,,,,,,,,,,,,,,,,,0,0.9632208495888741,0.9955914467457341,0.9989353694635275,1.0000723643058635,0.9977248370220813,1.0397763481514084,1.1129130924950172,1.1092514714012103,1.1731621263756369,1.2666945424023761,1.3058723145682012,1.2844191444001036,1.2608924463759752,1.4067053851249611,1.6853922999875492,1.6523925062979863,1.8210404928249047,2.0113077488350877,1.9467241083833693,2.2784705767398687,2.3859575093277203,2.2913648013077395,2.1821842326417618
64-2806484,,,,,,,,,,,,,,,,,,,,0,1.004491560416965,1.0026897560211843,1.003492942713919,1.0006160668382442,1.0459970395664142,1.1249887202997768,1.1204958337944884,1.1875462867209736,1.2884459426213664,1.3301560121393694,1.30552557129416,1.2787261036567006,1.433357116493775,1.7334609213179777,1.6959297707186582,1.8785290619448816,2.0858540292079346,2.01219104941149,2.0696366482919295,2.167355839137425,2.0921535514414398,2.0059304502323374
65-2807326,,,,,,,,,,,,,,,,,,,,,0,1.0015740639326562,1.002983632533962,0.9989170377806807,1.0634070695262814,1.1750163039218977,1.165616859927909,1.2482953302872726,1.3885577006780208,1.4432363898541751,1.4000575299842626,1.3551209677703333,1.553302271560094,1.966277035899481,1.90216666205853,2.1602045394305183,2.4631690836597158,2.3340516266841225,2.1379081665094626,2.0627710311185656,1.9896399756023737,1.9075222924031017
66-2805694,,,,,,,,,,,,,,,,,,,,,,0,1.0095533272561532,0.9924689168783597,1.0034956746790484,1.1130302805150258,1.1017597221838686,1.2655510273137576,1.5298890741696678,1.6268764502789288,1.5231454909790658,1.4301067524497746,2.008168595476292,2.9948672034878547,2.739921722968006,3.418907311147298,4.352073686126221,3.7549965015867994,3.031191331240408,2.79758824676591,2.6005176720814682,2.390787805473164
67-2805636,,,,,,,,,,,,,,,,,,,,,,,0,0.9739096449810396,0.9997919211916375,0.988675721578381,0.9945631226190236,1.2180221526323352,1.5210181618517193,1.634322097104831,1.5152456627391944,1.4137222107503458,2.222773645297165,3.583755448439466,3.171395216048821,4.151182214656757,5.634493082077755,4.56952162257867,3.4413494335275163,3.109585101577263,2.8438365300823554,2.569304470163617
68-2806053,,,,,,,,,,,,,,,,,,,,,,,,0,1.033110196199756,0.9972004513433564,1.0037808297318416,1.2808964465718833,1.6925580112064318,1.8334078106547829,1.6404710404627942,1.491238865704084,2.1365833061182746,3.5628964468451496,3.1287573832021005,4.172790187318131,5.807182884906359,4.6214828015374945,3.420375480529374,3.077680177422328,2.8062463961172113,2.529235953353064
69-2806032,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9679966600402011,0.9882168942893789,1.3484288466224814,1.915688581975633,2.088997032563624,1.7797807500475682,1.567661650911615,1.6953455397674566,2.710315272986421,2.466513858992453,3.186325788444627,4.224131188919251,3.572343027851001,2.832003672325773,2.6046779910582085,2.4152900301257167,2.219382601269431
70-2806025,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0261740159441952,1.0078968584019141,1.4653283553321321,1.6580043529285349,1.4742896687905964,1.3475151730986388,1.3060887029153438,2.027122294510682,1.9044825064971735,2.4012777789969,3.0739133257627826,2.728919214590578,2.3009548067415677,2.1618499982179533,2.03880417556472,1.911419521482479
71-2805697,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0039995972742992,1.0250114426341081,1.2051129810660495,1.1538144286006977,1.1170190568924747,1.1376204056705248,1.7522181458277548,1.6694898254749335,2.08780286117505,2.6411278504015474,2.3907853553870884,2.0704249309714635,1.9643870133151682,1.867282772674543,1.7676220978327373
72-2805699,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0004477491080743,1.0105195298013816,1.002284352849503,1.0021760252853833,1.067096356002314,1.9389623351382033,1.7955754157628343,1.7208469887168079,2.239828869047619,2.0411948575065195,1.794496897641216,1.7157474732485862,1.6409404300581223,1.5681924751504117
