순번_정류장ID,1-2803221,2-2807330,3-2805699,4-2805701,5-2807440,6-2806806,7-2805975,8-2803158,9-2807014,10-2805505,11-2805506,12-2807016,13-2805507,14-2806531,15-2807017,16-2807019,17-2807021,18-2805467,19-2806561,20-2807023,21-2806563,22-2805480,23-2805481,24-2803760,25-2806556,26-2807429,27-2806558,28-2805186,29-2805187,30-2805516,31-2805470,32-2806564,33-2806802,34-2803678,35-2803679,36-2805705
1-2803221,0,0.9731987182301042,1.1207757423718074,1.1085479758131502,1.0989851852866224,1.0910546473293516,1.3057606325193016,1.2784939815328056,1.2516958723913698,1.227994094599842,1.2031999822201733,1.190810879804007,1.1833500119527678,1.1731596499612036,1.1624803867766293,1.147906301262002,1.133587519139146,1.1230433959544752,1.1833590174584074,1.2269766937331108,1.3306526876219453,1.3200061382251578,1.3002000926076946,1.3449488036453108,1.4967525262218313,1.6692368058769773,1.8651186457299864,1.9663895453606821,2.199214959680735,2.564719855199837,2.8108500593339083,2.694442176433493,2.7102568477889086,2.8063757769496442,2.713304127411093,2.380041788229453
2-2807330,,0,1.0022463747649353,1.0020284092745753,1.001731391812102,1.0021911633658398,1.0951509496411225,1.0864799224307515,1.0782865187813973,1.0717303036331272,1.0647971830010141,1.0604785592415857,1.058181014794589,1.0552175604562115,1.0518167763226312,1.0477121401097225,1.0429327432077264,1.0397663552896441,1.0998197729618764,1.1416437190800415,1.2455959551839852,1.2381690081156407,1.223957748463359,1.3303942905837711,1.4886554390741282,1.6696224885307593,1.876325907814292,1.9838095790137271,2.2325160448344947,2.6275118062818934,2.89575482556237,2.765493707122383,2.7813675489342162,2.884589796740863,2.7806556705013694,2.4165281927550697
3-2805699,,,0,1.0004477491080743,0.9998087232028562,1.002053924803441,1.0063962932061898,1.004830079537238,1.0042748604421132,1.0053655854865309,1.0062423982132462,1.0049412322522548,1.0049418172368783,1.0053475446746547,1.0045154504616136,1.0051930068285817,1.003859386083481,1.0039545137238275,1.0778757599443458,1.128698546509822,1.256542936782153,1.247194375673772,1.2540623955880805,1.417444562252411,1.6289849019519413,1.8776198831379052,2.1702657451400076,2.330637554795958,2.717800019846344,3.3834434312294723,3.8595173723165574,3.5729045041858485,3.5792153853631086,3.7379666389134063,3.5236423668051904,2.8491038496904815
4-2805701,,,,0,0.9991255913630666,1.0028766621934855,1.0073906569738276,1.0054351690663492,1.0047119236909887,1.0058348286274745,1.006697580302678,1.0052633789643097,1.005244009148399,1.0053541064819989,1.0044748627992721,1.0051906567707338,1.0040070734651443,1.0039048851750227,1.0806869258290892,1.133814596321857,1.2666736259249205,1.256492924275559,1.2628081108601072,1.4332774417510665,1.6550259740797966,1.917011125647171,2.227150008384808,2.3987698269701685,2.816584856625791,3.546755523346913,4.075332191391716,3.74628736353611,3.749195912308287,3.9205165067565035,3.6789613296294963,2.9311228268189473
5-2807440,,,,,0,1.0063725513318207,1.0089351957303108,1.006380189013478,1.0053850486568465,1.0064972390479572,1.0073025263055813,1.0057081141578883,1.0056584349812336,1.0060532831397957,1.0047762719162843,1.00573522446252,1.0042144731521614,1.0042798665945623,1.0837897304918938,1.1390755960743713,1.277034058550103,1.2662053449851371,1.2721073020189269,1.4493890712393525,1.6816762261827578,1.9575733574917424,2.286128796713375,2.4697566680321543,2.9207547683615847,3.7226541983930974,4.310923286547081,3.932615423855017,3.9313414318564743,4.116420675588009,3.841650006952276,3.0141262725166595
6-2806806,,,,,,0,1.0095761416729998,1.0063807416304615,1.005237786548647,1.0065114413811092,1.0073896578377615,1.0056517835836214,1.0056021767867733,1.0056937656594445,1.0049779978498103,1.0056997519127733,1.0041114242366365,1.003989217658391,1.0872974389973726,1.1448725213632065,1.2887508425683176,1.2766329419373665,1.2820562113045224,1.4677351836879484,1.712415968249531,2.0048535631169537,2.3555622265182543,2.553857589328918,3.046022905275374,3.9396708737970187,4.606350822180183,4.161959493305878,4.154791530186377,4.357196747269184,4.040398128786767,3.112516353820941
7-2805975,,,,,,,0,0.996097390272384,0.9989354486997878,1.0037656487272404,1.0060831638663736,1.0036665080158522,1.0043364631346923,1.0046299645856018,1.0033915750128555,1.0046033512530843,1.003103738514414,1.0030895620168254,1.103174495863227,1.1737333524051596,1.3473873182544527,1.329303543455111,1.297323424478585,1.3158072142709525,1.5483158580431273,1.8294910950729646,2.1691973935820483,2.3594448482358055,2.833153770628235,3.6987023444874687,4.352726409739781,3.9305514889919433,3.929204148887071,4.132902289469707,3.83152641669535,2.955165917780693
8-2803158,,,,,,,,0,1.0012707196154038,1.0067241442565213,1.0083593705987632,1.0050782704934607,1.0050625474613823,1.005288633346947,1.0042674727499277,1.0054229624856785,1.0036572086170537,1.003563921175178,1.1104321952555127,1.186210128324599,1.3717728377745748,1.3509271594616523,1.3147349637797467,1.33332409403659,1.581795309655229,1.8850417022467698,2.255188595072662,2.465866895172808,2.9986145479997113,4.003312256248422,4.783107915661993,4.254153588283335,4.243413235627284,4.474039200567217,4.108788307813909,3.0827525541156424
9-2807014,,,,,,,,,0,1.0059793196875146,1.0086548717433623,1.0043506051104731,1.0044390486572132,1.0048229464248581,1.0037054270937453,1.0051387555244007,1.0032436372955549,1.003205702975106,1.1192876372384712,1.2027672424262241,1.404693606364478,1.3797552852568689,1.3374698117577002,1.3081320055951138,1.4292605928248863,1.7008826684254854,2.030692373606645,2.213810120546062,2.6704009454501008,3.506897706286625,4.14412274092274,3.744627298242992,3.748110279404245,3.9511389970982975,3.666222651957744,2.835648585040801
10-2805505,,,,,,,,,,0,1.0001298780194021,0.9966921789469807,0.9994775407561567,1.0011329791699743,0.999841367203198,1.0025409691063187,1.000977976496907,1.001322057858554,1.130766622073829,1.224159593919356,1.4495308827864344,1.4184269891987853,1.3672452948312426,1.3325651451283118,1.2998259099406098,1.484892515608251,1.7677493833284097,1.9196886446194241,2.2918061402666416,2.949421291403778,3.440337857410112,3.1679397956985533,3.1842503741353645,3.3560684797665434,3.152751065668159,2.5354182182625946
