순번_정류장ID,1-2805726,2-2805739,3-2800372,4-2800317,5-2805949,6-2800371,7-2802647,8-2802648,9-2802649,10-2803050,11-2800814,12-2800793,13-2800785,14-2800766,15-2800748,16-2800721,17-2800697,18-2801603,19-2801583,20-2801565,21-2801188,22-2801474,23-2801464,24-2801178,25-2801179,26-2804871,27-2801387,28-2801347,29-2801319,30-2801314,31-2801348,32-2801369,33-2801411,34-2801401,35-2801391,36-2801386,37-2801395,38-2801230,39-2801407,40-2801410,41-2801427,42-2801443,43-2801473,44-2801486,45-2801519,46-2801571,47-2801610
1-2805726,0,0.9427561043740694,0.9553776213878155,1.139410114108486,1.5899663168458478,1.4936221480244856,1.3795201077544736,1.3141614311145349,1.2827350909413786,1.2522264348525294,1.342047991712459,1.4545451829857525,1.4330939977231616,1.3883343963096026,1.3868558411007081,1.608575839102988,1.6597914165250351,1.542669676371659,1.510771832816108,1.4889930645507012,1.4504710906235816,1.4515579148903677,1.4347579803604897,1.4125363008420129,1.3826569429252462,1.3690605526049495,1.35677655257723,1.3443561960288213,1.3309959299759726,1.3562779504642029,1.4436496578700937,1.5030780504442323,1.6101355473111145,1.5887469728978587,1.5728939907888972,1.5578089636783226,1.5429006923243098,1.5328577039849607,1.5270284261551732,1.5128262559366075,1.5098810679959649,1.5513808407685175,1.6142754393709648,1.5957986857502795,1.62355074926262,1.6269951505004019,1.6080737836215233
2-2805739,,0,0.9633030465334819,1.246925529869596,1.780514404611139,1.6222102908277403,1.4449639569701673,1.3599660024069415,1.3202333755234779,1.2818057229237823,1.3806668642144162,1.501743150663486,1.4760154968474346,1.4230581890607112,1.4200342680429603,1.663225112187868,1.718367523306435,1.581971810722191,1.5456963041506724,1.5209994221533212,1.477721834676575,1.477837305829381,1.4592296460476721,1.4343585498327998,1.4015302026775662,1.386861555815012,1.373613800828497,1.3598395883950267,1.3452277680273106,1.371253598460972,1.462368784980095,1.5244160493864884,1.6367761334071091,1.6136455107560388,1.5966578565515517,1.5802144701210026,1.5641594083634351,1.5533486945914226,1.5470719702245432,1.5317440343620279,1.5286385352755731,1.5716879001162853,1.6371400663081133,1.6171567453147087,1.6463339786164433,1.6494033056266133,1.6291495733481427
3-2800372,,,0,1.5502297983262452,1.7330671193095024,1.5684494911318971,1.3997108703380325,1.3183705107958066,1.2812271761374612,1.2465185181662433,1.3493570547561202,1.4769487815203985,1.4515334692742408,1.3995251176477042,1.4538539616375479,1.7206373300852107,1.7794555019359617,1.6218958831438048,1.580868387238231,1.5530316860278222,1.5047014629876272,1.503282848091235,1.4830413976569685,1.4558407554446193,1.4199652798413005,1.403850448524754,1.3893026567699558,1.3744982188532893,1.3587799264656428,1.3850855552201469,1.480154911910482,1.5449385521466867,1.6623655198526048,1.6372913659648247,1.6190064368013855,1.601558534768262,1.5843613469192162,1.5727883432140612,1.5660677548262687,1.549612164632364,1.5463617129995233,1.5909011755662867,1.6590154696795283,1.637683145374846,1.6674620821499175,1.670626133198962,1.6493777347637033
4-2800317,,,,0,0.9991152199797741,1.001072627287913,1.0419544554381317,1.0279104124623237,1.0228902741994992,1.0234782813247074,1.1168436729479487,1.2460704236994624,1.2336450645653105,1.2992482984380138,1.4466843436353727,1.7347934001802479,1.7982165083717494,1.626498208845291,1.5827021873841427,1.5531907148270334,1.502353451853204,1.5012364485274976,1.479882911854167,1.4516787011035464,1.4146873883976647,1.398333147081831,1.3834460476332828,1.368206070225156,1.3523685676825534,1.3797739199453714,1.4777390833843163,1.5447511791009103,1.666496512492244,1.6405807401217904,1.6215643946900673,1.6032746790673698,1.5854692747307169,1.5735054105189121,1.5665647948011878,1.5497557087329088,1.5462448941287223,1.5921494605376616,1.6625998091019376,1.6403280158755107,1.6711840466707104,1.6742410441432487,1.651924775577037
5-2805949,,,,,0,1.0096269554753308,1.0160767110038729,0.999108060384131,0.9955944191248202,1.0016380150937259,1.1826984769622964,1.3739615949964386,1.3464188937594703,1.2933564832349178,1.2721799109569762,1.2451692794797549,1.2280131774735377,1.1847443504539135,1.1724772717415233,1.1650367827742965,1.15111970495329,1.1416514592742166,1.1354151468404434,1.131563450960985,1.12155770288854,1.1168117646901004,1.1129069346720415,1.1101581851782518,1.1054002653558646,1.1387705418198517,1.2199469730513735,1.275134051738727,1.3767787756422036,1.3626851390420571,1.3529441204848327,1.3431095858570903,1.3336402113489618,1.327391552173264,1.3238536110932118,1.3397332315300956,1.3692033879227874,1.4163652025529376,1.4813059023616575,1.4965092041604287,1.5719649121725718,1.5764190721953772,1.5566985711141554
6-2800371,,,,,,0,1.0182521198417185,0.9967996611405914,0.9930960043818982,1.0005219240883647,1.2080908736809801,1.422916784899365,1.3880388600145561,1.3227133916354952,1.2971712757033842,1.2649925256355605,1.2449047108527604,1.195549874397454,1.1818815870597696,1.173572519556191,1.1582164369761687,1.147815503440194,1.1410685906458657,1.1367359985621541,1.125941654076269,1.1208586185207168,1.1166666564976597,1.113660419221113,1.108605210635293,1.1429470563085546,1.227014446547953,1.2842867210869797,1.3899199963719246,1.3748825595436,1.3644613105157837,1.353993278396075,1.343920624457464,1.3372736678333257,1.3335068472611988,1.3498177108480254,1.380316860872297,1.4291916688917885,1.496480032851014,1.5122867630124004,1.5907249625987971,1.5948221791304913,1.5741471732745502
7-2802647,,,,,,,0,0.9568828414914295,0.9649835878335183,0.9879943378712376,0.9908468684660862,1.0234807844118226,1.020670240493943,1.0150957137455985,1.0141764428792535,1.0147813131940997,1.0149449257111784,1.0120882893141638,1.010177577267315,1.010265727678041,1.0090871958296765,1.008996031526965,1.0074328178904517,1.010611544665364,1.0094882352879286,1.0085983445803324,1.008424053042688,1.0100803508771932,1.0091071587253284,1.046845572650122,1.1272791945092773,1.1820581195599933,1.2839437082121514,1.2725730851170443,1.2651039991422757,1.2573219334639503,1.2499283477268048,1.248920545420754,1.2463453976276897,1.2643882768186943,1.294046695914462,1.3414321609055095,1.4073258493790672,1.4243904563913892,1.5005090256131357,1.505401530772137,1.4878550945160522
8-2802648,,,,,,,,0,0.9771644576598234,1.007040838667302,1.005593628889577,1.0091258416128532,1.0071248093371545,1.0031900927155128,1.003233981684469,1.005364200381307,1.0064063755352153,1.0051742010555134,1.0035780318352927,1.0040242688458054,1.0033406175138,1.0036690218622064,1.0022132454675043,1.0059061617267084,1.0051000409239343,1.0043272735793163,1.0043050876587016,1.0062335775616298,1.0053715446073286,1.0450416287102806,1.129395416526296,1.1870261835854212,1.294519258196069,1.2821802034826024,1.2740483747654245,1.2656366468204323,1.257654877137451,1.2642176053978214,1.2613143998485672,1.2800734477776194,1.3114681611527141,1.36189696676176,1.4316456120240642,1.4492868385028397,1.5304415805628357,1.5355090634315502,1.5158868878727585
9-2802649,,,,,,,,,0,1.027557891992875,1.0171352546016563,1.0159936161477747,1.0128129211418302,1.0070450350916405,1.0066892113983659,1.0085524776825794,1.009380754379321,1.0073414430641048,1.00546851776091,1.0058376411786591,1.004932084302827,1.0051544372214367,1.0035577791415753,1.0073521302621984,1.0063857659606659,1.0055278226141886,1.0054574031786032,1.007409416963177,1.0064635278045218,1.0475733205722344,1.1353157148524842,1.1954186292396196,1.307744306230995,1.2944071460145405,1.285572933972739,1.27650337440902,1.2679016350288077,1.2747233938574603,1.2714345602565829,1.2909501987548346,1.32361517954717,1.3760129208191298,1.4488599836975293,1.4669088117153866,1.5517865622068197,1.5566627030190918,1.5354894508056094
10-2803050,,,,,,,,,,0,1.0020606380439017,1.0087306108465723,1.005509721771066,1.0002082425876977,1.0006585899014142,1.0039465949762518,1.0054604056430734,1.0042201374549606,1.0023915141288038,1.0029941742856583,1.002311061347963,1.0027764962041947,1.0011536805632542,1.0054095698213539,1.0045511484274114,1.0037124647362907,1.003713483057627,1.0058746563261478,1.0049425024592504,1.0484612317255717,1.1414866117128155,1.20547441716933,1.3254731699213997,1.310596451057109,1.300692643880753,1.2906263297791891,1.2810926645604928,1.2749147347834389,1.2714792400635444,1.2903352928613463,1.3243932295893903,1.3792764254408156,1.455300241463523,1.4738713194056723,1.5630783701153748,1.568065502806,1.54549971815923
