순번_정류장ID,1-2800395,2-2800316,3-2800410,4-2800434,5-2800443,6-2800454,7-2800463,8-2800470,9-2800309,10-2800494,11-2800496,12-2805303,13-2800511,14-2800514,15-2800522,16-2800557,17-2800577,18-2800587,19-2805740,20-2800596,21-2806246,22-2800627,23-2800658,24-2800682,25-2800695,26-2800714,27-2800701,28-2800726,29-2800751,30-2800765,31-2800764,32-2800756,33-2800761,34-2801771,35-2801787,36-2801954,37-2802024,38-2802098,39-2802129,40-2801848
1-2800395,0,1.006976218030415,1.0036516868066747,1.0023335774610957,1.0042514428224043,1.0021559804514282,1.0039779163673619,1.0757999385964652,1.185955043591688,1.1592573809118472,1.1499364944363406,1.1243175860070318,1.1186240702584727,1.1125229568052506,1.108046496143777,1.0938070606040287,1.0889165607111144,1.0858283852466064,1.1212804745238798,1.133922304463266,1.130383288986175,1.1670861706508946,1.1592094078351443,1.1519163786355824,1.1471126097032889,1.144215062888614,1.1713286082370788,1.1645385310792158,1.159767062333227,1.160023588319404,1.1814484035872743,1.2000743129666116,1.2025663316456858,1.1974100745612828,1.1862395037672897,1.1966149123141827,1.188664446746805,1.1832388754839798,1.1799906920350036,1.2101924040815784
2-2800316,,0,1.0023521702062683,1.001140163579595,1.003626439764496,1.001188506314144,1.0034948447501584,1.0861573697006068,1.2123815538899159,1.1780530008423706,1.1662060436944728,1.1352480902668138,1.1284709029072373,1.1213074685607758,1.1160645337344945,1.0997170773320875,1.0940577248881989,1.0907120106265413,1.1278007270569166,1.1408961084273204,1.1369818234321774,1.1750323825125355,1.1663774861608431,1.1582554295363359,1.1531283753443609,1.149892763470221,1.1781575440767085,1.170877320848517,1.1657576931630713,1.165955950213541,1.1879727897086765,1.2074262575984431,1.209750529883061,1.2039258140523987,1.1920786914853876,1.2023867924733482,1.1940867649867688,1.1883946878782556,1.1851289052076999,1.2157465673804366
3-2800410,,,0,0.9939609667798502,1.001817856529584,0.9972817588540391,1.0025080152376276,1.136809978188123,1.337809228975206,1.2576581163143912,1.2322169102310618,1.1748473676138522,1.1634039271142627,1.1526946792702915,1.1434796494013104,1.1190161278317496,1.110916973546808,1.1062710456360578,1.1477418742000607,1.1629459796761146,1.1577325998603498,1.1988334378470502,1.187622624197209,1.177330849657493,1.1709123591850767,1.1669172009717237,1.198352774968835,1.1891999670572122,1.182998474158163,1.1830012886205425,1.2068913670865649,1.2285767201425093,1.230854497931079,1.2229640349508555,1.2087802805022176,1.2193943722841702,1.2096176042170106,1.202961055520338,1.1990495420232612,1.23160101944041
4-2800434,,,,0,1.024184344674464,1.0013594965535044,1.0074470900678087,1.006714074840054,1.0018839188535493,1.0021812238014172,1.004772373688138,1.0050519819254355,1.0053543470628798,1.0028499653470122,1.005518824802946,1.0051715943395318,1.0051059366163593,1.0046693032715257,1.0562080640017462,1.0719771765836397,1.0696936684925542,1.1198414853246232,1.1133328211715858,1.1071800806727328,1.1031596757925866,1.1010263158407811,1.132865934299405,1.1268294796349754,1.1224435884444257,1.1232806773896993,1.148472697205944,1.1696617215224492,1.1729488835568813,1.1693399956046866,1.1585217710085536,1.1711115560404128,1.163244576131287,1.1580693802833943,1.155407641321034,1.1892584162025186
5-2800443,,,,,0,0.9840345244876585,1.0031841944164293,1.0038065742385558,0.9991480428320619,1.0001764568164482,1.0032107850774306,1.0039218426082315,1.0043224771083827,1.001743945048609,1.0046310399755765,1.0042938256380132,1.004289568667272,1.0039926303921494,1.0573159902756757,1.073450381021866,1.0710522362750274,1.122385907949224,1.1155609707566179,1.109049496206718,1.105044772558239,1.1027294150254876,1.1352550932590835,1.1290561352524042,1.1244367566979048,1.1252652966096266,1.1509773624858322,1.1723714161689875,1.1757529371824467,1.171938727336275,1.1608393739468663,1.173410973749496,1.1653850981743252,1.1601212115910067,1.157031765716769,1.1914754682404454
6-2800454,,,,,,0,1.0128534670291869,1.0093578000583712,1.002061762802135,1.0023783997473352,1.0054840499505058,1.0055998823269319,1.0059011487120115,1.0030419667485018,1.006007757175352,1.005391920671273,1.0053036803590452,1.0049479987037218,1.0603232197285497,1.077235286790538,1.0746146913672854,1.1274101861340833,1.1200392415785547,1.1130635773644093,1.1086969738958714,1.106212161105416,1.1396760078155448,1.1331621110876413,1.128291930990361,1.1290123201237605,1.1553055925400915,1.1773957561334536,1.1806942854547484,1.1764031866311742,1.1648296291328608,1.177647170288599,1.1691388775342375,1.163825504032195,1.1606036983526609,1.195411722407029
7-2800463,,,,,,,0,1.0049793522858546,0.9953971371060493,0.9985011916875256,1.003223060948221,1.0041445769289385,1.004634524977489,1.001601336909172,1.0051665780923251,1.0044946474718623,1.0046192662498485,1.0041200368859906,1.064832764152793,1.0832567447762802,1.079936831938109,1.1364033595903846,1.1278967339877832,1.1199684289344065,1.1150450237766012,1.112124168392305,1.1476356643292063,1.1403079882670386,1.1350159134969262,1.1356840181646106,1.1632499386330397,1.1866603748347526,1.189963167473937,1.1846188166712064,1.1718664899179239,1.1850335919327077,1.1759516888234933,1.1699868378187515,1.1665743214420579,1.2024769943147007
8-2800470,,,,,,,,0,0.986072684339482,0.9957828329611824,1.002653144212876,1.0039849672163441,1.0045755338923517,1.0008101980258357,1.004960809649832,1.0046201360606613,1.0044236829896496,1.0041937290720724,1.0694530004216891,1.0892856932574675,1.0857545422909196,1.1451994838632802,1.135430089243489,1.126669578814515,1.1210946262992065,1.1180297658312441,1.1552650993606866,1.1471422777689508,1.1413667636814124,1.141974417176629,1.1705460058694515,1.1951312056732104,1.1983254194699018,1.19229280652043,1.178343485398947,1.191645282012464,1.1819255953398842,1.1755394243250563,1.171833957831123,1.2088978771184185
9-2800309,,,,,,,,,0,0.9982538359556257,1.0076905542627885,1.00716387345778,1.0074640424076677,1.0027093436371526,1.0072905904650853,1.006097079626075,1.0059053123320136,1.0053969891343448,1.0764111599059463,1.098071221706666,1.0937274963994237,1.1562309507853132,1.1450964461848587,1.1350154434517299,1.1287412069675418,1.1250419495759787,1.164644064899437,1.1554282355886025,1.1490629165513286,1.1495840836268305,1.179435570971111,1.205260302387716,1.2085906293807893,1.2011141486338868,1.1861713942469116,1.1997225369420104,1.1892348787862574,1.1821329050292744,1.1781557390505573,1.2163185529816367
10-2800494,,,,,,,,,,0,1.0260913780362917,1.011413091490717,1.0110593409019117,1.0042305381097991,1.0098432542742577,1.0076171566835124,1.00720944425357,1.0065320523656254,1.0868615319843375,1.1110937622613533,1.1055904149924514,1.1730784825076062,1.1594535246861888,1.1472635666290103,1.1401026079296726,1.1358100215656202,1.1782096866055758,1.1674174948724463,1.1601288575892417,1.160609966490002,1.1921150237068308,1.220156536348572,1.223284055373161,1.2139422958374742,1.1970346298465913,1.2105745486992467,1.1992767695784727,1.1915613462597867,1.1872470905376034,1.2264606360519212
