순번_정류장ID,1-2803028,2-2803017,3-2803013,4-2803004,5-2802997,6-2802990,7-2802966,8-2802940,9-2802926,10-2802921,11-2802901,12-2802884,13-2802875,14-2802863,15-2802847,16-2802844,17-2802867,18-2802899,19-2802864,20-2802824,21-2802618
1-2803028,0,1.773851971130345,1.263245957907135,1.167458447491504,1.1330986680179527,1.1064804978599168,1.080222213363967,1.0648607447480412,1.063212797494197,1.0564086991654422,1.0818047891793836,1.1565582638278724,1.1449158006011682,1.1312207907914675,1.1261811232229622,1.1074162120387305,1.1009308799926978,1.4335315128358839,1.4214442301461452,1.3940948558329298,1.3753667006390737
2-2803017,,0,0.9863725486374497,0.9940635496191051,0.9926143778488073,0.9989599523755476,1.0024487223198864,1.0003863507698905,1.0032546026000428,1.0010810289399763,1.0316741374569873,1.1131168954687474,1.1041836000613259,1.0940426657545947,1.0921627533773126,1.0757209730400938,1.0715316316263508,1.4162330601124842,1.40605208484109,1.3786942606639185,1.3605238438996803
3-2803013,,,0,1.0026441105481747,0.9968513104105204,1.00428090515274,1.0025645021890364,1.0000681200510197,1.0034823066306358,1.000932123849994,1.0361680198245984,1.0323895848167493,1.02824580206513,1.0261588651724791,1.0306958885539428,1.020446886588994,1.0434919941283918,1.4583440510909973,1.440850054119899,1.4086327412364834,1.3865263981358287
4-2803004,,,,0,0.987850530441246,1.0052767438590535,1.0025403575230065,0.9995024885123547,1.0036475696588059,1.0006334421108078,1.0415284136470078,1.0365188230556095,1.031515731203957,1.0287905748867419,1.033505035642821,1.0220180774914125,1.0468968062192199,1.5048271022171,1.4786833506513024,1.440792253395655,1.4136691001427368
5-2802997,,,,,0,1.0165409461578445,1.006103207133738,1.0014201165007084,1.0059434371765337,1.0022456837702263,1.0476877133899585,1.0412943401956112,1.0354265351932312,1.0319683248662808,1.0366507064758894,1.0240756716284296,1.050243920750271,1.5411516147104347,1.5065405648119765,1.464743448878617,1.4339699653495903
6-2802990,,,,,,0,0.9998321201390257,0.9962537820241213,1.0028682916941163,0.9987801972649735,1.0544080471579138,1.0457244479187024,1.0384634569408664,1.0340730541349261,1.0390500375997251,1.0248492941933505,1.0534832126791445,1.6051294562337468,1.5547807629938892,1.5040907209565038,1.4672085648243147
7-2802966,,,,,,,0,0.9915343659077462,1.005704554086671,0.9980663753504584,0.9997126284869212,1.0047855835870028,1.0007416678678096,1.002389600388023,1.0131911517001293,1.0007579068726533,1.008473134443654,1.6393108864471053,1.5756108610510313,1.5166840075386014,1.4738986550640205
8-2802940,,,,,,,,0,1.040111219381069,1.0013011557752418,1.0027464585140216,1.0090410030498136,1.002796590139916,1.0043995391496858,1.0164361784486233,1.001169592092368,1.003535402254875,1.2379569833451907,1.25875755959607,1.2364451951806854,1.2275326385018857
9-2802926,,,,,,,,,0,0.9717095358595726,0.9892930380550833,1.002253496314212,0.9963502219616505,0.9998929336188437,1.0149150161492109,0.9987371117806656,1.0009977707516793,1.160185358283107,1.1950243253044524,1.1788848007784152,1.2084201669886125
10-2802921,,,,,,,,,,0,1.0050191656496554,1.0041875087504932,0.9960930152871484,1.0003981067810854,1.0175160438632345,0.9989046999548469,1.0013614891071279,1.1769118067609339,1.210818175310206,1.1925589110346795,1.2203871694688029
11-2802901,,,,,,,,,,,0,0.9989466676394411,0.9890633555001003,0.9974729405517764,1.0188706922746464,0.997135810667415,1.0001819884649523,1.060023117661737,1.1174311195800875,1.1863580630677304,1.2348744510520042
12-2802884,,,,,,,,,,,,0,0.9740343526277816,0.9966617303782536,1.0257016760807134,0.9967185068837615,1.0004133593647246,1.0079834303665123,1.0020446524288826,1.205958121754789,1.2574594567932709
13-2802875,,,,,,,,,,,,,0,1.009494330539572,1.0407330043693683,1.0007800166685092,1.0041169057075683,1.0112076091860898,1.0039415826637998,1.2230790620360787,1.2764907194385688
14-2802863,,,,,,,,,,,,,,0,1.0736575498055863,0.9967577615847396,1.0023482687020056,1.0115522648800388,1.0031885438574129,1.255051144345156,1.3123608353209602
15-2802847,,,,,,,,,,,,,,,0,0.9368411193219989,0.9699650068612152,0.9969012517222061,0.9927815866797258,1.2850779769832892,1.3472328535508908
16-2802844,,,,,,,,,,,,,,,,0,1.0162387030695166,1.00466355854584,0.9953392531893156,1.3635798916489759,1.4281000496055183
17-2802867,,,,,,,,,,,,,,,,,0,0.9995777361901892,0.992077844413383,1.4455572807180082,1.5086606334362407
18-2802899,,,,,,,,,,,,,,,,,,0,0.9858854302218426,0.9966114919597395,1.0374945981264323
19-2802864,,,,,,,,,,,,,,,,,,,0,1.0233360522022839,1.0137513557141777
20-2802824,,,,,,,,,,,,,,,,,,,,0,1.0070270811576372
21-2802618,,,,,,,,,,,,,,,,,,,,,0
