순번_정류장ID,1-2804802,2-2800361,3-2800359,4-2800357,5-2804804,6-2804927,7-2804806,8-2805728,9-2804808,10-2806859,11-2800313,12-2806263,13-2806261,14-2806259,15-2806257,16-2806255,17-2806253,18-2806697,19-2806698,20-2800474,21-2800329,22-2800365,23-2800454,24-2800461,25-2800463,26-2805581,27-2800353,28-2803672,29-2800309,30-2800480,31-2800491,32-2800494,33-2800496,34-2800499,35-2804977,36-2800507,37-2800503,38-2805796,39-2800509,40-2800511,41-2800514,42-2800516,43-2800518,44-2800522,45-2800531,46-2800546,47-2800539,48-2800537,49-2800533,50-2800529,51-2800527,52-2800997,53-2800991,54-2800982,55-2800836,56-2800835,57-2800965,58-2800843,59-2800956,60-2800966,61-2800995,62-2801013,63-2801023,64-2801040,65-2801058,66-2801268,67-2801281,68-2801289,69-2801311,70-2801342,71-2801346,72-2801335,73-2801377,74-2801423,75-2801448,76-2801486,77-2801519,78-2801571,79-2801610
11-2800313,,,,,,,,,,,0,0.9774107735880875,1.010154495080159,0.9965403018945436,0.9996862438292922,0.9971468595553994,0.9997446912477875,0.9985286209772792,0.9978431329457232,1.0027571592183073,1.0036433396006494,1.003297506950321,1.0017464797634839,1.1144185166796698,1.195168540891655,1.4043821364259848,1.3768354559637714,1.3686016763515043,1.3395771797766993,1.32950563966447,1.3264159502020274,1.3075986698941524,1.2901560422767246,1.277993291086166,1.2326288982102374,1.2261525789083478,1.2254481814940066,1.2577832526843302,1.4653217687648636,1.4575556139595378,1.4402058132805016,1.4339995259314806,1.4273906062533401,1.4183806699215455,1.4026611325059966,1.408891853963711,1.4503670569162828,1.4294152708169579,1.4104909467822258,1.3952051412700404,1.3842588042336494,1.339724121138051,1.3301449317944167,1.3231581254876281,1.3156383674135135,1.3090468963442585,1.3019741052593827,1.298490854737082,1.2872559655964684,1.283644971801394,1.2762195918158556,1.2718089333883014,1.2701611108239135,1.2766368063203908,1.3231479295170914,1.3151427874223924,1.3074012569887368,1.303593647540759,1.2987946721008468,1.2941911321575568,1.2862016236716374,1.294652566864114,1.2891940362686076,1.2820354052075535,1.2783983882825083,1.2745129580093328,1.2773294999655416,1.2801467744987534,1.2761298172837665
12-2806263,,,,,,,,,,,,0,1.0822946046765536,1.0034027352756638,1.0034639720719891,0.9992582996774113,1.0020039293521803,0.9999775917347113,0.9990690837519812,1.0040146496697206,1.0048688881864907,1.004439564280402,1.0027545847584816,1.0303797468354432,1.105658867319938,1.3013572949967496,1.2813636867955314,1.2756872375970034,1.254354702314936,1.2472367266593092,1.2469038776844412,1.2329170793050028,1.2203888012773803,1.2112702525824257,1.1775961362194016,1.1726900007592442,1.1731491645798429,1.2043138312273642,1.4041676418200562,1.3982006290289821,1.3833163813493243,1.377961420243166,1.3726663418408713,1.36487770085581,1.3513785145448207,1.3597269335943911,1.4002677649880568,1.381787493433829,1.3651606366837383,1.351735079496343,1.3422111774716727,1.3029782209227885,1.2945712565483165,1.2883824054773785,1.2818248158869794,1.2759393333772524,1.2695810816752602,1.2666794338867988,1.2566665933813816,1.2535204496211394,1.2468941869847472,1.2430595855072204,1.2416096560774108,1.248291382551185,1.294006481403697,1.2874625397765935,1.2805451071267784,1.2772407680400175,1.2728865509087155,1.2687348751998682,1.2614021103497504,1.26977252191305,1.2649277642586747,1.2584824720171874,1.2550603854890507,1.2514813038590091,1.2545257947604704,1.257526195259719,1.253721356750076
13-2806261,,,,,,,,,,,,,0,0.9765637493873971,0.9935817978570505,0.9925791891629815,0.9962963621770772,0.9959925790948962,0.995508916003399,1.001514711224119,1.0025739256299118,1.0022536867479728,1.000611599180694,1.0014483079222847,1.052043470724073,1.2385988754880264,1.2230977868785666,1.219160921709314,1.2020697479158398,1.1970519841304335,1.1981360103783225,1.1870606319631367,1.1774917113509116,1.1702167333921423,1.1438550297145809,1.1398999035695216,1.1410485473833007,1.171313820571224,1.365872648413136,1.3610176668926677,1.3475835356433454,1.342863697578561,1.3382895866754891,1.3311329801225906,1.3191724561818923,1.3287447999277398,1.3684937000927608,1.351680240092662,1.3366356833595403,1.3242758189710584,1.3155821280128017,1.2798888663045342,1.2721319626036574,1.2665394231574585,1.260532294831915,1.255066924044037,1.2493823268263182,1.2467374881421764,1.2375477296856294,1.23456737807703,1.2284966592394135,1.2249774826572801,1.2235806442903578,1.2304241565944245,1.2755567328918322,1.2699349484073574,1.2635434920550748,1.2604696438853082,1.2564018484596955,1.2526913785489777,1.245841692749398,1.254126476541445,1.2495269276869703,1.243499028159897,1.2402951010030228,1.2370093004565628,1.2400948968701906,1.243129448226228,1.2396324736972208
14-2806259,,,,,,,,,,,,,,0,1.0035118670397807,0.9975383838795295,1.0015086738525154,0.9992163512526824,0.9982337425292985,1.0040998874876064,1.0050566964049394,1.004564558349455,1.0026798749598738,1.0033512745198792,1.004138523962561,1.0798787504040666,1.0748551901260464,1.074250748552503,1.0679573078540536,1.0674397788604824,1.072374402652875,1.06832696304704,1.0659459520279342,1.0631849361442007,1.0544842676594122,1.0529265023970464,1.055801124160041,1.0837974301188336,1.264144578378132,1.2620971806058563,1.2523638726638295,1.2492638154997797,1.2466557824700937,1.2414885335617702,1.2329835208956437,1.24621038863002,1.2838279675833228,1.2713003599813903,1.2598060047029525,1.2507369909371582,1.244095705429206,1.2172956436325217,1.2116676584057655,1.207316824958665,1.202682671449398,1.1986363176980084,1.194207201080084,1.1921707833603747,1.185324808343623,1.1829239966480023,1.1784009471150043,1.1757209435575702,1.1745263891476023,1.1819200603630378,1.2255876540409725,1.222266708896682,1.2173404073473177,1.2147518437521476,1.2114496982387817,1.208677752659757,1.202956644311737,1.2113535882318633,1.2074646329304162,1.2026132687120978,1.1998813431835007,1.1972240449440072,1.2006298141880738,1.203917432703398,1.2009808826816233
15-2806257,,,,,,,,,,,,,,,0,0.9907861780760384,0.999851841707182,0.9975092513521205,0.9965070115773242,1.0042264935213479,1.0053584879668036,1.0047563834698394,1.002536066154718,1.003327057693364,1.0042290692176221,1.0209767459992207,1.019358254411067,1.0426699978480056,1.037945929542097,1.0384009893649577,1.035987423115236,1.0336631109037568,1.0332115368673438,1.0315831805412081,1.0276311455415033,1.0268187941180353,1.0303769659243935,1.0590420403405338,1.2466547797101102,1.2448373162592423,1.2352384825119311,1.2322690120193733,1.229727886896091,1.2247979945125769,1.2165499525273404,1.231041478877116,1.2700206517197183,1.257645078576269,1.246311018693494,1.237410769347468,1.2309996582228118,1.2048987171221817,1.1993745982879214,1.1950619232045194,1.1906568454631417,1.1868351366387575,1.1825433636842082,1.1806645761831116,1.1738495015711816,1.171592328131545,1.1671883872694833,1.1646870122677417,1.1636724216736327,1.1713017220033164,1.2158156950051913,1.2129511289088626,1.2081014989898116,1.2056345237265311,1.2023999058052006,1.1997598937965384,1.1941257807783436,1.2026540127296554,1.1988408217327768,1.1940454514294243,1.191602045258633,1.1888995344557203,1.1924944499243508,1.1956502987510693,1.192954727645131
16-2806255,,,,,,,,,,,,,,,,0,1.0245764324264122,1.0011526218920703,0.9988368605070846,1.0073990235313208,1.0084067651341526,1.0074413253701942,1.0046571345199884,1.0052576296137192,1.0061992549622218,1.0249499020209152,1.0228516672113879,1.049000692399283,1.0432437009581528,1.0435501653803747,1.0406574867396399,1.037829407481527,1.0370657602520021,1.0351311701402883,1.030275362561296,1.0293326922905706,1.0330763145447774,1.063890667414373,1.2656504084297007,1.2631542401727718,1.2523840451756045,1.2489237725445828,1.24588359727534,1.2401575141708585,1.2307942694005272,1.2454731452886203,1.286950650347457,1.273046956594496,1.260518465863776,1.2504930325586514,1.243386952306946,1.2146095640518346,1.2085511539464617,1.203859710474081,1.1990628105293484,1.1948981804048486,1.1901699972998931,1.1881254607609084,1.1807615962801952,1.1784888201071935,1.17373295840652,1.1708922445998609,1.1698716947480579,1.1776956841690989,1.2238174431667042,1.2204624299878146,1.2153097731214466,1.212670783640434,1.2092208971183245,1.2064138190647942,1.2004474713734907,1.2090982320127388,1.205113928297779,1.2000198149398638,1.1973662481919125,1.1945590760817755,1.198150913770362,1.201489497256018,1.1984545862288776
17-2806253,,,,,,,,,,,,,,,,,0,0.9953440361429837,0.9943192968826979,1.0057714537723084,1.0070635211901782,1.0061422753473082,1.0032452250030344,1.0041019388434675,1.0051556104653385,1.0249688371858836,1.0227707150648364,1.050144596046071,1.04404563829783,1.0443333472561405,1.0412904541336043,1.0383190351517704,1.0374961222707981,1.0354788234163015,1.0305586229767771,1.0293320307432374,1.033294257828368,1.0647856474070492,1.2722311551942895,1.2697926454753328,1.2583445172337295,1.254692975772365,1.251459564398379,1.245473515570241,1.2358136043833015,1.2504477682444786,1.2929161010020374,1.278290592494444,1.2652661438325559,1.254858581303095,1.2476039960215433,1.2178232079630356,1.211567497841686,1.206826170902757,1.2017955709550192,1.197335723529154,1.192729782182806,1.1906236970594688,1.182978796850483,1.1806477898454897,1.1757666670547537,1.1727815307774319,1.1718074485833703,1.179710489532096,1.2264742411602951,1.2230165405679345,1.2177275480236316,1.2148884008096899,1.2114292774136874,1.208540824197981,1.2023277347517176,1.2112638862820064,1.2071321608514125,1.201991918102685,1.1991035119438156,1.1963583486762284,1.1999726466392913,1.2032809903496682,1.2002426715923187
18-2806697,,,,,,,,,,,,,,,,,,0,0.9918389856945499,1.0079160832818443,1.0094561705426626,1.0078325182880006,1.0036336211232304,1.004680551707118,1.0060064505895414,1.0307531206583715,1.027517431077005,1.0611981695523556,1.0527275113197347,1.0526674136375207,1.04859603547698,1.0445798623687068,1.0431364059401182,1.0405259165559722,1.0339930767658696,1.03265234384147,1.0368450853638322,1.0722075330721703,1.30648926878949,1.302439653475539,1.2883189353738413,1.2836738896698043,1.2794259356310298,1.272285358858674,1.2602875359092032,1.2750504762868566,1.3220323499244786,1.304595420429219,1.2890917907226433,1.276780795981804,1.2681236545654933,1.2334822654403492,1.2262761181098156,1.2208743786013665,1.2152427066783333,1.2101678128249078,1.2048674657514014,1.2023844482164412,1.1940388269903464,1.1911829572676542,1.185867549254856,1.1826149505710553,1.1813632413246702,1.189581444409794,1.2391229853312713,1.234818673303182,1.2288289762014666,1.2258394273794289,1.222023000125048,1.21860937031614,1.2119782733783715,1.2211854960207003,1.2167998686970536,1.211040174332175,1.2080177646360803,1.2049506474160292,1.2087090224105435,1.2120661658003928,1.2088669105250904
19-2806698,,,,,,,,,,,,,,,,,,,0,1.013400413007552,1.0140654336392578,1.0113760910778467,1.0059626773031602,1.0066175583978205,1.0079837014007047,1.0353667243238818,1.0313190068241072,1.0685675204893168,1.0584888941367725,1.0581309039218838,1.0533894573217435,1.0486863710823577,1.0467964347239191,1.0438112197457239,1.0362348274094677,1.0346016497435049,1.038950187561967,1.0761451710885845,1.3239257095617265,1.3190516624955309,1.3033092551285632,1.298130341768412,1.2935104349416773,1.2855113636363633,1.2723624283402586,1.2872327233686636,1.3363915165787623,1.3172843769008078,1.3006663217039838,1.2872573482432588,1.2779551224096288,1.2409050013791412,1.233232891683641,1.2276102985839639,1.2215436144445688,1.2162662335767842,1.2104852607902366,1.208041771720654,1.199154600188726,1.1962438904933717,1.1906450700313247,1.187149076998366,1.1859139116088449,1.1943448260661462,1.2450660822352984,1.2402672718279601,1.2339792883862901,1.2309285968322803,1.2268707412719495,1.223413559348245,1.2165234758365435,1.2257687401918473,1.221205982511258,1.2152154804263071,1.2122679872637885,1.2089491118971347,1.2127415692779686,1.216207087513576,1.2127546242940372
20-2800474,,,,,,,,,,,,,,,,,,,,0,1.0099367491879963,1.004090252150364,0.9931485173787512,0.9997360709766051,1.0029141820680576,0.999998549997535,1.0274830713256924,1.0925769431268832,1.0750090839811781,1.0733845115486924,1.0658776099855536,1.0585258346028192,1.0550972116835364,1.0508166276346604,1.039904030235492,1.0380106882479803,1.0429949978362765,1.0867818615732712,1.3833761733107308,1.375142667457694,1.3540191130857573,1.3467542187838155,1.3398174236232343,1.3293948281002756,1.3119045561406462,1.326190524153625,1.3829976661324725,1.3584923802614837,1.3371832303864342,1.320495081641733,1.308912589050974,1.2635300669959322,1.2542830873696107,1.2475933053254753,1.2403991351462411,1.2341461286213489,1.227375979791109,1.2243828694415566,1.2141136018336287,1.2108509549274253,1.204075315375097,1.2002303727391772,1.19871484160936,1.2075047519092534,1.26234898120815,1.2564725248616906,1.2491380619536987,1.245497134153248,1.2408239342897895,1.2367926572560668,1.2291012191971613,1.2390441984918286,1.2338495595256893,1.22720610145162,1.2237640894739163,1.2202608078824526,1.2240304384670326,1.2275792690331753,1.223788654159619
21-2800329,,,,,,,,,,,,,,,,,,,,,0,0.9965177273843503,0.9788472204827254,0.9954933172672935,1.0001989219926157,0.9975975659911441,1.029765467569717,1.1052735895238346,1.0832056047073466,1.0807486952740475,1.07175676524948,1.0630244021086739,1.0587778766982394,1.0538809120178056,1.041502652842299,1.0394341209343667,1.0446454886101002,1.0909402137637927,1.4066234690795616,1.396877471206496,1.3733943564269595,1.3652445324459463,1.357398100757429,1.345902828254328,1.3266351229536228,1.3405850240248238,1.400227977805784,1.3735134091471168,1.3504246840823786,1.3324146371774792,1.3199592743902513,1.2714434853266006,1.2616149112590462,1.2544185066268834,1.2469287812567171,1.2403209793108734,1.2332980223178935,1.230137056677493,1.2191397518681235,1.2158183732579753,1.2087118035476945,1.2047744798972781,1.2031868605526328,1.2120284101559937,1.2683347012091235,1.2618894971918562,1.2542159609726993,1.2503388336302101,1.245639676413093,1.241403286679029,1.2333553869113496,1.2435589465489791,1.2381676741885599,1.2312734326469876,1.227563786666706,1.2239326549008374,1.2277336765060505,1.2315342593254572,1.2274692309271722
