순번_정류장ID,1-2803221,2-2803159,3-2805513,4-2806606,5-2805639,6-2805702,7-2805700,8-2805698,9-2806024,10-2805696,11-2805694,12-2805636,13-2805692,14-2805703,15-2805975,16-2803158,17-2803654,18-2803157,19-2803651,20-2806491,21-2803182,22-2803678,23-2803679,24-2803155,25-2805705,26-2803198,27-2806037,28-2803656,29-2806607,30-2805970,31-2805972,32-2807630,33-2807300,34-2803298,35-2803190,36-2805833,37-2803288,38-2803285,39-2803650,40-2803291,41-2803296,42-2803179,43-2807232,44-2807362
1-2803221,0,0.9848535980148885,0.9952935176445513,0.9970577130663153,0.996157406872987,1.275688513494834,1.5222543193588842,1.485514556279273,1.4426187270205137,1.3958258184649195,1.297374724515273,1.5063054810124679,1.841981649917474,2.116171827349281,2.4953338920665513,2.363322232742645,2.210853109695801,2.17997968154841,2.0710250244430934,1.9915401055495612,1.9043066737196015,1.8176225000436308,1.7757894773211604,1.7151873869693153,1.6254917273882965,1.658453767532694,1.6430575537599537,1.619766414198615,1.5938942666371627,1.6041541965528119,1.5849099298503608,1.553423973230895,1.5282903205606835,1.520322455485014,1.6032866967970127,1.6205845147955016,1.593988130477455,1.571612451569078,1.5694488814367025,1.6305966956431066,1.6658068207827876,1.67436616876879,1.4466010028025327,1.4658734506506725
2-2803159,,0,0.9999132554462403,1.0005690016199056,0.9987417209150604,1.351292616879942,1.6814928263719522,1.5894933974282335,1.5282352755537159,1.46290405672711,1.3339700550937692,1.5723050415855588,1.9668224846254152,2.2990950956059537,2.7577344162881183,2.5784138238381367,2.377573081191651,2.330046300335257,2.1936199679878112,2.095807481391871,1.9902424079658205,1.8873784825678566,1.8379759287267128,1.7677481761035658,1.6653875114181593,1.696889643400996,1.6786463660210111,1.652721897408407,1.6240695300068462,1.6338668952141573,1.6127034639353555,1.578270707282764,1.5508918848407438,1.5418141216587744,1.6287832225063936,1.6465878034217012,1.617775862972837,1.5935911470953843,1.5910064510225554,1.6549991668438155,1.6918940063691237,1.7004800658895904,1.4563129329475994,1.4759899708931703
3-2805513,,,0,0.9936758445197064,0.9928283129187331,0.991799091132935,0.9942531226747002,1.0940576044694426,1.3432117476448555,1.583127632791128,1.3743524230292243,1.6949913049524112,2.2848954005276365,2.820665208246279,3.5989881577859903,3.216148385855141,2.8296428576370043,2.707438493503067,2.4837535591961375,2.3313534074389475,2.1742370260270256,2.0285445698376208,1.961261415645559,1.8670047843088884,1.735567125164679,1.7580595255577294,1.7341612903177583,1.702944237646324,1.668803015818011,1.6780230154742153,1.6531487740523387,1.6131150859169787,1.5815666781983968,1.5701955076988703,1.6657694578350686,1.684754407674535,1.6517747001109686,1.6242479530375722,1.6209571677891699,1.6906855752515493,1.7309982389926792,1.7397680090633798,1.4687870099625888,1.489382094106977
4-2806606,,,,0,0.9916718688712965,0.9904747619761869,0.994573440524077,1.1272736772580696,1.4793048565406288,1.8248013637282945,1.460458594946261,1.875206714320419,2.71320133896945,3.5636307656338624,3.044229971233183,2.7614315545779786,2.5612728482218294,3.1456676507326655,2.804785469047669,2.584216794070736,2.3664416373363903,2.1732203330350406,2.0858893537071395,1.9680393417912552,1.8063519060433968,1.8231051321999185,1.7932000787648126,1.7567932654689444,1.7173032536593102,1.7253560410270825,1.6969169484869169,1.6515361129303798,1.61600710711201,1.602357168565379,1.704748957445557,1.7244731866072884,1.6876487893418246,1.657032598942751,1.652998340054769,1.7272885286110726,1.770323396065193,1.779046164969223,1.4819104284723597,1.5031580886273412
5-2805639,,,,,0,0.9891896689447058,0.9965620710871316,1.1706858739675632,1.6719120100288143,2.179909790795176,1.5536121835792172,2.0802043691205743,3.2661172128675102,4.655596263137772,3.6251659367274853,3.1769276713469425,2.8698025145567594,3.642432327062295,3.144746968857307,2.8403234389756133,2.5527007440223914,2.3080966646770196,2.200465148700363,2.0575402034098893,1.8683044731734229,1.878405907069118,1.842941638093853,1.8018741025336802,1.7576298677873354,1.764532031620114,1.7329735609221233,1.6829598336144613,1.6440149187908781,1.6283889890713754,1.7364034031466256,1.7566968846055642,1.7166101676991727,1.6833895955695166,1.678717696075187,1.756733066196165,1.8019972637513568,1.810644282419472,1.4920395615754858,1.5137264767935255
6-2805702,,,,,,0,1.009657442065862,1.004830805039392,1.1897006806233852,1.6143231987469915,1.3052782456501812,1.7647373305297154,2.75114146431275,3.8586586877701263,3.1438869001820158,2.797782602352981,2.56373319387018,3.2445306967451475,2.839991505997528,2.58891859110389,2.3489322686195755,2.142240612645191,2.0506968583646263,1.9284773771353758,1.7651626546017851,1.787273497138935,1.7583604781356403,1.7221043362780761,1.6829327046460067,1.6926336816221708,1.6644907136204743,1.61970459256617,1.5848189153917323,1.5722731855625591,1.6768056063899228,1.6974338475874464,1.6609081372777772,1.6306637363551773,1.6269890716626483,1.702735445787034,1.7466748918882424,1.7559725469773855,1.4655581593002247,1.4869665151752598
7-2805700,,,,,,,0,1.0036752397086994,0.9972540735372986,1.1726346286925882,1.095846589144448,1.4779243125498642,2.24265844216955,3.0408754044621533,2.637035725466648,2.4002185897939095,2.2433286776708736,2.806984314085962,2.5087196585333857,2.31845418370141,2.1325004099232596,1.968516043187502,1.8954324378363,1.7956325328053262,1.6610672802029622,1.6943223582738547,1.672247509898502,1.6412298416122506,1.6075564881537203,1.619833293275716,1.5953940647943279,1.5562567607836677,1.5257212332377652,1.516295247431786,1.6162305371653458,1.6369499008226076,1.6043433032631227,1.577346746040542,1.5746886422057573,1.6474079906129795,1.6895645638285703,1.6994172083192676,1.4391077622580217,1.4603715590825925
8-2805698,,,,,,,,0,0.973443603828975,0.9963408348107824,1.0029957420519633,1.5442417259435488,1.9587792373307322,1.7900789309714251,1.5357219504665633,1.4771054658319394,1.8651565470479177,2.372481472982276,2.1454506430010936,2.001321517566355,1.8607136014969032,1.736145671609984,1.680375317742959,1.605095721456382,1.5030305001488242,1.7372353700461758,1.7097166925134517,1.6735024422068276,1.6346385349128276,1.6469421190299207,1.6191259367567452,1.5750635919175782,1.5410269276489186,1.5301168319894132,1.6383051848977959,1.6603804033475007,1.6241317411072111,1.594312054514873,1.5911559014333558,1.6693783968500862,1.7148554582172935,1.7250352961457238,1.394027898467511,1.4152884704548112
9-2806024,,,,,,,,,0,1.0118972121458105,1.0079122831401592,1.662942264651245,2.1721643857769517,1.9285216945467323,1.5977227228515114,1.526024122273189,1.965199906794815,2.555511050432175,2.271083785813381,2.0962831850775485,1.93009248547319,1.7865920649497982,1.723829069199639,1.6389697120326663,1.5263835120800686,1.7705724083505772,1.7394837236175578,1.700237719701789,1.6583280520249288,1.670045630825631,1.6402570289810576,1.5933009541021639,1.5571640503708815,1.5451031010411942,1.6569967737719788,1.6794979936006158,1.6412048829567742,1.6097713240016887,1.6062390823523405,1.6868992015792161,1.7338441920087824,1.7440095655602128,1.3991510692420588,1.420670479036231
10-2805696,,,,,,,,,,0,1.0014710952293753,1.447631764200174,1.984402177449088,1.7701455543986375,1.4848425564126213,1.4247663772067751,1.8636791646427666,2.4616660002394046,2.1848841296770187,2.017130175031783,1.8592266245053135,1.7238408372672176,1.6650303699789162,1.5857687679362467,1.481190743024816,1.820676069360944,1.7837303014967103,1.7395918356565312,1.6928211239711575,1.7036071493012785,1.6707162028535103,1.6192545914731304,1.5798847784556638,1.566078392610502,1.6836909355818066,1.7068568324906046,1.665424310722226,1.631532221216224,1.6274343085216982,1.71183008964556,1.7610320807764612,1.771179663501879,1.3863047859098756,1.4079071341460978
