순번_정류장ID,19-2801689,20-2801718,21-2801231,22-2801747,23-2801753,24-2801238,25-2801760,26-2801767,27-2801776,28-2801783,29-2801173,30-2801780,31-2801784,32-2801794,33-2801797,34-2801804,35-2801980,36-2806014
19-2801689,0,0.9976903238443456,1.0119835985164463,1.0039865719319019,1.005741234856505,1.0046898073437558,1.0035044548003562,1.0018845180807312,1.0035850314491104,1.0029774165840544,1.031709781251492,1.2843895495610362,1.2698131394720666,1.2561720226174213,1.245636008819207,1.2465247607989682,1.2324733829446133,1.2121614552450954
20-2801718,,0,1.0242669818884687,1.0085583599691392,1.009085423319705,1.007046478546848,1.0051231418097168,1.0028918389508361,1.0047979928032904,1.003947233817464,1.0373711147681253,1.3328760095973569,1.312959842092754,1.2948181778247065,1.2813248037115366,1.2806718902181968,1.2618817687593151,1.2364820424859786
21-2801231,,,0,0.9714124131409261,0.9884236840911698,0.99194509252398,0.9930618345314854,0.9922059747333635,0.997017051464677,0.9970090044496748,1.0413062008750076,1.4275185058046875,1.3944043955193135,1.365651357651616,1.345489856624107,1.3120975448542131,1.2884929495759372,1.2558846906884789
22-2801747,,,,0,1.0178880918946955,1.0095655256367626,1.0043084731615914,1.000266608859886,1.0041179671469544,1.0028979033692633,1.0528931367551089,1.4975533903217462,1.4535288965678979,1.4163681389667628,1.3911587873769253,1.3488723548168904,1.3194418107267087,1.2803587759409072
23-2801753,,,,,0,0.9983221882147019,0.997058174089851,0.9944019331453886,1.0005890588149158,0.9998838249474308,1.0562779522188424,1.555239445560659,1.5005633502140727,1.455501384703569,1.4256854939949049,1.3755245186662242,1.3422114469777726,1.2976440115537489
24-2801238,,,,,,0,0.9959113302653688,0.9925540667740899,1.0012639986409855,0.9947851249040542,1.0622523048404993,1.654068408596531,1.5788122821889423,1.519121886857097,1.481075189363988,1.4162740691715408,1.3755306093230864,1.3222459063119234
25-2801760,,,,,,,0,0.9889239905889498,1.0038785104805497,0.9944126621176751,1.0791647467757017,1.8287563008184513,1.7112028895254703,1.6233868189932665,1.5703290131542311,1.4808456125643723,1.4283627136816344,1.360660570456688
26-2801767,,,,,,,,0,1.0162003924051626,0.9968312427757143,1.1070067068521696,2.101981324102895,1.9032642162235798,1.7667404039689532,1.6895306894314919,1.5635306565544609,1.4921162088433895,1.404389259443075
27-2801776,,,,,,,,,0,0.9745645053310747,1.161357559424806,2.8104109980287806,2.3259515300278792,2.0503142425101597,1.9125732300183196,1.69965535139216,1.5938216746711213,1.4703760643330177
28-2801783,,,,,,,,,,0,1.3642361805857175,1.8612662433239413,1.6635073534626714,1.540238831165587,1.472672206694772,1.3737586365102368,1.319589728225378,1.4478039192933088
29-2801173,,,,,,,,,,,0,1.0009387405671448,1.0034659156071553,1.002116599465008,0.9954278720169528,1.2402517621843538,1.2017208372312362,1.4599025435620074
30-2801780,,,,,,,,,,,,0,1.0140254682061765,1.0046168796769588,0.986658847290744,1.002874625074985,1.0000161268913432,0.9982525100514363
31-2801784,,,,,,,,,,,,,0,0.994901342765255,0.9698272200608211,0.999512821740642,0.9969484302864514,0.9958934825560799
32-2801794,,,,,,,,,,,,,,0,0.9328964090283686,1.0014143564531117,0.9974993570872019,0.996061518096968
33-2801797,,,,,,,,,,,,,,,0,1.0280553593087027,1.011943032252762,1.0042687162327215
34-2801804,,,,,,,,,,,,,,,,0,0.9901426661214927,0.9923303955728633
35-2801980,,,,,,,,,,,,,,,,,0,0.9936204458519866
36-2806014,,,,,,,,,,,,,,,,,,0
