순번_정류장ID,36-2802678,37-2806715,38-2807098,39-2802671,40-2802630,41-2805435,42-2803096,43-2803112,44-2803119,45-2803137,46-2805441,47-2802629,48-2802719,49-2802709,50-2802705,51-2802698,52-2802693,53-2802688,54-2802684,55-2802681,56-2802661,57-2806707,58-2806705,59-2806702,60-2806701,61-2803063,62-2803062,63-2803061,64-2803060,65-2803059,66-2803057,67-2805950
36-2802678,0,1.0428674669063858,0.9901975004746069,1.0082140539715256,1.0027258472291065,1.005803158999381,0.9948573530384333,1.025718110021024,1.181267893260897,1.6352420257594666,2.016460824429957,3.009579952780966,4.0510700837742055,6.2731184953866315,7.561825406532958,5.432729443666411,4.385658266270148,3.833903802660698,3.427107985024603,3.3709058157727365,2.8856083476459236,2.8019505051124343,3.275829797308902,4.060055079338015,4.780045476397068,8.456683866426761,7.203296083358246,5.451863302711138,4.687119302397995,4.305446869130057,4.173866894517262,3.79413617934121
37-2806715,,0,0.9720115331761481,0.9989045385053666,0.9953874277652757,1.000162332314014,0.9888574678329463,1.0048563240923576,1.0002051580955713,1.344757258907899,1.6420578856513282,2.376903951412949,3.089878185673305,4.437651460209081,5.214645292970769,4.1242410292529295,3.5047587925037758,3.153798361766942,3.237796432622566,3.42919354312614,2.908298366025534,2.8194362469367373,3.3193209711125906,4.158899527120596,4.943555403195221,9.109853465007234,7.625766403865489,6.129595903733933,5.138985876609639,4.6633077023303215,4.4964474358424,4.04151138200525
38-2807098,,,0,1.0782056700561038,1.0203560927948467,1.0210811200245582,0.9982976377952756,1.0201062101630338,1.0119327557213225,1.0107620930034247,1.0628379635735568,1.5238989191177565,1.9357404141877381,2.421062182037337,2.8057851112485874,2.4768345557104086,2.2557200653752374,2.1195120402763434,2.007666539834735,2.0895379177053193,1.91682669136492,1.8989998292641286,2.1782298279290297,2.609590469592432,2.9759237743720663,5.634890079956002,5.028926207263425,5.3511630333548466,4.5481339801368925,4.15660578797477,4.132749887133184,3.728128691227956
39-2802671,,,,0,0.9874997058477468,1.0018355872204046,0.9795491818020092,1.0092483543984274,1.0010486567190588,1.0020002260750678,0.9967804418510176,1.218246657831118,1.5324634786904283,1.8976784743711235,2.1974899883123973,2.008536698524636,1.8739380124290212,1.7891860680128617,1.7181681986358828,1.7928643608434336,1.6777790271585997,1.67232804957225,1.9086138904279248,2.2666966151186005,2.5645609396981084,4.619142170833507,4.21059985548336,5.109493138465544,4.842090943257883,4.381598905805228,4.50625512055503,4.007086893064557
40-2802630,,,,,0,1.0227386581206552,0.9739512418131763,1.0199128933532133,1.0065597625771863,1.0063007732894114,0.9991353763053699,1.0037938358118055,1.0519617054843753,1.2962290900171693,1.5090205549725593,1.44445025342927,1.3937807732235787,1.3618549666921866,1.334585061465456,1.3992684499033095,1.3493596081967834,1.3579027074483134,1.5401215928331793,1.8088719823076824,2.026129193812121,3.7547663616289246,4.357588233211364,6.63248053489373,6.092626156051934,5.313987682549286,5.471763328647723,4.694160716045047
41-2805435,,,,,,0,0.9254575112282974,1.016712898510976,0.9989722957454369,1.0012263676932207,0.9934442217045024,1.000138373024543,1.0051180390739198,1.0069740530519427,1.1821488202269836,1.162304854419219,1.1443808321815487,1.134193960931071,1.125693469362686,1.1849310430581967,1.1645178005364543,1.2316635176174322,1.3979503080682818,1.6414767639393164,1.8369538728498098,3.9391982578631346,4.633847023069971,7.418075779916227,6.692732227393186,5.7202993370769715,5.895976791427884,4.965213577797477
42-2803096,,,,,,,0,1.0922414525259312,1.0324772690308508,1.0200124951172282,1.0058164698031982,1.0105415814331928,1.0148913856812265,1.0156160782128816,1.0119041339021497,1.011523030351437,1.0084068354386988,1.0084102396527321,1.008930068249103,1.0072049580684324,1.0079647779543872,1.0644311392091237,1.2056917101489777,1.4094871870477685,1.5706022184805106,3.176858834315336,3.6626181440391323,5.413827203784618,5.062836056715382,4.496987387446839,4.64167333725721,4.05316126487267
43-2803112,,,,,,,,0,0.9415647152663095,0.9854710347738104,0.976857041749877,0.9922395402949173,1.0005418346342618,1.0037711682288066,1.001442925816977,1.002302881174284,0.9998273086602629,1.0005137182243367,1.0016783662701734,1.0002593683235277,1.0018989669832232,1.0017295254705327,1.0540944405321184,1.23049458845731,1.3684415049734104,2.6758155957342913,3.0491410145968287,4.314438931649302,4.1188959820493185,3.743090334325166,3.8690842288069542,3.4564092445707213
44-2803119,,,,,,,,,0,1.0056014690013417,0.9868273222378793,1.000990374644857,1.0087336210474416,1.0108071979369115,1.0070481486778675,1.0072342032252946,1.0040298778963608,1.004404745705651,1.0053270478759309,1.0035895468113492,1.0048954595644748,1.0045388211497264,1.004105882399127,1.131346873261249,1.2567811532284447,2.411313826641256,2.730443091208828,3.777063607424283,3.644981246416303,3.3530152686929817,3.468857207348036,3.137969167646853
45-2803137,,,,,,,,,,0,0.9488430643316098,0.9951072860174487,1.0078377466952828,1.0108069649563007,1.0060897996351004,1.0064695183175711,1.0027718233660243,1.003334343084646,1.0044954107549071,1.0025761140293905,1.00418102866062,1.0038320404696162,1.0034041457448177,1.114984145184533,1.2502101768671525,1.9413342703942706,2.1762258568811044,2.9050188561052126,2.8561779789102157,2.7201409028908925,2.8263521114476875,2.6662714833171233
