순번_정류장ID,54-2806143,55-2806140,56-2806138,57-2806136,58-2806134,59-2806133,60-2806131,61-2806129,62-2806127,63-2806125,64-2806123,65-2806121,66-2806119,67-2806117,68-2806115,69-2806113,70-2806111,71-2806109,72-2806107,73-2806105,74-2806103,75-2806101,76-2807405,77-2804303,78-2804304,79-2804307,80-2806402,81-2806145,82-2807471,83-2803700,84-2803699,85-2803697,86-2803695,87-2803693,88-2804775,89-2803741,90-2803742,91-2803743,92-2803744,93-2804666,94-2803745,95-2803746,96-2803747,97-2803748,98-2804688,99-2803604,100-2800266,101-2807368,102-2804602,103-2803580,104-2800263,105-2800267,106-2804032
54-2806143,0,0.9911521382639616,0.9954584616854834,0.9981907027766301,0.9978241433366482,0.9993840983748199,0.9978209971674414,0.9964010140585389,0.9975983720518468,0.9984654055134833,0.9996735630330621,0.9973561678407775,0.998715537409973,0.9987327029762605,0.9983767542213784,0.9994413831686245,0.9982979243773614,0.9983706430027337,0.9993696173437364,0.9994244864489406,1.0000331502261655,0.9988670138112393,0.9996758659010929,1.0015362457233035,1.0020097813824425,1.000593538640008,0.998599206106085,0.9992969021304343,0.9999829644253839,0.9998510929757508,0.9999613486028022,1.0013307757586336,0.9998663793427207,1.0001106551227215,1.0001266802183084,1.0005501498193197,1.0005574465607125,1.0007393049343094,1.0006210170564613,1.000376400273377,1.0001206819117934,1.000372498616504,1.000082897967336,0.9999976580384403,1.000299238266096,1.0003618563204608,1.000560516727057,1.0006910281875532,1.0006530647195866,1.0004804449752984,1.0004382802274212,1.0005077086330065,1.0005806538403172
55-2806140,,0,0.9983920851931254,1.0002624968001423,0.9996091036939948,1.0012213321073409,0.9990684148163058,0.9972761882985812,0.9985944227880593,0.9995103307057925,1.0008305820303578,0.9981148822229519,0.9996075477733445,0.9995836484926026,0.999137816081535,1.0002662156401687,0.9989339715071903,0.9989949479681997,0.9999910818683094,1.000008586547586,1.000636088947376,0.9993485276840659,1.0000911073319771,1.0020025217676203,1.002477461693828,1.0009877094026627,0.9988961336902467,0.9996060405621532,1.000290193051777,1.0001450969107248,1.0002532094465257,1.0016613492480093,1.0001419240248532,1.0003888489829789,1.0004016839893943,1.0008258936946093,1.0008190194948468,1.001002301249298,1.0008734648968647,1.0006186467435154,1.0003489385276856,1.0006020937796276,1.000297996377092,1.0002069143748913,1.0005116402215801,1.0005717404036547,1.0007690681210155,1.0008999327411043,1.0008592471652922,1.0006816463810764,1.0006368283780023,1.0007057896165676,1.000775404843551
56-2806138,,,0,1.0016855306031238,1.0003952960580786,1.0025998616587373,0.999323933651428,0.9969143891532356,0.9986537798738617,0.9998067825327411,1.0014372691386446,0.9980539575023426,0.9998620290921515,0.9998187299058262,0.9992742257853505,1.0005867903256247,0.9990154156590981,0.9990826145230556,1.0001907611117566,1.0001953624212403,1.0008843370500962,0.9994449933181452,1.0002219639517396,1.002257292156404,1.0027531260299019,1.0011570837948285,0.9989274771289827,0.9996776846990386,1.0003923455862067,1.00023660769952,1.0003483716321775,1.0018250101543051,1.0002270362543173,1.0004842169958785,1.0004963555064417,1.0009353785452737,1.0009222616700453,1.0011117672053216,1.0009744800838685,1.0007078726918266,1.0003761510125997,1.000638240374668,1.000321830558971,1.0002722037890606,1.0005864527336243,1.0006471801591081,1.0008490134435082,1.000983190904346,1.0009404265199786,1.0007565073566063,1.0007095642435262,1.0007800051028672,1.0008499432978573
57-2806136,,,,0,0.9930859121402293,1.0042283298097252,0.9969858415864987,0.9933712228664798,0.9967505790765341,0.9988002973420832,1.0013165434951607,0.9965880108924601,0.9991696887819518,0.9991651691309836,0.9985109731845194,1.0002678378038519,0.9983580835468404,0.9984675496703687,0.999897047571898,0.9999282854874304,1.0007479268605577,0.9991024331068206,1.0000571159725302,1.0023156462375167,1.0028570599810602,1.0011074813570238,0.9986819893409948,0.9995088361311579,1.0002939053780249,1.0001298682934299,1.000252031214716,1.0018348341230314,1.000127347525326,1.0004036872102793,1.000417861238803,1.0008882106548407,1.0008770318002402,1.0010782781439236,1.0009342610981045,1.0006534821246604,1.000357068755036,1.0006334272882058,1.0003011599952227,1.0002020568275942,1.0005329826946485,1.0005976922851454,1.0008102791361935,1.0009511282599315,1.0009067021059241,1.0007147888343193,1.000666106649962,1.000740146992823,1.0008141219494582
58-2806134,,,,,0,1.009335152567601,0.997811728448103,0.9934134546715909,0.9972071048986867,0.9993971107649346,1.0020893805822224,0.9968566955332121,0.999606321091979,0.9995652462096242,0.9988317076278704,1.0006553684455128,0.9985973499819476,0.9987015574246473,1.0001416160941157,1.000151826576226,1.0009853333185819,0.9992692384015222,1.0001984189042294,1.0024852633537047,1.0030279089029737,1.001242627906909,0.998771228773817,0.9995240547179758,1.000318295609532,1.0002226013898365,1.0003442730628977,1.0019449076771614,1.000213340317382,1.0004912434829647,1.000504232369358,1.00097578054398,1.000959389120301,1.0011614796291917,1.0009587987158841,1.000674843189363,1.0004267205196187,1.0007040038626116,1.0003661517393672,1.0002649046395897,1.000597441941896,1.000661377938178,1.0008292919655446,1.001014978915916,1.0009696075761156,1.0007757002526507,1.0007260992473797,1.0008000413471199,1.0008730078616912
59-2806133,,,,,,0,0.9879208747040891,0.9856068116162384,0.9926832089500446,0.9964652392018214,1.0002229423665234,0.994348874385701,0.9977991422368842,0.9979264162830627,0.9972752624563369,0.9994977591056803,0.9974165401989892,0.9975863308847136,0.9993605388840414,0.999447158642823,1.0003800521178379,0.9986214696012096,0.9997755179020167,1.0021992774927035,1.0027778701133787,1.000933951198353,0.9983902313022528,0.9992749565770465,1.0001182394936765,0.9999530325626709,1.000084397110994,1.0017362841222757,0.9999636853418358,1.0002542961324319,1.000271206562845,1.0007659764537866,1.0007616916626256,1.0009716067240257,1.0008262721863648,1.0005382162906675,1.0002366497216786,1.000524276230776,1.0001862993145976,1.0000866402998019,1.0004292084929212,1.000497866716413,1.0007191959008916,1.000864918526921,1.0008202475305872,1.0006239101808663,1.000574899591902,1.0006517561254604,1.0007299154636242
60-2806131,,,,,,,0,0.9825221559129259,0.9963432799175029,1.0009398244769092,1.0054969877456328,0.9963141420959079,1.000527545273618,1.0003568932904578,0.9992272920964733,1.0016276762150476,0.9988119122924054,0.9989317654828054,1.0006173265479654,1.0005786911256493,1.001529260058449,0.9994887975558931,1.0004512574036313,1.0029293691823875,1.0034973496381445,1.0015391746842948,0.9988495403718586,0.9997430312361856,1.0005693606481543,1.000382541949833,1.0005083762613587,1.0022061448513024,1.0003603128095722,1.0006517004036024,1.0006629545892312,1.0011528573421749,1.001124762027899,1.001334658929874,1.0011735083413673,1.0008718477774492,1.0005506110865734,1.000837615886693,1.000479719034806,1.0003717499758362,1.0007162933179117,1.0007803094441685,1.0009513210241205,1.001142806425456,1.0010942845165074,1.0008919145553492,1.000839245481483,1.0009147818765411,1.000987391607411
61-2806129,,,,,,,,0,1.0151813445449658,1.0128574497738652,1.0163890316452802,1.0004189104274914,1.0052354040022613,1.0043328077036686,1.002329125874476,1.0046879353042204,1.000831017526979,1.0008459651664905,1.0022429595849174,1.0020141918404923,1.0029422374674861,1.000587490189355,1.0012524708976125,1.0037435192318687,1.0042882066933172,1.0022267871141446,0.9993086856278068,1.0002926102464118,1.0010034774258882,1.0008741569360442,1.0009913249541862,1.0027216616804955,1.0008122086943567,1.00110093799439,1.00110529544168,1.001583545350675,1.0015278979279318,1.0017356926945558,1.001557800338912,1.0012432102126212,1.0009021747707818,1.0011857049022383,1.0008079902759006,1.0006912854002505,1.001035045736851,1.001044591342483,1.0013043632675251,1.0014476060129627,1.0013951142822957,1.001187427229288,1.0011309230893672,1.001159699126104,1.001270102534505
62-2806127,,,,,,,,,0,1.0107534775753635,1.0170331359164622,0.9962949076320148,1.0028740643915264,1.0022110961637785,1.000301903455544,1.0032902648022004,0.9993953489451682,0.9995041371969129,1.0013299835833136,1.001198368857551,1.0022359669145617,0.9998595476353456,1.0007802555494234,1.0033986352743376,1.0039782969174222,1.0018737603873962,0.9989021595912329,0.9999355493954996,1.0007829560462504,1.000579237811675,1.0007060848125693,1.0024775204793206,1.00054008016744,1.0008401847332282,1.0008488597172314,1.0013489397669764,1.0013073070088028,1.0015220591646958,1.001348695808541,1.0010331335525946,1.0006949155235245,1.0009877388350479,1.0006125733680415,1.0004984193816173,1.0008507949944667,1.00091382528555,1.001133286931209,1.0012806180818214,1.001229306907406,1.0010202690777823,1.0009648318295195,1.0010410344978011,1.0011120186422962
63-2806125,,,,,,,,,,0,1.0260674835820145,0.9898254245531615,1.0000684632246675,0.9998523700398019,0.9980924250360715,1.0020003104346507,0.9979816574420292,0.9982045489873081,1.0005316898708638,1.0004953754668258,1.0016552728125552,0.999223026354211,1.0003917069802974,1.0031446821643772,1.0037579910994827,1.0015976015544772,0.9985566273290449,0.9996407683613234,1.000541288179437,1.0003418503639958,1.0004776114467115,1.0022941097842624,1.0003214214128757,1.0006328068228505,1.0006451720975358,1.0011658571815767,1.001135316953413,1.00135681314431,1.0011861671208675,1.0008682329482337,1.0005306914662744,1.0008325218148717,1.0004576909669523,1.0003451847098637,1.0007060476762306,1.0007731612914572,1.0010002081148346,1.0011514832936748,1.001100816477783,1.0008899498991861,1.000835065892374,1.000913753143488,1.0009892902906838
