순번_정류장ID,36-2807403,37-2805492,38-2807402,39-2805494,40-2805496,41-2804165,42-2804657,43-2804659,44-2804146,45-2804144,46-2804143,47-2804662,48-2804139,49-2804664,50-2804137,51-2803741,52-2803742,53-2803743,54-2803744,55-2804666,56-2803745,57-2803746,58-2803747,59-2803748,60-2803749,61-2804688,62-2807370,63-2803604,64-2800266,65-2807368,66-2804602,67-2803580,68-2800263,69-2800267,70-2804032,71-2800269
36-2807403,0,1.0081007007021976,1.0036894852179779,1.0013498303452562,1.0016837832937846,1.0025547875011807,1.0025650633853156,1.0028567245821804,1.0034699904945543,1.0009812257068034,1.0005673847333942,0.9994123462310849,0.9980891193067343,1.000232657502066,1.000575183383508,1.0601095189457148,1.0878101868237366,1.1607864841295525,1.3415429855726195,1.3255860890359636,1.2966313374455534,1.4495775528791182,1.7115088158521004,1.6689294501331282,1.6360706910953589,1.6308198591241543,1.6199720423148292,1.5945900991450268,1.5478811194891897,1.529543266781191,1.5159789570866666,1.5067836472171035,1.4946427391334012,1.4818991255043423,1.4520321312374798,1.444180638540617
37-2805492,,0,0.9985792378130659,0.9974378946752626,0.9993357513534664,1.0009671174707873,1.001110060072972,1.0015920386345532,1.0029332862239724,0.9998208280122606,0.9997620323869933,0.9986175190513283,0.9972161216491122,0.9996473616797624,1.0000611759132076,1.0648528747526014,1.094188136171752,1.1732866373878843,1.370841571504699,1.352345485287537,1.3189020831927356,1.485447596994627,1.7750481340081856,1.7247744890406291,1.6863154518857106,1.6803736867732861,1.667488995687128,1.6381446193088054,1.5847605749580567,1.5638757173737046,1.5485163286568064,1.5381604149596484,1.5243132032410835,1.5101588528793586,1.4767719264527004,1.468012861488189
38-2807402,,,0,0.9962956139114979,0.9996850245680836,1.0017515998276836,1.0018534290980743,1.0023841424631887,1.0038136133165125,1.0003788525096673,0.9999278632894159,0.9986218010291553,0.9970771589844021,0.9997456080535271,1.0001873520753024,1.0702915157843291,1.1010927102859285,1.1863719019123427,1.401643545511291,1.3798719584227193,1.341340225454404,1.5224190563204103,1.8410501276387603,1.7822209790667503,1.7376183070621598,1.7303983192532173,1.715818603181619,1.6822015276698388,1.6212904625129787,1.5977433916364887,1.5805203051763315,1.5689655236369124,1.5537128729852503,1.5377577148692516,1.5007840060588906,1.4911049434808097
39-2805494,,,,0,1.0025875526466728,1.0044130869395052,1.0041584379238029,1.0045534513091174,1.0057169009107094,1.0007533830161948,1.0005179800750332,0.998642129010832,0.9971655516935276,1.0000945492883686,1.0005492179941955,1.0769003661175456,1.1092422937058601,1.2017472202716126,1.4378604060427078,1.4122073980409913,1.367084734445111,1.5653089619607548,1.9190346380663144,1.849298281769904,1.7969826395108734,1.7884743599153021,1.7714799203043217,1.7326009612980229,1.6625517879646847,1.636039871687607,1.616588640345407,1.6036090601395503,1.586281686425987,1.5686074515538588,1.5274327587377545,1.5165125539775322
40-2805496,,,,,0,1.006831645915153,1.0056348053026487,1.0059541679837167,1.0062463850136583,1.00076032416308,1.000033054774371,0.9979627796583519,0.9960558933983596,0.999511780927671,1.0000748214175519,1.0853190501751686,1.1196876613865052,1.222522040377864,1.488565346959834,1.4569335369842962,1.4021677130028807,1.6245137414009443,2.0297672835074536,1.943027049263024,1.8789310268564519,1.8684660538512505,1.8478362573530605,1.8011190168401319,1.7182867184040527,1.6869234970534728,1.664293371218376,1.6492939716228499,1.62952492603779,1.6089504914760844,1.5619356622644722,1.5495233631521732
41-2804165,,,,,,0,0.9908177428730739,0.9992147311876907,1.0048296427429642,0.9975995599311048,0.9975181795197556,0.9962715794321035,0.994334346527907,0.9984119383729189,0.9991421596075886,1.092621564026338,1.1286617153946636,1.2401739139566998,1.5339151595670966,1.4963696624612748,1.4323382655992327,1.6767306827158364,2.130844223660812,2.027018579334392,1.9513540726979706,1.9389816704276748,1.914838261523473,1.8606332867585769,1.7656023406945451,1.7299961034873153,1.7044683248391121,1.6876401797951979,1.6654884084679915,1.6424959828347507,1.590305322505624,1.5765824975227236
42-2804657,,,,,,,0,1.0069551523900133,1.0081564277267863,0.9985173447386209,0.9981726440056756,0.9966318921140711,0.9945349146016974,0.9987834080416933,0.9995067076332255,1.0968557912331236,1.133482559146633,1.1683000756481252,1.443088613421606,1.412746636639556,1.3611146238646548,1.5907569268905501,2.0151492126818473,1.9249316496264033,1.858858030244665,1.8481467604872435,1.8270235587778239,1.7793404620804703,1.6954618259303298,1.6639183808069187,1.6412113513252964,1.6261733131179719,1.606417808156071,1.5859196661501596,1.5392487389008862,1.5271729300028392
43-2804659,,,,,,,,0,1.0085729344005583,0.9970654427897768,0.9971317570742109,0.9958358350929981,0.9937157609767727,0.9983254826608556,0.99913520335948,1.1011037766000191,1.1384722835273546,1.1316465813040453,1.3443985279094983,1.3214774939911818,1.2821727202586997,1.496377689657002,1.8887573689459467,1.8127488204319346,1.7567772555998808,1.7478198869655406,1.7298974701229963,1.6891550838355351,1.61722964227522,1.5900690053365452,1.5704152078749114,1.5573198256449148,1.5401682997793367,1.5223859809551072,1.4817478963217152,1.4710841993018708
44-2804146,,,,,,,,,0,0.985727840889988,0.9911897135869229,0.9921927784013576,0.9902262041225672,0.9963499848144458,0.9975494412101614,1.1153702266620613,1.1548621710866382,1.1462072230587104,1.1288977847156973,1.1203743117146099,1.106082300982106,1.2595063424617408,1.5779023015334,1.532957884325877,1.4997103522788702,1.4947245779914502,1.484095101023252,1.4593140538426692,1.4153186004525256,1.3987443108959037,1.3863753757304573,1.3779397694426334,1.366881740365297,1.3556772494540177,1.3297816134883231,1.323057023256224
45-2804144,,,,,,,,,,0,0.9972785177812528,0.9948373028364653,0.9916339057503084,0.9989340118821778,0.9999800300010829,1.1400828957764173,1.1801861287463677,1.1685502305369837,1.146248231002346,1.1356243973417244,1.118046699589199,1.1095244998426539,1.325901125477263,1.3028760044601915,1.2856565583770456,1.2834938268070228,1.2780981820459159,1.26492073962686,1.2416784692265557,1.232787151347989,1.2261665855092356,1.2211822455897647,1.2151758696765773,1.209108971691463,1.1948737760534982,1.1912967656142985
