순번_정류장ID,68-2804823,69-2801267,70-2801266,71-2801276,72-2801241,73-2801290,74-2801297,75-2801318,76-2801356,77-2801414,78-2801492,79-2801524,80-2801602,81-2801658,82-2801672,83-2801684,84-2801718,85-2801745,86-2801752,87-2801759,88-2801768,89-2801790,90-2801957,91-2801963,92-2801978,93-2801984,94-2802009,95-2802037,96-2802075,97-2802115,98-2802134,99-2806621,100-2806503,101-2806507,102-2802175,103-2802828,104-2802193,105-2802221,106-2802224,107-2802229,108-2802236,109-2802254,110-2802261,111-2802258,112-2802265,113-2802279,114-2802278,115-2802282,116-2802291,117-2802549,118-2802545,119-2802546,120-2802562,121-2802571,122-2802576,123-2802585,124-2802374
68-2804823,0,0.9958090652067494,0.9994016744973591,0.9948115039801948,0.9958355547521581,0.9989932618498554,1.0018980335357246,0.998039861802204,0.9972701125721104,1.041368779728973,1.0381271152388327,1.0522691618682958,1.1255848470239007,1.1994105156403512,1.1846832250185724,1.1694422425582665,1.155650500064222,1.14333106678001,1.1777615381801123,1.199805465825634,1.1908876340056966,1.1819016715607706,1.168261304942438,1.1994015005826486,1.3555401949900296,1.387498216348452,1.3774209229734102,1.3669472754321181,1.3504983364860395,1.3370301029402905,1.325965462709167,1.3043191926014714,1.297145430927001,1.2876243359415582,1.2806341799868133,1.2719305908231517,1.3232468832185085,1.2857486067693518,1.2778869759664442,1.282691487193704,1.3573388443492176,1.3851465260914275,1.3809490410276393,1.368296839853019,1.3783272941374287,1.3628638966212305,1.3504362125186749,1.346859602161598,1.3377530716735937,1.3974710259737935,1.4218855896938736,1.4418220632150873,1.4326072455202032,1.4251827276353162,1.418337877133783,1.4073258721108057,1.4026085469986416
69-2801267,,0,1.0036712507796952,0.9958671458484408,0.9969407900522362,1.0008225113799518,1.0034914325265305,0.9990368690331768,0.9979498735705215,1.001940160413119,1.0005378130211708,0.9998287428755759,1.061592638070079,1.1408212395890158,1.130205060010334,1.1192444818672629,1.1094352886000802,1.1011768782483398,1.1244385054845532,1.149148476924301,1.1417629228190234,1.1358574688045737,1.1257019200710405,1.1573237754059997,1.3112686716120552,1.3432707292049113,1.3343110593495684,1.3251045509727752,1.3100750129877132,1.2984080695581393,1.2883102629097776,1.2693768850196212,1.263242951621117,1.254931639509871,1.248915737254868,1.2408882286024665,1.2936941315581563,1.2595291087111553,1.2523806395343624,1.2576228507897056,1.3319166483588714,1.35999600397096,1.3562535255933996,1.344244802348851,1.3547343801968712,1.3401954312533968,1.3287259154830118,1.3254806928689564,1.316976267746561,1.37626966449185,1.4008618448253631,1.4207487791948619,1.4120257378660659,1.4048586365071583,1.3983316836412654,1.3877173297913004,1.3833825295523092
70-2801266,,,0,0.9843059978535109,0.9929865524691033,0.9997637619692096,1.0034398615005335,0.9980362101806661,0.9969816961610996,1.0017096707726976,1.0002154388030036,0.9994669390330396,1.0667324549958803,1.152294625700931,1.1399181458554217,1.127308892923164,1.1161471106760668,1.1067821464514436,1.131296143599736,1.156634339461635,1.1487742898723392,1.1422807479767068,1.131162543513168,1.1638403555580297,1.3257988838612118,1.359357664225456,1.3495404318323894,1.339498344823581,1.3231727553195185,1.3105043116440562,1.299778001006862,1.2787533066161023,1.2725051736992203,1.2634305426410333,1.2570697843786423,1.2486532187668355,1.3025441201035914,1.2665692969048776,1.2589584510287035,1.2641984652921694,1.3405750319115701,1.3695030802100703,1.365313121705939,1.3527102948915668,1.3633025068814013,1.3481551677293522,1.3359536281493718,1.3325783653017194,1.323678545054726,1.3845343294283428,1.409570184148555,1.429901684361492,1.4207098913070888,1.4133225759453323,1.4065167506617662,1.3956422186938422,1.3909596614794144
71-2801276,,,,0,0.9958118807597456,1.003462743499446,1.0069006239826932,0.9996286245679478,0.9980501151044616,1.002992776506053,1.0010741801497287,1.0001976574900246,1.0698864658685447,1.1602135788494692,1.1464953932334225,1.1326559843246309,1.1205050841164435,1.1103479221439616,1.1171851390749246,1.1438715800825516,1.1363354477820116,1.1304097738437962,1.1200858949921364,1.1534871801117268,1.3173063002931336,1.3514187148303318,1.3418447827983295,1.3314993816790022,1.3156268586952231,1.3029153243418337,1.2921225099668716,1.2716709059906672,1.2652989303472137,1.2565190269135516,1.250179709969131,1.2419973816429937,1.2968777472434296,1.261050919802404,1.2536062733249362,1.259007645957889,1.3359528906889524,1.3651044360450442,1.3610468587841635,1.348569271474937,1.3592340124041384,1.3441290459848116,1.3320664736601218,1.328654634203881,1.3198034512083434,1.3809615372740158,1.4062934053565048,1.4267865539892486,1.4175874762393084,1.4101997154725674,1.4033951009271288,1.392436822196883,1.3877595275403918
72-2801241,,,,,0,1.0114324688123455,1.0130964663399535,1.0009693882207165,0.9985979388430242,1.0042658839231609,1.001750051586512,1.0007037389085354,1.0778448587889968,1.176699030811063,1.1601753740957914,1.1437985573053417,1.1296289847474583,1.1178549309077768,1.1246685425690046,1.152545182463547,1.1442445933379743,1.1374424546879178,1.1260204994543241,1.160986248361365,1.333825280210382,1.3697632313055341,1.3591662140180443,1.3479850006827423,1.3304009439147548,1.316326757034348,1.3047862705462154,1.282686295584994,1.2757031931296203,1.2661836786584753,1.2591692372712642,1.2502957125649208,1.306636478178906,1.2686355129703515,1.26068373013658,1.2661792214079797,1.3456549494100156,1.3754000563711686,1.3711790413755562,1.3580278145004363,1.3686900014702361,1.3527967522822821,1.3400214173675333,1.336544671984679,1.3271604469283114,1.390031247731044,1.415853786260011,1.4368338073796296,1.427208617110221,1.4194756024719297,1.412359462459291,1.400926733487038,1.3961291733173282
73-2801290,,,,,,0,1.015022817708768,0.9956410209316706,0.9946560828007256,1.0027959728623628,1.0003883331044463,0.9993662232976617,1.0806282506398086,1.0678529149090756,1.0616895713260224,1.0555192981075479,1.0503415779870615,1.0466592262072354,1.0476272381615623,1.078859202220233,1.0735308983516274,1.0718190226153352,1.0661155406068952,1.0902476477807599,1.2532489823941937,1.2881994695607466,1.2798480283018738,1.2712488946535931,1.2576929088478968,1.2472794414949864,1.2382243677900937,1.221348687766481,1.2165016087134897,1.2094823500318346,1.2134523650226596,1.206114806191675,1.2637398672171747,1.2315077167792783,1.2245816259260742,1.223831083505164,1.3007872647954717,1.330651856417169,1.3271710009530568,1.315550429159425,1.334196221923885,1.319901812406078,1.3084601622389385,1.305566784744443,1.2972804002674982,1.3588881640021238,1.3846647968098,1.405486119265247,1.3965895623772249,1.3894713783087842,1.3829171382252317,1.3723325111240152,1.3678338750415526
74-2801297,,,,,,,0,0.9804082882124477,0.987301643124675,1.0001625229554314,0.9983646211765204,0.9974767170371766,1.0375195511037456,1.0317252081576882,1.0288271286901518,1.0259063522662133,1.0236312438175332,1.0228876214515439,1.025357555192573,1.0585697711013562,1.053906320795231,1.0535734544212507,1.0493272201956032,1.0477378386662453,1.200871777598879,1.235140882754283,1.2285684917569912,1.22153042438801,1.2104221437046252,1.2018969667205068,1.1943791236383103,1.1810864925764786,1.1775814242747547,1.172131200739431,1.2036095735685868,1.1963538517576204,1.2552574539973673,1.2236947338787156,1.2168851656202044,1.210568120329913,1.271290985469589,1.3014514890350357,1.2983308700637415,1.2878175911933112,1.3283337200737595,1.3141308865409835,1.3027840603780623,1.2999776047331835,1.291777787602562,1.3539074392821477,1.3799666116493168,1.4010090546049394,1.3921150373202693,1.3850068023434463,1.3784637934045598,1.3679783441115276,1.3634066191199024
75-2801318,,,,,,,,0,0.9931605538487283,1.0076186880175626,1.0021988593016067,1.0005738105334154,1.0029165505790423,1.003572034620106,1.003415879380584,1.0195085358213574,1.0177772161307612,1.0174400771038465,1.020663242619348,1.0560856943978028,1.05126283036343,1.0511139450509426,1.0468899067148254,1.0453256400045636,1.16578667254849,1.2004089994484741,1.1945915300790475,1.1884621877655857,1.1787924551736226,1.1714960522212412,1.1648878671762823,1.153848705179696,1.151078450727025,1.1704749365453588,1.2070444658742365,1.1995547091879804,1.2602115750573402,1.2271125784974293,1.2200262143025455,1.2134417153951058,1.2523280284659641,1.2830377655210319,1.2801776439810644,1.2766059091297428,1.3340716307559048,1.3192693648381828,1.3074576814786223,1.3044879758485057,1.2959649621978673,1.3596062035324954,1.3862475788841435,1.4077698578987619,1.398530649090422,1.3911458576948912,1.3843542321521722,1.3734044142648123,1.3687553184139345
76-2801356,,,,,,,,,0,1.019158488395822,1.0052304883685943,1.0025844110644822,1.004960900101195,1.0052690571493832,1.004886180156611,1.0228642657525022,1.0205223295561299,1.019808359438726,1.023129337897069,1.0614013732748169,1.0559486276650913,1.055405354241815,1.0504823616303594,1.0486651394341104,1.17731564655731,1.2143078570118264,1.2078600921476388,1.2009279434545699,1.1900478099488574,1.181832607413878,1.174501283558198,1.1619887390680594,1.1589327345279208,1.1789676807651728,1.2172868554464027,1.209092660646821,1.272011312647219,1.2361309757296062,1.2285282180631012,1.2213190592829462,1.2617343855983736,1.293213316343483,1.2900909479496767,1.2862074104268955,1.3459147574791164,1.3299748777666671,1.3174525098151249,1.314077163309136,1.3049859843208005,1.3709255544798886,1.3982768595731943,1.4205717078216256,1.41066571438689,1.4029202529419105,1.3956222827873264,1.3841382965241238,1.3791301255346968
77-2801414,,,,,,,,,,0,0.991138593047451,0.9912106352361242,0.9979300514225046,1.000276627539555,1.0005423290456752,1.0224870628932676,1.019821852824526,1.019108955835927,1.0229111489147258,1.0656986774954367,1.0594206271632092,1.058509019770068,1.0528101018292377,1.0507276941529515,1.1909485824396318,1.2313681861177523,1.2239765562064981,1.2159062088842545,1.2033319830767844,1.1938506907292434,1.1855320513622722,1.1712249267006254,1.1676310093087188,1.1887457418300786,1.2296395994808034,1.220485420162723,1.2864072531973,1.2466529928665504,1.2383726875543875,1.2304787441041378,1.2728206517178842,1.305617924235421,1.3022567586281584,1.2977214744580263,1.3603002923879328,1.3430911649861692,1.3294012788408291,1.3256169296837574,1.3157826995728978,1.3846518079363395,1.4130761972376042,1.4362722706798285,1.425610233577383,1.417165269813388,1.4094210372578218,1.3971198945624532,1.391754781495966
