순번_정류장ID,1-2800269,2-2805488,3-2800272,4-2803582,5-2803603,6-2803602,7-2800274,8-2803847,9-2806301,10-2803848,11-2806298,12-2803849,13-2803851,14-2803852,15-2803854,16-2806296,17-2803605,18-2803855,19-2803856,20-2806231,21-2803857,22-2806293,23-2804201,24-2806291,25-2807291,26-2804203,27-2804206,28-2804332,29-2804208,30-2804210,31-2804212,32-2804579,33-2803703,34-2806885,35-2807292,36-2806887,37-2806889,38-2806892,39-2807121,40-2806979,41-2807407,42-2806980,43-2806981,44-2806982,45-2806983,46-2806984,47-2806985,48-2807003,49-2807294,50-2807295,51-2807411,52-2807002,53-2806989,54-2807000,55-2806992,56-2806993,57-2806995,58-2806997,59-2806998,60-2806999,61-2807296,62-2807412,63-2807297,64-2807298,65-2807125,66-2807126,67-2807128,68-2807130,69-2807132,70-2806962
1-2800269,0,0.9989815947701196,0.9953788190315306,0.9989439209921255,1.002135944553952,0.997375058239873,0.9984169514126178,1.011751195838616,1.0041681022363207,1.0032962183588447,1.0028160152622954,1.0016753033034196,1.0021065968145098,1.001836687424888,1.0019763118109803,1.0018923839031812,1.0027147360384792,1.0022539956386496,1.00103317387722,1.001943061928432,1.001897312562814,1.0024859238641566,1.002524124938377,1.001633101522961,1.001633512513764,1.0020819407015824,1.0017240136032972,1.001971666673652,1.00178148928921,1.002095758482135,1.0018351042317828,1.0018268744741756,1.0020620722356128,1.0019309934735818,1.001896709260316,1.0012359315224413,1.0011438972073823,1.001723519801138,1.0058634047013748,1.0057212798078392,1.0056811318231136,1.0051070389254768,1.0050131239789777,1.0051146944341947,1.0050758275573255,1.0049793008550287,1.0048770297920264,1.0046416455378075,1.004568966728402,1.0043808580317677,1.0039426092343848,1.0040267442717015,1.003260823961188,1.082244415977274,1.0804706026960327,1.0796329428225513,1.0753707314601555,1.1862583947263288,1.219269910145005,1.263564643186285,1.3463470249221305,1.3905650557219675,1.6167477812381255,1.6662061476668675,1.724516851938918,1.6895436423084298,1.6731351617471395,1.653405846294203,1.6332255795048476,1.6220923295712788
2-2805488,,0,0.9937551860976042,0.9989318868348576,1.0029910926734393,0.9969835647870999,0.9982974142610239,1.0140444901412675,1.004866011382269,1.0038224776229427,1.003247977911277,1.0019421549697904,1.002378436559707,1.0020624966282123,1.0022062664046083,1.002102848700692,1.0029639022840309,1.0024617362697528,1.0011551713525448,1.002110885698878,1.002055041780775,1.0024212525487746,1.0024632408715004,1.001533141830756,1.0015356619027742,1.0020065475349327,1.0016345352036202,1.0020960471152742,1.001703372596862,1.0020329826722831,1.001939400897958,1.0019263640081586,1.0021682268185028,1.0019499678037036,1.0019137309403214,1.0011564637763994,1.0009208511515755,1.001664144194156,1.005979562473963,1.0057098217870766,1.0056117713073613,1.0051378322899867,1.0050412643086104,1.0051980925224375,1.005104473688263,1.0050051143458503,1.004900363978707,1.0045613588917641,1.0046316072318426,1.0043925708920405,1.0039036683072622,1.004031144207019,1.0032524480053329,1.0834991356353842,1.0815876803717988,1.0808447111958859,1.07649434528494,1.1890813585224478,1.2227165371494126,1.2678121833259033,1.3521687871986618,1.39727029430077,1.6284238239608666,1.6792279494829048,1.7386964823590947,1.7024487418049181,1.685421692014749,1.6651159683343255,1.6440797046298603,1.6325567827916472
3-2800272,,,0,1.011532534672168,1.0169355100451138,1.0007846095049113,1.002321584162187,1.027490770045012,1.0095958549127968,1.0075582654518667,1.0064144461458648,1.0042485844361106,1.0044410724904687,1.0038307286483321,1.0039419565278818,1.0036996730660142,1.004564846551905,1.003889279342215,1.0022800313044786,1.0033125559738787,1.0031870924588178,1.0037907460303555,1.0037923745614612,1.0026900165377672,1.002420572740913,1.0029193103707392,1.0024859036879004,1.0027249248667756,1.0024655117451924,1.0027883109063758,1.0024720377959098,1.0024324273507923,1.0026862504019591,1.0023535965498531,1.002628897110036,1.0017939091305337,1.001744506656605,1.0022849984519373,1.0066593035747713,1.0063478235204788,1.006399043943273,1.005753726611672,1.0055261106558433,1.0058508036935228,1.005687948389276,1.005621038490929,1.0055563330459303,1.0052807961660026,1.0050284965265206,1.0049637570222183,1.0044452664902797,1.0043959382517957,1.0035732170198703,1.087023822817992,1.0850549995051482,1.084103833857762,1.0792647066115537,1.1964339155622683,1.231254143407219,1.2783072715383865,1.3664233411892168,1.4135785353795542,1.6566808939865922,1.7103673542922302,1.7736407785624912,1.7337603252742637,1.7152010898683527,1.6929744857277405,1.6703235130260716,1.6577007866800417
4-2803582,,,,0,1.0257610140300943,0.9907152083808235,0.9970490610444618,1.0294306913799325,1.0069517911762493,1.0049516995574377,1.0039333042991352,1.001922486283346,1.0025249346552836,1.0020877856773796,1.0022759017197762,1.0021371322832715,1.003221385447083,1.0025794486614945,1.0009659880601995,1.0021376980313936,1.0020690458080441,1.002502900287326,1.0025497667314176,1.0017186392047155,1.001460100479013,1.0020100033302934,1.0018220658075145,1.0018839932952273,1.0016638017903083,1.0020393334062614,1.001736156244018,1.0017315917643959,1.002005618346353,1.0017646463295142,1.0017335203660076,1.001316461370514,1.000969175743497,1.0017851146806274,1.0062633450234586,1.006024722639013,1.005967018173521,1.0053831123138608,1.00527470156578,1.0053811594011317,1.005334835029062,1.0052216340450868,1.0050522717408208,1.004946584777419,1.0047040884912335,1.004497401660317,1.0040146516415325,1.0040601356434813,1.0032796890266629,1.0879571204153387,1.0859384810669288,1.084959462617764,1.0801278849987705,1.1989916203339583,1.2344903298131151,1.282356958098041,1.3720797618547427,1.4203925519718148,1.6684904225810318,1.7232636346347006,1.787918717733222,1.7467399498799236,1.727513354894957,1.704514814115116,1.6811033272753522,1.6682073810965017
5-2803603,,,,,0,0.9435803703831431,0.9815682433600278,1.030515402970821,1.0041543068199659,1.0023820970158352,1.0015870806581493,0.9998486888160961,1.0008659353306804,1.0006140339208514,1.000873202163275,1.0008368903525455,1.0021085263335803,1.001507873418442,0.9999126773910694,1.0011939487018713,1.001176204901273,1.0019927839494522,1.0020597211874673,1.0009557455113323,1.0009731869930825,1.001554193204801,1.0011214335137266,1.0014642389506774,1.001263804500469,1.0016691858215847,1.001371381447789,1.0011935437445796,1.00167113856633,1.0015235765011559,1.0014161660231702,1.000574743964742,1.0005803755298641,1.0013485841927912,1.00608914416884,1.0058537288841523,1.0058658510279581,1.005095528801336,1.0050504769520057,1.0050462576030266,1.0050614713863981,1.0048990165937695,1.0048969774927645,1.0046365098699004,1.0046075543324229,1.0043507731659918,1.003877021844621,1.0039696959401956,1.0030587163313116,1.0885714206125738,1.0865651176676387,1.0856554517987946,1.080741707016261,1.2007864981821608,1.236611210179099,1.2849465366893975,1.3757578077642505,1.4244024489535885,1.676092048994761,1.7317626441605671,1.7972860866253162,1.755140866268153,1.7353953323203748,1.711896225812133,1.688067256720382,1.6748285081104044
6-2803602,,,,,,0,1.0069899670698306,1.0550035537868472,1.0116849111643749,1.0083266172260454,1.0066256575856565,1.0037399054549994,1.0040771411999743,1.0033818078654442,1.0035357293774052,1.0032799742781742,1.004338991099691,1.003569474122438,1.0017499861275874,1.002957824384391,1.0028367014847732,1.0035409554364272,1.003552056318948,1.0020636271381342,1.0020530636747327,1.0026142566701124,1.0024014395851655,1.0026684599891234,1.0023896036647917,1.0025301978674457,1.002197448645064,1.0023639311294827,1.00263814825532,1.0021877338427971,1.002133671814671,1.0016032587539654,1.0014774729140237,1.002141344682113,1.0067017873645125,1.0065727934468383,1.0064888036006943,1.0058704665559146,1.0056900409571956,1.0058496266051151,1.005795538856912,1.005553411283914,1.0054312318471712,1.0050951882026822,1.004943419905019,1.0048778347700213,1.0043946033667268,1.0044774812315103,1.0035814865852313,1.0897366003460005,1.0876003431335464,1.086668227509219,1.0814980453783136,1.2026193826434894,1.2387337073078917,1.2874729772332594,1.3791451397596217,1.4283087998710273,1.6824483259545449,1.7386569301854953,1.805003319831111,1.761914753882855,1.7420770096698202,1.718092172854846,1.6937163651142817,1.680486521538416
7-2800274,,,,,,,0,1.089891755286435,1.0127560379223124,1.0085637393535032,1.0065707492937577,1.0033654048614848,1.0038108555222938,1.0030997120149179,1.0032777060019133,1.0030270897816598,1.0041787019290174,1.0033773600845777,1.0014813617807874,1.002764523291247,1.0026497282643052,1.0033987449372548,1.0034156282337456,1.0021678793929418,1.0021541430196144,1.0027321242806186,1.0022436920710183,1.0025298250065529,1.002251312784346,1.0026226520530406,1.0020660316402925,1.0020437345822633,1.002330423500731,1.0022603853893584,1.0022013056503822,1.0014796261361414,1.001189004237916,1.0018784110108216,1.0066965140507966,1.0065654020190213,1.0064804092160207,1.0057901440521841,1.0056083662026842,1.0057122320950176,1.0057183363896893,1.0055893169376242,1.0054084469308942,1.005177158884653,1.0050196018878805,1.004799351655189,1.0042723051600464,1.004358683636575,1.0034577008922507,1.0906145536222438,1.0885276169298859,1.0874359431163527,1.0823400026286083,1.2046748562298748,1.241269148208976,1.2906647347956897,1.383350818240397,1.4331822906026925,1.6912351503496308,1.748380975123869,1.8157375420240802,1.7716944455726722,1.7511749384359758,1.726683685928239,1.7018042134863023,1.6881849423026547
8-2803847,,,,,,,,0,0.9712435249626593,0.9777648855898521,0.9815136083779274,0.9844660643089386,0.9894328974938863,0.9909660383605227,0.9917802890456231,0.9926117374062724,0.9951514118081908,0.9949654587198022,0.9937227824514931,0.9956276336080843,0.9959686210566511,0.997357216341809,0.9976217915257006,0.9966437533129845,0.9964905180567604,0.9975689387956339,0.9969224009848984,0.9978507720743592,0.9978714249611954,0.9985032889781289,0.9980781784525437,0.9984800905839104,0.9988409065751185,0.9984401841387323,0.9985865490777963,0.9978682826829538,0.9980969274298916,0.9989370452493358,1.0043298291308729,1.0040162517708842,1.0041812467440638,1.0035667932065353,1.0033625060035882,1.003637483530217,1.0036739323360369,1.0034884178605603,1.0034487263989216,1.0032318776550104,1.0032659210366544,1.002924160337448,1.0026216739430494,1.002698277491102,1.0019836421962869,1.090292528427398,1.088181365240447,1.0872618640185796,1.081975364739207,1.2060454002811085,1.2432642262373426,1.293350323158102,1.3878092133070759,1.4385520596329624,1.7017786208181906,1.7603932667093338,1.8291827401116456,1.7836167258267543,1.762588414648138,1.7372210331029128,1.7114118605860342,1.6972277941908882
9-2806301,,,,,,,,,0,0.9937138984399775,0.9916106108188611,0.9920054572454681,0.9966601683162629,0.9971528400968619,0.997820117734951,0.9981426384980522,1.000459908422353,0.9997413192261119,0.9977096791645828,0.9996396641128094,0.9997338678979771,1.000559488721717,1.0007127819038597,0.9993991429173367,0.9994707722155578,1.0002538934749055,0.9997556730918418,1.000569086350814,1.0001263445050246,1.0006811762958634,1.0003673103160184,1.0004434015441905,1.0007972227185613,1.000643653306161,1.0005707738760263,0.9997276148678321,0.9995942619432641,1.0006023386266925,1.0060141329139136,1.0058285773722924,1.0059132093267893,1.0049263551473588,1.0049457365990053,1.0049434047193502,1.0049616911347583,1.004909159474238,1.0047863560661132,1.0045067349560053,1.0044264304442498,1.0041520747058386,1.0037113584346402,1.0037672546746805,1.0028909716333443,1.0944767192844729,1.0921495474346545,1.0909444672535067,1.0855848944167303,1.2141229719971236,1.2526133743359347,1.3047518025620268,1.403129736737865,1.45599052957652,1.7326820787703372,1.7941338726364517,1.8667859009084913,1.8171907730896628,1.794088181264185,1.7668262010063296,1.73897882874737,1.7238518172311272
10-2803848,,,,,,,,,,0,0.9892282663812044,0.9913145728441417,0.997344721080141,0.997745716137103,0.9984724379505087,0.9987466525106808,1.0012222628198824,1.000353094085532,0.9980651894247319,1.0001203563759862,1.0001823813582615,1.0014269371642008,1.001546848504556,0.9997326466034901,1.0001495098527522,1.0009489511058107,1.0000740479230947,1.0005997692708979,1.0004129233332526,1.0012329384982184,1.0006338884829598,1.0009302871406824,1.0010579920478841,1.0008931295505676,1.0008026403556216,1.000126269407841,0.9999664171521665,1.0008044865864767,1.0063245318970864,1.0060451249986235,1.0061923188757929,1.0053087444704263,1.005186531653419,1.0053097174455732,1.0053871570084547,1.0052572903620336,1.0051267653138476,1.0047102723170704,1.0045626051337453,1.0044446632823496,1.003868296284996,1.0039694829352044,1.0030714082567955,1.0961142558914818,1.09371568556567,1.092370947896295,1.0866753063094232,1.2170860008029782,1.2563476028049139,1.3095236565239055,1.4094348154668275,1.4634124168794462,1.7456499041507543,1.8085003069838022,1.8830214211129341,1.8314263645598754,1.8076182793737567,1.7795296479237128,1.7506928091638454,1.7350006569935443
