순번_정류장ID,39-2804850,40-2803212,41-2803210,42-2803361,43-2807599,44-2804421,45-2803623,46-2802601,47-2802361,48-2802362,49-2802595,50-2802598,51-2802587,52-2802565,53-2802545,54-2802540,55-2802363,56-2802488,57-2802472,58-2802448,59-2802421,60-2802398,61-2802396,62-2802394,63-2802864,64-2802824,65-2802618,66-2802176,67-2802169,68-2802154,69-2801846,70-2802103,71-2802052,72-2801847,73-2801990,74-2801952,75-2801805,76-2803543
39-2804850,0,0.992463873433348,0.9985492939324303,0.9960410128408816,1.6112838093064457,1.1868234799944115,1.1844467174525133,1.1816420242765637,1.2049964174865342,1.2182911623605983,1.2271360858728906,1.2245310926026933,1.2540218651987416,1.245380486580569,1.2490439565491631,1.2647036134148717,1.2616921040928588,1.2579146160934218,1.2555982122672946,1.2527260437399426,1.2503245894325918,1.2521019278768815,1.2485697126834412,1.2616913059787636,1.290948705033831,1.2887099324106253,1.287394976501174,1.2868528341782093,1.283749611913318,1.2794539111402012,1.2765530084991363,1.2741513311273314,1.2701181010996634,1.2680690964350119,1.2699998337430598,1.2802858297682702,1.299772903964546,1.317677481717079
40-2803212,,0,1.0002466458605008,0.9968817974346468,1.4577460125820842,1.1464546694058124,1.1446145615535492,1.1425667700857867,1.1652705940040944,1.178446496454739,1.1872162249949185,1.1850412846374192,1.2151939524964173,1.2080109506726293,1.212176123963225,1.2274641647844835,1.22483083914645,1.2216518611416791,1.2197969864122657,1.2174419247389954,1.2153508735297354,1.2180161429746763,1.2150817318025156,1.228032783177597,1.2568962995122528,1.255003502304458,1.2540364993797917,1.2537191473969802,1.2510406833290286,1.2471920545121686,1.244769037338162,1.242687684898855,1.239119734437035,1.2374204797875608,1.2394538704547144,1.2497179659896474,1.2688441480139576,1.286492012879997
41-2803210,,,0,0.9788567952592128,1.4394555105259665,1.1275604628075218,1.125881250116752,1.1240925630500636,1.1476579596062195,1.1614532546579146,1.1706345593609362,1.1685338186164829,1.2004309155778556,1.1934835199460654,1.198082436025876,1.213876958131672,1.211345851287617,1.2082942851331444,1.2063673997166569,1.2040317537586693,1.202064504655374,1.2052678538791715,1.2023844882611103,1.2158010902467198,1.245666886251635,1.243884068931202,1.2429959012567113,1.2427010343759364,1.2400627062689105,1.2362334086518416,1.2338702546494533,1.2318226225227005,1.228299712387512,1.2266350781869149,1.2287932668564727,1.2394233815442062,1.2591598153347352,1.2772848764320308
42-2803361,,,,0,1.4614540429539205,1.1295104225977628,1.1277842483576075,1.1259372499508908,1.1498151930979787,1.1637792480053541,1.17307212834789,1.170920233847443,1.2031314991018867,1.196006316559356,1.2006186173001718,1.216650721299335,1.2140123018400095,1.2107960628533496,1.2089115286709644,1.2065648716784858,1.2045460180975782,1.2076737200185743,1.2046816749704072,1.218277885715661,1.248533685192057,1.2466664380729935,1.2456990978567344,1.2453828220376797,1.2426858687722706,1.238823089791033,1.23636392534643,1.234312045553452,1.2307569097348663,1.228941946430736,1.2311452004838768,1.2419037211198618,1.2617571159407126,1.280132037793871
43-2807599,,,,,0,1.0038801206126589,1.0037374716915393,1.0043861259870845,1.0359630300174674,1.05550476679836,1.0684955125840678,1.0670140399494916,1.1146227819426664,1.1093504088725683,1.1172400418772208,1.1380631592945154,1.135813821931224,1.1332278479481868,1.1317041246343937,1.12978485555948,1.128349572026025,1.1350526511891346,1.1326662004066668,1.1501922468392518,1.189071684938032,1.187317759719913,1.1868589610472038,1.1869674382952213,1.1844386147824901,1.180561155617295,1.178461340232926,1.1765221450312608,1.173103078286079,1.1715776125407296,1.174677941939151,1.188295321638988,1.2127956353941705,1.2356477128930219
44-2804421,,,,,,0,0.9958266536843795,1.0157099577980924,1.9282991940071752,2.32988742926022,2.5480950543835066,2.1509881896317227,1.4122849637399737,1.3084146752212107,1.2676278711063664,1.3702683857626932,1.3440917445389438,1.3152924207351828,1.2996594381183604,1.282649309895002,1.2685794483932356,1.2745797455179293,1.2580541896643922,1.314093646915235,1.436555334880836,1.4230548812465194,1.41230844755716,1.4069575520159927,1.3899076907753987,1.3689454081275791,1.355018690987584,1.344235607880586,1.3272677923829588,1.3191664985252058,1.324509270862712,1.356698061569639,1.420590972273069,1.4785503605558146
45-2803623,,,,,,,0,1.0068285379507875,1.044805261164646,1.4225246418974975,1.6404609392536185,1.5018853470726243,1.2020416550852508,1.1544383039303967,1.1329437124618442,1.2087390547367036,1.1945798600618718,1.1796337923366027,1.1715291823086733,1.1623317804488618,1.1555008559545217,1.174121026656792,1.1646261136250164,1.2186305561400281,1.3372686084003542,1.327104201140339,1.320592963765018,1.3175621979700078,1.3050737205768759,1.2887764491158593,1.2785892447073857,1.2704886791596715,1.2574787197534736,1.2515303611585287,1.2577633887558548,1.2899658989354925,1.3512142615039948,1.4075368091726344
46-2802601,,,,,,,,0,0.9941775265288288,1.0017416675530113,1.2653781312262653,1.1988042702100952,1.0738866068335122,1.0565663363579403,1.0486892727026293,1.0630437137004893,1.0586325170596762,1.0556245050741577,1.0534780150679253,1.0509084379766844,1.0744004342442859,1.109821304789328,1.1038124503314144,1.099031799242961,1.2023718927210312,1.196841728374171,1.195507320323313,1.1957368316254533,1.1885155056544638,1.178294476000231,1.1729667860980453,1.168319156674815,1.1604346981368574,1.1570111836859478,1.16476617253187,1.1967504966666187,1.254490687954946,1.3083777188307844
47-2802361,,,,,,,,,0,1.0090789821444301,1.4987295626442838,1.3145901363827661,1.0870937985776188,1.0640753974889958,1.053971298125221,1.0696507535931057,1.0643887585100937,1.0608735106726532,1.0582896666765276,1.0552612406553068,1.0802801252084295,1.1170901685948453,1.110411532899129,1.1048398829875965,1.1732208493895058,1.1683384296691914,1.1680211810059171,1.1686398212449807,1.1626775839074288,1.1534566983914656,1.149080468619002,1.1450740141093443,1.1381335756682507,1.135431955421215,1.1433376431453672,1.1761037703158062,1.2344201724024702,1.289005110980948
48-2802362,,,,,,,,,,0,1.0744986427448884,1.0198623160408835,0.9994773828077609,1.0004905323787578,1.0002304384123715,1.0199223532954778,1.017775781152748,1.0181053375112836,1.017908286247151,1.0169239314860474,1.0443885461367086,1.0864832537601157,1.0818254363733883,1.077616992863952,1.1115905251196807,1.1090417325729571,1.1263793887048636,1.1282871518213604,1.1238155095726163,1.1161654762122717,1.1134348534147853,1.1104668902642023,1.1050612831458064,1.1029615548340872,1.0989286651453973,1.1297928415869247,1.187460325379511,1.241485221041249
49-2802595,,,,,,,,,,,0,0.9609087221095335,0.9894211119146675,0.9937264682425004,0.9946359992670908,1.0158041814578513,1.0143333701978647,1.0147693109686098,1.0147492804896323,1.0139076297666962,1.0428679276235846,1.0870136657955625,1.0821268966793902,1.0777375299285348,1.1130458958475085,1.1100789535683173,1.128109273254724,1.1298978686372623,1.1253505099699184,1.117401694246538,1.1145404331501763,1.1114567911556312,1.1058629665121977,1.1037949373291502,1.0996375871644115,1.0988453239705895,1.1559283804112255,1.2095387893919805
50-2802598,,,,,,,,,,,,0,0.9928942593322158,0.9963894120945125,0.9968636180608119,1.019352484719895,1.0172326297008019,1.0176537866744326,1.0174612671272734,1.0164015989949884,1.0466837728441956,1.0922196383325813,1.0867603028704345,1.0819151605574582,1.1178794736570943,1.114954214621489,1.1332946394281231,1.1351474205809111,1.1300987023226527,1.1216975605414736,1.1185699141277547,1.115278763978331,1.1093624566055085,1.107043358047043,1.1026932644323768,1.0992972896970774,1.1110757980707824,1.1636214864207137
51-2802587,,,,,,,,,,,,,0,1.002952713385922,1.001325232820781,1.0450735897625134,1.0373476388688856,1.0347899154980933,1.032822079601958,1.0296160747482261,1.0751764000885924,1.1351429675665132,1.1232184007670116,1.1135247123596517,1.1569698889486686,1.1515233858072345,1.17403529290427,1.1750643318644662,1.1664583959174362,1.1537802897640541,1.1481673665896652,1.142985879534055,1.1343318046379829,1.1307373640900291,1.1246836677443084,1.119466500838659,1.1325414641265097,1.1946812338586563
52-2802565,,,,,,,,,,,,,,0,0.9972924739135328,0.9988137666784193,0.9974842326949501,1.0527094989488592,1.0471678440936198,1.0405281621606162,1.1030864996129415,1.1742786999154762,1.1542556905656722,1.13902143404572,1.1877483736000811,1.1792432278675702,1.2050660950311203,1.2048441552012659,1.1931123267751231,1.1766515859819486,1.168809916712953,1.162010871327145,1.1510009076400833,1.1462130171439346,1.1388316775303855,1.1321896840329686,1.1462855860955279,1.2151079202528974
53-2802545,,,,,,,,,,,,,,,0,1.0017737263268536,0.9976720853421704,1.0012874599872494,1.0039623252824734,1.0034070442510883,1.0090249654022612,1.0408396072600068,1.0376634039803003,1.034609673142055,1.1008479178770199,1.0967878317105644,1.12684041736154,1.1297757301153604,1.1226374652209392,1.1106650498963282,1.1068161844340036,1.1026209575021542,1.095308172311498,1.0924469669481611,1.0871951007927354,1.0835468393175478,1.099829557041226,1.170327322076091
