순번_정류장ID,50-2805077,51-2800301,52-2804454,53-2800294,54-2806305,55-2804529,56-2807416,57-2806355,58-2803939,59-2803941,60-2804767,61-2803998,62-2804000,63-2804002,64-2804004,65-2804006,66-2804008,67-2804011,68-2804012,69-2804014,70-2804016,71-2806404,72-2804019,73-2806406,74-2804020,75-2804705,76-2804027,77-2806303,78-2800283,79-2800281,80-2800280,81-2800278,82-2806663,83-2804031,84-2800260,85-2800275,86-2804713,87-2803598,88-2803600,89-2800273,90-2803601,91-2804331,92-2803581,93-2800271,94-2805489,95-2807150,96-2804581,97-2804582,98-2800267,99-2804032
71-2806404,,,,,,,,,,,,,,,,,,,,,,0,1.0097772361663637,1.0048184999278764,1.001910019487143,1.008690177107555,1.0086005636120416,1.0056206562238181,1.006301835011745,0.9982957409985687,1.005189475237573,1.0041573477241987,1.004136581249144,1.002363418352089,1.0037811618781853,1.0029494620039139,1.003361529659508,1.0025305343668245,1.005698653445595,1.00281603180356,1.0016530011450837,1.0029092367221693,1.0023920345325832,1.0018832042103805,1.0025710157455336,1.0014411116857782,1.0027111556752646,1.0030639004880184,1.0024780932775232,1.110169483779441
72-2804019,,,,,,,,,,,,,,,,,,,,,,,0,0.9938310521078108,0.9952917939867958,1.0080265516781814,1.0080491437655792,1.004298816366625,1.0054447460606617,0.9960643925366107,1.004511191371903,1.003464591681616,1.0034674518413342,1.0016675988739348,1.003287445468329,1.0024117228139422,1.0028848641203656,1.002008628004939,1.0054274411009068,1.0023842898628796,1.0011640153220258,1.0025056494926512,1.0019729869594702,1.0014624920548751,1.0022097122361133,1.0010408056126907,1.0023839713465923,1.0027627897602778,1.0021627498196521,1.1146988827018434
73-2806406,,,,,,,,,,,,,,,,,,,,,,,,0,0.9961833035486343,1.0134122716849847,1.0118650751478067,1.0060538927491314,1.0068989002859376,0.9962792208215284,1.0052747821212729,1.004032077278308,1.0040125723730826,1.002014273475137,1.0036523936819264,1.0027279976094254,1.003199132767175,1.0022833980001404,1.005786236797834,1.002630565690212,1.001368806376685,1.0027420036487174,1.002186999480264,1.001650605414633,1.0024037852316012,1.001200595667278,1.0025666070065067,1.0029473067942174,1.0023284561486008,1.1172123361607376
74-2804020,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0414500236337856,1.024093686607843,1.0097731545577784,1.0096515440010365,0.996296498886393,1.006476961613379,1.0048677789458877,1.0048089334650008,1.0024679653918414,1.0041549649469121,1.003146866507675,1.003620432089866,1.0026372810554756,1.0062973890287534,1.0029488093315952,1.0016163921249595,1.0030472041790228,1.0024560609213005,1.001879865765166,1.0026481488983898,1.0013888441263288,1.002797076395783,1.0031835565215035,1.0025345910359982,1.1214657830306443
75-2804705,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9938702914085138,0.9955518370679206,1.00076701039736,0.9884682545319559,1.0020034271079101,1.0012148148578575,1.0013249336668102,0.9997272957409905,1.001873282479314,1.0009395787116124,1.001572288255367,1.0006254294068153,1.004579533948349,1.0012565749362092,0.9999406549713001,1.0014569105333102,1.0009095582303327,1.000421097203294,1.0013019036599002,1.0000749050905915,1.001565540017614,1.00200188859133,1.0013867493665611,1.1228454980932587
76-2804027,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9963803032630811,0.9964629908511795,0.9837303924734488,1.000339074281596,0.9998609726182823,1.0000480856685325,0.99869199013453,1.0010961633344397,1.0001601070226498,1.000872346310695,0.9999116349395448,1.0040786641405042,1.0006788136219746,0.9993382327048382,1.00092043015506,1.0003768397677002,0.9999105440701174,1.0008491317420043,0.9996115598187815,1.0011577665976845,1.0016188993024107,1.0010050282733411,1.1253995428095205
77-2806303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9965533468147074,0.9773786383936659,1.0014403022885452,1.0005669287767378,1.0007474087020742,0.9990024443396142,1.0016250208838025,1.000559325642585,1.0013119667358683,1.0002434179289004,1.0047319681031321,1.0010132260865061,0.9995598927066213,1.0012507619316506,1.000655461876672,1.0001387192929347,1.0011177687164687,0.9997961476832242,1.001419267818857,1.001895064545265,1.0012384769647398,1.1322508467729426
78-2800283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9528351642697267,0.9996344076147177,0.9991635470928774,0.9994844373580659,0.9979228980910309,1.0010402183877487,0.9998994090417134,1.0007784108719548,0.9996337773901997,1.0045599426314604,1.000574731566264,0.9990328541395076,1.0008594327091382,1.0002414717512693,0.9997246451830245,1.0007907068635218,0.9994141086507319,1.001138716106304,1.0016491250779693,1.0009721328483874,1.1385903300169227
79-2800281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0313681648816697,1.0162984049702444,1.0150534326019371,1.0068976671776364,1.0085971904685398,1.0067341566425423,1.0071060517313093,1.0055065889658363,1.0102972042190452,1.005346300920366,1.003451004996791,1.0052960701056362,1.004408363773965,1.0035013235299959,1.0043463353011222,1.0026739841493555,1.0043605968954004,1.0047724178119417,1.0039052161428839,1.1505668576281665
80-2800280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9982154133856206,0.999240515603952,0.9967294775319214,1.0017492277996498,1.0000202062383394,1.0012420208504909,0.9996335372208981,1.006176400429994,1.0008472955286873,0.9988671049135803,1.0011834506770962,1.0003929726530008,0.9997450564265965,1.0010287428687183,0.9993713948692636,1.0014139598679648,1.0020013805026793,1.0011936223020776,1.1630914733977697
81-2800278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035397322115631,0.9959414204289232,1.0029310645586806,1.000550562840289,1.0020053446526636,0.9999641652373483,1.0077265178835586,1.0012903419053658,0.9989701401483284,1.0016326384059704,1.0007015375488209,0.9999386292873402,1.001349381167474,0.9994940300543185,1.0017338521281298,1.0023613710482573,1.001460636937176,1.1789145585153864
82-2806663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9948450937452747,1.0028777835741944,1.0003257490574775,1.0019068784297134,0.9997538013120536,1.0079296415722228,1.0011961396809703,0.9987909442963581,1.0015610946724496,1.0006022077540004,0.9998265579398905,1.0012880975332819,0.9993890298390002,1.0016896335779195,1.002333912794957,1.0014151389664865,1.183014278239434
83-2804031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.014899462258388,1.0062918786985657,1.0075152736663098,1.0031334542838921,1.014575699862396,1.0037815068174736,1.0002632331902717,1.0039085845823246,1.0024395519917493,1.001192970263918,1.0028316211372992,1.0003834465854509,1.0030817737889,1.0037656548503502,1.0025848914693873,1.219397699413189
84-2800260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9833106583628389,0.9991661790782522,0.9931073816544711,1.014409364826938,0.9996274935757424,0.9954005656231714,1.0005593917290074,0.9990623446445338,0.9981166959538263,1.0005317191750662,0.997897236158431,1.0012230899673022,1.0021350525002273,1.0009220611517795,1.24973803218559
85-2800275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0108133273328264,0.9976989415527194,1.0218184673714645,1.002281775563758,0.9971188287960993,1.0027817047658605,1.000842137827027,0.9994754020560518,1.001855483403281,0.998897111637326,1.0023443440451838,1.0032273402630867,1.0018602065470716,1.2654144891909944
86-2804713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9745828546419387,1.027102096284861,0.9998551713967042,0.993833668379123,1.0010734033620103,0.9990296049476608,0.9978568165595372,1.0008085499532609,0.9976707020507853,1.0015554437640584,1.0025765647365552,1.001160194716637,1.2875836635373188
87-2803598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0467620448001438,1.0047189084904546,0.9968663546810766,1.0047086450783698,1.0018406173805612,0.9999079133305337,1.002670553745574,0.999102032453029,1.0030601053530934,1.0040086918896407,1.0023938121973455,1.30384889731166
88-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9602130583894452,0.9606091585082938,0.9803690099879461,0.9819236360103616,0.9854807983952893,0.9923478781183837,0.9896396209583708,0.9954052205217939,0.997240884317486,0.9961133629527078,1.3452915952906876
89-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9614762227906247,1.0046805339469453,0.9975691336211002,0.9958454455964122,1.0014731466239517,0.9964327609469398,1.0023830330112828,1.0037516171749508,1.0016546834568796,1.4144657137349508
90-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0576964515546652,1.015280349344978,1.0037698766610164,1.0074344551272985,1.0005532997138953,1.0064569005081485,1.0074436020418822,1.0047023484021844,1.4549621384228932
91-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9870141966732126,0.9912911071734165,1.0004855154555752,0.9944805783571583,1.0019310580387366,1.0035926438931748,1.0012106435328227,1.4861752607038434
92-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9935658861923546,1.0040119352279204,0.9958971579792988,1.0042102866197091,1.0057464773393059,1.002768284259913,1.5528934039643858
93-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0001282392747575,0.9892622936858061,1.0026602740677872,1.004989862888343,1.0013987636148283,1.732229390008798
94-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9745271156058538,1.0044883929957709,1.0074555375484615,1.0018708676148564,2.1255475907068835
95-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0386031931713289,1.0271425326845995,1.0121912182433053,2.880736763206075
96-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0110687855548655,0.9975883807915058,2.392148132338817
97-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9865866852924662,1.1885185533315326
98-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0035792454045662
99-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
