순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2805655,7-2802345,8-2802359,9-2803520,10-2807446,11-2807448,12-2807358,13-2806723,14-2807169,15-2807359,16-2806052,17-2807043,18-2805032,19-2805030,20-2805778,21-2805779,22-2806084,23-2806085,24-2806086,25-2806087,26-2805780,27-2807044,28-2805781,29-2805208,30-2803663,31-2802597,32-2802594,33-2802591,34-2802590,35-2802593,36-2802600,37-2804872,38-2806624,39-2805009,40-2805006,41-2806093,42-2806094,43-2805553,44-2806833,45-2805205,46-2807361,47-2806918,48-2804444,49-2805879,50-2807453,51-2807457,52-2806050,53-2806582,54-2807454,55-2806056
1-2805045,0,1.0258109096821397,1.0223208677737858,1.0100912385143004,1.2590520819386797,1.162226837076249,1.1459444499492608,1.3058116737571581,1.8938202934555453,2.487697047414563,2.4767399039793503,2.321535726163501,2.12934256471703,2.082358023124787,2.5957671634037682,2.6518074229579995,2.3138887902276157,2.0850238677768256,2.1045968313743635,2.2587088628242102,2.152857762105976,2.030331231842218,1.9789926695255653,2.0610023667515596,2.223817804623082,2.5954234822584317,2.9877155413503798,3.2713922943554623,3.5515033599479153,3.7963916768665853,3.395895372487489,3.5968293788130534,3.8533471616679034,3.9404253882963665,4.109934305879341,4.352234974585808,4.69125041337832,4.747902533683777,4.343010086715355,4.0776873086612255,3.811822459876484,3.683338986536714,3.5816644732276144,3.627790081639744,3.7311762882816963,3.6503780016786935,3.918931245193735,4.389846636122498,5.405203224906778,4.983487722790868,4.481273944033268,3.7594306341491226,3.5485161719476035,3.2039934519713107,2.823973363789375
2-2805996,,0,1.0175118924045432,0.9996990379964529,0.9948935768195186,1.0025626177080451,1.0017663080803507,1.1046228710462287,1.4022143975996242,1.8370032866227077,1.8679774645870737,1.7919398202513288,1.7078756130085961,1.700172998389969,2.0866650439041075,2.146351946196043,1.9400928325889455,1.7921415091668018,1.8230875665201138,1.958816709793667,1.8845216435863854,1.7983076215357499,1.7610603259058002,1.8436027095453624,1.9845231800104954,2.3009226345396674,2.627892875066977,2.862361169898717,3.090245534854852,3.307108547358696,3.2933419443156473,3.5754551924185893,3.8382739286444982,3.927447761332064,4.099845648856771,4.348143721544686,4.694909363581974,4.753037796439854,4.337775893914942,4.066980427524161,3.796969496073595,3.666736521450898,3.5638507436744007,3.6106892762301084,3.7156254820369017,3.6349440982629213,3.9070050189348478,4.386385480207777,5.425827240345644,4.992745340504853,4.479789830001875,3.7474206668559527,3.5345133437335754,3.187839201448102,2.8069051307411015
3-2803524,,,0,0.9832708890052069,0.9870214930935942,0.9998905744574094,0.999282628055015,1.1151989302191672,1.4133879646292808,1.603575157638448,1.64648219321214,1.5930648348162484,1.5421772509155396,1.5474363784145555,1.896096057372738,1.9572932448763514,1.7921495732961181,1.6713956663213485,1.7778566423882591,1.9149428310692984,1.8424397436616653,1.7598716748374121,1.7244061840106588,1.8092874545111006,1.9495490625616612,2.2647634706458954,2.5931815543556715,2.8277211987020103,3.05662916260864,3.2762106298142806,3.463724903394707,3.7817350520097883,4.078591493982695,4.177428338776464,4.370051627714456,4.655724084521854,5.056006608380147,5.112606416835919,4.618954006767459,4.302568090736302,3.987329273934255,3.8392525200604277,3.7228611813336587,3.7748047430116425,3.8895990489040155,3.7939349336368333,4.0916923223789405,4.624057829070641,5.802075864104167,5.293740429872594,4.706229424286625,3.88637065533601,3.652246773805931,3.2746193597453326,2.8655354328329254
4-2803525,,,,0,0.9892947563299528,1.0038846553630423,1.003299034747937,1.136981601383004,1.4872452449066722,1.7024206054367046,1.7450969448520868,1.6749621914615143,1.604785646916776,1.605307824501972,2.0040755489872435,2.0697694948738197,1.867270533370815,1.7246916342856107,1.8396413646573277,1.9871085569570932,1.9041773698928568,1.8094447173162524,1.7697363446477723,1.857310906536311,2.009189537774918,2.353379979801823,2.717439003018824,2.9808087944560624,3.237826819833894,3.478120761328671,3.685477400950793,4.051422139021071,4.400316825558303,4.510814699360696,4.733196088334541,5.07278553888406,5.541301505834503,5.593807246949672,4.986550932333366,4.606036516428552,4.228308590045578,4.056229915598093,3.9218318337996094,3.978334213256563,4.1091316920291705,3.9932120311267028,4.3231611187299155,4.925634405768106,6.293507386526061,5.679283545900767,4.990394120716144,4.0559507221521205,3.794843833942936,3.378463134163047,2.934870335719488
5-2803666,,,,,0,1.012082444918266,1.0083595072313125,1.1883630863510253,1.6826960412127387,1.4584220884753054,1.4732867165171353,1.4302251136973436,1.4010895031555453,1.4185401314860928,1.7829713816832988,1.8528555096938228,1.7424967632841768,1.6190498190747835,1.9630927906598732,2.1350581401311257,2.026661775816448,1.9068377894457154,1.8564615394701964,1.951408107741608,2.1257259035785405,2.5290518611781168,2.9653323858911755,3.290821105673206,3.615389563846119,3.899785079708475,4.151966831387833,4.628515203127799,5.092158015898556,5.234900437943607,5.521921312065398,5.995739976940724,6.651785682380754,6.686488558639889,5.7844438392236555,5.246553018763172,4.720876888051896,4.494405830280284,4.31984098824996,4.387973036930801,4.549625135305013,4.391150410668393,4.788722696237256,5.546914273446404,7.363417126317493,6.488858949375937,5.565177905228244,4.382045575434936,4.065237156426634,3.5709409360570543,3.0603498635974367
6-2805655,,,,,,0,0.994701926891613,0.9972403406019316,1.3692463163385058,1.2315242840456375,1.2062261064332185,1.1870596422333408,1.193083678486833,1.2809645881148306,1.666168473497172,1.7473342788107995,1.6865438836812727,1.7419692520927177,2.234018887862559,2.465697497423185,2.2898059404765436,2.104568911044021,2.03118985705261,2.1363373988879872,2.3605684734225134,2.8995282679692114,3.5201999909158572,4.005496622270211,4.516576972321402,4.90900959023039,5.276522874444981,6.091605400643779,6.939419942289356,7.181972847005015,7.685040036144335,8.652529587286688,9.059713527788897,9.015587963179424,7.320286293292594,6.404509276222647,5.2069401218311935,4.911099556935948,4.968649890927475,5.1479587993990155,5.377148047776261,5.11833933707473,5.140748689597709,6.059466338665369,8.390286465552224,7.205940401877787,6.028130487147634,4.605039241649685,4.239481579415174,3.6810026331992067,3.1198273456398624
7-2802345,,,,,,,0,0.9964826977384809,0.9764359286860265,0.9891331682537159,1.000756203726997,1.0026170910103602,1.03938464865666,1.1285583748702928,1.4616911596842543,1.5420348856587054,1.534790118826303,1.6783532734041164,2.1596574420127204,2.3886412039180476,2.2219617089029433,2.046301720038647,1.9767398462668566,2.0844563612949734,2.3045035815079085,2.8367998408754,3.446926427720075,3.924987304531713,4.426430365456812,4.820453900682031,5.186258124875688,5.990848732483145,6.8323151046473125,7.069174824715605,7.568590084675064,8.524978529739963,8.931532010590805,8.898631717115473,7.216551847494056,6.315102569247381,5.138898442671757,4.849207761047975,4.905184320471018,5.086382973749617,5.311703206698696,5.057722760850666,4.9885873775575575,5.867066438106038,8.075366165272314,6.9682133699131565,5.855437706876075,4.4988248124942,4.148096440755575,3.610767144552196,3.0684418336499863
8-2802359,,,,,,,,0,0.9513925736342166,0.9855652690825198,1.0035609751021615,1.0058231344325224,1.0533373818635865,1.1694054551286093,1.6350395781378997,1.7385046533814978,1.6667843759643786,1.5250332518684175,1.5823187508374454,1.7589485028736696,1.6829399721406058,1.5984163446419182,1.5633468185274644,1.6739678934878,1.8407999071732757,2.2294041893647574,2.657072774461727,2.9778405713497227,3.3054372482447656,3.6086426256761337,3.6917764449055626,4.140711961330553,4.582118672738642,4.726586160250812,5.010578856018361,5.465795055350591,5.720177883764884,5.779041845393885,5.034206825438136,4.586188581536405,3.9524078725156757,3.783057529202378,3.829693339836586,3.9493417786261227,4.097136593932061,3.9673067680706287,4.014244025211817,4.618649209343341,6.0201693933014635,5.398878154264173,4.712776127813061,3.804663682143209,3.5552516892153885,3.1621904323305823,2.7479154847026055
9-2803520,,,,,,,,,0,0.996709214369481,1.020747959896346,1.020674749740793,1.0159399605113881,1.158454738349143,1.7478771579138654,1.8736343727100233,1.7550381129156185,1.5703508820735788,1.6330997246264976,1.835598291930306,1.7411496043989214,1.6385137230960471,1.5973303806555836,1.7184727323497884,1.9046764603822368,2.350678869460207,2.853835929010297,3.2439466531691914,3.649724795500389,4.009120591755025,3.417905527760248,3.5171742637501886,3.8591389206463176,3.9771503924923954,4.20919912418539,4.551916496052108,5.0417426148122635,5.11256767557611,4.515502884261985,4.150520644548154,3.803994882610512,3.643568058629103,3.5193416568496874,3.576077300805806,3.704805194264783,3.6057239117765305,3.9381303844444258,4.541646374463041,5.947860579577424,5.326904002282835,4.64345051544096,3.743859320868584,3.497734678833101,3.110901868098207,2.7041161760868406
10-2807446,,,,,,,,,,0,1.0703364342659472,1.0492061342973829,1.0269393057354401,1.2393641249886127,2.3076708188894393,2.4811803371548944,1.8532131839254453,1.6026993677972001,1.651886297715155,1.8898002171446242,1.773368125244703,1.6539211838166963,1.6068002961369414,1.7400141113958318,1.9507195959535766,2.468241212798527,3.0756859310649785,3.5645284133039423,4.091071482005533,4.112662280533611,3.4541248315560713,3.250279042855343,3.1065651696683108,3.0456496423437334,3.2133819216441575,3.434793604609152,3.7649161909263755,3.8459548623064,3.508346188014924,3.2916225740997844,3.0929105150902014,2.9897124951695218,2.908861018267712,2.953735119869869,3.047911835023688,2.99797810663644,3.2555956740213863,3.697074297818167,4.669640634365211,4.29288131968533,3.8455971452484867,3.220790488777652,3.0417031688367784,2.7542305320674516,2.4404645746312394
