순번_정류장ID,1-2802897,2-2802895,3-2802894,4-2802862,5-2802617,6-2802728,7-2802112,8-2802094,9-2801850,10-2802031,11-2801956,12-2806781,13-2801479,14-2800215,15-2800201,16-2800197,17-2800193,18-2800191,19-2800183,20-2800140,21-2803502,22-2807466,23-2803415,24-2805157,25-2805159,26-2805161,27-2805168,28-2805163,29-2805165,30-2803466,31-2806277,32-2803486,33-2803483
1-2802897,0,0.9943620853989701,0.9992724088096807,0.9913485357138829,1.0014707902335624,1.0019766116304825,0.9989859568422194,1.0017973830817166,1.0005701977774668,1.0007489773841394,1.0099700739479724,1.1057672894712631,1.1144651893051845,1.110851671342374,1.1052110329402614,1.1033260459142087,1.111103722037988,1.1076749338277467,1.1007230920933866,1.0953633271496028,1.1265864211201009,1.097770670028167,1.078077515832339,1.0713983265466265,1.0700746069544511,1.0690958665413346,1.067827330250041,1.066317861769995,1.0661331776980836,1.064785869326354,1.0633921620178377,1.0614933016728045,1.059853129083034
2-2802895,,0,1.0054086853598423,0.985892882028458,1.0007704757462885,1.0012421422166617,0.9981825749135315,1.0012727709597407,1.0000357214911972,1.0002886435578826,1.0102899277105035,1.10911749899987,1.117949534352933,1.1137999043912492,1.107650097637592,1.1056902414797973,1.113589465077689,1.1100284374895322,1.1027138941780146,1.0971050758984733,1.1288826312763471,1.099157027201452,1.078933566766256,1.0721172290099328,1.0708305257626196,1.0697943714175113,1.0683996072376516,1.0668956334396393,1.0667022104304122,1.0653661505617447,1.0640066187398878,1.062041851315713,1.0603406485946494
3-2802894,,,0,0.9778065757719199,1.0001721518301772,1.0012062414434064,0.997704029680923,1.0010302194784848,0.9997609156470938,1.0000600734770577,1.0106436888824326,1.1122558740407917,1.1208743052378496,1.1165245259583958,1.1098992500728897,1.1077120305096428,1.1157110998151842,1.1119561203675716,1.1044701233969678,1.0986414567004097,1.1309501350401816,1.100323831135284,1.0796915957491744,1.07264783365137,1.0713359442639412,1.0702824094999037,1.0689017327182244,1.0674077561227622,1.0673052459862675,1.0659178319320177,1.0643755268543984,1.0625074522149016,1.0608088628498165
4-2802862,,,,0,1.0102942663991772,1.0069459170257953,1.0011933022773687,1.0046018335706433,1.002852534542069,1.0025611882653398,1.0138885214901152,1.1222785548038252,1.1302130025170891,1.125022143455704,1.1168146960378296,1.1143558364018373,1.122475814993509,1.1184698135149655,1.1102384493750963,1.1038054935377994,1.1371054972558432,1.1040648516928055,1.0821119400926165,1.0748010318544334,1.0733666384228813,1.072291348595115,1.0708470971057724,1.0692457831507884,1.0690514953076709,1.0676127673306381,1.0660923497869839,1.0640450360137017,1.0622675232175016
5-2802617,,,,,0,1.0032871945380801,0.9951045827563358,1.0017444252050525,0.9998083131781833,1.0000007676417506,1.0152592120925399,1.1448652434335314,1.1512939287604602,1.1434991640078922,1.1312782197499052,1.127713597012732,1.1364053444345725,1.1315651333220322,1.1215080018522765,1.1134062507211928,1.1497016953218742,1.111008998519508,1.0862035400809367,1.0781851485931826,1.0766209860010802,1.0753966245547097,1.0737894530644811,1.0720445305906867,1.0718051510619748,1.0702956388366962,1.068633034808033,1.0663858653106721,1.0644574816027859
6-2802728,,,,,,0,0.9861194962841068,1.0006555180548893,0.9981246606186736,0.9988279609088857,1.01883031008823,1.1686012533648618,1.1721571896455787,1.1613678134630274,1.1449534814844646,1.1402032225838872,1.1493018106767803,1.143645052479133,1.1317012448345602,1.1220456972295891,1.1608477519409013,1.11697902388958,1.0896308908347783,1.08101585197058,1.0792702496599378,1.077990173503583,1.0763522125506582,1.0744844518349197,1.0741676200963672,1.0725354584202809,1.0707535753919826,1.0684001068529596,1.0663763922545433
7-2802112,,,,,,,0,1.0267649102334275,1.0075856586588336,1.0049439346293976,1.0310297141764038,1.02712334842373,1.0525409157888377,1.0531494373147559,1.0549000853257091,1.0655160936051704,1.0774298905361268,1.0737108110064708,1.0670275930279625,1.0629928677354186,1.1047257785102576,1.075778753094014,1.0583464986425897,1.0522618776432373,1.0514312110253958,1.0505886569290186,1.049455964226319,1.0482576837281161,1.048290942462264,1.0469964916995804,1.0459698108108169,1.044360686934166,1.0431354713731436
8-2802094,,,,,,,,0,0.991105431424779,0.9962578628051497,1.031628445693844,1.0269705639641864,1.0545763846282559,1.055018805443012,1.056537357429121,1.0675350832149533,1.0800019747805085,1.076016249502899,1.068737017293704,1.064632076763848,1.1079190484100874,1.0771622132316603,1.0590002436433419,1.052818569306412,1.0518360586200004,1.0510472183943753,1.0498463613980424,1.0485424079676626,1.0486455161723462,1.0473585856533478,1.0462686147027762,1.044656550100998,1.043401297212273
9-2801850,,,,,,,,,0,1.0008004216082134,1.0042267984655557,1.0089593498204792,1.0420405118110625,1.0485399740789179,1.0476472353407684,1.0657038628303364,1.079176862063986,1.0749640503182316,1.06735057735621,1.062983414804288,1.1085937011209406,1.076615101208894,1.0580677120857487,1.0518609168703414,1.0508444121374887,1.0500569368198753,1.04888740485316,1.0476545245867308,1.047660206872631,1.0463610901443738,1.045349494549535,1.0437012087843616,1.0423888751459751
10-2802031,,,,,,,,,,0,1.008359954432114,1.0101937527168847,1.0481463433558182,1.0543773551325775,1.052426940974876,1.0717622996347191,1.0860450489799935,1.0813582970314755,1.0726770755831607,1.06724262200307,1.1156804905107394,1.080066319964416,1.0599739137460984,1.053359562336816,1.0523068295538165,1.051507688072607,1.0502752591969782,1.0488553621800125,1.0489207424646598,1.047566381407714,1.0464548289756461,1.0447976340066578,1.043447703700193
11-2801956,,,,,,,,,,,0,1.0105168487047174,1.0535086266933038,1.0597410976430313,1.0563712948749322,1.0770800765563642,1.0923912939680624,1.0868441551243004,1.077146314969824,1.0710848171828937,1.1219570900106761,1.0829343623733723,1.0615747356891247,1.0545037202215637,1.0535584982492447,1.052587600807304,1.0512205950849407,1.0498219277739813,1.0498746987944583,1.048512247853758,1.0473089310926382,1.0455863091742144,1.04421420841354
12-2806781,,,,,,,,,,,,0,1.0184674505350038,1.0334312258279428,1.0469370166589786,1.0422342812055383,1.038385292882648,1.0329015616703976,1.026165207847253,1.025681129441462,1.1278041175742266,1.076279197785303,1.0530956166649497,1.045920059281117,1.0451510059683276,1.0442833007044665,1.0430078846745043,1.041567247042573,1.0417204241996707,1.0402782530826136,1.0392493242300311,1.0375428003338605,1.0364105691244656
13-2801479,,,,,,,,,,,,,0,1.005660614437394,1.0508764515454165,1.0437222283256848,1.0382849197062964,1.0310079922958792,1.022606428654118,1.0227120580101399,1.1378088362031846,1.0762840082251748,1.0515726899754547,1.0441178558147213,1.0432696099081935,1.0423472934973452,1.0409976911960943,1.0396833561119316,1.0399249080248847,1.0384856389745996,1.0373815572413647,1.0356667961447723,1.034480134036787
14-2800215,,,,,,,,,,,,,,0,0.9939241994362985,0.9998394300360985,1.0010301664222185,0.9960562886072243,0.9933615600173448,1.000106921747922,1.1305855504186786,1.0686640340934266,1.0456687834827487,1.0386439220023465,1.0379374961305048,1.0372268042415491,1.0359652605320904,1.034723978962896,1.0350628918562923,1.0335822346115866,1.0326782967331063,1.0311566262223366,1.0301361798834991
15-2800201,,,,,,,,,,,,,,,0,1.0171765868469742,1.0123977969835916,0.9985592290640546,0.9937993701341538,1.0034365782686236,1.1910036366833303,1.0831175261217119,1.0516852079269008,1.0431054696456201,1.0421887766809568,1.041233990630224,1.0397444992291043,1.0383136946828573,1.0385587924303459,1.0369288998839041,1.0358138847545368,1.0341260454838808,1.0328459970660047
16-2800197,,,,,,,,,,,,,,,,0,1.0064575234797026,0.9839200081374245,0.9849476211918324,1.0003289151300256,1.085935856727285,1.0356611154146766,1.0229581189504424,1.018174165860189,1.0182064579812828,1.0180414257158623,1.017304920189854,1.016501324395441,1.0172364702714953,1.0161034107100972,1.0157468998010304,1.0148653538454582,1.014490425116158
17-2800193,,,,,,,,,,,,,,,,,0,0.9419494090180454,0.9746944078372707,0.9985344431702552,1.0989655523896893,1.0375202259635647,1.0235674666607912,1.0185479814726615,1.0185636504994664,1.0183250205965577,1.0175027676641835,1.0167783947285447,1.0175277445276545,1.016306282298754,1.0160315825542063,1.0150680526213773,1.01471967648473
18-2800191,,,,,,,,,,,,,,,,,,0,0.9859009836073038,1.0069548098203716,1.056213148543259,1.0204230955554383,1.0135064493984174,1.0098233190432369,1.0103134430270393,1.010376503000411,1.0096128102808624,1.0092843379797563,1.0101403860352283,1.0090764134699577,1.0091606069235095,1.0084675353097168,1.0084403847871386
19-2800183,,,,,,,,,,,,,,,,,,,0,1.0222523153797907,1.0124851567937536,1.0029150514120362,1.0034537895795492,1.0011063382958132,1.0021127494020632,1.0023724615479361,1.0018824237331918,1.0017258292290323,1.0028881577143485,1.0019525009610408,1.002254706698314,1.002021265629987,1.00227332389661
20-2800140,,,,,,,,,,,,,,,,,,,,0,1.0026896742300961,0.9992913491152273,1.0016586912044256,0.9992594089496362,1.0005078455863494,1.0008401494574868,1.0003659065281159,1.0002610783487682,1.0014758648220374,1.0005716373522597,1.0009580388649377,1.0007778244887018,1.0010616286994716
21-2803502,,,,,,,,,,,,,,,,,,,,,0,0.9985104050895803,1.0016425714937345,0.9991127004702564,1.0003279292378597,1.0007629444888866,1.0002550069399134,1.0001474662503085,1.0015146243810518,1.0004242719425742,1.0009016756452862,1.0006585095358236,1.0010691844071689
22-2807466,,,,,,,,,,,,,,,,,,,,,,0,1.0042895882673337,0.9993590744306255,1.0014574086858579,1.0018468801758034,1.0011279345261341,1.000913277324398,1.002779116753741,1.001342459573531,1.0018658912414797,1.0014593671801493,1.001880978564343
23-2803415,,,,,,,,,,,,,,,,,,,,,,,0,0.9866616982795443,0.9959129260467746,0.9980520456081966,0.9967856626108207,0.9969367575150353,1.0012441190824795,0.9982307640559466,0.9998095263565768,0.9993594746239234,1.0003412053986174
24-2805157,,,,,,,,,,,,,,,,,,,,,,,,0,1.0214341055144212,1.0171294703609777,1.008876256678223,1.005868839959942,1.0122262032409501,1.0058102666303848,1.0066482207907996,1.0046981796894194,1.0050960852878357
25-2805159,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0065763194609272,0.9973808436701813,0.9975565786570229,1.0078198081426275,1.0001634657548997,1.0026284510246128,1.0012376393780666,1.0023783779877642
