순번_정류장ID,1-2801439,2-2801494,3-2801522,4-2801537,5-2801552,6-2801594,7-2801630,8-2801631
1-2801439,0,1.0059709596174948,1.0055156369380274,1.0039755900649723,1.0522824210958166,1.1132335312731696,1.1299960641787958,1.3764963049763126
2-2801494,,0,1.004112576864456,1.0000832362244052,1.0099815110671864,0.9497051940831077,1.0151734740302625,1.0519405234840122
3-2801522,,,0,0.9931111228869695,1.0153534462007543,0.9286504827876091,1.0181025190603212,1.0622980461028033
4-2801537,,,,0,1.0404308527436135,0.9100551631965828,1.0226262449093688,1.0712249877417226
5-2801552,,,,,0,0.8652271013144495,1.019221069230129,1.0740198427782093
6-2801594,,,,,,0,1.2122394779627599,1.0676825486547807
7-2801630,,,,,,,0,0.9600221353488921
8-2801631,,,,,,,,0
