순번_정류장ID,1-2807429,2-2805676,3-2805630,4-2807038,5-2805632,6-2805634,7-2806163,8-2807626,9-2805703,10-2806807,11-2807439,12-2805702,13-2805700,14-2805698,15-2806024,16-2805696,17-2805694,18-2805636,19-2805692,20-2803157,21-2803651,22-2806491,23-2803182,24-2803678,25-2803679,26-2803155,27-2805705,28-2803154,29-2803655,30-2806607,31-2805970,32-2805972,33-2807630,34-2807300,35-2803298,36-2803190,37-2805833,38-2803288,39-2803285,40-2803650,41-2803291,42-2803296,43-2803179,44-2804433,45-2806619
27-2805705,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0006790580128848,1.0106485457460208,1.0063572266535605,0.9997812116714261,1.0023502023849264,1.0025262899636518,1.0036784343587335,1.037995639905755,1.2230382135897448,1.2780496442869347,1.2484336133762122,1.2274386423804453,1.2344466715113123,1.3630838181467884,1.441190798009465,1.4679603498132126,1.6718221389353811,1.6478998599258126
28-2803154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0095929720757988,1.0026932787119518,0.9942815830030544,0.9987358812538436,0.9997514130043532,1.00165134726835,1.0441936395497438,1.2755416214941222,1.3425185565791566,1.2980804002618362,1.2676337026054412,1.2742309567486951,1.4301513806025534,1.526374186348158,1.5555747409836203,1.6985208232432252,1.6721085128870044
29-2803655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9907868325452284,0.9831098883726651,0.9927821516895147,0.9959775003144832,0.9992530637335636,1.0529607653692674,1.352847441687535,1.4361175873831362,1.3658056149525764,1.3200751204606314,1.3253589365274336,1.5181648785160864,1.6396904979913718,1.6706861188354716,1.565730578284399,1.5449290610745534
30-2806607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9774870812705525,0.9937115666532812,0.9974604959859812,1.0010485216615543,1.0631858817412232,1.4261901430454573,1.5227912279850564,1.4248571552405853,1.36403213064679,1.3675396307308318,1.5909494900263048,1.7341476745689213,1.765315312710524,1.515630983978965,1.4967118791897993
31-2805970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0220520317639634,1.0102333615126837,1.0106510875488235,1.0154565855229936,1.1963453190563795,1.3055086569684105,1.2475403151470563,1.2129373402536514,1.225097008139554,1.4399738809529055,1.5782757951397273,1.6171829209811204,1.4200606185384315,1.4049241366049505
32-2805972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0034078807241746,1.0071810290617853,1.0135047169289857,1.1655554308284988,1.1803094247108905,1.2468535600349453,1.2090702002103229,1.2230016713936567,1.458419284160793,1.6123940306993099,1.6535027601105023,1.3457711256729505,1.3335517169545033
33-2807630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9840474522286371,1.0067975030453629,1.2278549695330374,1.2372937660816112,1.3156456295669738,1.2533205995705745,1.2665119130065057,1.5690279902192164,1.7755438439173297,1.8163030020990223,1.2282218274241807,1.2203163630200153
34-2807300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0249059011164274,1.4133527580577807,1.376103209525191,1.4535788687037452,1.3349849113280428,1.3438954026491088,1.7576816134086874,2.056919027092453,2.088986829153653,1.1515560173151107,1.146218091200536
35-2803298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9841038744948896,1.9782578122802577,1.8467603335629315,1.4989795947877875,1.4888804201945223,2.1840795650523,2.7663747086685215,2.7239528382949567,1.1584026046494393,1.152563203100801
36-2803190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0279443973254583,1.016879046211615,1.0199679272929736,1.0704330047462578,1.5634204223956742,1.9536939094221757,2.0087841816328056,1.1080312580799145,1.1038913207609522
37-2805833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0013439319244342,1.0129126743727417,1.0780179606229363,1.748483481348169,2.3471363117400337,2.3621113590693823,1.1099351702478246,1.105616965187962
38-2803288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0253196261256645,1.0140867344548055,1.0273649430390304,1.1622692919209896,1.3076552265981827,1.0341665008034253,1.0323861697958403
39-2803285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9660985853139072,1.014701384417257,1.0172425345980456,1.012128260862613,1.0033401237380115,1.002536394771593
40-2803650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9916929691107123,1.0038264058679707,1.002659744148492,1.002462010906973,1.0016691805103248
41-2803291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0259658623857646,1.0092292624978179,1.0027561626910524,1.0019324997592618
42-2803296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0010495020770693,1.0024034277452607,1.0015797525709749
43-2803179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0017955152615547,1.0009685904142862
44-2804433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9785399659364539
45-2806619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
