순번_정류장ID,94-2805764,95-2803452,96-2803436,97-2803437,98-2803431,99-2803435,100-2800829,101-2800831,102-2804992,103-2807333,104-2800847,105-2800877,106-2800822,107-2805940,108-2800875,109-2800924,110-2800926,111-2800933,112-2800939,113-2800842,114-2800999,115-2801020,116-2801036,117-2801058,118-2801079,119-2801095,120-2801102,121-2801098,122-2801070,123-2801041,124-2800837,125-2801007,126-2800987,127-2800981,128-2800992,129-2800994,130-2800526,131-2800528,132-2800532,133-2800535,134-2800545,135-2800337,136-2800559,137-2800572,138-2800578,139-2800580,140-2805741,141-2805680,142-2800575,143-2800562,144-2800555,145-2800541,146-2800530,147-2800523,148-2800519,149-2800517,150-2800515,151-2805304,152-2800498,153-2800497,154-2800493,155-2800344,156-2800481,157-2805944,158-2803595,159-2800468,160-2800465,161-2800462,162-2800460,163-2800453,164-2800458,165-2800330,166-2800473,167-2800476,168-2800487,169-2805285,170-2800490,171-2806249,172-2806250,173-2806252,174-2806254,175-2806256,176-2806258,177-2806260,178-2806262,179-2805257,180-2805258,181-2805260,182-2805262,183-2805264,184-2805267
104-2800847,,,,,,,,,,,0,1.002023207094139,0.9997332819654156,0.9982876573554899,1.0053316051145729,0.9965654578105462,0.9999300044756262,1.00428450566481,1.0001737726912303,1.0021811324469958,1.001835062776224,1.0019929713489961,1.0019050654898103,1.0056806197495691,1.0014533087315032,1.001601121216209,1.0008120615528509,1.049264482138522,1.0949434777160705,1.2386843630820952,1.4276994013340416,1.5499555196910866,1.6788396867808724,1.7307499525249883,1.67399738228394,1.631718406130544,1.47311246616071,1.4510388893759445,1.4289782062896552,1.4063624356931508,1.3854855386553744,1.3770710691467771,1.3628219111986293,1.3544272270363036,1.3435236685337,1.3290951837503304,1.3233232166154698,1.3215622975681505,1.3829857696380232,1.438332864043042,1.5299455235097394,1.6169532396610236,1.5845728659120448,1.5675932057962318,1.5534174829641165,1.5442323188508014,1.5350855621750559,1.5945026160348772,1.7551855667345615,1.7336593396333813,1.6980983416134163,1.680005229389754,1.6649783953486168,1.648657432053918,1.6319803338717538,1.6189683358377893,1.6062938213384552,1.592073669954988,1.58077314456331,1.5619076084310664,1.5488074951518778,1.5397583973398465,1.5278805964070514,1.5196391954097752,1.5011203689603414,1.4910340484096578,1.483113887479419,1.4665490015828606,1.4738238452260117,1.4670306279367713,1.4608194442466433,1.445427246061828,1.450121120459658,1.5059550733819393,1.5257464560790754,1.5137985007747015,1.5017760943936211,1.4942812969048644,1.4843419429588718,1.4967372905939362,1.5649441430404536
105-2800877,,,,,,,,,,,,0,0.9982830697986538,0.9970931298269625,1.0061417841906535,0.995565167233257,0.9996796694188405,1.0045085735409818,1.0000085251891635,1.002192287499468,1.0018228986833215,1.0019909649042777,1.0018987532627635,1.0056237815550957,1.0012091653425765,1.0017876924064792,1.0007630112892356,1.0513447502595783,1.0986439309677072,1.2487815180925488,1.447456296644256,1.5767247039909522,1.713663373743867,1.7677816604861203,1.7057882483640519,1.6591949720554964,1.4883966874946173,1.4649022025651062,1.441464211254416,1.4175364301367377,1.395545669088885,1.3866781346619548,1.3716965730927582,1.3628840436700982,1.3514549862669027,1.3363692665508162,1.3303388876582616,1.3283602200348568,1.3914435271624666,1.4482493817094715,1.5424079451800823,1.631853856409226,1.5979398380831,1.580179887884355,1.5653769787443161,1.555798721026036,1.5462554933622623,1.6068675075825674,1.7714847530497315,1.7490406661811926,1.7120216091210188,1.6931884543351858,1.6775776921634395,1.660782668069963,1.6433403562423574,1.6300129841992594,1.6167297539036054,1.6020325779831526,1.5903512983929968,1.5708704868336183,1.5573510073147017,1.5480154075165626,1.535660729730219,1.5270708698392756,1.5081237038426694,1.4977549751148362,1.4896151779374711,1.4725187069658026,1.48004278302776,1.473030610562197,1.4666568972474765,1.4507952952282288,1.455505400566281,1.5122383840320002,1.532416842484077,1.5199168964709993,1.5076095803861953,1.4999413744813346,1.4897734620684902,1.5022737425927262,1.5713314510791483
106-2800822,,,,,,,,,,,,,0,0.9958775047632576,1.0111252103707509,0.9944537732121692,1.0000049387175702,1.005665601368737,1.0002917873763253,1.002684189526526,1.0022151699447026,1.0023605327362353,1.00223238213067,1.0062421603772287,1.0016713944953655,1.0018222565281079,1.0009326068410211,1.0546976109159545,1.1053938370785286,1.2669166992374286,1.4830590037594482,1.6251878194006142,1.7770669017103178,1.834581693940699,1.762309927342064,1.7082110881423045,1.5149193316869622,1.488869132974829,1.4629673574662942,1.4365095774362913,1.4127514950931621,1.4030859573629089,1.3868190019453022,1.3772749057716511,1.364929250461761,1.3487010354471944,1.3422220044289206,1.3400986994832182,1.405757644891159,1.4650356278304955,1.5635217236987702,1.6569153852587049,1.6203473990618649,1.6014192619608312,1.5855315727650858,1.5752748521066835,1.5650476594365745,1.627650772569187,1.7987073891524252,1.7750588259770521,1.7350076011786515,1.7149191757257585,1.6984796447256583,1.680328790405242,1.662139378784299,1.6480516982608309,1.6341048610270121,1.618330503932454,1.6061420651573861,1.5856267001612672,1.571403307710326,1.5613523884078027,1.5485011937135036,1.5396157566260895,1.5197680150176118,1.5088207259384911,1.5003140642868944,1.482771598505839,1.4901129288783959,1.4827387340669513,1.4760967663550948,1.4596884071346377,1.4642811783465983,1.5222513851805644,1.5428192975494708,1.5298856922654789,1.5171076041379907,1.5090684720269856,1.498607941470315,1.511194589354461,1.5817748962853169
107-2805940,,,,,,,,,,,,,,0,1.0055870306330168,0.9813915019092152,0.9957636791418949,1.0037062280507265,0.9975979963860949,1.0010349306397446,1.0007302742539712,1.0010561973629715,1.0010206960522159,1.0054993540357733,1.0006222895382266,1.0010951451238221,1.0001863594210672,1.0574602797440649,1.1116604357788944,1.2857726488549888,1.5216664358526297,1.6786310577303905,1.8480267985941226,1.9103052085975374,1.8244623961770392,1.761418468545232,1.542353690247972,1.51348376300875,1.4848860440255742,1.4561010537516728,1.4300346411379463,1.4195169321575698,1.4018843017481164,1.3915668403014607,1.3782558764965156,1.360831301028523,1.3538845309075118,1.3517610974552807,1.419932920195332,1.4817768085356722,1.5847746902257878,1.6827042578439821,1.6432851966577078,1.6227422893700034,1.6057122321410993,1.5947430603608823,1.5837987359628847,1.6484443490985003,1.8261515877057923,1.8010585387165317,1.7587146840083285,1.7372868748996004,1.7196374699983776,1.700212684971546,1.6809388482287995,1.6662108286987518,1.651288131365301,1.6348113081221718,1.6218266973138957,1.6003751980912657,1.5852998664579503,1.574870175393144,1.561504612213673,1.55208466239742,1.531094991879164,1.5199821470432666,1.5109922632001471,1.4924089973959693,1.500044660535565,1.492493429613286,1.4854812679772036,1.4683378254237929,1.4727235165896206,1.53201809158727,1.5532595848554311,1.539700765068327,1.526357611459502,1.5181153967599423,1.5071079147964332,1.520113186041904,1.5921452696103189
108-2800875,,,,,,,,,,,,,,,0,0.9642808816845407,0.9935277790803351,1.0034013037403207,0.9965074578096081,1.0005945712277826,1.0003283777651317,1.0007260136666443,1.0010439365231685,1.005789450804061,1.0003516733388251,1.0008683414974608,0.9999310731995659,1.060104490015621,1.116324453666529,1.2995628377510597,1.5500506015105724,1.718168714513717,1.900921903609064,1.966249143355936,1.8700700208543373,1.8000809656999852,1.5616449329678943,1.5307179961787996,1.500166095442316,1.4695639610655586,1.4419908784141673,1.430866128505385,1.4122644073850976,1.4014001370343634,1.3874082351731571,1.3691434060392065,1.361869034818434,1.3596445833352313,1.4296287069243085,1.4932293099901779,1.5993270678908398,1.700238639116652,1.6588249180708918,1.6372799543386158,1.6194516995048551,1.6079858277247034,1.5965418489531253,1.6625617668636694,1.8453479847991265,1.8188961394513188,1.7747085022790214,1.7521780647747007,1.733810618304837,1.7139459056460842,1.693913199719963,1.678484839675042,1.6628377280916344,1.6459313362001187,1.6324900859877858,1.6101762094294805,1.5947324821858182,1.5839618599703835,1.5701677161490804,1.5604612884269184,1.5389499884123674,1.5273996821414915,1.5181516853831092,1.499359669262188,1.5068603342724907,1.4988621185498094,1.4918561700991977,1.474271037872484,1.478656696150392,1.5387552907428201,1.560325550741001,1.5461532700357397,1.532670679536206,1.5241441297664793,1.5129647644008968,1.525910867211282,1.5991379812815696
109-2800924,,,,,,,,,,,,,,,,0,1.0074063465096832,1.0150344910125275,1.0042149071641808,1.006347914994668,1.00510433689359,1.0049126311250471,1.0045048392123366,1.0096285692372908,1.00336668309069,1.0034132714157382,1.0022373634221164,1.066563133579812,1.1272615453808252,1.3252598376117968,1.600701521360163,1.7873750512789806,1.9939381808726118,2.0640307030981218,1.9490034759986776,1.8665597105666032,1.5941039035518763,1.5599832211785383,1.5258682159822932,1.4924606541482786,1.4623657866607427,1.4502235617395158,1.4300019622252613,1.418037390422103,1.4029196285584515,1.38343647039994,1.3756170474462726,1.3729009582550524,1.445831888163354,1.5121465321786502,1.6232566494542457,1.7285650090974343,1.6841469337040451,1.66097969810987,1.6418619017557772,1.6294068536232706,1.6173444457093633,1.6852306122014529,1.7953989873906993,1.7707408485237133,1.7294911113684206,1.7086966949748232,1.6915466865284117,1.6728392217391337,1.6539825105903616,1.6396641497573827,1.625249278149015,1.6093822593530254,1.5967987617392665,1.575758447964623,1.5612994313795117,1.5513388080103268,1.5383065062540766,1.5292987885073175,1.5091192990016522,1.4981736394437937,1.4895981777716762,1.4718304610197948,1.4795431491848972,1.4721959844598762,1.4655243348833231,1.4489578588123673,1.4538405168173032,1.5131915737017951,1.5343314102830279,1.5212830070276924,1.5083950334793703,1.500378968477882,1.4897664114925524,1.5027983664941567,1.5748932396273192
110-2800926,,,,,,,,,,,,,,,,,0,1.0278424261856456,1.0009719067103384,1.0058173121360567,1.00421313917773,1.004116113522285,1.003690701649037,1.0101670364326445,1.0025028610412254,1.0026415018697645,1.0013177140721554,1.0771244303712926,1.1477268574352226,1.3869336196126727,1.7308248158849395,1.9752599125486516,2.2527724652178494,2.334317395552878,2.158212147715123,2.038051212726323,1.669982207303543,1.6264787670545824,1.5844632507367737,1.5428466682948971,1.5067908449337875,1.492164056348569,1.468024105318802,1.4538498856230802,1.436036456510541,1.4131011846975798,1.4040149123637382,1.4012323641564297,1.480747011293732,1.5535017189994569,1.6758852405373215,1.792229587837211,1.739738261178567,1.7126789475693884,1.6904881132459424,1.6763217733715385,1.6623674766098018,1.7352231618199647,1.654946194638418,1.6352493899601888,1.6024169560263575,1.5860686778474027,1.5725639989315077,1.5575020674274602,1.5424528179960415,1.530860049398019,1.5195251713213664,1.5065195970007899,1.496518180388246,1.4796202273981125,1.4679589358886522,1.4597244660303126,1.44921294189745,1.4420723044662058,1.425588493718981,1.4165788892292417,1.4096137735440946,1.3951483621342216,1.403185756605731,1.3975785466427575,1.3920447939238494,1.378457145661969,1.384969750028019,1.4411471062481676,1.4612900060207579,1.4512438277889115,1.4402475557022283,1.4334461284152293,1.4243883716357326,1.437559539156008,1.5063332252737265
111-2800933,,,,,,,,,,,,,,,,,,0,0.9597769576583942,0.9964421101675174,0.9971247762540345,0.9985415669648684,0.9993990391284903,1.0067192455897531,0.9984019922877881,0.9997226741406764,0.9981739318451347,1.0827990080886416,1.1615364066178044,1.432977440198955,1.8369894898718229,2.132272109470386,2.478361530062697,2.5700281208593543,2.331284854019927,2.1735382282297615,1.7235722021598192,1.672928172055925,1.6241037672676768,1.576994024071955,1.5361023234336655,1.5196702718464725,1.492713222884185,1.477190114158843,1.4574609440453674,1.4322163835755006,1.4222432089874188,1.4189997874863054,1.5029646287423877,1.580106406836893,1.7103831947463868,1.8346497396818007,1.7765173330233586,1.7466869134780976,1.722324158858963,1.7068230054037745,1.6913309955778186,1.7673614052531605,1.680182517092769,1.6591186910209172,1.6238145760070768,1.606235133539892,1.5916118747803503,1.575664865711258,1.5596003345527378,1.5472731762566352,1.5350370891126432,1.5215142384322262,1.51077222011033,1.4927629183060482,1.4804357619166475,1.4718552769162494,1.460763449329924,1.4530281834551801,1.4358025501200649,1.426445606210508,1.4192327358605747,1.4038917206016064,1.4119783536474502,1.4061367252316184,1.400439634961033,1.386171850280337,1.3926403927370719,1.4503363592814298,1.4710081805200228,1.4602148118990046,1.4488509721468452,1.4417748130193808,1.4324349518222406,1.4459001184430167,1.5161705008821555
112-2800939,,,,,,,,,,,,,,,,,,,0,1.0105353344170547,1.0062103286268835,1.0055575153374232,1.0047278231338532,1.01251359832636,1.0024639531541408,1.0030336546678638,1.0013911119379986,1.0924148996629974,1.1783353480250855,1.4772593811707926,1.9328551550413624,2.276496527953774,2.686916997289456,2.7863990974203525,2.4846421391215507,2.290627773124821,1.7679794693950357,1.7113362927399336,1.6570843475184969,1.6052050596785095,1.5605641317018646,1.5426521908382873,1.5133950139305412,1.496603147650885,1.4751050287464882,1.4482244016558752,1.4373391527305461,1.4342638624481603,1.5213061141140831,1.6017011245540298,1.737855771446125,1.8678092837331548,1.8052700354418882,1.7732835935666695,1.746996682874827,1.7304699660145462,1.714176149720343,1.792434805945784,1.699750912870606,1.6777049700126,1.6403480833209807,1.6218374577455892,1.6066430400007017,1.5900655895211915,1.5730763592167691,1.56005043655561,1.5473704918032785,1.5331293995401194,1.5220556688244462,1.503417911218374,1.4904588741602078,1.4814134192562394,1.4701119851977535,1.4618610759382258,1.4439952840958856,1.4344049616569983,1.4268318714952293,1.411067810789628,1.4192415580340116,1.4131459831929596,1.4071667177347924,1.392624270121569,1.3990295125450565,1.4576469375449133,1.4785964944057999,1.4675437388553831,1.45575111075425,1.448552652376237,1.4388572326367985,1.4523788199623617,1.5238013936848922
113-2800842,,,,,,,,,,,,,,,,,,,,0,0.9959577297221639,0.999678757631315,1.000986179843533,1.0134484583615482,0.9994233206668377,1.0006488257703448,0.9988417807065457,1.1143383120986745,1.214489526304448,1.3370054606993325,1.8098948876990752,2.175061192205364,2.6254444442254927,2.7392796581601044,2.414343987205409,2.214514625360934,1.697385863730813,1.64398577168736,1.59259730254663,1.5440465926108147,1.5023507356549854,1.4860770598189608,1.4588208225346586,1.4436123358012969,1.4240660875057272,1.398964570514561,1.3894009190380325,1.3862286857441652,1.4744534752140277,1.555677855151843,1.693297404422245,1.8260436715892798,1.764712642488434,1.7332309795265144,1.707849396227382,1.6917478101923333,1.6757138260089732,1.7562225232048552,1.6659399043386711,1.6441090561672167,1.6081609032201623,1.5902785474100798,1.57541668794191,1.5594018572831685,1.5431491252355285,1.5303890448226993,1.5183834145572492,1.5046205270067983,1.4938357955054478,1.47590603966452,1.4635841171308002,1.454907670119633,1.4439756934692942,1.4361525648607385,1.4191472423141123,1.4098646790977274,1.402626740409504,1.3874382364887727,1.3958591494176598,1.3902161666768984,1.384596501170262,1.3705942694210123,1.377534202925498,1.4365214635304335,1.4574582094958801,1.4470679679617846,1.4356568587187715,1.42869582446521,1.4193294786922728,1.4332130815280284,1.504983561348783
114-2800999,,,,,,,,,,,,,,,,,,,,,0,1.0036604142079186,1.0023184598993549,1.0200894517889296,1.0003959783060457,1.0010768547966706,0.9994000955945233,1.1361855421910825,1.2538965793786394,1.2164920612141061,1.378593232095107,1.6352959992361311,1.938226326390693,2.048777161442277,1.8835502075422095,1.7753859291936602,1.4722374410994226,1.438698640592086,1.4066478992400704,1.3756975367346889,1.3483210538572168,1.3377348622573078,1.3203978585036864,1.310304630679907,1.29744481668157,1.2805954549145944,1.274098739268096,1.2719786648651092,1.3524355736652063,1.4257210555183202,1.5495588952551225,1.669588157347043,1.622342581026006,1.5984656331569507,1.578720845957282,1.566109892389949,1.5536556623448692,1.631145084755717,1.558666463849313,1.541179476642916,1.51197420855095,1.4974821211940406,1.485407769893092,1.4725341934419327,1.4590215524905275,1.4488435956261527,1.4389808847483025,1.4275715390531165,1.4188338730972179,1.4039257438330115,1.3936778239129037,1.3867537594230137,1.3777642737383455,1.3712324667342706,1.357154345733029,1.3493431968719314,1.343343865361538,1.3307188563092756,1.3392656215734875,1.3350100318610187,1.3303274449754747,1.3185330919031848,1.3265822253648023,1.3829557982820198,1.4030690734231583,1.3948175851179891,1.3850214876348206,1.3789131967420838,1.3708103248751577,1.3847299772719182,1.4536290276145722
115-2801020,,,,,,,,,,,,,,,,,,,,,,0,0.9968270315706572,1.0257454844006568,0.9971114452869692,0.9995765287433129,0.9971396516044116,1.1623546268746057,1.3047739175060131,1.2520024122508173,1.2113479858594447,1.2725142292877492,1.4943226451474683,1.5983295502516284,1.515065920556515,1.4598712520060548,1.2919593988953375,1.2727045669871249,1.2547708931305217,1.236692220314949,1.2199833119625114,1.213875898927182,1.2036863628192718,1.197526428894668,1.1898368714696306,1.1795865390066487,1.175803983725131,1.1743581163866883,1.2484797445312632,1.3153432725969176,1.4280909415375829,1.537903666567903,1.501601149086668,1.4830938707095378,1.4678250671394462,1.4579990759558967,1.4485865991394011,1.5232433176357154,1.465509926135793,1.4512611888688882,1.4276107980083756,1.4161989727005861,1.4064310455405507,1.3959073842372363,1.3851820054806014,1.3764304768992228,1.3688431600223625,1.3592966062591343,1.3521746249462092,1.339931650175047,1.331647320665968,1.3259077363928686,1.3185755390390104,1.3132439470510688,1.3014868921083764,1.2952088204284693,1.2901843871486685,1.2797692881354468,1.2884159230349457,1.2853562572119934,1.2814842289484922,1.271527317326099,1.2806060676981106,1.3347525537952112,1.3539770257373391,1.347661358794439,1.3391982878267221,1.3339092626147149,1.3269840451937567,1.3408521312895783,1.4072848984085478
116-2801036,,,,,,,,,,,,,,,,,,,,,,,0,1.0478870380840546,0.9972224233174609,1.0003190154691828,0.9972057380421437,1.1949855900467194,1.364874281808273,1.2915860754891417,1.2383360429550867,1.2167059114171883,1.2291597238464214,1.3270332532447742,1.2855604808341783,1.2577944854801457,1.1679891365577775,1.1573205050843325,1.1480669176666567,1.138405197165961,1.1284258908115326,1.1252465408227186,1.1196034173769083,1.1165056326008735,1.1122538341625872,1.12873338183224,1.1274456828195298,1.1357281480599049,1.1730493190655142,1.2354434052526808,1.3399811463160887,1.4430347059486943,1.4140995780339478,1.3993845404177325,1.3871603778435828,1.3792362103616462,1.3716048642529755,1.4444734935730184,1.3968165391156457,1.3850931479078983,1.3650616838936118,1.3558442889726043,1.3475828486606714,1.3389502515892795,1.3300105409068133,1.3226746287006215,1.3164092233165672,1.3082852603376895,1.3023197153252362,1.2919893186763565,1.285135351629071,1.2802314311236311,1.2740953125317778,1.269557495452246,1.2597147997643492,1.2542378869533584,1.2501597834877174,1.2412072322616738,1.2499208056121014,1.2476567141690098,1.2444566108696016,1.2359086803109607,1.245604531396653,1.2981611268896645,1.3167877629292655,1.3119672059771355,1.304483320636657,1.2997244073935261,1.2936817163651613,1.3076332799554953,1.372018670362886
117-2801058,,,,,,,,,,,,,,,,,,,,,,,,0,0.9445798376285942,0.9744043341257119,0.9778783174784289,0.985148577805048,1.1657663242645158,1.1317518544888363,1.1078115139711395,1.0984554204188886,1.08979539749005,1.079350404959468,1.0903413391778052,1.082183867521588,1.0532253326025371,1.0499487677250448,1.0482285689623096,1.0454160346735992,1.0416092827537575,1.0408382959637008,1.0395076897929967,1.038665076918762,1.0572367170022745,1.1211993117451227,1.1201777258969752,1.1287532249188774,1.1235472843116003,1.1596236724035025,1.2582523646608976,1.355897792012541,1.3332987837285113,1.321617312808214,1.312139915796815,1.3056779170735184,1.2997274330570268,1.3713623296596107,1.3324717673780224,1.3226635694553468,1.3061653184465394,1.298748433501406,1.2918095061360662,1.284730584192806,1.277374799076367,1.2711861891994616,1.2663195991552443,1.2594616663571212,1.254432382549936,1.2460140440245042,1.2401690127425462,1.2362984932945056,1.2310680890862011,1.2272517403442618,1.2190736557922153,1.2146585725068686,1.2110458897038532,1.203598346094063,1.2124908606740312,1.2110460966333119,1.2083172755867804,1.2011430633049933,1.2116075593576683,1.2625860127320605,1.2809514165340972,1.2772947083495771,1.2707803184764492,1.266576634245446,1.2612765526273293,1.275221675188518,1.3381279631481153
118-2801079,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0072785230442292,0.9971860114550818,0.9986098543959985,1.1200686942361064,1.0919355092951504,1.0737651049395802,1.0671356399174057,1.0606211132272554,1.052390628500458,1.0674582389979612,1.0613687376562955,1.0377452004747698,1.0357159044466062,1.0347079335474383,1.0327357581893317,1.0295998864030798,1.0293155524305833,1.028356231592464,1.027821272124925,1.0623362787201174,1.1295112438455892,1.1280982901986472,1.1370735766801465,1.1312972868684497,1.1531203363299747,1.2545525631630556,1.355452123307513,1.3318339996642508,1.3202046560922618,1.3103354838484105,1.3037292669261407,1.297657529098647,1.3714126762736398,1.3314279679462135,1.3215558627366528,1.3047422644001012,1.2969568146710233,1.290033228250314,1.2828538560074596,1.2754010006424055,1.2691298761323238,1.2641115100216962,1.2573839780736613,1.2523029004815476,1.243610560992686,1.2378176477092662,1.2338300651402785,1.2286602729507323,1.2249071056101293,1.216685919220241,1.2121691985249423,1.2087051890266391,1.2010725125323558,1.2101088149861936,1.208694617629902,1.2060351877530562,1.198768519208234,1.2094275635007095,1.2610490839034059,1.2795767892650414,1.2759210157404055,1.2692838280126835,1.2652616791170825,1.2598538909126582,1.2738422486846477,1.3375776319019066
119-2801095,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9859805851005018,0.9944384281931122,0.990247555904133,0.9952059250852416,0.9987851914093565,1.0006457567072362,1.0005568446824966,1.000466047236795,1.0215033640645443,1.019638018031927,1.0102297908508637,1.00973605679343,1.0105293418581898,1.0102451013376414,1.0084955689104123,1.008842885661559,1.0090422890454713,1.0090882510845645,1.0647657936036854,1.134962779086507,1.1333588171315314,1.142729398030617,1.1364706625432386,1.1383298419505687,1.24163757481521,1.3444079921347356,1.32115942766247,1.3096668239775495,1.299748193721705,1.29337984998729,1.2874060955495776,1.3625628015670626,1.322966418047846,1.3130315079778734,1.2963682522581832,1.2886999598080469,1.2821037867632104,1.2749025872340722,1.2675554314526334,1.2613503669520232,1.2565539924774256,1.2496988851161324,1.244702541711605,1.2362499337034327,1.2304685898796217,1.2267475598625392,1.2214985977652932,1.2178121468381105,1.209759516867878,1.2053356341958248,1.2020300027729842,1.1945452324211971,1.2035605450219462,1.2025023878436174,1.1998278265295734,1.1926997672328856,1.2036079982139192,1.2556952235196712,1.274292830208412,1.2708659037643992,1.264286564056807,1.2602307818038878,1.254878740124833,1.2690983836639242,1.3331602651334227
120-2801102,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0009048753329857,0.9921568498000426,0.9978255339062811,1.0013543260027633,1.0031704700251949,1.00276327720659,1.0023356026440031,1.0255183339991858,1.022994309856484,1.0117342021778273,1.0111069277909304,1.0120399829449163,1.0114430918240829,1.0095310782726303,1.01002691939206,1.0100155655606293,1.009880330623108,1.068190579501575,1.1411998178110665,1.1393761710974504,1.1491350366376138,1.1423473515958469,1.1442893602214579,1.2516767857113908,1.359238492533255,1.3340754815430336,1.3214797390539852,1.3109964212372949,1.304169455984404,1.2977496302037062,1.3755925485672746,1.3330203454752236,1.3227734541239904,1.3048693434381278,1.296998551592924,1.2899030127237494,1.2823067462319597,1.2744510128972764,1.2680657784210634,1.262879821065027,1.255820929208086,1.250584918659395,1.2416430545403712,1.2358940109696683,1.2317098207180315,1.2263263533690758,1.2224879808380247,1.214014003422391,1.209500271423531,1.2058950457775013,1.198219340841201,1.2075335911186087,1.2062140472006702,1.20351609355765,1.1960674337203687,1.20714391018582,1.2601050545428343,1.2791293279532359,1.2754700870075066,1.2686000405615097,1.2643424739043172,1.2588216528872425,1.2732994165825082,1.3385485332593399
121-2801098,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9797957273976149,0.9960045500497141,1.0015142110208488,1.0038276908666792,1.003221248271971,1.0026255402620048,1.0297860816439661,1.0267393628737775,1.0129418964872279,1.0121722273284384,1.012876141692821,1.0123671312213387,1.010265094870808,1.0105911089569464,1.0105477044805269,1.0105473327904457,1.0173792930686476,1.0900728236503474,1.089675831665844,1.0994253150626634,1.0948294110529264,1.1517997981562378,1.2657059448511296,1.379954020779331,1.351953406216144,1.3379895187036233,1.3264285554852973,1.31893416913447,1.3116927637523446,1.393100584955388,1.3468629644733032,1.3354679593504692,1.3164810515302912,1.307828873081649,1.3002093627555056,1.2920617969765238,1.2837783105700162,1.2769829543908857,1.2712884119003602,1.2637997381070631,1.258233980120203,1.248859205826687,1.2426569279346813,1.2383256911097085,1.2326296095023677,1.2285830472405137,1.2197383656757528,1.214809910585622,1.2111903329804126,1.2030554030396028,1.2125655427600364,1.2111014527271537,1.2080329424570098,1.2003336841111203,1.2115457956542446,1.2659470977787224,1.285368212368535,1.2813966475891818,1.2743084892356384,1.2698718890262213,1.264045943714872,1.2788531389034328,1.3455416097082677
122-2801070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0076582173387765,1.0088233914366325,1.0100471125888835,1.0081799228964499,1.0064574998245244,1.0367813043136649,1.031827162513362,1.0148821032834743,1.0139102275468754,1.0145068388009533,1.0140403551270822,1.0115197460713325,1.0118165514118427,1.011873938906794,1.0118268336148852,1.0116371528131882,1.0430137317677484,1.0437706958910542,1.05339973080728,1.088450929577565,1.1584233583089356,1.2773257573428147,1.3966065380579111,1.3664785473936703,1.3513812830798106,1.3389324926478803,1.3307033034005018,1.323108681914069,1.4070483688647095,1.3577320670712996,1.3458070420265802,1.3257243150675568,1.3165488103132816,1.3085080599666217,1.2999179121433522,1.29132322519234,1.2839557302565707,1.278065709548132,1.270349920881685,1.2644065372793347,1.254607196309717,1.2481238363263445,1.2434984506419124,1.23765701375272,1.2334466551258618,1.2241505627216245,1.219211543856492,1.2152725742329604,1.206929994411372,1.2164979735669255,1.2149190675718682,1.2119017589989451,1.2040155511395099,1.21516177919337,1.2706040879474392,1.290297215604106,1.2860768740613742,1.2787622425817378,1.274187881664068,1.2682547487110636,1.2832488957856958,1.351064040335949
123-2801041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0098491130001739,1.0113909597040573,1.0083976680579139,1.0060917273731789,1.0438206709685633,1.0371953344344689,1.0159174284678425,1.0147640849188553,1.0153332125325258,1.0145317415308255,1.0119973042130068,1.0122964355234083,1.0121429890864748,1.012082930056016,1.0118697470729374,1.0108594153003887,1.0107127722688363,1.010793442215943,1.0928668366324248,1.1669555727331216,1.2934829443939764,1.4211098812817997,1.3870756331659573,1.3702358275005928,1.356431319412519,1.3475568881916693,1.3391511578390072,1.4272035087533606,1.3731734811658647,1.3600552292779828,1.3383519715594336,1.328408077567475,1.3197509633144522,1.3105157541662817,1.3011616378323807,1.2934444660198945,1.287102635776634,1.2787805173234803,1.2725750394254027,1.262169699133342,1.2551800998208518,1.2503848042749992,1.2441989038454004,1.2396585104030204,1.2299536210205735,1.2246610919905536,1.2206092494949898,1.2118591382110857,1.2216324633917426,1.2198950882383117,1.2167292941933785,1.208406484927068,1.2197649698718236,1.276503105071061,1.2967839747176986,1.2922188083200965,1.284587118300355,1.279820270829153,1.273637183458573,1.2888268154456066,1.3583221099894554
