순번_정류장ID,50-2805980,51-2805340,52-2805841,53-2805450,54-2806913,55-2805580,56-2805332,57-2805742,58-2805229,59-2805231,60-2805400,61-2805038,62-2804895,63-2805911,64-2806175,65-2806603,66-2803657,67-2806659,68-2805674,69-2804974,70-2800541,71-2800530,72-2800523,73-2800519,74-2800517,75-2800515,76-2805304,77-2800498,78-2800497,79-2800493,80-2800344,81-2800481,82-2805944,83-2803595,84-2800468,85-2800465,86-2800462,87-2800460,88-2800453,89-2800445,90-2800437,91-2800416,92-2804855,93-2800343,94-2800303
75-2800515,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0020387405579239,1.0015213605072153,1.0001973623639129,0.9969558538179341,1.0008781801599032,1.001415473349968,1.0020258038388425,1.0022394459887098,1.000060044510918,1.003720035369399,1.0017710181687551,1.0015444312311443,1.0009714282454272,1.0003618504469547,0.9999734568154452,1.15455218919042,1.1442164678792466,1.13607716154645,1.1342416212096844
76-2805304,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0011807352070818,0.9992484836712845,0.995073400571964,1.0009845604956142,1.0012380716153286,1.0020221485678877,1.0026250111962478,0.9996435534293905,1.0043348006211401,1.001723170955347,1.0017127664564673,1.0010365483551507,1.0001285130006081,0.999704479521619,1.1748695118145758,1.1619279678999748,1.1515776269099653,1.149202917940568
77-2800498,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9887808050673719,0.9859776881574341,0.9998845137524874,1.000534328756962,1.0019313663740503,1.0028650552757006,0.9984603498499165,1.0052344114906742,1.001557783802203,1.0015575034723343,1.0006989842957998,0.9995833314665388,0.9990978057694302,1.2186260065889225,1.1986223522710087,1.182894637885138,1.1792228372610487
78-2800497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9844176333924154,1.0037716657324123,1.003680859718662,1.0047018208572,1.0052798752029497,0.9999165434752679,1.0073873785536611,1.0030371600895638,1.002901653901819,1.001780952472636,1.0004539404250183,0.9998587047395698,1.236100760933975,1.2129831035904146,1.194945499806015,1.1907206836532873
79-2800493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0229394338380513,1.0141309067226283,1.012204342236755,1.011025487274692,1.0027329726651895,1.0119994981106761,1.0058486770211097,1.0053656446783408,1.0036256020337064,1.0018336335074078,1.0010139245031455,1.2743361786446834,1.2436572306441045,1.2201722399634025,1.2146609166498668
80-2800344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0033820694087403,1.006105611178224,1.0067263801669777,0.9970123633734014,1.0095447643020052,1.0026735629751888,1.0025273441196454,1.0010835376790372,0.9994617777093853,0.9988139938813843,1.3005550379442998,1.2638192223986895,1.236155338687056,1.2296812097108818
81-2800481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0084781346004466,1.0081305474838478,0.9950881476079594,1.0109332691388773,1.0025463261851058,1.0023969618875708,1.0008056448558191,0.9990641236253172,0.9984047351979184,1.3283264420541332,1.284892515160202,1.2527130325563907,1.2452065341818797
82-2805944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0078038521142352,0.9879777685311777,1.011788574714075,1.0010049812906285,1.0011052735960686,0.9995686318072298,0.9978230104247412,0.9972495603789084,1.3667633644086434,1.3131967902681896,1.2744292841220035,1.2654445109183368
83-2803595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9616317950004543,1.014176959072551,0.998372747875497,0.9991252188155905,0.9978435091466722,0.9961755332979484,0.9957665034997025,1.3295194239036234,1.2784183340305286,1.2423651267817273,1.2342106340047656
84-2800468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0499528013378259,1.0098868804747405,1.0073585970266825,1.0029965459291192,0.9998474503064779,0.9987811235128173,1.1127231320594702,1.0970947656201033,1.0869823901730182,1.0852551518939426
85-2800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9696056302983987,0.9845016980022387,0.9890782650978155,0.9893449571960445,0.9901342574974327,0.9944883386946878,0.9959541124294637,0.9989006359558077,1.0005070861166938
86-2800462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015543936033853,0.9972195348851034,0.9945434492366634,0.9942816641269395,0.9977387583322342,0.9988423901079097,1.0016573863068112,1.003294550587577
87-2800460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9947255556544011,0.9924481861661958,0.9927231219855892,0.9972472770213145,0.9985552022199813,1.0016666107849725,1.0034434168497677
88-2800453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9899864613515873,0.9915345268186802,0.9979747091894448,0.9994190916071412,1.00294638409695,1.0049661142946398
89-2800445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9934168554389533,0.9972072602057063,0.9992385628005981,1.0035220666668743,1.0058907452216184
90-2800437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9988146053171552,1.0008421360032667,1.0055692613249558,1.008229741407964
91-2800416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0045977345619799,1.0117517022264118,1.0094190455490788
92-2804855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.018728450465907,1.0129841501967782
93-2800343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9949567990506917
94-2800303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
