순번_정류장ID,73-2802877,74-2802883,75-2802900,76-2802928,77-2802622,78-2802996,79-2803018,80-2803022,81-2803030,82-2802644,83-2802645,84-2802965,85-2802939,86-2807167,87-2802897,88-2802895,89-2802894,90-2802887,91-2802888,92-2802912,93-2802949,94-2802975,95-2802981,96-2802624,97-2802989,98-2802993,99-2802969,100-2802615,101-2802952,102-2802918,103-2802892,104-2802866,105-2802841,106-2802821,107-2802796,108-2802177,109-2802817,110-2802618,111-2802176,112-2806506,113-2806502,114-2806620,115-2806776,116-2802183,117-2806589,118-2802191,119-2802195,120-2802205,121-2802215,122-2802212,123-2802208,124-2802210,125-2802213,126-2802220,127-2801901,128-2805900,129-2801903,130-2803532,131-2801819,132-2801835,133-2801837,134-2801839,135-2801851,136-2802234,137-2802241,138-2802244,139-2802251,140-2800098,141-2800101,142-2800103,143-2800079,144-2800105
73-2802877,0,0.9953537555515789,0.9936352637030719,0.9963866638172649,1.0098390073402854,1.0032732827388888,1.0785510880740585,1.0718005595995963,1.0605246067617418,1.0503355019645613,1.0491092523700054,1.704938585302144,2.070524266429744,2.5562244580356497,2.0653146299156955,1.9267172226532192,1.8402599246813158,1.7545128224082012,1.7234563663170275,1.6713087127922466,1.824168854895945,1.9211782885715447,1.8462281420185533,1.78999867493117,1.7197178406903184,1.6721349249762938,1.6260089929303958,1.5925871487528094,1.5748069582651305,1.6492400726729086,1.6054130746556883,1.7034824174698873,1.8240200871462342,1.907471750022758,1.9919143931208145,1.9380442824930757,1.8699726633614853,1.8277214990816464,1.7978179518734874,1.7561828144069336,1.7148637384077383,1.6847954108377086,1.722422237917962,1.7252674625242315,1.7019085799013765,1.6709541770884981,1.6538408870762344,1.7077875431706628,1.689371081728121,1.6609647769943956,1.6201752091697652,1.6009605181643598,1.593132251391384,1.5810062748662534,1.566585221423433,1.53317968808238,1.562619120955099,1.5933035807718423,1.5815972733855552,1.5636157230523264,1.5540535443279064,1.5963052847320234,1.6157617848616377,1.6097633194817937,1.6236530091249677,1.6177304042358431,1.654613071532197,1.6011206541194847,1.5846758549997395,1.5739529945603048,1.5658394986320794,1.5596200341083697
74-2802883,,0,0.9916576178529976,0.99701298778166,0.9994673343083968,0.9934616735617828,0.9961483847224262,0.9974688213125807,1.0005655818924726,0.9960018102391529,0.9998029411593075,1.8362828793832904,2.301891416160567,2.947779187092203,2.2350840620292387,2.052781222695115,1.9425898297390403,1.836144614564317,1.7980026490101526,1.7350323953412548,1.90588140570177,2.013825009328243,1.9238221750909952,1.8572413054473302,1.775076916726532,1.7202476187524278,1.6675051006099326,1.6297072623140552,1.609635633927814,1.6878955470226704,1.638770742610958,1.7427525104986785,1.872154966243072,1.962115054373357,2.0523628169272046,1.9918980795206807,1.9161166948476085,1.8693382613703284,1.8364053821481658,1.7907625729952945,1.7457469212871801,1.7130946205758872,1.751912781770324,1.7543227695565953,1.7290887123311196,1.6957291167903392,1.677348538103533,1.7333377129920204,1.7129872303940892,1.6826698196655931,1.6392318025008126,1.6188279611871925,1.6105311455476023,1.5977032754984082,1.582442957491473,1.547212533910976,1.577538716708611,1.609094896864497,1.5967708793177182,1.5778459526345803,1.5677063584401465,1.6112416825566855,1.63108400128442,1.6247616037006032,1.6388932932351477,1.6326773212339618,1.670381268551187,1.614361110119429,1.5971976510692099,1.5860017843877454,1.5775538135039766,1.5710783848960295
75-2802900,,,0,1.0029775929872267,1.0035111529028566,0.9940974650638021,0.9973487517414766,0.9988141593534048,1.0021212180656636,0.9966646537278694,1.0009124334227066,1.9981741923815595,2.603245686254922,3.493040479609899,2.4339412150768402,2.1942247550142597,2.054441099215878,1.9231850711800358,1.8767463298141334,1.8013621901687238,1.9915417345531146,2.1111730805645292,2.0040471270038664,1.9259394639649765,1.830804314943693,1.7682198733836125,1.7084904180142286,1.6661349430691625,1.6436911510297334,1.725597898254649,1.6710515379113888,1.7807795784537643,1.9189612563077334,2.0154091955913804,2.1113821393979415,2.0441452963285536,1.9605352638718476,1.9092021013355285,1.8732425711453966,1.8236200309706492,1.7749625365748933,1.7397784076383196,1.7796876848860743,1.781648469721986,1.7545919439634114,1.7189029979746315,1.6993003849483095,1.7571944246152498,1.7349661757065202,1.7028213815830064,1.6568615778186568,1.6353299186923467,1.6265897430790393,1.6130989069690995,1.597046646065402,1.5601006644891702,1.5912418520337832,1.623454122157711,1.6105548966475407,1.5907527538311785,1.5800753759537747,1.624784301772472,1.6449725063624665,1.6384821935015836,1.6528294645984862,1.6463397456559827,1.6847871257137395,1.6264171758611652,1.6085883202124511,1.5969547863953584,1.588197960694788,1.5814862784685282
76-2802928,,,,0,1.0039747240882047,0.989986853764051,0.9955712763757949,0.9977227462738831,1.0019619718670294,0.9956625127767862,1.0006246731361497,1.756034233397099,2.287437599889505,3.0654969386667505,2.2166870323524566,2.0186019920748333,1.902294585455959,1.7922079786936564,1.7534310306389516,1.6898605219380158,1.8709497783529283,1.986329395471809,1.8928906480291519,1.8245525448259228,1.7411600355832375,1.685993762162943,1.633416249692764,1.595899127009464,1.5761215601178094,1.658281922081349,1.6095424276649168,1.7172261674359897,1.8507654015503343,1.9439019659350698,2.0378508831824687,1.9757860830203051,1.8984227811553187,1.8509332896619886,1.8175989327468016,1.7715440679303849,1.7262570298717925,1.6935304044163835,1.7337033327508817,1.736529704445739,1.711222577175292,1.6778541087436556,1.659495220504613,1.716819908629121,1.6968460032647883,1.6665198845613194,1.6232161186463938,1.6029225746995337,1.5946745136111753,1.5819205580752445,1.5667854550952944,1.5318681502979818,1.5626291472786873,1.5945685229834357,1.582452083599855,1.5635385333187868,1.5537031614137642,1.5977539098577231,1.6178945637213367,1.6116199863306062,1.6262058372697497,1.6200132515673964,1.6584018178162545,1.6025724523932547,1.5854874686519846,1.5743654494678228,1.5659606172962746,1.5595233923111245
77-2802622,,,,,0,0.9740357401094928,0.990773056497444,0.9950158898886374,1.0014138773093906,0.9938042603101677,0.9999847740960311,1.3143197444391805,1.678721576479323,2.194350636557825,1.7724936760350962,1.661299358561423,1.5939947650217356,1.5281288090168776,1.5052136810120902,1.466208844182226,1.6215521918181093,1.7231086548698193,1.6600907594002365,1.6133456018921213,1.5557207134330793,1.5167770824966482,1.4796912677350835,1.4526480649466416,1.4385850618159064,1.5186738074966555,1.4826609824214905,1.5832615975607103,1.70363819398759,1.7872714398638831,1.8742323367036362,1.8247229317117477,1.7624115678865568,1.7240764962078399,1.6969691102107383,1.6593278952857218,1.6219561451250433,1.5949454250185255,1.6348235469631913,1.6393741766293233,1.618173133133372,1.590210844140305,1.5747408951862054,1.6298473086342884,1.6148982736466613,1.5888483503925568,1.5517163750820915,1.5342781708399251,1.5271635470019622,1.5161080669157805,1.5030681997891941,1.4727741908028966,1.502341611734587,1.5334173194002605,1.5225320819009152,1.5062288458916675,1.497743400642275,1.5398607896097003,1.5601741838827945,1.5545783939362214,1.5692028236951105,1.5637060491732222,1.601502398750505,1.551643899098241,1.536297473516559,1.5263592525780496,1.5187747463520742,1.512974516252234
78-2802996,,,,,,0,1.0075577396391842,1.0078448315066624,1.01000259235256,0.9986247308653717,1.005205834991159,1.0326892938176886,1.3085382405749204,1.6935829771005328,1.4761555549512448,1.413774810072742,1.3754364829025294,1.336752448989782,1.3238228450630396,1.3006035366507473,1.4589400211406656,1.5523547224389573,1.506762872035153,1.4726591165161729,1.5016873266239388,1.4663790820945595,1.4329240818931794,1.4083895772405215,1.3957423075866173,1.4766812529994247,1.443726908496722,1.4774299033539453,1.5878542094932775,1.6643399388196949,1.7459338021822752,1.7055952431200405,1.65439895491693,1.6228857007333193,1.6004500106007808,1.5691600555262233,1.5378087424229032,1.5151700651643174,1.6060696317271916,1.611157391348301,1.5908718675145983,1.564144257183056,1.5493427541704716,1.6043971487618978,1.5907263460864574,1.5656510629247844,1.5299754302664532,1.5132268796046837,1.5063877140921094,1.4957453807531649,1.483226507029288,1.4540942774964485,1.4834113203844568,1.51456290584492,1.5040441764169754,1.4882038002793865,1.4802642880405263,1.5221180935377288,1.54255813670667,1.537162389782927,1.55190678590472,1.5465765618556304,1.5844717301303883,1.5360396771611629,1.5211162487772847,1.5114728744444583,1.5040900931547083,1.4984480212707365
79-2803018,,,,,,,0,1.0082934092969056,1.0111155542310029,0.9957547414705449,1.0046155174153104,0.9975185702679298,1.0256156792717936,1.3258272242891271,1.2348885181435991,1.206413287165406,1.1890187533872527,1.1706249711880847,1.165297538499422,1.2853896622336551,1.493708822011511,1.5949456722610271,1.5423440440845744,1.503430237849562,1.5327893885119586,1.4931517778975383,1.4558196204147877,1.4287223412568801,1.414760242883289,1.499272010629423,1.4630999321816796,1.4520745196402154,1.5623699582854376,1.5694143310087862,1.627570663008903,1.5951260092498898,1.595095316837783,1.6036790873187132,1.5910689068717938,1.5633656289135514,1.5317761261117604,1.5090129889853134,1.6256155369086698,1.6304935586570044,1.6089151936157748,1.5805378276542894,1.564868207779927,1.6215804428668041,1.6066387784982223,1.5802313950819884,1.5427240247600007,1.5251564971117966,1.517994588092357,1.506867837251015,1.4937739565247794,1.4633909154039588,1.4933981454491572,1.525115739042777,1.5142957292008983,1.4978007995287548,1.4895915523696008,1.532314321096905,1.5529654107069641,1.5474666640008938,1.56243075272385,1.5568925164535379,1.5954673005284736,1.5452326421503422,1.5297972232253496,1.519818790997991,1.5121977061174687,1.5063736718353262
80-2803022,,,,,,,,0,1.0122758172787718,0.9925075243157734,1.0039103930217574,0.9965017009097776,0.9998588866153955,1.1387449769187339,1.1035929130770061,1.0913335158909203,1.084252286424436,1.0760916338779518,1.1297379486047068,1.298498539153116,1.518879645970759,1.6258442487085856,1.5678696290171552,1.5253226663369013,1.5548042923185454,1.5119612153676798,1.4717862745011985,1.442829621976435,1.4279173031458645,1.51488463731834,1.476406545263882,1.4642530929946014,1.5785758120125413,1.5855909135573607,1.5699506136371384,1.5410698678450017,1.6100702042154251,1.6184535876933241,1.6050686038080706,1.5760026059131236,1.5430329960033577,1.5193111616656914,1.638793592765139,1.6435171652576568,1.6210457922968666,1.5915321987803666,1.5752665210128227,1.6330930268085244,1.6172733769976517,1.5899569765572878,1.5512032320934752,1.5330799092699376,1.5256994276880451,1.5142451421132512,1.5007626579977966,1.469536768350952,1.5000027324725986,1.5321819706255482,1.5210720714323553,1.5042631955654118,1.4955452043545872,1.5390451663893567,1.559916099367457,1.5542652561720296,1.569373154080544,1.5636954477308662,1.6027179847393371,1.5512775219619925,1.5355006364390058,1.5252989729177358,1.517519163155108,1.5115741577881714
81-2803030,,,,,,,,,0,0.9589111128202579,0.9943221371891919,0.9910202659635539,0.9960725548044365,1.0002028887386825,1.0025213381305274,1.0015696281156488,1.0018974785797956,1.0469104108024736,1.1433957661784029,1.3352555836313817,1.5913866881409993,1.715326675108359,1.6403855396045826,1.5866385095812543,1.616002829499652,1.5635900178519988,1.5150685361036216,1.4807421438976862,1.4631070681470113,1.556672022943873,1.5116596530068345,1.4962955010966459,1.6207890087756929,1.6276781408276595,1.6088445992035565,1.5759003318267433,1.6493415734255266,1.6571083844280134,1.6418552985404984,1.6087981164054448,1.5720959506938814,1.545795460788392,1.6728622265041133,1.6771397412299378,1.6522695427366123,1.6197175178687733,1.6018651820147578,1.662583753600127,1.644412515518853,1.6146958187435538,1.572667815018251,1.5530916500152978,1.5451410096517826,1.5328340806622365,1.518341253752699,1.4849324667323271,1.5165690428134486,1.549924806357832,1.5380655809600812,1.5199952206106928,1.5107257107661265,1.5559003425562619,1.5773246538707344,1.5712816842105264,1.5867504141854922,1.5807139191471047,1.6208682396784648,1.5663357268843088,1.5496870402651532,1.5389157176890982,1.5307322111655193,1.5244790852843078
82-2802644,,,,,,,,,,0,1.0313558680470125,0.9978318914467685,1.0025143027436956,1.0059330637399395,1.0067039542482241,1.0051435747199935,1.0051679373101048,1.0532356498209328,1.1573249256183666,1.3664206962800225,1.6500512378063672,1.7868711878013066,1.6975316463860182,1.6345214295253998,1.6630949582461265,1.603064344922953,1.5479936511643728,1.509523454239984,1.489794085720628,1.5876759157097005,1.5377463678438343,1.5198970177919904,1.6510392044241589,1.658099470331505,1.6368725373057453,1.6009759592038093,1.6773076347235432,1.6845257045641573,1.6677340831707121,1.6320086853123825,1.5926717996698672,1.564556461503573,1.696628655061475,1.7005422223480162,1.67400156550445,1.6393393907762701,1.6203893576175443,1.6829616993623329,1.6631308372594817,1.6317735015974313,1.5875109181103702,1.56694558396417,1.5586074923382294,1.545722105780768,1.5305431855697855,1.4956563661603959,1.5280359055771513,1.5622779003429113,1.5497689267504657,1.5309345238026983,1.521203496855227,1.5674455934195886,1.5892023460670477,1.58289610739416,1.5985778587032706,1.5923021994546955,1.6331506569650414,1.5765659125237266,1.5593401265182074,1.5481909911015364,1.5397406974586056,1.5332839218734526
