순번_정류장ID,1-2806577,2-2800268,3-2800264,4-2807245,5-2800262,6-2807367,7-2804336,8-2804260,9-2807394,10-2804761,11-2804759,12-2804258,13-2804256,14-2806229,15-2804245,16-2804774,17-2804243,18-2804242,19-2806329,20-2804240,21-2804238,22-2804236,23-2804234,24-2806330,25-2803714,26-2803715,27-2803720,28-2803719,29-2803711,30-2806217,31-2803708,32-2806218,33-2803710,34-2803712,35-2804341,36-2804214,37-2804216,38-2804221,39-2806332,40-2807154,41-2804222,42-2804224,43-2804226,44-2807152,45-2804228,46-2804230,47-2807140,48-2807121,49-2806979,50-2807407,51-2806980,52-2806981,53-2806982,54-2806983,55-2806984,56-2806985,57-2807003,58-2807294,59-2807295,60-2807002,61-2806989,62-2807000,63-2806992,64-2806993,65-2806995,66-2806997,67-2806998,68-2806999,69-2807296,70-2807412,71-2807297,72-2807298,73-2807125,74-2807126,75-2807128,76-2807130,77-2807132,78-2806962
11-2804759,,,,,,,,,,,0,1.0179787924691626,1.0042099201675174,1.0059752634840395,0.9982652885898944,0.9996450094028371,1.000235135723123,1.00052817410495,1.000318135952768,1.0007990338235777,1.0020047298711054,1.0017705355215814,1.0008473090511756,1.00111702391226,1.001385458954391,1.0011065725581958,1.0012034618381447,1.0290613199143324,1.0791273517107456,1.1048680991482966,1.1869286813645135,1.2104613859269204,1.2077171145439627,1.2041250276808448,1.313683848809514,1.292189494074359,1.2816088884241623,1.2618625155379526,1.255807637113597,1.2424785662662479,1.2390060744311748,1.2313997423395762,1.2248734067022768,1.2192529689828453,1.2155859925954422,1.2311299305953012,1.2950952724343021,1.2839910804359231,1.2730602268079882,1.261485543271355,1.251367216052218,1.246847762597513,1.2421162747487478,1.2389840935909018,1.2321909378019706,1.2289253048209878,1.2208416840903156,1.2114101410312812,1.2071346747579224,1.1839325074529439,1.1760690384545345,1.2607414585907057,1.2551498615002177,1.2516270701371104,1.2379003130176225,1.3647265351077056,1.4026514686943947,1.453631291216194,1.5492188083120095,1.6004900022286013,1.8646147941949092,1.92281482509244,1.9907530697051268,1.939537202942793,1.9154361484277778,1.8868440558386244,1.8576308328517694,1.8414328745329682
12-2804258,,,,,,,,,,,,0,0.9913067112351529,0.998733620292364,0.9915369233758052,0.9965185815267832,0.9979784813537267,0.9987294899959605,0.998695435096554,0.9993507047927072,1.0006175212215005,1.0004234142193567,0.9996790193310052,1.0000766417968041,1.000405782658413,1.0001406189737487,1.0003426761631415,1.0296061474911478,1.0822133345302993,1.1093096906577877,1.1959228762993452,1.220288611235069,1.2172651101321392,1.2132976218036398,1.32875685713066,1.3051770740136504,1.2936298817100247,1.2721854635237027,1.2656120601297192,1.251229295313115,1.2474692908081442,1.2392978751996322,1.2323092091688268,1.2262985129778388,1.2223850085483297,1.2383996765496506,1.3048323689014083,1.2924019851014754,1.280889653727186,1.2685494452872552,1.257956919468505,1.2531160920272584,1.2482767754221624,1.2448332713248766,1.2376940453042198,1.2344053514117714,1.2257951113521817,1.2159866997163222,1.2114600058361265,1.1873971546839572,1.1791409997091347,1.2655344113480838,1.259734189622343,1.2560745303312806,1.2418115920582196,1.3713047860188938,1.410064386416644,1.4622025471810056,1.560075014033051,1.6126349662614625,1.884074813342878,1.94404075018947,2.013926794127248,1.9603356848824838,1.9352484663815128,1.9053257556560421,1.8748903827469272,1.8580254977876831
13-2804256,,,,,,,,,,,,,0,1.0121529431592524,0.9916687869377362,0.9976777242419335,0.9990259149918974,0.9996466355822932,0.9994984832148395,1.0001457409171532,1.0014445563664343,1.0011969718247804,1.0004953770118323,1.0008376978918319,1.0011541254564236,1.0008473845958124,1.0009837207318704,1.0318420321876531,1.0875122179510461,1.1162470574386574,1.2083922077277982,1.2336245266141983,1.2302267054120954,1.225754141314561,1.3483215791236558,1.3220247854964242,1.3092254615490024,1.2855932926998919,1.27835132556094,1.2626189339064686,1.2584885598263968,1.249596212763396,1.2420194315541258,1.2355125187523754,1.231286026465853,1.247730544849232,1.317043667555825,1.3029138683427084,1.290585686638324,1.2774042686669156,1.2661412647384878,1.2609967390861716,1.255852798910423,1.2522002173636293,1.244637708695983,1.2411601861203294,1.2320673230633885,1.2217254278740264,1.2169653381357608,1.1917276789115805,1.1830668358530594,1.271368167401182,1.265321129872313,1.2614988935763942,1.2466568768349808,1.379030227639345,1.4187247374336076,1.4721616573770677,1.5726711012418595,1.6266852216853385,1.9064096948533722,1.9683831154260147,2.040596063510764,1.9842447734928776,1.9579106981571146,1.9265506967516046,1.894702937627658,1.8770680196824008
14-2806229,,,,,,,,,,,,,,0,0.9821572266804581,0.9956457590392683,0.9977764176819433,0.9987283702559695,0.9986885745783781,0.9994509438823928,1.0010804397945248,1.0006571489918747,0.9999658853354533,1.0002294961614793,1.000587178353088,1.0004249438188402,1.0006136947140687,1.0323449476040318,1.0898339924302674,1.1196811918210972,1.2150071863815701,1.2409214542283498,1.2371520919481784,1.232381593806155,1.359378044564379,1.331433078276366,1.3177406189400485,1.2929459844269133,1.2853091218948403,1.268784310676852,1.2643258438647123,1.2551259564612396,1.247208545575346,1.2404154246875072,1.2359113481438062,1.2526626359869428,1.3236556547641156,1.3085497752042834,1.2957546293176305,1.2820941401205344,1.2705315254854712,1.2651352077566254,1.2598962922084571,1.2560496176644753,1.2483222657328545,1.2447380060274456,1.2353047260219403,1.2247312701520459,1.2198405165880437,1.1938961701659925,1.1850421703301184,1.2744573132502597,1.2682722933642683,1.2643062119231279,1.2491455332597745,1.3832375063554714,1.423466259208769,1.47758176273062,1.5795566098007,1.6344758513728703,1.91887010245031,1.9821025498368026,2.05555153338262,1.9977065524702111,1.9706499040759131,1.9384587725392621,1.9057082736909237,1.8877176336886623
15-2804245,,,,,,,,,,,,,,,0,1.001492569232278,1.0018037904163983,1.0018408832660803,1.0013323360991255,1.001913719569218,1.003452729659095,1.0030567277917926,1.0018967617814398,1.002124172911685,1.0024156044898045,1.0020236145937271,1.0020316768535882,1.0361402038092353,1.0980863194269983,1.130199429124389,1.2338570855619717,1.2606846074736544,1.2564573024869081,1.2508678203369472,1.388133916065778,1.3558691854285574,1.3403583546802407,1.312049916491774,1.3033915857014056,1.2848293808179916,1.279924884904289,1.2695395232628783,1.260752897565454,1.2532299065414252,1.2483652813186827,1.2658036020394017,1.3407824846844827,1.3231158605386415,1.3091439058215408,1.2942777599742261,1.281681527485938,1.2759352745587167,1.2701885523019036,1.2661233817665862,1.2577279450718026,1.2538802626606538,1.243843499400323,1.232462927905926,1.2272503071888996,1.199750389934196,1.1904653744192157,1.2822143162270212,1.2756957602950028,1.271562804847697,1.2556192401372526,1.3934539083112039,1.4348985248376016,1.4907712647091955,1.5960383516159775,1.652785327799778,1.9481871237108337,2.0139846670244155,2.090632278032883,2.0289250385118414,2.000181498469868,1.9660532360112426,1.931494178228245,1.9123844037635125
16-2804774,,,,,,,,,,,,,,,,0,1.002261821237083,1.0021072219011236,1.0012386567838556,1.0021197807839979,1.004250303732436,1.0036471126908555,1.0020315873833479,1.0020937021139134,1.0026602632702866,1.0019710376091808,1.00198863618314,1.0431643479824781,1.1182343936069932,1.1575917929158897,1.2866424443367475,1.3159135580989294,1.3098784730618351,1.3013955020176449,1.4706399890853281,1.424074850230135,1.4022588209176805,1.36336687593219,1.3515637612543603,1.3267014027127009,1.3202735603983953,1.306721255264982,1.2952739381864422,1.2857713726447575,1.2795943611309084,1.2988708652455887,1.384845977981969,1.3597505127233338,1.3424980288498671,1.3243111110304235,1.3091220272561541,1.3022132610666586,1.295306776083309,1.2904521100434776,1.2804713813308872,1.2759231611310913,1.2641111806624097,1.2507943267450568,1.244745167339218,1.213060363988412,1.202512864494404,1.3003160436011254,1.292954442418231,1.2883850295892174,1.270372569874442,1.4177087475406072,1.4621505831587869,1.5223004624801995,1.6361771598423143,1.697791931558655,2.0215857611802095,2.0944948778122856,2.179134877555232,2.1073502613881723,2.0742217810786157,2.034842423850699,1.995382980168773,1.9734636855624166
17-2804243,,,,,,,,,,,,,,,,,0,1.001940383511094,1.0005616625210625,1.002048788882209,1.0029315151339417,1.002248970032306,1.000371817858825,1.0010152904976943,1.0015535648727094,1.0010085433527314,1.0011962025081005,1.0488074338902627,1.1368047046937657,1.1832502147578965,1.337370689569833,1.3683746397737049,1.3598585461236765,1.3485523621643154,1.5488641238404492,1.48649709076962,1.4579741568159268,1.408194253259655,1.3932338349939553,1.3624844831948033,1.35429537143344,1.3377310899607433,1.3240386228348238,1.312456316418633,1.3050751084959447,1.3258303207175768,1.4212238287133765,1.389184581061257,1.3690333715466312,1.347953056877276,1.3305385956982925,1.322639599243962,1.3147495611384292,1.3092293814364049,1.2979201756093417,1.2927887276930958,1.2795083018565478,1.2646054888332667,1.2578772854664517,1.2229534540044698,1.2114514077822378,1.3137280145307753,1.3057032687573225,1.3005804092884792,1.2812230660935084,1.435696035842345,1.4826160407396234,1.5459764370516722,1.6664453890409914,1.7318407481800269,2.077785889985074,2.156137584641789,2.2473718530866886,2.167309382202429,2.1304047009348155,2.086981833703141,2.0434024095051124,2.0194179479742695
18-2804242,,,,,,,,,,,,,,,,,,0,0.9984158205500127,1.0021410916260975,1.002828890459075,1.0018435517599755,0.9993567953612673,1.000421766190757,1.0011563003287036,1.000509571086419,1.0008355887012859,1.056687211901742,1.1610606458320685,1.21676705222877,1.4048914349792645,1.4361759637505576,1.4242227724592682,1.4083979624034952,1.6498477107786589,1.564232663372373,1.5262357733092837,1.4615935102278206,1.4424297213217534,1.403834957293193,1.3935682462791574,1.3731969596754048,1.3565480057723311,1.3425581937629965,1.3337052238743454,1.3560260997090727,1.4621383484515404,1.4216502504629007,1.3980819594800582,1.373511724796497,1.3535476196705074,1.3446294220012114,1.3356196883619174,1.3292432378514716,1.3164420629220115,1.3106589835342242,1.295836411906836,1.2790950038022832,1.2716234159360038,1.2330605370298307,1.220611849114129,1.327535362487645,1.3188056144683424,1.3132197284333158,1.2922004038410944,1.454046189771011,1.503285551313652,1.5700822437196233,1.6973431591779164,1.7665557022958156,2.135803818900851,2.2200551651083797,2.318157461900364,2.229079962665138,2.188216236451026,2.140325072696297,2.0924504485438886,2.066272328759493
19-2806329,,,,,,,,,,,,,,,,,,,0,1.0066406379613553,1.0051930137139515,1.0033066068819636,0.9996495125713104,1.0008656765339188,1.0016902240679773,1.000884748394753,1.00116719965519,1.0639590133548962,1.1825522358441711,1.2464550804205696,1.4655990441945157,1.4955360867958565,1.4801310051543601,1.4598186506181843,1.737862881285012,1.629519070959671,1.5826343704422112,1.5045093934667249,1.4816279161511754,1.436241884857683,1.4241979173483752,1.400619286069588,1.3815119120264105,1.365538848297853,1.355483158609979,1.379090960705944,1.4934732556548553,1.4455956129144991,1.4194904820513667,1.3921632265675914,1.3703611921137224,1.3603554186731517,1.3505004932106852,1.3437679433349032,1.329733876352467,1.323662415746874,1.3074252161729278,1.2895568837223004,1.2814472213610122,1.2403298817002832,1.2271449115619244,1.3371739746193612,1.3279378574988006,1.3220194243943222,1.299792256236965,1.4667769416325611,1.517684404103682,1.5867486949112881,1.7187696714167755,1.7909422499475869,2.176723895388762,2.26538219076325,2.368288552143463,2.272714916865971,2.22880575908504,2.1776584654171627,2.1267912873059487,2.09871334020149
20-2804240,,,,,,,,,,,,,,,,,,,,0,1.0058125466937717,1.0026967097236477,0.9979858036112322,1.0000661014742118,1.0011640665633263,1.0002675271738606,1.0007496615186129,1.070836315131849,1.2044882588529158,1.2772335308265381,1.5308349378642976,1.557799249007533,1.538294720082039,1.5127175124454897,1.8304704595795815,1.6957033322193995,1.6388870875407933,1.5461591954510017,1.5193473588753328,1.4669174726607983,1.4530529523929743,1.4262286147826104,1.4046613944482498,1.386721843642592,1.3754816042061182,1.3999481950201071,1.522147757863046,1.4676286029656556,1.4387971023405273,1.4092370987176073,1.3854499771997546,1.3746257737577559,1.3638557517149814,1.356710899486725,1.3417279338883141,1.3349985296717881,1.3177311205762072,1.298397943065598,1.2898791803564764,1.2464933741468498,1.232657758430892,1.3454614358596835,1.3357747215958178,1.329560779471527,1.3063818917242764,1.4778281322894313,1.5300431240554428,1.6013478623130775,1.7375004781849015,1.812130327042467,2.212646653824851,2.305299275223034,2.4126748200260613,2.3108744229882503,2.2646193143788467,2.2105096649493663,2.156697934961054,2.126992522816083
21-2804238,,,,,,,,,,,,,,,,,,,,,0,0.9959115856355503,0.9919368488872388,0.99781584638719,0.9996882242407894,0.9987193901200232,0.9997819092729071,1.0654379097242193,1.220409944490897,1.3060449256329898,1.612051200023807,1.6337082001489354,1.607920722575081,1.5744487237800446,1.9849730943870478,1.8009057512375637,1.7265081098734336,1.6089315106268691,1.5756326922042008,1.5118397549473483,1.49508202489685,1.4631721553654402,1.437802520279554,1.416853136066964,1.4038148261758419,1.4201115952273897,1.5522314323857511,1.489176337509146,1.4573285045476898,1.4249104079889319,1.3990347966750722,1.3874303805309787,1.3758950337842237,1.3679353911531602,1.3518159791156674,1.3445987305081737,1.3261331480901286,1.3057372760122268,1.2965133689869663,1.250772463546591,1.2363744450153415,1.3524160710323678,1.3422594424747196,1.335669522325939,1.3115909729871968,1.4879543154089137,1.5422007355590832,1.6157610650417176,1.756973169645127,1.8344011435500658,2.2528618288609565,2.350010005437944,2.462993603305906,2.3538259989264807,2.3042523913167234,2.2466206952311985,2.1894733899071825,2.1582413046964786
