순번_정류장ID,60-2801632,61-2801643,62-2801646,63-2801664,64-2801678,65-2801183,66-2801685,67-2801169,68-2805307,69-2801700,70-2801706,71-2801713,72-2801720,73-2801737,74-2801911,75-2801949,76-2801960,77-2801984,78-2802009,79-2802037,80-2802075,81-2802115,82-2802134,83-2806509,84-2806501,85-2806512,86-2806505,87-2802183,88-2806589,89-2802191,90-2802195,91-2802205,92-2802218,93-2805976,94-2802233,95-2802254,96-2803792,97-2801817,98-2801812,99-2801813,100-2802277,101-2802269,102-2801819,103-2801835,104-2801837,105-2801839,106-2801841,107-2801832,108-2801830,109-2802241,110-2802244,111-2805898,112-2805895,113-2805893,114-2803802,115-2805002
60-2801632,0,1.0111312351891524,1.0120276750635546,0.9983380445744968,1.002876769476347,1.0043123344913876,1.0015739428216535,1.0041979187139518,1.0042610567439472,1.0031813258342515,1.0041185118008331,1.003262949949844,1.002320887465643,1.0025137360041172,1.0054139342102288,1.3503600141335181,1.335860584308629,1.3212846813728023,1.3084418333621204,1.295324394991861,1.275265204535279,1.2600700867868262,1.247481356644138,1.2333323262299476,1.2216648752111359,1.216794863339493,1.2448195855994864,1.2856205181750944,1.2757415553398166,1.2630863195505824,1.2559007538903877,1.2442008137107634,1.2299781486033656,1.2176083945404197,1.2091407232679618,1.200744514047163,1.1992954314799251,1.1903694533156721,1.1859991417201574,1.1858282967147287,1.2767591593655014,1.3597016459952391,1.3752510483954028,1.3624737066438726,1.4274438052035567,1.451552302329754,1.5020452796942187,1.6813768309234411,1.6691697658911642,1.6684872427202886,1.660679545500128,1.6535722915842397,1.6329920181746087,1.6247532451733202,1.607360835546482,1.6838179887558342
61-2801643,,0,1.01770821190509,0.9816364938388046,0.9959564576101038,0.9996990402098119,0.9965652574786062,1.0011742276718054,1.0015861584882266,1.0003196553741833,1.001889038525646,1.000988040980245,1.0000083402908917,1.0005540956299843,1.0044778649066983,1.4032905681709824,1.383842669046699,1.3650399238234008,1.3481353954341853,1.3317971044664962,1.306703743255899,1.2878440097367037,1.2723581148492682,1.2550691190210486,1.2411327405769044,1.2348966149834497,1.2655047159560906,1.3097458963080553,1.2981157133805095,1.2831004263382282,1.2747638405179436,1.261401799464984,1.2451387386827957,1.2312265916983336,1.2215351678000448,1.2121357070053262,1.2101288652670286,1.2004508792399147,1.1956482981379115,1.1914807090475084,1.1988211504508839,1.2354955618302124,1.2509845871548428,1.2430284692725824,1.3019164104178615,1.3243453476947913,1.3698983765894766,1.531528597370402,1.5225855275223326,1.5249406205625893,1.5191641697671538,1.5153603541544522,1.5001518728825658,1.4939159551520356,1.4807584125253819,1.5499538829092059
62-2801646,,,0,0.972274009668212,0.9926398469475965,0.9975452103101166,0.9946590230502806,0.9999522224772096,1.0005307255399698,0.9992717650347649,1.0010534635553106,1.0001880036445343,0.9992434979519035,0.999915192328022,1.0041269607490422,1.413091437443635,1.3926455761063907,1.3726170688577903,1.3553005198255301,1.3379963963158932,1.3119694601309042,1.2924399623178295,1.2766979805065748,1.2588262903001515,1.244474011828186,1.2379865905591108,1.2688244464651917,1.3136576630389265,1.3017212015466497,1.2864983576280102,1.2779562407692124,1.2641155885203108,1.2475064111152858,1.2333347004179045,1.2234391768863795,1.213873500100203,1.211912228291778,1.2019732458165628,1.1970999459284817,1.1928631044163855,1.2003312409580928,1.216984874049078,1.2324580059102104,1.2251827135081805,1.283188904913042,1.3053716221582043,1.350210514734983,1.5092885159158267,1.5008041604809916,1.503581665972304,1.4980921335587494,1.4947526275658793,1.4801617383951189,1.4744765947717462,1.4616835264269354,1.5299417382772638
63-2801664,,,,0,1.0216568446130216,1.0191282047669037,1.0065772519620475,1.0109748698370142,1.0100644114912625,1.007432243736369,1.0084086355084223,1.0064943778343791,1.0046316899899455,1.0045443618689909,1.0077532145394141,1.4613993776680385,1.435979567214846,1.411490780162855,1.3905792473852423,1.3699725579516602,1.3393135101856033,1.3164581108667859,1.2983503384590398,1.2776705728566429,1.2613347476693648,1.253601779457831,1.286151477386628,1.3334300979134623,1.320033058286095,1.3029937471700679,1.2935008804115378,1.278164972518883,1.2599046861792513,1.2445068655468043,1.2336166554386774,1.223254343952557,1.220913569312609,1.2103025596665749,1.2050931376110299,1.2005188081592766,1.2080129274989282,1.2009021106392208,1.2119731668776106,1.2053278293815426,1.2633605481544286,1.2856595734992384,1.3305248536134475,1.489881636811715,1.4816587147001623,1.4848524520096955,1.479526984437007,1.4765446058139986,1.462390072921579,1.4568880161747941,1.4445712230604106,1.5127868359461283
64-2801678,,,,,0,1.015339616890577,0.9975803736744656,1.0068295233621989,1.0064676919336213,1.0036015355580428,1.0055129473328108,1.003636785129196,1.001855115658761,1.0022648106352168,1.0065455305156397,1.4972046433790858,1.4675308960910023,1.4393031635944038,1.415430638321357,1.3921467135882604,1.3578049911865662,1.3323640204007592,1.312445109697234,1.2896609297058519,1.2718617194012896,1.2632369473103044,1.2971083357644688,1.3462738196283421,1.3317990567280849,1.3134355196755094,1.3032556650755902,1.2868503846440098,1.267423270609488,1.2511656401914633,1.2395958972574672,1.2286892714303026,1.2261040140899497,1.2150341269522018,1.2095980702282212,1.2048005586037296,1.2123454279114738,1.2049181857630866,1.2161998426541207,1.2092635340077589,1.26868988136563,1.2915096063217395,1.3375108120229244,1.501157086357274,1.4925379816312616,1.495578202350561,1.4900060337740573,1.4867340913378424,1.4719522731749701,1.4662055559895355,1.453502277744108,1.5233194129503704
65-2801183,,,,,,0,0.985794228248992,1.0038499820429942,1.0041445086793865,1.0010253111632843,1.0038304453707678,1.0019503517643968,1.0002044096541605,1.000987013016771,1.0060035804747092,1.525851494907458,1.4926136367262106,1.4612927466954897,1.434996179425737,1.4095427087841679,1.3722455287396411,1.3447460650619325,1.3234013019791373,1.2989607126122158,1.2800217719496982,1.2706928922939766,1.305516369256709,1.3560390209555355,1.3407391642030122,1.321364472342555,1.3106623668537185,1.2934455769444166,1.2731374760900485,1.2562355566326655,1.244152192999,1.2328380037038358,1.2300637385735562,1.2186539390189515,1.2130493595558913,1.2080848205570165,1.2156532295870652,1.2079902716202597,1.219415876643658,1.2122633508781735,1.2726745298780628,1.2958606054178043,1.3426658298975622,1.509354514277232,1.500446436236886,1.5033669826200433,1.4976153083813946,1.4941287578197913,1.4788912761891972,1.472840045303176,1.4597765180256095,1.5309314150396656
66-2801685,,,,,,,0,1.0240215185527992,1.0160968393963496,1.008552857969499,1.0100991670079462,1.0064322178472735,1.00346316539297,1.0036109620073053,1.0080726345970052,1.5779667371042387,1.5379130248598714,1.5007662420885948,1.4699586995113254,1.4405140271122807,1.3978386483323577,1.366626399837289,1.3427405279247477,1.3153493489150345,1.2944004804366496,1.2838112097480054,1.3201600106298528,1.3728530511601391,1.3561286865512896,1.3350125717496013,1.323415142758133,1.3048103214417979,1.2830017497764887,1.265010363722693,1.2520499898298485,1.2400467161607414,1.236941081484656,1.2249634124149216,1.2190767025793472,1.2138287871624287,1.2214087379949163,1.2133489266979003,1.224990889360787,1.2174746836672081,1.279437107823711,1.3031967378430958,1.3512711615276611,1.5227683558009115,1.513388198092055,1.516098258204621,1.5100539734603942,1.5062102375014719,1.4902317336625777,1.4840183804481768,1.470232251626746,1.5433063359048378
67-2801169,,,,,,,,0,0.9870342096474067,0.986080873571063,0.9979385142870517,0.996330833859814,0.9949548563491226,0.9975003884585015,1.0051416920562521,1.431698922528221,1.4034907263864351,1.3772719186824918,1.3548960850085618,1.3331239484201372,1.301403461542607,1.278445175924836,1.2603036432665977,1.2402223822913054,1.2245636252741163,1.2181336151686524,1.2541407565367626,1.3063997426681748,1.293142032103241,1.276213834077366,1.2668166689048335,1.2517804937093258,1.233811412949922,1.2188739979626204,1.208711470401652,1.1987979161817472,1.1970308907609075,1.1867956960205632,1.1817724777878922,1.1775291656641538,1.1860307641724694,1.1793418939119615,1.1913319062113255,1.185076730192172,1.245656351553186,1.2690615986078224,1.3160129712851367,1.483526043131083,1.4749609412691989,1.478473465118505,1.4729367766431796,1.469941010592979,1.455404277563171,1.4493388286623674,1.436993481744259,1.5083034574097332
68-2805307,,,,,,,,,0,0.9847980921844967,1.003237071276426,0.9992593191375767,0.9967439567190078,0.9991039795195319,1.0065762584689766,1.2950810462607862,1.2775545728399404,1.2604514908742155,1.2458500773597088,1.231522857186586,1.209685295289116,1.1946956719867485,1.1819404041066077,1.1689304999985537,1.1582216896145907,1.1556276075080865,1.1911465650688882,1.2422636601897936,1.2321241250989579,1.2190582767548799,1.211977561696101,1.2002311462684465,1.1864732334036074,1.174051955472593,1.1667293164676382,1.1588464548084234,1.1584775725161651,1.1498210633999202,1.1455275655152437,1.1422600866298138,1.151805806282277,1.1464471971213095,1.1585926001024693,1.1535682272091086,1.212397016859653,1.235334415012044,1.2810619320125023,1.4437716062407384,1.4359201382257454,1.4403427502761477,1.4352041050902966,1.4331940205597917,1.4198994767243263,1.4147680661197692,1.4031607782750437,1.4726222167659004
69-2801700,,,,,,,,,,0,1.013755934579652,1.0037189716748163,0.9991700895071435,1.0009562697630807,1.0079471708764791,1.2017416024401244,1.1909359052933384,1.179912625025749,1.1702930950174657,1.160247326768222,1.1454081876995512,1.1352409254236309,1.126106420152962,1.1180914669378268,1.1107466550050134,1.1107677813563195,1.1455701129327793,1.1961868854509539,1.1880082654539956,1.1779408779852518,1.172163202862289,1.1630033212875905,1.151812282567482,1.1415305848801431,1.1359761650006366,1.1295386361635091,1.1302830068316478,1.1226379296953377,1.1190645233200405,1.1164909832826202,1.1266936589050622,1.1222877214554692,1.1344378277324172,1.130300910839741,1.1880314665899652,1.210626813018575,1.255264322154621,1.414451872613555,1.4073510337911928,1.4121902156369077,1.4075670238087863,1.4060396626659528,1.3937382382533672,1.3890067666453372,1.378093296394811,1.446220070949252
