순번_정류장ID,1-2805765,2-2805001,3-2805892,4-2805894,5-2805897,6-2802243,7-2802239,8-2801829,9-2801831,10-2801842,11-2801840,12-2801838,13-2801836,14-2801820,15-2802268,16-2802276,17-2801814,18-2801811,19-2801818,20-2805040,21-2802248,22-2802230,23-2805977,24-2802217,25-2802206,26-2802197,27-2802190,28-2806588,29-2802180,30-2806504,31-2806511,32-2806508,33-2806510,34-2802135,35-2802117,36-2802074,37-2802031,38-2802010,39-2801983,40-2801956,41-2801945,42-2801902,43-2807265,44-2805591,45-2801909,46-2801174,47-2801722,48-2801714,49-2801712,50-2801701,51-2805300,52-2801168,53-2801686,54-2801182,55-2801679,56-2801662,57-2801649,58-2801642,59-2800164
1-2805765,0,1.0062862027044974,1.012725863343288,1.1702222100820825,1.8118708940302768,2.3822287959299193,2.17397277785145,1.8830600585257091,1.7791575415522602,4.160630365150544,6.756375793531929,6.324087601137553,4.417805837480712,3.359746729188157,3.3860026645697086,2.9348228618701846,2.5556861085151485,2.4261710841602846,2.322336357443944,2.334143215347918,2.1747284223838124,2.0635734694949766,1.9241642956734102,1.8386004162034264,1.7401884274829398,1.6948543167978083,1.663459581368642,1.614848089462527,1.589147520927734,1.615391479789488,1.5935759178046305,1.5651423981673913,1.6278965891776784,1.624637630555017,1.5978320877937118,1.5778250916111696,1.5501083266765183,1.5377035401462444,1.5746925494004693,1.5837895985408446,1.5731240810082587,1.5439531277446508,1.5150651918386564,1.50210811974289,1.4721323976591012,1.4364457974895906,1.4225336624543319,1.415428341861547,1.4219030719143178,1.4815720833413333,1.5085208748123198,1.540630745801047,1.5720698051861326,1.5620502140845134,1.5531638353233543,1.5385455318555785,1.5692055636848037,1.6352748935660084,1.747691347460752
2-2805001,,0,1.0162361842923924,1.0131954686666456,1.6044466560058066,2.224426845577888,2.0196118442235758,1.755581332658046,1.6605653688873605,4.228072688313121,7.355795129664189,6.767711843875381,4.499271409288964,3.34459801972244,3.373466889928441,2.9024467089804054,2.514960029031495,2.3842873093710515,2.28086810422818,2.2954314066483126,2.1369327147211035,2.026437292121063,1.88893141603043,1.8051055494273842,1.70900400724418,1.6649338255510253,1.6344481808546147,1.5872075592406543,1.5623439456021515,1.5895281226438325,1.5683241876180938,1.540847352748031,1.6040964626537624,1.6016933547155512,1.5755098711778983,1.556206365399866,1.5292576209848108,1.5171748355484473,1.554386921661519,1.5638448176111739,1.5534177853044266,1.525073274964536,1.496882285679237,1.4842702719481944,1.4551567161242542,1.4205393546402119,1.4070394492649918,1.4001864722213544,1.4067389855273609,1.4664578194616584,1.4935694758677682,1.5257255167098973,1.5571749890525217,1.5473442488370373,1.5387619518667022,1.5243056524990992,1.5552709331536774,1.6214826851890276,1.7344957856432464
3-2805892,,,0,1.0057263793895432,0.9854886292756116,1.004066633484067,1.0021252284723177,1.002195070844864,1.0003535426730554,1.944628149298269,2.725606286271892,2.761413332849006,2.3416047575280907,2.027871787869119,2.1096777505257465,1.9440691800673975,1.7912638284525835,1.7359446717407607,1.6994108612849688,1.7394502141028831,1.6678226678842856,1.6085360885648012,1.5357351235743164,1.5153858909664903,1.4945601654786502,1.4659395411078422,1.4458756215293471,1.4137938913548425,1.399069424321856,1.451549284642138,1.4356190953073482,1.4156079244622002,1.4755362843648803,1.4778883339679831,1.4573005315017755,1.4432650278529298,1.4223807108654927,1.412839339384133,1.4483326622977224,1.4589219892774843,1.4505167498218106,1.4284393795047658,1.4056474844583529,1.3955526599554064,1.3724191270781128,1.3448436804148576,1.3339873322130207,1.3286591093110645,1.335128747792472,1.3919662773614212,1.4177609972928946,1.4484641487752874,1.4788785553766965,1.4704565928160722,1.4632303299126312,1.4511910231384304,1.4820676744064354,1.545381431000351,1.6551366347639989
4-2805894,,,,0,0.9553580793904533,1.0028788285894952,1.0000645052047639,1.0009774952607027,0.9987430967460735,1.454863928227877,1.9687715114300437,2.0433288892619186,1.8262457895937492,1.6492511068053919,1.7581181063092002,1.6535451457088184,1.5542688032512648,1.517682136894825,1.5041927621421987,1.5512729331769501,1.5031794044889635,1.4583571125989907,1.40472625586537,1.556402977326226,1.530247808537564,1.4973962070436768,1.474565807076515,1.4385050921654823,1.4218991843908124,1.4772806971887344,1.459561673480221,1.4372388362804178,1.5006075641130534,1.5021203296667542,1.4795266455706215,1.463898283438673,1.4410572012102572,1.4306913276437268,1.467885080503603,1.4786710499977287,1.4695612051260494,1.4455167165725764,1.420979054069457,1.4101172637812298,1.3852613417037005,1.3557761781884858,1.344225391924087,1.3385321722204486,1.345292769032066,1.4040457588990625,1.4307897699279042,1.4626474950587847,1.4941224398484345,1.4851617545888691,1.4776045902005885,1.464552682868818,1.4963929783571919,1.5619926165012412,1.6754329512093238
5-2805897,,,,,0,1.0429455234191856,1.0252897346667922,1.0134449748680256,1.0086125928531962,1.555355594009699,2.2265973589900883,2.300140851678491,1.980708491461991,1.7434137201654898,1.8632121416735548,1.7307056625635362,1.609403506360433,1.5657327465070918,1.5476606038439635,1.5961726482488334,1.5396310077738316,1.4891826657153873,1.4290224880884297,1.5903680621307095,1.5595540862592487,1.5231712003978908,1.4980501708405278,1.458730321061389,1.4405793658599841,1.49807631109199,1.4789148337764355,1.4547231621869534,1.5206405389257889,1.5214127364827528,1.4972328058833446,1.4803296424025432,1.4559446906789237,1.4449321053021547,1.4833671847409413,1.4942609879618691,1.4846024180495367,1.4590174005065186,1.4331263610277067,1.4216695431014919,1.3954765232350248,1.3645117499969828,1.352424385639634,1.3464471852742825,1.3532124929795004,1.4135459362308334,1.44110636167065,1.4736670508827718,1.505899225861445,1.4966662791553664,1.4884936612355222,1.4749926357116654,1.5074165330825808,1.5746599133205645,1.6907206414305316
6-2802243,,,,,,0,0.9889378232129868,0.9917888094424047,0.9900226449732923,1.6926082265133273,2.573434180845072,2.636251782450969,2.1495836557555656,1.8306547423815045,1.9947386924786397,1.8212066035058405,1.6698718782236326,1.6170248793333561,1.593176114415956,1.6435295439344353,1.5766893525029713,1.5195648726614608,1.4519083466365938,1.5898464561442764,1.557925869932808,1.520381508631307,1.4945641539381753,1.454301565613947,1.4358146538299712,1.495018480350513,1.4754329931603372,1.4507937809127334,1.5184340295020702,1.5193158609992963,1.494631184058133,1.4774451666910122,1.452666514186147,1.4414886047205617,1.4807415507523838,1.4919088025203489,1.4820879761318486,1.456139831588717,1.4299120758743271,1.4183295018516602,1.3919027960497405,1.3607434048437599,1.348598457994387,1.3426100066481736,1.3496055376599772,1.4107745529607667,1.4385996687530016,1.4716379737351029,1.5043676654947171,1.4950196014718964,1.4868851024152996,1.473098859441584,1.506012714718184,1.5742353826875959,1.6920664900904194
7-2802239,,,,,,,0,0.9926547489928726,0.9902634401689457,1.8038414983915845,2.918544773391177,2.95479900278053,2.2981802478661435,1.906740082567601,2.0830420617049095,1.8804891726707798,1.708913879441943,1.650057274490888,1.6222968761676722,1.67331035134801,1.5999452238831462,1.5387353277242595,1.4664924644270654,1.60922779232015,1.5743644501754204,1.5346454682753534,1.5074378587693105,1.4652259675579085,1.4458277889511135,1.5062886969350033,1.4858532331358423,1.4601230955816755,1.5292598178350527,1.5297099848844409,1.5041033999599673,1.486182937842914,1.4605213403155144,1.4489759188933797,1.4889429354892503,1.5001749013019414,1.490041541594576,1.4632221730035926,1.436234530274897,1.4243201760304,1.3971533658045439,1.3651833067895418,1.352746655859858,1.346604930943196,1.3536701918562613,1.4155236610597104,1.4438618249185042,1.4773640813746736,1.5105185631156237,1.500946433953681,1.492618691412635,1.4786433644895225,1.511753408081928,1.5808937306431317,1.7001938028004542
8-2801829,,,,,,,,0,0.9838785786775779,1.0182548433769663,1.5230001443070855,1.6609613851059524,1.4872609581522336,1.3581769802907733,1.5208978443199914,1.4367207861865106,1.3606687760997245,1.333556016855663,1.466643286333462,1.5264617666038827,1.4721603492947541,1.4220026868858635,1.364648707068202,1.618274820131908,1.5800399318736693,1.5374021043685073,1.5084311839011504,1.4638405420778005,1.4435035943062247,1.5070922311026536,1.4856144434415677,1.4587028179555759,1.5310752637208327,1.5314670227696618,1.5046796696960925,1.4859986311670965,1.4593546073609498,1.4474015724691918,1.4888766178952324,1.5005306079784857,1.4900178684311471,1.4622753675939748,1.4344623262696785,1.4222201795895908,1.3943951013236606,1.3617996328160156,1.3491579889043448,1.342935942129751,1.3501891675703241,1.4135624101907482,1.4426253399720106,1.4770074981750596,1.5109049197482496,1.5012175971954438,1.4925279707788166,1.4782045017806738,1.5122804907975909,1.583207668615939,1.7056566351936757
9-2801831,,,,,,,,,0,1.0245517956585974,1.1297810620109687,1.2745368962462482,1.2120468865186143,1.3511575134279885,1.52844663968352,1.4381905022779295,1.3583511594978106,1.3302612436504653,1.49728645863465,1.5588550271435537,1.497312704260948,1.4425146822858066,1.3800978317913197,1.6467272330357587,1.603683949439909,1.5576380865596327,1.5265282364983754,1.4789939599063173,1.457299640490938,1.52269316599136,1.499957775163185,1.4714464232150255,1.5459535063893304,1.5456939103616445,1.5175712321735562,1.4978310381952975,1.4699284436339446,1.4574552849187457,1.4999222375453536,1.5116576278680487,1.5007032836324403,1.4717349294135351,1.4428642543753922,1.4301627412730589,1.4013188492857374,1.367618603622537,1.3545823104372599,1.3481531937020137,1.355372348404745,1.4200991007559662,1.44940027654808,1.4844014028651304,1.5190132858197607,1.5090230138909604,1.5000673081815041,1.4853103390024698,1.5198218365540432,1.5919807930848147,1.7163992144798628
10-2801842,,,,,,,,,,0,0.945942555173266,0.9671193795476066,0.9848307573787856,1.4748339388154625,1.7945416556022973,1.5759041794190458,1.424415714960383,1.3780590079418062,1.531637135519027,1.6098752331959434,1.5235133207468008,1.4531266645757424,1.37690637539471,1.3354119890441356,1.2882537551974773,1.2682153616759448,1.2542823791239852,1.2311873700132352,1.2203024313352184,1.2100484488490175,1.2012300219172303,1.191995210836656,1.255828481609796,1.2672674954697707,1.252023242300988,1.244265758610121,1.2316263823281997,1.225577704378481,1.2628763422672213,1.2769892774865044,1.2711770857577702,1.2578511151064564,1.242366587068918,1.2358255880313043,1.2214348986814252,1.2044820345823242,1.1976671832419836,1.1947865178492338,1.202054185200162,1.258907807131977,1.284780472370174,1.3154864027037054,1.3469081828998253,1.3405155954514718,1.335112416879642,1.3258851948549415,1.3594269913352295,1.4235713910430807,1.5380917211702667
