순번_정류장ID,78-2807484,79-2806581,80-2806049,81-2807456,82-2806088,83-2807452,84-2806640,85-2806641,86-2805878,87-2806093,88-2806094,89-2805553,90-2805205,91-2805308,92-2805204,93-2802589,94-2802362,95-2802595,96-2802598,97-2805538,98-2802587,99-2802580,100-2802578,101-2803629,102-2802575,103-2802567,104-2802564,105-2807041,106-2802565,107-2802290,108-2802292,109-2803631,110-2801866,111-2802294,112-2802298,113-2802297,114-2805667,115-2801812,116-2801813,117-2802277,118-2802269,119-2802259,120-2801851,121-2802234,122-2801825,123-2801829,124-2801831,125-2801860,126-2801858,127-2802188,128-2802186,129-2804814,130-2802127,131-2802109,132-2802072,133-2802044,134-2801932,135-2801690,136-2803662,137-2800166,138-2801643,139-2801646,140-2801664,141-2801183,142-2801949,143-2801960,144-2801974,145-2801964,146-2801955,147-2801952,148-2801805,149-2803542,150-2803543
88-2806094,,,,,,,,,,,0,1.0037944197037172,1.0076263554063396,1.0018493770856791,1.0030918684220227,0.9998848846184557,1.0026076478400756,1.1244880453806232,1.1057456465508226,1.0842920060950945,1.0550350920926503,1.051567572872482,1.138427189920823,1.220981954193282,1.3626060910700368,1.58078515048224,1.6445473026985866,1.5763936685231679,1.5253102415905628,1.456208110415644,1.4421317831739604,1.417905936121076,1.3842914165789388,1.3745626130320405,1.360206015110189,1.3402639430892458,1.312307737345941,1.300898319328575,1.2920021075853498,1.2771204291589457,1.2651006641166684,1.2534693962136054,1.2420034154371298,1.2382745640128345,1.2329349013392512,1.2345376989701922,1.2673753217226915,1.288751544522902,1.2940006595950382,1.3337127074760404,1.4420029512344243,1.5531851371043193,1.5765635926991914,1.5614387986169358,1.5472087537730261,1.533589777724073,1.4784218380356435,1.4113399889155478,1.4218704517884284,1.446628821719473,1.6145355862641326,1.6307115058494384,1.6938543476354013,1.7731643974767268,2.4033640180322213,2.4654820194848535,2.4827510481997574,2.5640653990825144,2.6843324525793517,2.78292285226063,2.857857439947886,2.844411753554915,2.9153313425636007
89-2805553,,,,,,,,,,,,0,1.0112277850253428,1.0012821489744466,1.0040325125334126,1.0001191739585291,1.0030816475347715,1.1374350587155442,1.1153961670516768,1.0908196251345148,1.057747926708241,1.0538180532950308,1.1063993715620515,1.1884124692296028,1.3292730142035998,1.5465851411025955,1.612383847478518,1.5469595006634538,1.4982600481471293,1.4325405794489277,1.4192412671693813,1.3959281363098957,1.3636478977872786,1.3550250375084663,1.3410036956639475,1.3218627937701481,1.2953591373706943,1.2846626495557187,1.276233795803179,1.2622724899883389,1.2507109506982736,1.2396868121214883,1.2289417375230607,1.225281824820608,1.220017559940926,1.2220074949865178,1.2548925525273045,1.276277896239158,1.2829675237232792,1.3228544202422352,1.4307019169058097,1.5417301082041919,1.5658748969520029,1.5508614814441266,1.5368743992853582,1.5234636349191664,1.4692258844559059,1.403362292966836,1.4141439375223541,1.43896158112696,1.6067228671210083,1.6229934098847745,1.6860999823880962,1.765378527972125,2.3957718941941177,2.4577326671236013,2.4752910545654028,2.556706583395404,2.676887463446675,2.7758888601944114,2.850737849062134,2.83709675027433,2.9081172694351145
90-2805205,,,,,,,,,,,,,0,0.9968149885152373,1.0022316832159772,0.9982946317783339,1.00205661714381,1.1527545135186528,1.1262960368630592,1.0977428641858173,1.0605151800555117,1.0560635319636726,1.0502715427488667,1.1273557537311503,1.2204490515118038,1.417168432699149,1.4848518870817677,1.4349108580766348,1.4755389389346674,1.4115601468482415,1.3991637891918807,1.3770221938303406,1.3459809370576439,1.3374841444686594,1.324106616550261,1.305589643604461,1.2915229906438739,1.2806310301305615,1.2723596020660182,1.2579611322587845,1.246573725040888,1.2357282479957972,1.224659707981515,1.2211465791731841,1.2162839067205193,1.2184915727940961,1.2513571918244764,1.2729776296270536,1.2529825257863647,1.2929826459674694,1.3905534235728139,1.4978717619584512,1.523573202729071,1.5100710119854854,1.4973816831012035,1.485104316753121,1.4356055997203887,1.3754349141376958,1.386498619843931,1.411450476951625,1.5753388202442822,1.5911174945481195,1.6526750269036976,1.729973696186538,2.3429631266193516,2.403209313988798,2.420476308430459,2.4994856502703713,2.616132319165653,2.711959179237056,2.7851591747250946,2.7729546037502852,2.8417295328430114
91-2805308,,,,,,,,,,,,,,0,1.009045156342931,0.9991483386371756,1.0040961751287643,1.210544433404819,1.1656522459151417,1.1220013949214014,1.0687067026569634,1.062625859790215,1.05547720278457,1.1413698852550942,1.1780905839386209,1.3825748922310321,1.455560583244937,1.4094640320442262,1.5249653317790872,1.4484358211684858,1.4332122382043964,1.4074536309701904,1.3715962186702801,1.361282459907259,1.3461810195085573,1.325329336116941,1.3084255998654581,1.2964534816557107,1.2868686422359272,1.2710672065232613,1.2586655661466364,1.2464563021641957,1.234897667420474,1.230803900276934,1.2254774398652337,1.2275787022422942,1.2619678550141606,1.2845632840100012,1.2625411728123397,1.303873673782662,1.379251411346791,1.4882810235619428,1.5147911301153647,1.501416503018464,1.4886115088138225,1.4763342430836492,1.4270077909438048,1.367330943991372,1.3786803250440138,1.4041269212867602,1.5696349367131694,1.5855928371451324,1.6479830207473978,1.7262569023818253,2.349190327106941,2.410420077306068,2.4279673118042036,2.5085577425540158,2.627667717801939,2.725563378339714,2.8005675676676134,2.787393773592954,2.858256403963395
92-2805204,,,,,,,,,,,,,,,0,0.9882314515223581,1.0005266512542401,1.2930771303995183,1.214385116472178,1.147865171421974,1.0758171025830432,1.0680540118293098,1.0601163294189908,1.1546440501663147,1.193821533085626,1.421308366949112,1.4998081348410206,1.4451035115071604,1.57067491388382,1.481227872020311,1.4634881100763633,1.4339871661414405,1.393529400219998,1.3819559462267001,1.365244209150864,1.3420475527947737,1.323245850693712,1.309935013557665,1.299620755536969,1.2822246114040592,1.2689391732615949,1.2557441244915413,1.2430168898600145,1.2389043404277846,1.2330374767387833,1.2349148829758838,1.2708771665142262,1.2943158485327886,1.2702909174983839,1.3127524323011153,1.3904384355944353,1.5034768862777266,1.5300298096316332,1.5156972682627352,1.5023899356666877,1.4894291965820528,1.4374481997299255,1.3749227300482312,1.3863703798989155,1.4121583785635594,1.5818571942388253,1.5983509494787373,1.6623609540650799,1.7427667130116262,2.3871370034927493,2.451061769494657,2.4689681310672436,2.5528029996171506,2.6769937326977944,2.779281729849849,2.8566735907123477,2.8427582499076522,2.916266535323204
93-2802589,,,,,,,,,,,,,,,,0,1.014344432748102,1.5901734334044575,1.3510269590233943,1.20972339918502,1.090650994196157,1.079299829591318,1.0693963153932924,1.1764115675776714,1.1987356103066569,1.221398376055982,1.3040355925649743,1.4993280819676906,1.6395659040883088,1.5298841583044873,1.5081782565178925,1.4728874242688614,1.4261390989868352,1.4119823806219243,1.392886750829579,1.3664459206874955,1.3435896271935144,1.3286387320273898,1.3170516444017342,1.2978218931618897,1.2829164850468453,1.268360712426885,1.2543890626401983,1.2498910927581612,1.243454007317279,1.2451675454314972,1.2828387801856254,1.3073575016775179,1.2809987489492773,1.3246175238149107,1.3301722304873231,1.4382701331151801,1.467550662609337,1.4553287847895535,1.4436419901967978,1.4323207638349709,1.3873293399542612,1.3331017735546224,1.345157439569571,1.3710447840213005,1.5358703299447916,1.5516539642165612,1.6136485918220327,1.6917274941710958,2.313718122592972,2.375190209054595,2.3930615005165277,2.47385566356683,2.59326254223745,2.6916054082923186,2.7669176185936584,2.7546059678441637,2.8252548525622028
94-2802362,,,,,,,,,,,,,,,,,0,1.0744986427448884,1.0198623160408835,0.9938240993811528,0.9994773828077607,1.0038726820649535,1.0000278637462805,1.1091431683598458,1.135862351930817,1.1235819456672171,1.174694640997845,1.4524905133890114,1.5990152830116797,1.4922738940334739,1.4720459289314414,1.4380180871950907,1.3930504809422868,1.380283342017311,1.361953395776391,1.3368158943656538,1.3162835488647529,1.3021995806431022,1.2915664577844181,1.2734159725471972,1.2594994473657768,1.245946198015115,1.2329621628233798,1.2287828626083381,1.222867995891684,1.2250937406342495,1.2631293861755355,1.2879011436953027,1.2634826978387497,1.3083172384954582,1.2919359586967587,1.3782713289138278,1.4100483659439798,1.399479727591189,1.3896093587935656,1.3797622162560288,1.3688263895540924,1.317121281352114,1.306192617223759,1.3212305130291528,1.4789178650705186,1.4940043387347557,1.5532916660699838,1.6275570645362176,2.2452394470118735,2.3044223546746965,2.3222391011012853,2.399981799898439,2.4828064545141415,2.575557029977032,2.647585959787918,2.6371564695095318,2.703656878461831
95-2802595,,,,,,,,,,,,,,,,,,0,0.9609087221095335,0.9586013086057408,0.9894211119146675,0.9962812689432208,0.9931830059555439,1.1122680807835472,1.1418103459271571,1.1278343879956443,1.1823447621392897,1.4868456842772864,1.6469541396822098,1.5231485662128874,1.4994973895323271,1.4611011105036422,1.4116551457606867,1.3972925980083784,1.3769955686747244,1.3497580212837392,1.3272477783564154,1.3122799144760378,1.3004172508659126,1.2813578085448418,1.2665126323756197,1.2521074558091165,1.2382092165555263,1.2339456347557718,1.2276920123082362,1.2297291364064855,1.2688628252081204,1.2945778483232977,1.268615327701783,1.3142831916474857,1.2971588751447136,1.385977477138497,1.4181404691686992,1.4070984609591612,1.3967942863839298,1.3865529919528918,1.3748990303174742,1.3213727323322386,1.310110088163409,1.315092172869206,1.469555938466488,1.4847748644684113,1.5442168530669713,1.6187061456608347,2.271832371576169,2.3328755131125005,2.350999844441199,2.431381058643963,2.4498992570779707,2.537698374743475,2.6090050957217166,2.5991869732103425,2.664510279305026
96-2802598,,,,,,,,,,,,,,,,,,,0,0.957033123976421,0.9928942593322156,0.9997460744728578,0.9955676592127174,1.1281626688876154,1.1587370680015379,1.1415987646871248,1.1996582792707795,1.534648978185068,1.7098000760321286,1.56402154741191,1.5364449836320289,1.4924948130802105,1.4367821159566911,1.4203851684279847,1.398313265297093,1.367858162973844,1.3427491902622049,1.3264475534371265,1.31354128933742,1.2928923902435403,1.276542275111243,1.261269482422127,1.2465756037288784,1.2417199608849776,1.2350438464351563,1.237238976640044,1.277488642407354,1.3038511830450914,1.2762302954796145,1.3230304041800176,1.3049936682220178,1.3960754355361396,1.4284608623544928,1.4168805453961661,1.4060809067119742,1.3953940154496038,1.3826133204309705,1.3271152826762396,1.3154688670897063,1.3203734889885486,1.477670285267343,1.493185852265292,1.5537152578530586,1.629864107521786,2.2998218767146112,2.3627248597660717,2.381132673575923,2.4639376877562533,2.4825864018507753,2.567023003445073,2.534092918304229,2.525543511034749,2.588581884264147
97-2805538,,,,,,,,,,,,,,,,,,,,0,1.0016179655172914,1.0075070877661996,1.0020971794361488,1.1582691045419218,1.1924157283661525,1.1683052462009211,1.2319909820802646,1.624318790075452,1.8276122303204783,1.637083504214969,1.6023237821523197,1.54769630534549,1.4804939002118118,1.4606437663165832,1.4344942335075943,1.3987138781116424,1.3687665318423996,1.3498892759929288,1.335401868071823,1.3117965711209594,1.2938528714430995,1.2765984107057249,1.2602863183577506,1.2550873690181088,1.2476754939996801,1.24948753845872,1.2919196753530577,1.3195671249192527,1.288232413836457,1.3365860077865803,1.317217779454208,1.4120558056620254,1.4447304273867092,1.432280814486802,1.4206825396150735,1.409280428808718,1.3948411409005477,1.3360460882744394,1.3237945333702188,1.328568139000161,1.490236923528895,1.5062113440544196,1.5685835487393887,1.6471476217329233,2.343482036829939,2.4093251473801236,2.428163786046402,2.5148003381823334,2.5338614715774477,2.622089520936287,2.5860994188950874,2.5767376863508553,2.642705876413238
98-2802587,,,,,,,,,,,,,,,,,,,,,0,1.0240461791072177,1.0016482287427546,1.11184190688244,1.1934716787111888,1.1477307263895642,1.4668202473888183,2.5344227913744817,3.0560270344994427,2.1789825365370326,2.0585966954137906,1.8980034833657844,1.7376765941384658,1.6866018659489517,1.6326642289053246,1.559634371326211,1.471974750226798,1.4406904914732275,1.4167080441526931,1.3795859227155822,1.3524413493230287,1.3272792405273242,1.3037024559873154,1.2964002850437368,1.2857548319876202,1.2869091101734353,1.3385429442529508,1.371734071065256,1.3372225175062322,1.392697233416796,1.3662227270167018,1.4785459639599117,1.5121931372328983,1.495632684197747,1.4802918391556414,1.4655746608549194,1.4436069335375197,1.3701481285931096,1.355207825919538,1.3594317539974996,1.5399594871206335,1.558036013640622,1.6284246152269208,1.7175638092174732,2.5334821215117165,2.613095132975928,2.633757133841489,2.73807666027511,2.757989126283968,2.8639224486739305,2.8140254364635275,2.7992434423608805,2.878879193401279
99-2802580,,,,,,,,,,,,,,,,,,,,,,0,0.9651197692465374,0.9657153374515421,0.9813847413069768,0.9907165190125572,1.7226091129343744,2.8143202941720737,3.047950470299072,2.0767602846058786,1.9556255184146956,1.799981918424822,1.6462596675444645,1.5999354112052073,1.5493346771217906,1.4824376746665353,1.4037810086601463,1.3758938868011816,1.3550983476832574,1.3230822144996761,1.299049200676754,1.2769562829719328,1.2569293226876166,1.2504063386944182,1.241337592885031,1.243924974035845,1.2954230254503316,1.3294648083307499,1.3011103737023866,1.3586067231988739,1.333919679250694,1.4471072182730564,1.483295945016997,1.467436981641415,1.4527819214424222,1.4386378572846261,1.419065029353132,1.349080933051935,1.3349362080805354,1.3398612445713924,1.5210980358014767,1.539144080848694,1.60987972149291,1.6996739017863918,2.5239705865437205,2.6047492523315015,2.6258053594632766,2.731770217469679,2.7517978318375005,2.8594878913068946,2.8091972097633633,2.794539111461534,2.8754692039750047
100-2802578,,,,,,,,,,,,,,,,,,,,,,,0,0.9667230263280131,0.9922936230282945,1.0002522749060105,1.5109357139105184,2.636488340192044,1.9886631562212451,1.594290238121023,1.541089698897895,1.464060284600383,1.3796207078112206,1.3585210859979844,1.3290859725837305,1.2924071706802187,1.248809091351009,1.2324337383126,1.2206301579213326,1.2017576205948362,1.187707367578888,1.174613430317081,1.1627259290828293,1.1587351153049974,1.1538807558770023,1.1588670093069893,1.2064548389899037,1.2382353530621237,1.2438861378354626,1.3013028435111438,1.2812217381604623,1.4053404529211422,1.4438282584371562,1.429420646423889,1.4161269035517097,1.4031504634336696,1.3905718867265728,1.3258234818888703,1.312673905163395,1.3183027900030329,1.4946480693853725,1.5124255018050243,1.5822057124362991,1.670501529643372,2.4807845903456687,2.5600726687179702,2.581192304408766,2.6856258972857465,2.705701082056875,2.812045227052507,2.763503302811191,2.749708410201345,2.8289747521335666
